,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.6791666666666667,0.75,0.5825506550232432,0.5134952766531713,0.604112554112554,0.5892857142857142,beta,49
1,1,Logistic Regression,1.0,1.0,0.5067935822757724,0.5067567567567568,0.6905483405483406,0.5925925925925926,beta,49
2,2,Logistic Regression,0.7928571428571428,0.6875,0.5599346429024573,0.5404858299595141,0.47516754079254075,0.3035714285714286,beta,49
3,3,Logistic Regression,0.8041666666666667,0.8125,0.47950753965493215,0.4919028340080972,0.6702380952380951,0.6607142857142857,beta,49
4,4,Logistic Regression,0.7928571428571428,0.6875,0.5522445263057673,0.5107962213225371,0.4987571951857666,0.5178571428571429,beta,49
5,5,Logistic Regression,1.0,1.0,0.5836002910627653,0.5805785123966942,0.5909090909090909,0.6538461538461539,beta,49
6,6,Logistic Regression,0.9028571428571428,0.85,0.6027796147492523,0.564102564102564,0.5049603174603174,0.6111111111111113,beta,49
7,7,Logistic Regression,0.6916666666666667,0.5625,0.49512688811391864,0.5033875338753387,0.6857700632700633,0.36,beta,49
8,8,Logistic Regression,0.5845238095238094,0.65,0.4941114190675946,0.5045296167247386,0.8059425423061787,0.5227272727272727,beta,49
9,9,Logistic Regression,0.8875,0.875,0.515663640333997,0.5310391363022942,0.457936507936508,0.46428571428571425,beta,49
10,10,Logistic Regression,0.6178571428571429,0.55,0.4902999286033092,0.5121275121275122,0.5996272246272246,0.37037037037037035,beta,49
11,11,Logistic Regression,0.7470238095238095,0.6875,0.5631489440108498,0.4993243243243242,0.6123316498316498,0.537037037037037,beta,49
12,12,Logistic Regression,0.8444444444444443,0.7,0.519585145866,0.4961884961884962,0.7555215617715618,0.625,beta,49
13,13,Logistic Regression,1.0,1.0,0.5042400179875542,0.5201388888888889,0.7151290376290376,0.48,beta,49
14,14,Logistic Regression,0.6178571428571429,0.4375,0.502131726643266,0.513550135501355,0.870962370962371,0.6799999999999999,beta,49
15,15,Logistic Regression,0.925,0.8500000000000001,0.5379557057762064,0.5541666666666667,0.615313698647032,0.38888888888888895,beta,49
16,16,Logistic Regression,1.0,1.0,0.5543844408909525,0.5087719298245614,0.4991754277468563,0.4642857142857143,beta,49
17,17,Logistic Regression,0.8041666666666667,0.8125,0.48211792123795055,0.4946018893387314,0.46343101343101345,0.48214285714285715,beta,49
18,18,Logistic Regression,0.9428571428571428,0.9,0.6330531207477654,0.6063756063756064,0.5836510711510712,0.4821428571428572,beta,49
19,19,Logistic Regression,0.95,0.9375,0.5309734588122959,0.5513513513513514,0.8044363044363045,0.6851851851851852,beta,49
20,20,Logistic Regression,0.95,0.9375,0.4899406238516865,0.5317139001349528,0.5472485847485847,0.3392857142857143,beta,49
21,21,Logistic Regression,0.9166666666666666,0.875,0.5118041384454686,0.5081081081081081,0.778876678876679,0.5740740740740741,beta,49
22,22,Logistic Regression,0.8041666666666667,0.8125,0.5450832200189274,0.5040485829959513,0.5832875457875457,0.4107142857142857,beta,49
23,23,Logistic Regression,0.5783333333333334,0.5,0.6064612256581124,0.5105042016806722,0.2272727272727273,0.41666666666666663,beta,49
24,24,Logistic Regression,0.525,0.55,0.49289655879924854,0.5038115038115039,0.720971620971621,0.5740740740740741,beta,49
25,25,Logistic Regression,0.8041666666666667,0.8125,0.5061026205750379,0.4877551020408163,0.48333333333333334,0.5227272727272727,beta,49
26,26,Logistic Regression,0.6678571428571428,0.5625,0.5147339885639711,0.4858299595141701,0.7104166666666667,0.6071428571428572,beta,49
