,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-0.9635973198375545,Logistic Regression,beta,108
1,0,Intercept,0.5855152478865143,Logistic Regression,beta,108
0,1,biomarker,-1.3027505541441615,Logistic Regression,beta,108
1,1,Intercept,0.7007861474151807,Logistic Regression,beta,108
0,2,biomarker,-0.2305854132746269,Logistic Regression,beta,108
1,2,Intercept,0.10839729146683573,Logistic Regression,beta,108
0,3,biomarker,-1.3765182090350014,Logistic Regression,beta,108
1,3,Intercept,0.8313779219060708,Logistic Regression,beta,108
0,4,biomarker,0.9570011701492144,Logistic Regression,beta,108
1,4,Intercept,-0.5213347397005337,Logistic Regression,beta,108
0,5,biomarker,1.9905217391429262,Logistic Regression,beta,108
1,5,Intercept,-0.8724962601892612,Logistic Regression,beta,108
0,6,biomarker,1.7390888800800628,Logistic Regression,beta,108
1,6,Intercept,-0.8607013844126321,Logistic Regression,beta,108
0,7,biomarker,0.23950902643817745,Logistic Regression,beta,108
1,7,Intercept,-0.2590354536674922,Logistic Regression,beta,108
0,8,biomarker,-0.749211128149189,Logistic Regression,beta,108
1,8,Intercept,0.266754596722367,Logistic Regression,beta,108
0,9,biomarker,1.4383909328394864,Logistic Regression,beta,108
1,9,Intercept,-0.8066885511854827,Logistic Regression,beta,108
0,10,biomarker,-0.3350706458881429,Logistic Regression,beta,108
1,10,Intercept,0.12439970053250254,Logistic Regression,beta,108
0,11,biomarker,-0.5826797148986552,Logistic Regression,beta,108
1,11,Intercept,0.40887309339177885,Logistic Regression,beta,108
0,12,biomarker,-1.6395570159204835,Logistic Regression,beta,108
1,12,Intercept,0.9357397831144609,Logistic Regression,beta,108
0,13,biomarker,0.3506781006701359,Logistic Regression,beta,108
1,13,Intercept,-0.32599119150699124,Logistic Regression,beta,108
0,14,biomarker,0.3599839635058859,Logistic Regression,beta,108
1,14,Intercept,-0.33371857634862534,Logistic Regression,beta,108
0,15,biomarker,-0.40773223482274124,Logistic Regression,beta,108
1,15,Intercept,0.1724281666690964,Logistic Regression,beta,108
0,16,biomarker,0.5894235953545431,Logistic Regression,beta,108
1,16,Intercept,-0.3185568686590457,Logistic Regression,beta,108
0,17,biomarker,0.20864529562497064,Logistic Regression,beta,108
1,17,Intercept,-0.0972008384753887,Logistic Regression,beta,108
0,18,biomarker,0.08762982925306288,Logistic Regression,beta,108
1,18,Intercept,-0.07430213650747797,Logistic Regression,beta,108
0,19,biomarker,1.5092147665247801,Logistic Regression,beta,108
1,19,Intercept,-0.9504646464370786,Logistic Regression,beta,108
0,20,biomarker,-0.37989064020197694,Logistic Regression,beta,108
1,20,Intercept,0.19621516509752457,Logistic Regression,beta,108
0,21,biomarker,0.19529447262426883,Logistic Regression,beta,108
1,21,Intercept,-0.18315514338812247,Logistic Regression,beta,108
0,22,biomarker,-0.11103315545120811,Logistic Regression,beta,108
1,22,Intercept,0.04256167175972096,Logistic Regression,beta,108
0,23,biomarker,-0.8359637831864588,Logistic Regression,beta,108
1,23,Intercept,0.7117778905383716,Logistic Regression,beta,108
0,24,biomarker,-1.2743745466938878,Logistic Regression,beta,108
1,24,Intercept,0.6850684922815606,Logistic Regression,beta,108
0,25,biomarker,-1.088332646633049,Logistic Regression,beta,108
1,25,Intercept,0.8230695358571936,Logistic Regression,beta,108
0,26,biomarker,-1.6226078206394472,Logistic Regression,beta,108
1,26,Intercept,0.9469070134694046,Logistic Regression,beta,108
0,27,biomarker,0.7412858649432634,Logistic Regression,beta,108
1,27,Intercept,-0.4249455791658646,Logistic Regression,beta,108
0,28,biomarker,-0.4065543845457134,Logistic Regression,beta,108
