,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.45723614469933715,beta,356
1,Logistic Regression,roc_auc,1,0.4222374224654261,beta,356
2,Logistic Regression,roc_auc,2,0.43982106200584303,beta,356
3,Logistic Regression,roc_auc,3,0.44366733015994986,beta,356
4,Logistic Regression,roc_auc,4,0.4271921252785281,beta,356
5,Logistic Regression,roc_auc,5,0.4558042359626123,beta,356
6,Logistic Regression,roc_auc,6,0.43654575571346266,beta,356
7,Logistic Regression,roc_auc,7,0.43072609823258196,beta,356
8,Logistic Regression,roc_auc,8,0.44376604855287394,beta,356
9,Logistic Regression,roc_auc,9,0.43635398831296496,beta,356
10,Logistic Regression,roc_auc,10,0.4386273796931369,beta,356
11,Logistic Regression,roc_auc,11,0.43005938681215167,beta,356
12,Logistic Regression,roc_auc,12,0.4350218026454855,beta,356
13,Logistic Regression,roc_auc,13,0.44728995607811517,beta,356
14,Logistic Regression,roc_auc,14,0.4382084035735371,beta,356
15,Logistic Regression,roc_auc,15,0.44180403274465224,beta,356
16,Logistic Regression,roc_auc,16,0.45179252116126045,beta,356
17,Logistic Regression,roc_auc,17,0.4510346472551732,beta,356
18,Logistic Regression,roc_auc,18,0.45055440722510054,beta,356
19,Logistic Regression,roc_auc,19,0.43970580629743766,beta,356
20,Logistic Regression,roc_auc,20,0.45700813872454205,beta,356
21,Logistic Regression,roc_auc,21,0.43794731529708875,beta,356
22,Logistic Regression,roc_auc,22,0.4513292086121048,beta,356
23,Logistic Regression,roc_auc,23,0.4391853369560376,beta,356
24,Logistic Regression,roc_auc,24,0.45900685950221853,beta,356
25,Logistic Regression,roc_auc,25,0.4332681364943347,beta,356
26,Logistic Regression,roc_auc,26,0.45670430201275414,beta,356
27,Logistic Regression,roc_auc,27,0.4435481213800768,beta,356
28,Logistic Regression,roc_auc,28,0.4315626311708084,beta,356
29,Logistic Regression,roc_auc,29,0.44700364460642694,beta,356
30,Logistic Regression,roc_auc,30,0.4448706959630381,beta,356
31,Logistic Regression,roc_auc,31,0.4406083353041277,beta,356
32,Logistic Regression,roc_auc,32,0.4505612041254161,beta,356
33,Logistic Regression,roc_auc,33,0.4557088744949565,beta,356
34,Logistic Regression,roc_auc,34,0.44062647531657706,beta,356
35,Logistic Regression,roc_auc,35,0.4457989243966399,beta,356
36,Logistic Regression,roc_auc,36,0.4404425347022127,beta,356
37,Logistic Regression,roc_auc,37,0.448030272919537,beta,356
38,Logistic Regression,roc_auc,38,0.4267827227911786,beta,356
39,Logistic Regression,roc_auc,39,0.4376588413143035,beta,356
40,Logistic Regression,roc_auc,40,0.44300442658155115,beta,356
41,Logistic Regression,roc_auc,41,0.41508621976227245,beta,356
42,Logistic Regression,roc_auc,42,0.44052174470260874,beta,356
43,Logistic Regression,roc_auc,43,0.43129521119148656,beta,356
44,Logistic Regression,roc_auc,44,0.4509981572754713,beta,356
45,Logistic Regression,roc_auc,45,0.43464420216451805,beta,356
46,Logistic Regression,roc_auc,46,0.44068125884670917,beta,356
47,Logistic Regression,roc_auc,47,0.45988262492382354,beta,356
48,Logistic Regression,roc_auc,48,0.45142154862233597,beta,356
49,Logistic Regression,roc_auc,49,0.44448540135599485,beta,356
50,Logistic Regression,average_precision,0,0.4636874105827058,beta,356
51,Logistic Regression,average_precision,1,0.44214095334242964,beta,356
52,Logistic Regression,average_precision,2,0.4616359481838802,beta,356
53,Logistic Regression,average_precision,3,0.46648727359303027,beta,356
54,Logistic Regression,average_precision,4,0.4554140471627866,beta,356
55,Logistic Regression,average_precision,5,0.472360314106924,beta,356
56,Logistic Regression,average_precision,6,0.45484617878972544,beta,356
57,Logistic Regression,average_precision,7,0.45631714595501877,beta,356
58,Logistic Regression,average_precision,8,0.46195455331256646,beta,356
59,Logistic Regression,average_precision,9,0.4629856660135128,beta,356
60,Logistic Regression,average_precision,10,0.46582458460619325,beta,356
61,Logistic Regression,average_precision,11,0.457599440976164,beta,356
62,Logistic Regression,average_precision,12,0.4675660121851931,beta,356
63,Logistic Regression,average_precision,13,0.4727935979446952,beta,356
64,Logistic Regression,average_precision,14,0.44106166729534424,beta,356
65,Logistic Regression,average_precision,15,0.4704950296904128,beta,356
66,Logistic Regression,average_precision,16,0.4753864815037151,beta,356
67,Logistic Regression,average_precision,17,0.478621178560678,beta,356
68,Logistic Regression,average_precision,18,0.46923823200874576,beta,356
69,Logistic Regression,average_precision,19,0.4746653106296147,beta,356
70,Logistic Regression,average_precision,20,0.4598926512431221,beta,356
71,Logistic Regression,average_precision,21,0.45027945276050485,beta,356
72,Logistic Regression,average_precision,22,0.47477795260680233,beta,356
73,Logistic Regression,average_precision,23,0.47591815169605306,beta,356
74,Logistic Regression,average_precision,24,0.48153902786114156,beta,356
75,Logistic Regression,average_precision,25,0.46172968370829026,beta,356
76,Logistic Regression,average_precision,26,0.44607713326977444,beta,356
77,Logistic Regression,average_precision,27,0.4782918770628217,beta,356
78,Logistic Regression,average_precision,28,0.4576551556478615,beta,356
79,Logistic Regression,average_precision,29,0.4569221279418587,beta,356
80,Logistic Regression,average_precision,30,0.46291707648657676,beta,356
81,Logistic Regression,average_precision,31,0.4571222919833385,beta,356
82,Logistic Regression,average_precision,32,0.48465889258069,beta,356
83,Logistic Regression,average_precision,33,0.47030441902631254,beta,356
84,Logistic Regression,average_precision,34,0.468117830823456,beta,356
85,Logistic Regression,average_precision,35,0.4606078051999432,beta,356
86,Logistic Regression,average_precision,36,0.46932878259376637,beta,356
87,Logistic Regression,average_precision,37,0.4626602112562303,beta,356
88,Logistic Regression,average_precision,38,0.4531871478287324,beta,356
89,Logistic Regression,average_precision,39,0.4582657268995961,beta,356
90,Logistic Regression,average_precision,40,0.4670033665501763,beta,356
91,Logistic Regression,average_precision,41,0.4617637465060985,beta,356
92,Logistic Regression,average_precision,42,0.4711164493422341,beta,356
93,Logistic Regression,average_precision,43,0.4472252280325617,beta,356
94,Logistic Regression,average_precision,44,0.47264751481091155,beta,356
95,Logistic Regression,average_precision,45,0.44853579249566145,beta,356
96,Logistic Regression,average_precision,46,0.46239558275046316,beta,356
97,Logistic Regression,average_precision,47,0.45376828879407516,beta,356
98,Logistic Regression,average_precision,48,0.4798809140095177,beta,356
