,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4288630633025154,beta,310
1,Logistic Regression,roc_auc,1,0.4262730425909037,beta,310
2,Logistic Regression,roc_auc,2,0.42540522924346386,beta,310
3,Logistic Regression,roc_auc,3,0.41855086307490896,beta,310
4,Logistic Regression,roc_auc,4,0.41389368539169996,beta,310
5,Logistic Regression,roc_auc,5,0.45069963032778904,beta,310
6,Logistic Regression,roc_auc,6,0.4479155552710383,beta,310
7,Logistic Regression,roc_auc,7,0.4274622182377049,beta,310
8,Logistic Regression,roc_auc,8,0.43615032114888075,beta,310
9,Logistic Regression,roc_auc,9,0.45028074938232465,beta,310
10,Logistic Regression,roc_auc,10,0.43839575719197876,beta,310
11,Logistic Regression,roc_auc,11,0.4228080404575715,beta,310
12,Logistic Regression,roc_auc,12,0.42296154046239304,beta,310
13,Logistic Regression,roc_auc,13,0.4235540729527778,beta,310
14,Logistic Regression,roc_auc,14,0.4374635462233888,beta,310
15,Logistic Regression,roc_auc,15,0.43075775920293063,beta,310
16,Logistic Regression,roc_auc,16,0.4389523703235026,beta,310
17,Logistic Regression,roc_auc,17,0.45716318728581595,beta,310
18,Logistic Regression,roc_auc,18,0.4740923162835531,beta,310
19,Logistic Regression,roc_auc,19,0.44269451221252065,beta,310
20,Logistic Regression,roc_auc,20,0.4573903636648083,beta,310
21,Logistic Regression,roc_auc,21,0.4171517513048062,beta,310
22,Logistic Regression,roc_auc,22,0.45190291013432615,beta,310
23,Logistic Regression,roc_auc,23,0.4394530310453878,beta,310
24,Logistic Regression,roc_auc,24,0.44465507444635033,beta,310
25,Logistic Regression,roc_auc,25,0.4274050916699881,beta,310
26,Logistic Regression,roc_auc,26,0.45033726797813584,beta,310
27,Logistic Regression,roc_auc,27,0.4325781511587316,beta,310
28,Logistic Regression,roc_auc,28,0.4417032462774169,beta,310
29,Logistic Regression,roc_auc,29,0.4442055202453443,beta,310
30,Logistic Regression,roc_auc,30,0.44164382196747465,beta,310
31,Logistic Regression,roc_auc,31,0.43030100697216644,beta,310
32,Logistic Regression,roc_auc,32,0.44355439376768524,beta,310
33,Logistic Regression,roc_auc,33,0.44757928109465006,beta,310
34,Logistic Regression,roc_auc,34,0.4228590472808789,beta,310
35,Logistic Regression,roc_auc,35,0.4277265656251389,beta,310
36,Logistic Regression,roc_auc,36,0.4385621871928109,beta,310
37,Logistic Regression,roc_auc,37,0.4466135916925973,beta,310
38,Logistic Regression,roc_auc,38,0.444875637325648,beta,310
39,Logistic Regression,roc_auc,39,0.43629940865234984,beta,310
40,Logistic Regression,roc_auc,40,0.4468111888609559,beta,310
41,Logistic Regression,roc_auc,41,0.42044647077455893,beta,310
42,Logistic Regression,roc_auc,42,0.44865033724325165,beta,310
43,Logistic Regression,roc_auc,43,0.43137587800156085,beta,310
44,Logistic Regression,roc_auc,44,0.4414797113539223,beta,310
45,Logistic Regression,roc_auc,45,0.45094053731146916,beta,310
46,Logistic Regression,roc_auc,46,0.44368736174238377,beta,310
47,Logistic Regression,roc_auc,47,0.4551651300989328,beta,310
48,Logistic Regression,roc_auc,48,0.4280368577034596,beta,310
49,Logistic Regression,roc_auc,49,0.45503953799418045,beta,310
50,Logistic Regression,average_precision,0,0.4555285187407029,beta,310
51,Logistic Regression,average_precision,1,0.4540558873328221,beta,310
52,Logistic Regression,average_precision,2,0.46386537700415953,beta,310
53,Logistic Regression,average_precision,3,0.46613882120421024,beta,310
54,Logistic Regression,average_precision,4,0.45116755765312344,beta,310
55,Logistic Regression,average_precision,5,0.4792293423480964,beta,310
56,Logistic Regression,average_precision,6,0.468641435181699,beta,310
57,Logistic Regression,average_precision,7,0.46770767265231433,beta,310
58,Logistic Regression,average_precision,8,0.4696158789048559,beta,310
59,Logistic Regression,average_precision,9,0.48319715888518977,beta,310
60,Logistic Regression,average_precision,10,0.4812428536366878,beta,310
61,Logistic Regression,average_precision,11,0.46318336669036253,beta,310
62,Logistic Regression,average_precision,12,0.46309030338502905,beta,310
63,Logistic Regression,average_precision,13,0.47207501474555746,beta,310
64,Logistic Regression,average_precision,14,0.4543948941428215,beta,310
65,Logistic Regression,average_precision,15,0.4694967604993376,beta,310
66,Logistic Regression,average_precision,16,0.47537436711387304,beta,310
67,Logistic Regression,average_precision,17,0.4945201866774688,beta,310
68,Logistic Regression,average_precision,18,0.4891315885958156,beta,310
69,Logistic Regression,average_precision,19,0.49349804685716614,beta,310
70,Logistic Regression,average_precision,20,0.47593503188941444,beta,310
