,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.0031492919150605146,Logistic Regression,beta,121
1,0,Intercept,0.022114467272683062,Logistic Regression,beta,121
0,1,biomarker,0.5860832954822816,Logistic Regression,beta,121
1,1,Intercept,-0.32639211413806674,Logistic Regression,beta,121
0,2,biomarker,-1.0366540397526716,Logistic Regression,beta,121
1,2,Intercept,0.47754236934807154,Logistic Regression,beta,121
0,3,biomarker,-0.19378673992605036,Logistic Regression,beta,121
1,3,Intercept,0.11043833697916884,Logistic Regression,beta,121
0,4,biomarker,-0.6222025753961601,Logistic Regression,beta,121
1,4,Intercept,0.32488008035725696,Logistic Regression,beta,121
0,5,biomarker,-0.8093156523500088,Logistic Regression,beta,121
1,5,Intercept,0.6527883134936098,Logistic Regression,beta,121
0,6,biomarker,-1.115296643103069,Logistic Regression,beta,121
1,6,Intercept,0.6146791489983634,Logistic Regression,beta,121
0,7,biomarker,0.006789032222686696,Logistic Regression,beta,121
1,7,Intercept,-0.12096006592055218,Logistic Regression,beta,121
0,8,biomarker,-0.37797185222858287,Logistic Regression,beta,121
1,8,Intercept,0.016633897281679817,Logistic Regression,beta,121
0,9,biomarker,-0.7473899448960595,Logistic Regression,beta,121
1,9,Intercept,0.38171083186273447,Logistic Regression,beta,121
0,10,biomarker,0.12993722937906027,Logistic Regression,beta,121
1,10,Intercept,-0.1330814139320131,Logistic Regression,beta,121
0,11,biomarker,-0.34960631117764057,Logistic Regression,beta,121
1,11,Intercept,0.23426416379807163,Logistic Regression,beta,121
0,12,biomarker,0.335804409104483,Logistic Regression,beta,121
1,12,Intercept,-0.19172745323538387,Logistic Regression,beta,121
0,13,biomarker,-0.1372098712033608,Logistic Regression,beta,121
1,13,Intercept,-0.051962471986007744,Logistic Regression,beta,121
0,14,biomarker,-0.11739613031363107,Logistic Regression,beta,121
1,14,Intercept,-0.06361863203964255,Logistic Regression,beta,121
0,15,biomarker,1.0293104118745906,Logistic Regression,beta,121
1,15,Intercept,-0.5378510340213543,Logistic Regression,beta,121
0,16,biomarker,-0.07570984077980471,Logistic Regression,beta,121
1,16,Intercept,0.05860147931891375,Logistic Regression,beta,121
0,17,biomarker,0.20656968166526135,Logistic Regression,beta,121
1,17,Intercept,-0.0725410487239174,Logistic Regression,beta,121
0,18,biomarker,0.3337088642169674,Logistic Regression,beta,121
1,18,Intercept,-0.18226818185503596,Logistic Regression,beta,121
0,19,biomarker,-0.04935863173080915,Logistic Regression,beta,121
1,19,Intercept,-0.04714968206167922,Logistic Regression,beta,121
0,20,biomarker,-0.8320457168353107,Logistic Regression,beta,121
1,20,Intercept,0.3610253567023517,Logistic Regression,beta,121
0,21,biomarker,-0.8980425673068173,Logistic Regression,beta,121
1,21,Intercept,0.34034872082766593,Logistic Regression,beta,121
0,22,biomarker,0.5012828950415648,Logistic Regression,beta,121
1,22,Intercept,-0.2590868599056342,Logistic Regression,beta,121
0,23,biomarker,0.0307604891245008,Logistic Regression,beta,121
1,23,Intercept,0.1985574728631801,Logistic Regression,beta,121
0,24,biomarker,0.34915714772150847,Logistic Regression,beta,121
1,24,Intercept,-0.2281597473707961,Logistic Regression,beta,121
0,25,biomarker,1.1271232771617816,Logistic Regression,beta,121
1,25,Intercept,-0.3451483620068636,Logistic Regression,beta,121
0,26,biomarker,-0.06424646321521764,Logistic Regression,beta,121
1,26,Intercept,0.006429480967005908,Logistic Regression,beta,121
0,27,biomarker,-0.6094350624796336,Logistic Regression,beta,121
1,27,Intercept,0.31065419987551174,Logistic Regression,beta,121
0,28,biomarker,-0.4576307969463941,Logistic Regression,beta,121
1,28,Intercept,0.19695809384314694,Logistic Regression,beta,121
0,29,biomarker,0.961222188038599,Logistic Regression,beta,121
1,29,Intercept,-0.38514067062559965,Logistic Regression,beta,121
0,30,biomarker,0.02798976967316666,Logistic Regression,beta,121
1,30,Intercept,-0.0832457273326621,Logistic Regression,beta,121
0,31,biomarker,-0.38361862449621864,Logistic Regression,beta,121
1,31,Intercept,0.06333810079559161,Logistic Regression,beta,121
0,32,biomarker,-0.8460039274964674,Logistic Regression,beta,121
1,32,Intercept,0.32733076548410683,Logistic Regression,beta,121
0,33,biomarker,0.41482642492516103,Logistic Regression,beta,121
1,33,Intercept,-0.15290978249629392,Logistic Regression,beta,121
0,34,biomarker,-0.7959270766394254,Logistic Regression,beta,121
1,34,Intercept,0.3946464890342864,Logistic Regression,beta,121
0,35,biomarker,-1.0959210476413632,Logistic Regression,beta,121
1,35,Intercept,0.3914529910768865,Logistic Regression,beta,121
0,36,biomarker,0.5727871025743082,Logistic Regression,beta,121
1,36,Intercept,-0.2854622146954071,Logistic Regression,beta,121
0,37,biomarker,-0.36883225143751336,Logistic Regression,beta,121
1,37,Intercept,0.1448285922865416,Logistic Regression,beta,121
0,38,biomarker,0.9692400288991191,Logistic Regression,beta,121
1,38,Intercept,-0.322594534649853,Logistic Regression,beta,121
0,39,biomarker,0.19745646313719956,Logistic Regression,beta,121
1,39,Intercept,0.02800449141999494,Logistic Regression,beta,121
0,40,biomarker,0.3827344207892757,Logistic Regression,beta,121
1,40,Intercept,-0.20572818928735465,Logistic Regression,beta,121
0,41,biomarker,0.01414780159030838,Logistic Regression,beta,121
1,41,Intercept,-0.12446967541607333,Logistic Regression,beta,121
0,42,biomarker,-0.19167126838386778,Logistic Regression,beta,121
1,42,Intercept,-0.07415518868155471,Logistic Regression,beta,121
0,43,biomarker,-0.8353603277102192,Logistic Regression,beta,121
1,43,Intercept,0.3269371105952639,Logistic Regression,beta,121
0,44,biomarker,-0.7637853932197344,Logistic Regression,beta,121
1,44,Intercept,0.43791138424311987,Logistic Regression,beta,121
0,45,biomarker,0.05259788618200513,Logistic Regression,beta,121
1,45,Intercept,-0.0008027528850947693,Logistic Regression,beta,121
0,46,biomarker,-1.0432120362539643,Logistic Regression,beta,121
1,46,Intercept,0.46811361164843746,Logistic Regression,beta,121
0,47,biomarker,-0.5377591319934352,Logistic Regression,beta,121
1,47,Intercept,0.36985154404799087,Logistic Regression,beta,121
0,48,biomarker,-0.45928389752152815,Logistic Regression,beta,121
1,48,Intercept,0.1295415927323097,Logistic Regression,beta,121
0,49,biomarker,0.5014117590052802,Logistic Regression,beta,121
1,49,Intercept,-0.07251632395897356,Logistic Regression,beta,121
0,50,biomarker,0.6788488734843278,Logistic Regression,beta,121
1,50,Intercept,-0.40153033321750553,Logistic Regression,beta,121
0,51,biomarker,0.37949831362657804,Logistic Regression,beta,121
1,51,Intercept,-0.10065485321373045,Logistic Regression,beta,121
0,52,biomarker,1.4227115074085679,Logistic Regression,beta,121
1,52,Intercept,-0.6032591095632992,Logistic Regression,beta,121
0,53,biomarker,0.1344613591700106,Logistic Regression,beta,121
1,53,Intercept,-0.27307905678705885,Logistic Regression,beta,121
0,54,biomarker,0.4911325875833279,Logistic Regression,beta,121
1,54,Intercept,-0.11589129892022028,Logistic Regression,beta,121
0,55,biomarker,-0.6205827254898785,Logistic Regression,beta,121
1,55,Intercept,0.2667343352753669,Logistic Regression,beta,121
0,56,biomarker,0.04768032300726016,Logistic Regression,beta,121
1,56,Intercept,-0.09304742540754238,Logistic Regression,beta,121
