,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.45240121802105804,beta,422
1,Logistic Regression,roc_auc,1,0.44433333155552707,beta,422
2,Logistic Regression,roc_auc,2,0.46634719910864464,beta,422
3,Logistic Regression,roc_auc,3,0.46566600139458103,beta,422
4,Logistic Regression,roc_auc,4,0.4432593970455123,beta,422
5,Logistic Regression,roc_auc,5,0.46603589336265705,beta,422
6,Logistic Regression,roc_auc,6,0.448535714031681,beta,422
7,Logistic Regression,roc_auc,7,0.45746349897540983,beta,422
8,Logistic Regression,roc_auc,8,0.46800336441684626,beta,422
9,Logistic Regression,roc_auc,9,0.4661079985896951,beta,422
10,Logistic Regression,roc_auc,10,0.43628289718141444,beta,422
11,Logistic Regression,roc_auc,11,0.45126950262822113,beta,422
12,Logistic Regression,roc_auc,12,0.4655935268352394,beta,422
13,Logistic Regression,roc_auc,13,0.43815361669200714,beta,422
14,Logistic Regression,roc_auc,14,0.4644971334883953,beta,422
15,Logistic Regression,roc_auc,15,0.44052726520082575,beta,422
16,Logistic Regression,roc_auc,16,0.45510282391723755,beta,422
17,Logistic Regression,roc_auc,17,0.4506025522530128,beta,422
18,Logistic Regression,roc_auc,18,0.4684719933094992,beta,422
19,Logistic Regression,roc_auc,19,0.4458889744906694,beta,422
20,Logistic Regression,roc_auc,20,0.4549605686084879,beta,422
21,Logistic Regression,roc_auc,21,0.43217830077188346,beta,422
22,Logistic Regression,roc_auc,22,0.4709293430984152,beta,422
23,Logistic Regression,roc_auc,23,0.45606387243329916,beta,422
24,Logistic Regression,roc_auc,24,0.4599834167837823,beta,422
25,Logistic Regression,roc_auc,25,0.4454125861185447,beta,422
26,Logistic Regression,roc_auc,26,0.4653906650344474,beta,422
27,Logistic Regression,roc_auc,27,0.46841583611766124,beta,422
28,Logistic Regression,roc_auc,28,0.47364578368110644,beta,422
29,Logistic Regression,roc_auc,29,0.44690830703586826,beta,422
30,Logistic Regression,roc_auc,30,0.4543048932211404,beta,422
31,Logistic Regression,roc_auc,31,0.46570284452299965,beta,422
32,Logistic Regression,roc_auc,32,0.45317166306726253,beta,422
33,Logistic Regression,roc_auc,33,0.4600319440388094,beta,422
34,Logistic Regression,roc_auc,34,0.4508607505832297,beta,422
35,Logistic Regression,roc_auc,35,0.46597004311302725,beta,422
36,Logistic Regression,roc_auc,36,0.4500569822502849,beta,422
37,Logistic Regression,roc_auc,37,0.4514502698874436,beta,422
38,Logistic Regression,roc_auc,38,0.44508498638342164,beta,422
39,Logistic Regression,roc_auc,39,0.44649015161620204,beta,422
40,Logistic Regression,roc_auc,40,0.4695570215938184,beta,422
41,Logistic Regression,roc_auc,41,0.447470030129137,beta,422
42,Logistic Regression,roc_auc,42,0.45731537728657684,beta,422
43,Logistic Regression,roc_auc,43,0.44905902054936986,beta,422
44,Logistic Regression,roc_auc,44,0.45828968127624686,beta,422
45,Logistic Regression,roc_auc,45,0.45232730814003363,beta,422
46,Logistic Regression,roc_auc,46,0.4405945699876946,beta,422
47,Logistic Regression,roc_auc,47,0.47813608058990686,beta,422
48,Logistic Regression,roc_auc,48,0.45942213137395727,beta,422
49,Logistic Regression,roc_auc,49,0.4527367121747853,beta,422
50,Logistic Regression,average_precision,0,0.47199606605001126,beta,422
51,Logistic Regression,average_precision,1,0.4611698743391608,beta,422
52,Logistic Regression,average_precision,2,0.48771165945782774,beta,422
53,Logistic Regression,average_precision,3,0.4940489725394754,beta,422
54,Logistic Regression,average_precision,4,0.4713334719694152,beta,422
55,Logistic Regression,average_precision,5,0.483152173643969,beta,422
56,Logistic Regression,average_precision,6,0.46887623070515205,beta,422
57,Logistic Regression,average_precision,7,0.48432040381289965,beta,422
58,Logistic Regression,average_precision,8,0.4861814265401869,beta,422
59,Logistic Regression,average_precision,9,0.4838725752872059,beta,422
60,Logistic Regression,average_precision,10,0.4688461542986244,beta,422
61,Logistic Regression,average_precision,11,0.47725089591705233,beta,422
62,Logistic Regression,average_precision,12,0.4895444465358028,beta,422
63,Logistic Regression,average_precision,13,0.4691158375881367,beta,422
64,Logistic Regression,average_precision,14,0.47046273874437844,beta,422
65,Logistic Regression,average_precision,15,0.4661654839257958,beta,422
66,Logistic Regression,average_precision,16,0.4812075399183234,beta,422
67,Logistic Regression,average_precision,17,0.48523484851363596,beta,422
68,Logistic Regression,average_precision,18,0.4839786872953731,beta,422
69,Logistic Regression,average_precision,19,0.4846985239398709,beta,422
70,Logistic Regression,average_precision,20,0.47251510174890793,beta,422
71,Logistic Regression,average_precision,21,0.4522825133584969,beta,422
72,Logistic Regression,average_precision,22,0.49044027216087466,beta,422
73,Logistic Regression,average_precision,23,0.48547016779294305,beta,422
74,Logistic Regression,average_precision,24,0.4997664816505485,beta,422
75,Logistic Regression,average_precision,25,0.47483149278547276,beta,422
76,Logistic Regression,average_precision,26,0.4526188346304735,beta,422
77,Logistic Regression,average_precision,27,0.5016428158720646,beta,422
78,Logistic Regression,average_precision,28,0.4887106646798904,beta,422
79,Logistic Regression,average_precision,29,0.46573458522361916,beta,422
80,Logistic Regression,average_precision,30,0.48375472174268586,beta,422
81,Logistic Regression,average_precision,31,0.48497468873775773,beta,422
82,Logistic Regression,average_precision,32,0.4881720030170804,beta,422
83,Logistic Regression,average_precision,33,0.47546415242354045,beta,422
84,Logistic Regression,average_precision,34,0.4841754162511077,beta,422
85,Logistic Regression,average_precision,35,0.4771919817117881,beta,422
86,Logistic Regression,average_precision,36,0.47837757623155286,beta,422
87,Logistic Regression,average_precision,37,0.47376917230605037,beta,422
88,Logistic Regression,average_precision,38,0.4669285055028429,beta,422
89,Logistic Regression,average_precision,39,0.46377242206341973,beta,422
90,Logistic Regression,average_precision,40,0.49666205329496843,beta,422
91,Logistic Regression,average_precision,41,0.4910693087488889,beta,422
92,Logistic Regression,average_precision,42,0.4882762831055883,beta,422
93,Logistic Regression,average_precision,43,0.465017587373857,beta,422
94,Logistic Regression,average_precision,44,0.48787059853444775,beta,422
95,Logistic Regression,average_precision,45,0.4693412776004997,beta,422
96,Logistic Regression,average_precision,46,0.46354462867096513,beta,422
97,Logistic Regression,average_precision,47,0.4749321155385812,beta,422
98,Logistic Regression,average_precision,48,0.48535265415974604,beta,422
99,Logistic Regression,average_precision,49,0.47836236091962875,beta,422
