,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4574526007843088,beta,483
1,Logistic Regression,roc_auc,1,0.4507685456300634,beta,483
2,Logistic Regression,roc_auc,2,0.44922079764036243,beta,483
3,Logistic Regression,roc_auc,3,0.46032381318306015,beta,483
4,Logistic Regression,roc_auc,4,0.4439862821007555,beta,483
5,Logistic Regression,roc_auc,5,0.46765157027350057,beta,483
6,Logistic Regression,roc_auc,6,0.4443786498232436,beta,483
7,Logistic Regression,roc_auc,7,0.4379051222392987,beta,483
8,Logistic Regression,roc_auc,8,0.45943317044719006,beta,483
9,Logistic Regression,roc_auc,9,0.4534961734586128,beta,483
10,Logistic Regression,roc_auc,10,0.4403564272017821,beta,483
11,Logistic Regression,roc_auc,11,0.4494095786529471,beta,483
12,Logistic Regression,roc_auc,12,0.45453013487093824,beta,483
13,Logistic Regression,roc_auc,13,0.4566269718906167,beta,483
14,Logistic Regression,roc_auc,14,0.4566889123615645,beta,483
15,Logistic Regression,roc_auc,15,0.4382996470937143,beta,483
16,Logistic Regression,roc_auc,16,0.45595029699351597,beta,483
17,Logistic Regression,roc_auc,17,0.435178407175892,beta,483
18,Logistic Regression,roc_auc,18,0.4526047291454272,beta,483
19,Logistic Regression,roc_auc,19,0.4389891143069109,beta,483
20,Logistic Regression,roc_auc,20,0.4560725765160996,beta,483
21,Logistic Regression,roc_auc,21,0.44251497032602044,beta,483
22,Logistic Regression,roc_auc,22,0.4477829326910248,beta,483
23,Logistic Regression,roc_auc,23,0.4711242260923789,beta,483
24,Logistic Regression,roc_auc,24,0.466284504578642,beta,483
25,Logistic Regression,roc_auc,25,0.4459779614815237,beta,483
26,Logistic Regression,roc_auc,26,0.4605509451688209,beta,483
27,Logistic Regression,roc_auc,27,0.44538413039916225,beta,483
28,Logistic Regression,roc_auc,28,0.4487482303057036,beta,483
29,Logistic Regression,roc_auc,29,0.45124938886172716,beta,483
30,Logistic Regression,roc_auc,30,0.4309158948842849,beta,483
31,Logistic Regression,roc_auc,31,0.4555068734785616,beta,483
32,Logistic Regression,roc_auc,32,0.4483169221887228,beta,483
33,Logistic Regression,roc_auc,33,0.4601550792844286,beta,483
34,Logistic Regression,roc_auc,34,0.4500776230655972,beta,483
35,Logistic Regression,roc_auc,35,0.45307169207520337,beta,483
36,Logistic Regression,roc_auc,36,0.44756231223781157,beta,483
37,Logistic Regression,roc_auc,37,0.4668121360209597,beta,483
38,Logistic Regression,roc_auc,38,0.440609094638664,beta,483
39,Logistic Regression,roc_auc,39,0.4659197012138189,beta,483
40,Logistic Regression,roc_auc,40,0.4538535989993933,beta,483
41,Logistic Regression,roc_auc,41,0.44367526466016627,beta,483
42,Logistic Regression,roc_auc,42,0.4402260422011302,beta,483
43,Logistic Regression,roc_auc,43,0.44524790266293807,beta,483
44,Logistic Regression,roc_auc,44,0.4510557424169929,beta,483
45,Logistic Regression,roc_auc,45,0.4513885709637746,beta,483
46,Logistic Regression,roc_auc,46,0.4538370711791107,beta,483
47,Logistic Regression,roc_auc,47,0.44059792568912187,beta,483
48,Logistic Regression,roc_auc,48,0.43575029716768454,beta,483
49,Logistic Regression,roc_auc,49,0.4506624348147779,beta,483
50,Logistic Regression,average_precision,0,0.47031228777594375,beta,483
51,Logistic Regression,average_precision,1,0.465949410624113,beta,483
52,Logistic Regression,average_precision,2,0.4686115607202833,beta,483
53,Logistic Regression,average_precision,3,0.48414714048426905,beta,483
54,Logistic Regression,average_precision,4,0.46978374331829936,beta,483
55,Logistic Regression,average_precision,5,0.4825163005739397,beta,483
56,Logistic Regression,average_precision,6,0.46785420263283595,beta,483
57,Logistic Regression,average_precision,7,0.4673799569588787,beta,483
58,Logistic Regression,average_precision,8,0.4757518002449339,beta,483
59,Logistic Regression,average_precision,9,0.4791717836661471,beta,483
60,Logistic Regression,average_precision,10,0.46903138210986334,beta,483
61,Logistic Regression,average_precision,11,0.4759494151684137,beta,483
62,Logistic Regression,average_precision,12,0.4761289527206465,beta,483
63,Logistic Regression,average_precision,13,0.4819421317019937,beta,483
64,Logistic Regression,average_precision,14,0.4545570325084535,beta,483
65,Logistic Regression,average_precision,15,0.4661968937510006,beta,483
66,Logistic Regression,average_precision,16,0.4762342327032727,beta,483
67,Logistic Regression,average_precision,17,0.4714702692881263,beta,483
68,Logistic Regression,average_precision,18,0.47142946971369876,beta,483
69,Logistic Regression,average_precision,19,0.4854673281189278,beta,483
70,Logistic Regression,average_precision,20,0.4641991396606903,beta,483
71,Logistic Regression,average_precision,21,0.46026861010400366,beta,483
72,Logistic Regression,average_precision,22,0.4753759385418298,beta,483
73,Logistic Regression,average_precision,23,0.49465390871847015,beta,483
74,Logistic Regression,average_precision,24,0.4939957564735108,beta,483
75,Logistic Regression,average_precision,25,0.47242344653901636,beta,483
76,Logistic Regression,average_precision,26,0.4495453874182553,beta,483
77,Logistic Regression,average_precision,27,0.48255707419817007,beta,483
78,Logistic Regression,average_precision,28,0.47016862758301653,beta,483
79,Logistic Regression,average_precision,29,0.46819772704467666,beta,483
80,Logistic Regression,average_precision,30,0.46506981199938113,beta,483
81,Logistic Regression,average_precision,31,0.4786282183808841,beta,483
82,Logistic Regression,average_precision,32,0.486390312594276,beta,483
83,Logistic Regression,average_precision,33,0.4758728873451147,beta,483
84,Logistic Regression,average_precision,34,0.48053329584784266,beta,483
