,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.44109661008436457,beta,476
1,Logistic Regression,roc_auc,1,0.4376025571964707,beta,476
2,Logistic Regression,roc_auc,2,0.4384678895533841,beta,476
3,Logistic Regression,roc_auc,3,0.42802076218123863,beta,476
4,Logistic Regression,roc_auc,4,0.42959084596083097,beta,476
5,Logistic Regression,roc_auc,5,0.4412029170191005,beta,476
6,Logistic Regression,roc_auc,6,0.44069815206026075,beta,476
7,Logistic Regression,roc_auc,7,0.43391260032445356,beta,476
8,Logistic Regression,roc_auc,8,0.4313673189225331,beta,476
9,Logistic Regression,roc_auc,9,0.4294147279049636,beta,476
10,Logistic Regression,roc_auc,10,0.43692903718464526,beta,476
11,Logistic Regression,roc_auc,11,0.4496590806496303,beta,476
12,Logistic Regression,roc_auc,12,0.4246693810111785,beta,476
13,Logistic Regression,roc_auc,13,0.4431224717996226,beta,476
14,Logistic Regression,roc_auc,14,0.44154592464559816,beta,476
15,Logistic Regression,roc_auc,15,0.435377510127659,beta,476
16,Logistic Regression,roc_auc,16,0.44234137335991053,beta,476
17,Logistic Regression,roc_auc,17,0.4292874971464375,beta,476
18,Logistic Regression,roc_auc,18,0.4506342148331887,beta,476
19,Logistic Regression,roc_auc,19,0.43198269774011294,beta,476
20,Logistic Regression,roc_auc,20,0.45361655905108655,beta,476
21,Logistic Regression,roc_auc,21,0.42444346565769653,beta,476
22,Logistic Regression,roc_auc,22,0.43208041071692227,beta,476
23,Logistic Regression,roc_auc,23,0.4319215179724734,beta,476
24,Logistic Regression,roc_auc,24,0.4440485669144353,beta,476
25,Logistic Regression,roc_auc,25,0.43614060809656663,beta,476
26,Logistic Regression,roc_auc,26,0.44044030774924553,beta,476
27,Logistic Regression,roc_auc,27,0.4397436399774879,beta,476
28,Logistic Regression,roc_auc,28,0.43315002027589444,beta,476
29,Logistic Regression,roc_auc,29,0.43047824347748787,beta,476
30,Logistic Regression,roc_auc,30,0.4410166398965194,beta,476
31,Logistic Regression,roc_auc,31,0.44005377156686154,beta,476
32,Logistic Regression,roc_auc,32,0.4415426475933885,beta,476
33,Logistic Regression,roc_auc,33,0.45186234279696597,beta,476
34,Logistic Regression,roc_auc,34,0.4436991384262429,beta,476
35,Logistic Regression,roc_auc,35,0.44721009822658786,beta,476
36,Logistic Regression,roc_auc,36,0.445009792225049,beta,476
37,Logistic Regression,roc_auc,37,0.45039748434048194,beta,476
38,Logistic Regression,roc_auc,38,0.4421149855255795,beta,476
39,Logistic Regression,roc_auc,39,0.4319643412920724,beta,476
40,Logistic Regression,roc_auc,40,0.47388574864916316,beta,476
41,Logistic Regression,roc_auc,41,0.45064644217348554,beta,476
42,Logistic Regression,roc_auc,42,0.4383161021915805,beta,476
43,Logistic Regression,roc_auc,43,0.4421558971660394,beta,476
44,Logistic Regression,roc_auc,44,0.43945911766223,beta,476
45,Logistic Regression,roc_auc,45,0.44623218366179507,beta,476
46,Logistic Regression,roc_auc,46,0.4492643450056548,beta,476
47,Logistic Regression,roc_auc,47,0.43051974231356827,beta,476
48,Logistic Regression,roc_auc,48,0.43463914843414464,beta,476
49,Logistic Regression,roc_auc,49,0.4361971848521283,beta,476
50,Logistic Regression,average_precision,0,0.45696576267723554,beta,476
51,Logistic Regression,average_precision,1,0.4509744874230519,beta,476
52,Logistic Regression,average_precision,2,0.4578441495861532,beta,476
53,Logistic Regression,average_precision,3,0.4538448605965265,beta,476
54,Logistic Regression,average_precision,4,0.45468392367924304,beta,476
55,Logistic Regression,average_precision,5,0.4629000586635786,beta,476
56,Logistic Regression,average_precision,6,0.4639099081516761,beta,476
57,Logistic Regression,average_precision,7,0.46109220148845126,beta,476
58,Logistic Regression,average_precision,8,0.4518948675127563,beta,476
59,Logistic Regression,average_precision,9,0.4603388522919155,beta,476
60,Logistic Regression,average_precision,10,0.4703729705247812,beta,476
61,Logistic Regression,average_precision,11,0.4691530210497549,beta,476
62,Logistic Regression,average_precision,12,0.45299156171923455,beta,476
63,Logistic Regression,average_precision,13,0.4676264181013335,beta,476
64,Logistic Regression,average_precision,14,0.4468932516039648,beta,476
65,Logistic Regression,average_precision,15,0.46463796413285313,beta,476
66,Logistic Regression,average_precision,16,0.47042234687590023,beta,476
67,Logistic Regression,average_precision,17,0.4633906062997921,beta,476
68,Logistic Regression,average_precision,18,0.46829645097321876,beta,476
69,Logistic Regression,average_precision,19,0.4761423603313396,beta,476
70,Logistic Regression,average_precision,20,0.4628876764657237,beta,476
71,Logistic Regression,average_precision,21,0.44216716374311155,beta,476
72,Logistic Regression,average_precision,22,0.45682999224902515,beta,476
73,Logistic Regression,average_precision,23,0.4729649448781368,beta,476
74,Logistic Regression,average_precision,24,0.4806045555794075,beta,476
75,Logistic Regression,average_precision,25,0.46304333694649025,beta,476
76,Logistic Regression,average_precision,26,0.4404839471741696,beta,476
77,Logistic Regression,average_precision,27,0.47272071853166214,beta,476
78,Logistic Regression,average_precision,28,0.4563797661853712,beta,476
79,Logistic Regression,average_precision,29,0.4503625096706376,beta,476
80,Logistic Regression,average_precision,30,0.46549005607905847,beta,476
81,Logistic Regression,average_precision,31,0.4582986381699911,beta,476
82,Logistic Regression,average_precision,32,0.4770288051777273,beta,476
83,Logistic Regression,average_precision,33,0.4684876204280912,beta,476
84,Logistic Regression,average_precision,34,0.4757357525383692,beta,476
85,Logistic Regression,average_precision,35,0.4554752125152419,beta,476
86,Logistic Regression,average_precision,36,0.4825494712216059,beta,476
87,Logistic Regression,average_precision,37,0.467271001192625,beta,476
88,Logistic Regression,average_precision,38,0.45832143959332416,beta,476
89,Logistic Regression,average_precision,39,0.4548667237363683,beta,476
90,Logistic Regression,average_precision,40,0.4824078564248976,beta,476
91,Logistic Regression,average_precision,41,0.48183981851078045,beta,476
92,Logistic Regression,average_precision,42,0.46972468205181506,beta,476
93,Logistic Regression,average_precision,43,0.4560844365547958,beta,476
94,Logistic Regression,average_precision,44,0.46531651548573505,beta,476
95,Logistic Regression,average_precision,45,0.4630430092247976,beta,476
96,Logistic Regression,average_precision,46,0.46637319348532785,beta,476
97,Logistic Regression,average_precision,47,0.4476408657716162,beta,476
98,Logistic Regression,average_precision,48,0.4671449508304339,beta,476
99,Logistic Regression,average_precision,49,0.46369709476670523,beta,476
