,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.5609835240750464,0.5616343490304709,0.5026414062128348,0.3214285714285714,beta,55
1,1,Logistic Regression,0.7708333333333333,0.8,0.5258373414025824,0.5356895356895357,0.8740740740740742,0.7592592592592592,beta,55
2,2,Logistic Regression,0.9666666666666666,0.95,0.5993810959990447,0.5537075537075538,0.5634129759129759,0.5535714285714286,beta,55
3,3,Logistic Regression,0.7678571428571428,0.7,0.5626665072940861,0.5197505197505197,0.4832810047095761,0.46428571428571425,beta,55
4,4,Logistic Regression,0.5845238095238094,0.5625,0.5180917159372611,0.5269905533063428,0.563949938949939,0.4642857142857143,beta,55
5,5,Logistic Regression,0.8761904761904762,0.7333333333333334,0.555788159911744,0.4740082079343365,0.31666666666666665,0.46153846153846156,beta,55
6,6,Logistic Regression,0.8541666666666666,0.8125,0.5360205607557592,0.5283783783783784,0.4814814814814815,0.6111111111111112,beta,55
7,7,Logistic Regression,0.6458333333333333,0.75,0.5769365521586833,0.5458333333333333,0.5758433233433233,0.32,beta,55
8,8,Logistic Regression,0.7928571428571428,0.75,0.5238194161565616,0.50801393728223,0.7450284563920928,0.40909090909090906,beta,55
9,9,Logistic Regression,0.95,0.9375,0.5147138330566152,0.46086369770580304,0.6639455782312925,0.7142857142857142,beta,55
10,10,Logistic Regression,0.9166666666666666,0.875,0.5174397274187961,0.4722972972972973,0.7726970560303894,0.5555555555555556,beta,55
11,11,Logistic Regression,0.9666666666666666,0.95,0.608970709326343,0.5509355509355509,0.5260942760942761,0.6296296296296297,beta,55
12,12,Logistic Regression,0.9111111111111112,0.8,0.5314677990872579,0.5183645183645184,0.7656406093906094,0.6607142857142858,beta,55
13,13,Logistic Regression,0.5666666666666667,0.5,0.5118923091465343,0.5121951219512195,0.5366827616827617,0.19999999999999998,beta,55
14,14,Logistic Regression,1.0,1.0,0.7014942476757958,0.6611111111111112,0.5917560217560217,0.33999999999999997,beta,55
15,15,Logistic Regression,0.8041666666666667,0.8125,0.5974124979702746,0.5837837837837838,0.5929860263193596,0.3333333333333333,beta,55
16,16,Logistic Regression,1.0,1.0,0.5859264468519916,0.5692520775623269,0.7436507936507937,0.6964285714285714,beta,55
17,17,Logistic Regression,0.9166666666666666,0.875,0.52104252685433,0.5229419703103914,0.48817848817848813,0.5178571428571428,beta,55
18,18,Logistic Regression,0.8928571428571428,0.8125,0.5678943033066661,0.5560053981106612,0.6575396825396824,0.4821428571428572,beta,55
19,19,Logistic Regression,0.9166666666666666,0.9,0.5774715944359445,0.5502425502425503,0.7495430495430497,0.6481481481481481,beta,55
20,20,Logistic Regression,0.7708333333333333,0.8,0.5476944966043655,0.4806094182825485,0.5211077117327116,0.2857142857142857,beta,55
21,21,Logistic Regression,0.8541666666666666,0.8125,0.5061282926411982,0.45472972972972975,0.6498643331976666,0.40740740740740744,beta,55
22,22,Logistic Regression,1.0,1.0,0.5000340491999451,0.5026990553306343,0.529132672882673,0.48214285714285715,beta,55
23,23,Logistic Regression,0.71,0.75,0.5693502459079208,0.49299719887955185,0.20655270655270658,0.38888888888888884,beta,55
24,24,Logistic Regression,0.9166666666666666,0.875,0.5445440540552078,0.5236486486486487,0.6462259962259963,0.537037037037037,beta,55
25,25,Logistic Regression,0.8166666666666667,0.75,0.5704337226081411,0.5217687074829932,0.31177156177156173,0.47727272727272724,beta,55
26,26,Logistic Regression,0.6458333333333333,0.75,0.5341008917918575,0.5214681440443214,0.928409090909091,0.8928571428571428,beta,55
27,27,Logistic Regression,0.8261904761904761,0.75,0.5788402798440545,0.5221606648199446,0.529251700680272,0.5178571428571429,beta,55
28,28,Logistic Regression,0.7291666666666666,0.625,0.582919798376697,0.5310391363022943,0.5325629231879232,0.3392857142857143,beta,55
29,29,Logistic Regression,0.8875,0.875,0.5922326675860504,0.5445945945945946,0.5028490028490029,0.6111111111111112,beta,55
30,30,Logistic Regression,0.6791666666666667,0.8,0.5055306407559426,0.5232155232155232,0.6884818884818886,0.5185185185185185,beta,55
31,31,Logistic Regression,0.9166666666666666,0.875,0.4647743903896456,0.4363143631436315,0.6322527472527472,0.38,beta,55
32,32,Logistic Regression,1.0,1.0,0.5128948826327704,0.5013513513513514,0.7814111814111815,0.6111111111111112,beta,55
33,33,Logistic Regression,0.8928571428571428,0.8125,0.5938597674187787,0.5877192982456141,0.5710884353741497,0.6607142857142857,beta,55
34,34,Logistic Regression,0.95,0.9375,0.6483057219503452,0.5856950067476384,0.4049886621315193,0.32142857142857145,beta,55
35,35,Logistic Regression,0.775,0.7,0.5204966057568137,0.4895833333333333,0.739057609057609,0.5399999999999999,beta,55
36,36,Logistic Regression,0.6458333333333333,0.75,0.48700473106644926,0.5006925207756232,0.7173430735930736,0.6607142857142857,beta,55
37,37,Logistic Regression,0.6916666666666667,0.7,0.5556550641179063,0.5173130193905817,0.4709099927849928,0.3214285714285714,beta,55
38,38,Logistic Regression,0.8541666666666666,0.8125,0.5769060695647571,0.502710027100271,0.6071428571428572,0.56,beta,55
39,39,Logistic Regression,0.8166666666666667,0.75,0.5410839540611407,0.49322493224932246,0.31987179487179485,0.38,beta,55
40,40,Logistic Regression,0.8125,0.6875,0.500336642530396,0.46423751686909587,0.7194444444444443,0.5357142857142857,beta,55
41,41,Logistic Regression,0.875,0.75,0.5295963813257464,0.5636856368563685,0.6654653679653679,0.44000000000000006,beta,55
42,42,Logistic Regression,0.8541666666666666,0.8125,0.5248039903687436,0.5496598639455783,0.7779311597493415,0.38636363636363635,beta,55
43,43,Logistic Regression,0.8041666666666667,0.8125,0.5378646281025166,0.5067567567567568,0.6630952380952382,0.46296296296296297,beta,55
44,44,Logistic Regression,0.9166666666666666,0.875,0.6023024387515198,0.5472972972972974,0.4678932178932179,0.5925925925925926,beta,55
45,45,Logistic Regression,0.8303571428571428,0.75,0.5476129678367487,0.5101214574898786,0.6857975357975357,0.6607142857142857,beta,55
46,46,Logistic Regression,0.9166666666666666,0.875,0.5942667804531653,0.5958164642375168,0.6819264069264069,0.625,beta,55
47,47,Logistic Regression,0.95,0.9375,0.5548826264641857,0.486449864498645,0.28095238095238095,0.27999999999999997,beta,55
48,48,Logistic Regression,0.95,0.9375,0.5083060305412881,0.5324324324324325,0.5535853035853037,0.35185185185185186,beta,55
49,49,Logistic Regression,0.775,0.625,0.5106849210145631,0.4714285714285714,0.1944139194139194,0.11363636363636365,beta,55
50,50,Logistic Regression,0.6916666666666667,0.625,0.507078415574515,0.5101351351351351,0.6149609649609651,0.48148148148148145,beta,55
51,51,Logistic Regression,0.8875,0.875,0.5684547565804939,0.5635135135135135,0.41252913752913756,0.42592592592592593,beta,55
52,52,Logistic Regression,0.8766666666666667,0.85,0.5641004455927652,0.5544005544005544,0.8069444444444444,0.8518518518518519,beta,55
53,53,Logistic Regression,0.8166666666666667,0.8,0.4815156883121507,0.48949579831932777,0.8763960576460577,0.6666666666666667,beta,55
54,54,Logistic Regression,0.925,0.8500000000000001,0.5161972783576678,0.5034722222222222,0.8242424242424242,0.8400000000000001,beta,55
55,55,Logistic Regression,0.9166666666666666,0.875,0.47427571160998055,0.49190283400809715,0.6170867327117326,0.4107142857142857,beta,55
56,56,Logistic Regression,0.7708333333333333,0.8,0.48666122232585457,0.4837144837144837,0.7890652557319224,0.7037037037037036,beta,55
57,57,Logistic Regression,0.95,0.9375,0.5417773701668341,0.504054054054054,0.4480311355311355,0.42592592592592593,beta,55
58,58,Logistic Regression,0.8875,0.875,0.5284006198862132,0.5263513513513514,0.46457431457431453,0.4444444444444444,beta,55
59,59,Logistic Regression,0.7333333333333333,0.75,0.5151755775871465,0.5128205128205128,0.8622846289512958,0.7962962962962963,beta,55
60,60,Logistic Regression,1.0,1.0,0.4596440832642665,0.5020325203252034,0.5749891774891775,0.32000000000000006,beta,55
61,61,Logistic Regression,0.7116666666666667,0.6000000000000001,0.5300244948372068,0.44767844767844767,0.5425315425315426,0.6481481481481481,beta,55
62,62,Logistic Regression,1.0,1.0,0.5342411625307308,0.5128378378378379,0.5557590557590558,0.5740740740740741,beta,55
63,63,Logistic Regression,0.8041666666666667,0.8125,0.5854579222082822,0.5790540540540541,0.6118686868686869,0.5740740740740742,beta,55
64,64,Logistic Regression,0.71,0.75,0.5633849228938209,0.5855855855855856,0.6854437229437229,0.5357142857142857,beta,55
65,65,Logistic Regression,0.9266666666666665,0.9,0.477771033490833,0.5031185031185031,0.6870535714285714,0.6607142857142858,beta,55
66,66,Logistic Regression,0.6458333333333333,0.75,0.4844840391956974,0.510801393728223,0.8788307651944016,0.6590909090909091,beta,55
67,67,Logistic Regression,0.9428571428571428,0.9,0.5902492134820959,0.5727146814404432,0.4384088134088134,0.39285714285714285,beta,55
68,68,Logistic Regression,0.8303571428571428,0.75,0.5482905819586362,0.5195681511470985,0.4900492364778079,0.5357142857142857,beta,55
69,69,Logistic Regression,0.8041666666666667,0.8125,0.6865785441583573,0.630229419703104,0.48722111222111225,0.37500000000000006,beta,55
70,70,Logistic Regression,0.95,0.9375,0.5940872564763942,0.5643631436314364,0.3071428571428571,0.30000000000000004,beta,55
71,71,Logistic Regression,0.8041666666666667,0.8500000000000001,0.5825227474173984,0.5634095634095634,0.6807679974346641,0.6851851851851852,beta,55
72,72,Logistic Regression,0.7708333333333333,0.75,0.5668137190617912,0.5465587044534412,0.4903758939473225,0.3214285714285714,beta,55
73,73,Logistic Regression,0.8875,0.875,0.6623009877918423,0.6175675675675676,0.4436507936507937,0.5,beta,55
74,74,Logistic Regression,0.7544444444444445,0.6500000000000001,0.53189651907081,0.503118503118503,0.47502705627705627,0.35714285714285715,beta,55
75,75,Logistic Regression,0.7928571428571428,0.6875,0.48810832404013804,0.5359078590785908,0.792608225108225,0.66,beta,55
76,76,Logistic Regression,0.95,0.9375,0.5730280410420419,0.5371621621621622,0.563961038961039,0.4444444444444444,beta,55
77,77,Logistic Regression,0.6777777777777778,0.6,0.5402282718782149,0.5318559556786703,0.521680402930403,0.2857142857142857,beta,55
78,78,Logistic Regression,0.875,0.75,0.5140121942635595,0.55,0.668382851716185,0.3888888888888889,beta,55
79,79,Logistic Regression,0.8041666666666667,0.8125,0.5152152134456082,0.5297297297297298,0.45645804812471474,0.14814814814814814,beta,55
80,80,Logistic Regression,0.6083333333333333,0.7,0.5042905786679908,0.4912891986062718,0.7934050797687162,0.47727272727272724,beta,55
