,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.5386888394859402,Logistic Regression,beta,43
1,0,Intercept,-0.22237914748215645,Logistic Regression,beta,43
0,1,biomarker,1.2778244364268048,Logistic Regression,beta,43
1,1,Intercept,-0.6325512676363823,Logistic Regression,beta,43
0,2,biomarker,-0.21215231573660784,Logistic Regression,beta,43
1,2,Intercept,0.07426444671254358,Logistic Regression,beta,43
0,3,biomarker,0.0645042185207649,Logistic Regression,beta,43
1,3,Intercept,-0.004370429305142849,Logistic Regression,beta,43
0,4,biomarker,-0.6360284762919238,Logistic Regression,beta,43
1,4,Intercept,0.31888711182168816,Logistic Regression,beta,43
0,5,biomarker,-0.9915152091464257,Logistic Regression,beta,43
1,5,Intercept,0.7322768282478963,Logistic Regression,beta,43
0,6,biomarker,-1.2927828144996014,Logistic Regression,beta,43
1,6,Intercept,0.6679501404916536,Logistic Regression,beta,43
0,7,biomarker,-0.7818247423875386,Logistic Regression,beta,43
1,7,Intercept,0.22797206341866097,Logistic Regression,beta,43
0,8,biomarker,-0.4924364748185143,Logistic Regression,beta,43
1,8,Intercept,0.06132927200240026,Logistic Regression,beta,43
0,9,biomarker,-0.3542612438309797,Logistic Regression,beta,43
1,9,Intercept,0.1844417124583808,Logistic Regression,beta,43
0,10,biomarker,0.08921704490451164,Logistic Regression,beta,43
1,10,Intercept,-0.11197726941552842,Logistic Regression,beta,43
0,11,biomarker,0.6398462174172228,Logistic Regression,beta,43
1,11,Intercept,-0.24056803769204685,Logistic Regression,beta,43
0,12,biomarker,0.45016509762428664,Logistic Regression,beta,43
1,12,Intercept,-0.22767988362977074,Logistic Regression,beta,43
0,13,biomarker,-0.7280929966093028,Logistic Regression,beta,43
1,13,Intercept,0.21958291691759568,Logistic Regression,beta,43
0,14,biomarker,0.6340385122445736,Logistic Regression,beta,43
1,14,Intercept,-0.40456801405409093,Logistic Regression,beta,43
0,15,biomarker,0.7628211515574573,Logistic Regression,beta,43
1,15,Intercept,-0.4266421105409932,Logistic Regression,beta,43
0,16,biomarker,-0.9054354769660484,Logistic Regression,beta,43
1,16,Intercept,0.4395609620696918,Logistic Regression,beta,43
0,17,biomarker,0.07211935344209992,Logistic Regression,beta,43
1,17,Intercept,-0.009501047862646543,Logistic Regression,beta,43
0,18,biomarker,0.3786748213545832,Logistic Regression,beta,43
1,18,Intercept,-0.20468358439496478,Logistic Regression,beta,43
0,19,biomarker,1.2769384248963882,Logistic Regression,beta,43
1,19,Intercept,-0.6629641711794355,Logistic Regression,beta,43
0,20,biomarker,0.02317322214963122,Logistic Regression,beta,43
1,20,Intercept,-0.033923389292125475,Logistic Regression,beta,43
0,21,biomarker,0.13401426490780707,Logistic Regression,beta,43
1,21,Intercept,-0.13241531951052404,Logistic Regression,beta,43
0,22,biomarker,0.5771914771519884,Logistic Regression,beta,43
1,22,Intercept,-0.2868079016758435,Logistic Regression,beta,43
0,23,biomarker,1.762037514896162,Logistic Regression,beta,43
1,23,Intercept,-0.5600327831726089,Logistic Regression,beta,43
0,24,biomarker,-0.31163436528466865,Logistic Regression,beta,43
1,24,Intercept,0.08657155135295924,Logistic Regression,beta,43
0,25,biomarker,0.2710594431745307,Logistic Regression,beta,43
1,25,Intercept,0.042074892480922985,Logistic Regression,beta,43
0,26,biomarker,0.3730033132008651,Logistic Regression,beta,43
1,26,Intercept,-0.19393653974994474,Logistic Regression,beta,43
0,27,biomarker,-0.7457830463794798,Logistic Regression,beta,43
1,27,Intercept,0.34527011787368383,Logistic Regression,beta,43
0,28,biomarker,0.26775161286726146,Logistic Regression,beta,43
1,28,Intercept,-0.14640062465232923,Logistic Regression,beta,43
0,29,biomarker,-1.0758901869164466,Logistic Regression,beta,43
1,29,Intercept,0.5510087072783515,Logistic Regression,beta,43
0,30,biomarker,-0.15998610299807436,Logistic Regression,beta,43
1,30,Intercept,0.003947936415881915,Logistic Regression,beta,43
0,31,biomarker,0.5474799499386365,Logistic Regression,beta,43
1,31,Intercept,-0.368160448190939,Logistic Regression,beta,43
0,32,biomarker,0.05529548795048502,Logistic Regression,beta,43
1,32,Intercept,-0.09777906813466522,Logistic Regression,beta,43
0,33,biomarker,1.5593509287999447,Logistic Regression,beta,43
1,33,Intercept,-0.6859022157591024,Logistic Regression,beta,43
0,34,biomarker,1.1708451446223,Logistic Regression,beta,43
1,34,Intercept,-0.5197043174298694,Logistic Regression,beta,43
0,35,biomarker,-2.211460179300317,Logistic Regression,beta,43
1,35,Intercept,0.8772827756595963,Logistic Regression,beta,43
0,36,biomarker,0.9360455971175557,Logistic Regression,beta,43
1,36,Intercept,-0.5006101437641167,Logistic Regression,beta,43
0,37,biomarker,-0.5014066216907636,Logistic Regression,beta,43
1,37,Intercept,0.20214940279949237,Logistic Regression,beta,43
0,38,biomarker,0.23050269305581259,Logistic Regression,beta,43
1,38,Intercept,0.01867941984634261,Logistic Regression,beta,43
0,39,biomarker,-0.26491395700595954,Logistic Regression,beta,43
1,39,Intercept,0.24876239525435978,Logistic Regression,beta,43
0,40,biomarker,-0.4411627602315825,Logistic Regression,beta,43
1,40,Intercept,0.17956447118509736,Logistic Regression,beta,43
0,41,biomarker,1.2127930201786823,Logistic Regression,beta,43
1,41,Intercept,-0.6686328231067828,Logistic Regression,beta,43
0,42,biomarker,-0.2417216786804568,Logistic Regression,beta,43
1,42,Intercept,-0.05647054767035149,Logistic Regression,beta,43
0,43,biomarker,-1.5757091898346942,Logistic Regression,beta,43
1,43,Intercept,0.6417423350786707,Logistic Regression,beta,43
0,44,biomarker,0.14844929558513711,Logistic Regression,beta,43
1,44,Intercept,0.00206262373149832,Logistic Regression,beta,43
0,45,biomarker,1.373940341295677,Logistic Regression,beta,43
