,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-1.1375132770936591,Logistic Regression,beta,181
1,0,Intercept,0.7050897557489516,Logistic Regression,beta,181
0,1,biomarker,0.15207476060939312,Logistic Regression,beta,181
1,1,Intercept,-0.16172611602099382,Logistic Regression,beta,181
0,2,biomarker,-0.7922844235461952,Logistic Regression,beta,181
1,2,Intercept,0.46926853542825225,Logistic Regression,beta,181
0,3,biomarker,0.5473785571621043,Logistic Regression,beta,181
1,3,Intercept,-0.30067250610558516,Logistic Regression,beta,181
0,4,biomarker,-1.3650591471313265,Logistic Regression,beta,181
1,4,Intercept,0.8710174546951345,Logistic Regression,beta,181
0,5,biomarker,-0.7300971003672334,Logistic Regression,beta,181
1,5,Intercept,0.706280490512779,Logistic Regression,beta,181
0,6,biomarker,-0.77736991542851,Logistic Regression,beta,181
1,6,Intercept,0.5543052828794698,Logistic Regression,beta,181
0,7,biomarker,-0.1607265141716127,Logistic Regression,beta,181
1,7,Intercept,-0.02252368529110713,Logistic Regression,beta,181
0,8,biomarker,-1.012776702543707,Logistic Regression,beta,181
1,8,Intercept,0.4632403074475166,Logistic Regression,beta,181
0,9,biomarker,-0.7997570324245745,Logistic Regression,beta,181
1,9,Intercept,0.5057579149149303,Logistic Regression,beta,181
0,10,biomarker,-0.253177889784219,Logistic Regression,beta,181
1,10,Intercept,0.08489033897227823,Logistic Regression,beta,181
0,11,biomarker,0.37919166080538275,Logistic Regression,beta,181
1,11,Intercept,-0.15710750935115356,Logistic Regression,beta,181
0,12,biomarker,-0.3510858510520554,Logistic Regression,beta,181
1,12,Intercept,0.19675502207835738,Logistic Regression,beta,181
0,13,biomarker,0.3876242719294433,Logistic Regression,beta,181
1,13,Intercept,-0.3535380595492726,Logistic Regression,beta,181
0,14,biomarker,-0.5795992110626271,Logistic Regression,beta,181
1,14,Intercept,0.2225599486573588,Logistic Regression,beta,181
0,15,biomarker,1.2252747804501845,Logistic Regression,beta,181
1,15,Intercept,-0.80229466062275,Logistic Regression,beta,181
0,16,biomarker,-0.5013136305098848,Logistic Regression,beta,181
1,16,Intercept,0.33304836608700317,Logistic Regression,beta,181
0,17,biomarker,0.39030811013958777,Logistic Regression,beta,181
1,17,Intercept,-0.20750875240453123,Logistic Regression,beta,181
0,18,biomarker,0.37084827137686527,Logistic Regression,beta,181
1,18,Intercept,-0.25127842255883026,Logistic Regression,beta,181
0,19,biomarker,-0.35306902957999975,Logistic Regression,beta,181
1,19,Intercept,0.14064387200700915,Logistic Regression,beta,181
0,20,biomarker,0.13475425074414216,Logistic Regression,beta,181
1,20,Intercept,-0.10657234112026642,Logistic Regression,beta,181
0,21,biomarker,-0.3459285780789768,Logistic Regression,beta,181
1,21,Intercept,0.13980615902772983,Logistic Regression,beta,181
0,22,biomarker,0.8292152305434763,Logistic Regression,beta,181
1,22,Intercept,-0.5244462827351464,Logistic Regression,beta,181
0,23,biomarker,0.018228330811655133,Logistic Regression,beta,181
1,23,Intercept,0.20146150163747734,Logistic Regression,beta,181
0,24,biomarker,0.515758422931153,Logistic Regression,beta,181
1,24,Intercept,-0.38022362251908476,Logistic Regression,beta,181
0,25,biomarker,1.8321255692397864,Logistic Regression,beta,181
1,25,Intercept,-0.9090537811526473,Logistic Regression,beta,181
0,26,biomarker,-0.9047722126334856,Logistic Regression,beta,181
1,26,Intercept,0.527073973151828,Logistic Regression,beta,181
0,27,biomarker,0.3216344581995766,Logistic Regression,beta,181
1,27,Intercept,-0.16886344873153494,Logistic Regression,beta,181
0,28,biomarker,-0.34968908053450876,Logistic Regression,beta,181
1,28,Intercept,0.18869607460303817,Logistic Regression,beta,181
0,29,biomarker,0.4161448150114614,Logistic Regression,beta,181
1,29,Intercept,-0.17750178625832005,Logistic Regression,beta,181
0,30,biomarker,-0.09762533554115949,Logistic Regression,beta,181
1,30,Intercept,-0.01279394119877971,Logistic Regression,beta,181
0,31,biomarker,0.6629413808620782,Logistic Regression,beta,181
1,31,Intercept,-0.5339702631162965,Logistic Regression,beta,181
0,32,biomarker,-1.1470670172939155,Logistic Regression,beta,181
1,32,Intercept,0.6433489612629245,Logistic Regression,beta,181
0,33,biomarker,0.04773910761264881,Logistic Regression,beta,181
1,33,Intercept,-0.004419044067399182,Logistic Regression,beta,181
0,34,biomarker,-1.246252261864764,Logistic Regression,beta,181
1,34,Intercept,0.7698257152959678,Logistic Regression,beta,181
0,35,biomarker,-1.157415975413457,Logistic Regression,beta,181
1,35,Intercept,0.5919131073734264,Logistic Regression,beta,181
0,36,biomarker,0.45100989205686365,Logistic Regression,beta,181
1,36,Intercept,-0.29736537565739185,Logistic Regression,beta,181
0,37,biomarker,0.1928688008109788,Logistic Regression,beta,181
1,37,Intercept,-0.13788305282915045,Logistic Regression,beta,181
0,38,biomarker,-0.6135019977571323,Logistic Regression,beta,181
1,38,Intercept,0.48914490365044033,Logistic Regression,beta,181
0,39,biomarker,0.11999945775078119,Logistic Regression,beta,181
1,39,Intercept,0.04562112724456348,Logistic Regression,beta,181
0,40,biomarker,-1.090400333927067,Logistic Regression,beta,181
1,40,Intercept,0.6429867408228844,Logistic Regression,beta,181
0,41,biomarker,-0.8030380526497415,Logistic Regression,beta,181
1,41,Intercept,0.37450911758837946,Logistic Regression,beta,181
0,42,biomarker,-0.7001205248858806,Logistic Regression,beta,181
1,42,Intercept,0.2551281646980311,Logistic Regression,beta,181
0,43,biomarker,-0.9950402282317695,Logistic Regression,beta,181
1,43,Intercept,0.5208898141003221,Logistic Regression,beta,181
0,44,biomarker,-1.2275024206430705,Logistic Regression,beta,181
1,44,Intercept,0.8300117045268562,Logistic Regression,beta,181
0,45,biomarker,-0.5312898261238699,Logistic Regression,beta,181
1,45,Intercept,0.3377591998950908,Logistic Regression,beta,181
0,46,biomarker,-1.06958095995672,Logistic Regression,beta,181
1,46,Intercept,0.6235228381466262,Logistic Regression,beta,181
0,47,biomarker,0.1987189496484073,Logistic Regression,beta,181
1,47,Intercept,-0.0038655523880858703,Logistic Regression,beta,181
0,48,biomarker,-0.7003235403769631,Logistic Regression,beta,181
