,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-1.3124155020255022,Logistic Regression,beta,175
1,0,Intercept,0.4717609298230513,Logistic Regression,beta,175
0,1,biomarker,-0.7311679174898538,Logistic Regression,beta,175
1,1,Intercept,0.18514430677534202,Logistic Regression,beta,175
0,2,biomarker,0.2228441758191661,Logistic Regression,beta,175
1,2,Intercept,-0.09286164507026907,Logistic Regression,beta,175
0,3,biomarker,0.26862136773599704,Logistic Regression,beta,175
1,3,Intercept,-0.07065592523696244,Logistic Regression,beta,175
0,4,biomarker,0.48316168214845756,Logistic Regression,beta,175
1,4,Intercept,-0.12879016059315956,Logistic Regression,beta,175
0,5,biomarker,0.4869646094272324,Logistic Regression,beta,175
1,5,Intercept,0.10181480439501125,Logistic Regression,beta,175
0,6,biomarker,-0.03173028007037563,Logistic Regression,beta,175
1,6,Intercept,0.08075163387822225,Logistic Regression,beta,175
0,7,biomarker,-0.02184286624933099,Logistic Regression,beta,175
1,7,Intercept,-0.11056049867747517,Logistic Regression,beta,175
0,8,biomarker,-0.5212180209178106,Logistic Regression,beta,175
1,8,Intercept,-0.006340882609071745,Logistic Regression,beta,175
0,9,biomarker,1.5544298947287913,Logistic Regression,beta,175
1,9,Intercept,-0.4802201094969462,Logistic Regression,beta,175
0,10,biomarker,0.06414379659509481,Logistic Regression,beta,175
1,10,Intercept,-0.08920709510969965,Logistic Regression,beta,175
0,11,biomarker,0.30389793773087764,Logistic Regression,beta,175
1,11,Intercept,-0.025232358787871303,Logistic Regression,beta,175
0,12,biomarker,0.37775144829431,Logistic Regression,beta,175
1,12,Intercept,-0.13895740726070002,Logistic Regression,beta,175
0,13,biomarker,0.23798121610376075,Logistic Regression,beta,175
1,13,Intercept,-0.19522440250352413,Logistic Regression,beta,175
0,14,biomarker,-0.46822149118460793,Logistic Regression,beta,175
1,14,Intercept,0.04083468526625168,Logistic Regression,beta,175
0,15,biomarker,-0.18486163702712027,Logistic Regression,beta,175
1,15,Intercept,-0.010996192670926342,Logistic Regression,beta,175
0,16,biomarker,0.2894825802721468,Logistic Regression,beta,175
1,16,Intercept,-0.07144364890570286,Logistic Regression,beta,175
0,17,biomarker,-0.3866494937748623,Logistic Regression,beta,175
1,17,Intercept,0.14935220046747072,Logistic Regression,beta,175
0,18,biomarker,-1.3333501850468623,Logistic Regression,beta,175
1,18,Intercept,0.40425872927487533,Logistic Regression,beta,175
0,19,biomarker,0.8429521443857855,Logistic Regression,beta,175
1,19,Intercept,-0.33270148542109745,Logistic Regression,beta,175
0,20,biomarker,0.23300246037590716,Logistic Regression,beta,175
1,20,Intercept,-0.09954086635894822,Logistic Regression,beta,175
0,21,biomarker,1.0888142742480977,Logistic Regression,beta,175
1,21,Intercept,-0.43148565939911976,Logistic Regression,beta,175
0,22,biomarker,0.7536490237118587,Logistic Regression,beta,175
1,22,Intercept,-0.2732159251937149,Logistic Regression,beta,175
0,23,biomarker,-0.12280421006894444,Logistic Regression,beta,175
1,23,Intercept,0.2536268548494055,Logistic Regression,beta,175
0,24,biomarker,-1.0932608848111018,Logistic Regression,beta,175
1,24,Intercept,0.284247869152369,Logistic Regression,beta,175
0,25,biomarker,0.1502152989852851,Logistic Regression,beta,175
1,25,Intercept,0.11419784756295923,Logistic Regression,beta,175
0,26,biomarker,0.19093757286270419,Logistic Regression,beta,175
1,26,Intercept,-0.08642820902586779,Logistic Regression,beta,175
0,27,biomarker,0.7959819558278773,Logistic Regression,beta,175
1,27,Intercept,-0.23800528752164635,Logistic Regression,beta,175
0,28,biomarker,-0.21837647911009778,Logistic Regression,beta,175
1,28,Intercept,0.05002251759874958,Logistic Regression,beta,175
