,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-0.3039945249244822,Logistic Regression,beta,128
1,0,Intercept,0.1685097478337572,Logistic Regression,beta,128
0,1,biomarker,-0.6672302417670469,Logistic Regression,beta,128
1,1,Intercept,0.2452038109221885,Logistic Regression,beta,128
0,2,biomarker,-1.1555506819962649,Logistic Regression,beta,128
1,2,Intercept,0.5104383173259808,Logistic Regression,beta,128
0,3,biomarker,0.23541029786141518,Logistic Regression,beta,128
1,3,Intercept,-0.08216477087364696,Logistic Regression,beta,128
0,4,biomarker,-1.849572743346479,Logistic Regression,beta,128
1,4,Intercept,0.8777612791792785,Logistic Regression,beta,128
0,5,biomarker,1.2758105181861878,Logistic Regression,beta,128
1,5,Intercept,-0.31896543052415977,Logistic Regression,beta,128
0,6,biomarker,1.1191695150944816,Logistic Regression,beta,128
1,6,Intercept,-0.45187072827184044,Logistic Regression,beta,128
0,7,biomarker,-0.6619766944140559,Logistic Regression,beta,128
1,7,Intercept,0.18393396134472237,Logistic Regression,beta,128
0,8,biomarker,-1.3186178864664846,Logistic Regression,beta,128
1,8,Intercept,0.4469898591789623,Logistic Regression,beta,128
0,9,biomarker,0.12214858815612661,Logistic Regression,beta,128
1,9,Intercept,-0.03178767848559803,Logistic Regression,beta,128
0,10,biomarker,0.1532023244058058,Logistic Regression,beta,128
1,10,Intercept,-0.14123296849169995,Logistic Regression,beta,128
0,11,biomarker,-1.4836639151978364,Logistic Regression,beta,128
1,11,Intercept,0.7600719660839685,Logistic Regression,beta,128
0,12,biomarker,2.03355744809512,Logistic Regression,beta,128
1,12,Intercept,-0.9515373693288292,Logistic Regression,beta,128
0,13,biomarker,0.6449727139307708,Logistic Regression,beta,128
1,13,Intercept,-0.41791004362158646,Logistic Regression,beta,128
0,14,biomarker,1.1535264388432,Logistic Regression,beta,128
1,14,Intercept,-0.6470517660898216,Logistic Regression,beta,128
0,15,biomarker,0.6793816924133842,Logistic Regression,beta,128
1,15,Intercept,-0.38709168720476655,Logistic Regression,beta,128
0,16,biomarker,-0.5793303909762982,Logistic Regression,beta,128
1,16,Intercept,0.2878771031501727,Logistic Regression,beta,128
0,17,biomarker,0.42599437584390865,Logistic Regression,beta,128
1,17,Intercept,-0.1751631030371032,Logistic Regression,beta,128
0,18,biomarker,1.422485777355301,Logistic Regression,beta,128
1,18,Intercept,-0.6931397762058924,Logistic Regression,beta,128
0,19,biomarker,3.2496269839618948,Logistic Regression,beta,128
1,19,Intercept,-1.5932456389328344,Logistic Regression,beta,128
0,20,biomarker,0.5863618932646633,Logistic Regression,beta,128
1,20,Intercept,-0.2928528597544122,Logistic Regression,beta,128
0,21,biomarker,0.02291551919405929,Logistic Regression,beta,128
1,21,Intercept,-0.08137568258904673,Logistic Regression,beta,128
0,22,biomarker,-1.5229420137454788,Logistic Regression,beta,128
1,22,Intercept,0.6743863815359518,Logistic Regression,beta,128
0,23,biomarker,0.06238765071715324,Logistic Regression,beta,128
1,23,Intercept,0.18330668981411083,Logistic Regression,beta,128
0,24,biomarker,-0.6131053766560367,Logistic Regression,beta,128
1,24,Intercept,0.2109390435422166,Logistic Regression,beta,128
0,25,biomarker,-0.8767194418804771,Logistic Regression,beta,128
1,25,Intercept,0.5660482111189086,Logistic Regression,beta,128
0,26,biomarker,1.2661087879048818,Logistic Regression,beta,128
1,26,Intercept,-0.6055459723397164,Logistic Regression,beta,128
0,27,biomarker,-0.14881261830716733,Logistic Regression,beta,128
1,27,Intercept,0.09013053379339686,Logistic Regression,beta,128
0,28,biomarker,-0.12764919315149878,Logistic Regression,beta,128
