,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,1.2169718067831978,Logistic Regression,beta,430
1,0,Intercept,-0.3969708521231833,Logistic Regression,beta,430
0,1,biomarker,0.5578266023375167,Logistic Regression,beta,430
1,1,Intercept,-0.281859702107562,Logistic Regression,beta,430
0,2,biomarker,-0.040102931153212895,Logistic Regression,beta,430
1,2,Intercept,-0.009530868052133806,Logistic Regression,beta,430
0,3,biomarker,0.6443520218012164,Logistic Regression,beta,430
1,3,Intercept,-0.21844307132570076,Logistic Regression,beta,430
0,4,biomarker,-0.35921577048115266,Logistic Regression,beta,430
1,4,Intercept,0.15234852591077006,Logistic Regression,beta,430
0,5,biomarker,1.1630904992941904,Logistic Regression,beta,430
1,5,Intercept,-0.15941670278850012,Logistic Regression,beta,430
0,6,biomarker,1.0831411342825472,Logistic Regression,beta,430
1,6,Intercept,-0.3109088952010716,Logistic Regression,beta,430
0,7,biomarker,1.0468444771565033,Logistic Regression,beta,430
1,7,Intercept,-0.4877140160873392,Logistic Regression,beta,430
0,8,biomarker,0.23048870450799008,Logistic Regression,beta,430
1,8,Intercept,-0.2498403085200422,Logistic Regression,beta,430
0,9,biomarker,-0.40560006665449094,Logistic Regression,beta,430
1,9,Intercept,0.17307746388546308,Logistic Regression,beta,430
0,10,biomarker,-0.07315245977401143,Logistic Regression,beta,430
1,10,Intercept,-0.04446716314700272,Logistic Regression,beta,430
0,11,biomarker,-0.4277975693072728,Logistic Regression,beta,430
1,11,Intercept,0.2252536332523814,Logistic Regression,beta,430
0,12,biomarker,-1.0516380424001015,Logistic Regression,beta,430
1,12,Intercept,0.35044973171313426,Logistic Regression,beta,430
0,13,biomarker,1.1629150627639053,Logistic Regression,beta,430
1,13,Intercept,-0.5473672266851872,Logistic Regression,beta,430
0,14,biomarker,-0.25150113344593694,Logistic Regression,beta,430
1,14,Intercept,-0.024771214467663942,Logistic Regression,beta,430
0,15,biomarker,-1.6357814993963498,Logistic Regression,beta,430
1,15,Intercept,0.5070802288828652,Logistic Regression,beta,430
0,16,biomarker,0.744921967267811,Logistic Regression,beta,430
1,16,Intercept,-0.25246365022580247,Logistic Regression,beta,430
0,17,biomarker,1.0530922456246101,Logistic Regression,beta,430
1,17,Intercept,-0.3417818987509719,Logistic Regression,beta,430
0,18,biomarker,1.0897673911868913,Logistic Regression,beta,430
1,18,Intercept,-0.41189419566018803,Logistic Regression,beta,430
0,19,biomarker,0.13578473332716037,Logistic Regression,beta,430
1,19,Intercept,-0.11740296133912731,Logistic Regression,beta,430
0,20,biomarker,0.3350252142363536,Logistic Regression,beta,430
1,20,Intercept,-0.14059705905986744,Logistic Regression,beta,430
0,21,biomarker,0.03871093477960304,Logistic Regression,beta,430
1,21,Intercept,-0.08503194275336787,Logistic Regression,beta,430
0,22,biomarker,-0.28110634962014597,Logistic Regression,beta,430
1,22,Intercept,0.08100322145264567,Logistic Regression,beta,430
0,23,biomarker,-0.30063071879181424,Logistic Regression,beta,430
1,23,Intercept,0.3262007051244932,Logistic Regression,beta,430
0,24,biomarker,-0.5451949805952936,Logistic Regression,beta,430
1,24,Intercept,0.1284612795710668,Logistic Regression,beta,430
0,25,biomarker,-1.458450938153709,Logistic Regression,beta,430
1,25,Intercept,0.7146140425989774,Logistic Regression,beta,430
0,26,biomarker,1.193605498662798,Logistic Regression,beta,430
1,26,Intercept,-0.4403949154342357,Logistic Regression,beta,430
0,27,biomarker,-2.63000835765303,Logistic Regression,beta,430
