,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-1.1817684379655147,Logistic Regression,beta,148
1,0,Intercept,0.4729801868938774,Logistic Regression,beta,148
0,1,biomarker,-0.3313181000239125,Logistic Regression,beta,148
1,1,Intercept,0.05147866174354329,Logistic Regression,beta,148
0,2,biomarker,1.6303758815268292,Logistic Regression,beta,148
1,2,Intercept,-0.6413670551798039,Logistic Regression,beta,148
0,3,biomarker,-0.4983061821580394,Logistic Regression,beta,148
1,3,Intercept,0.20348467108601465,Logistic Regression,beta,148
0,4,biomarker,0.5687575002040253,Logistic Regression,beta,148
1,4,Intercept,-0.20044749035176818,Logistic Regression,beta,148
0,5,biomarker,0.3884090323726206,Logistic Regression,beta,148
1,5,Intercept,0.1086671728729313,Logistic Regression,beta,148
0,6,biomarker,0.3927111663937441,Logistic Regression,beta,148
1,6,Intercept,-0.07602242466432033,Logistic Regression,beta,148
0,7,biomarker,-0.4154842606618481,Logistic Regression,beta,148
1,7,Intercept,0.042032861442240624,Logistic Regression,beta,148
0,8,biomarker,-0.029338269596521825,Logistic Regression,beta,148
1,8,Intercept,-0.15455900079831222,Logistic Regression,beta,148
0,9,biomarker,2.1460088715875814,Logistic Regression,beta,148
1,9,Intercept,-0.794353090344427,Logistic Regression,beta,148
0,10,biomarker,1.0329862186279057,Logistic Regression,beta,148
1,10,Intercept,-0.4906543146676812,Logistic Regression,beta,148
0,11,biomarker,-1.4267252476728571,Logistic Regression,beta,148
1,11,Intercept,0.6118043323463469,Logistic Regression,beta,148
0,12,biomarker,0.7045358043890401,Logistic Regression,beta,148
1,12,Intercept,-0.2698212887978247,Logistic Regression,beta,148
0,13,biomarker,0.8689422918943692,Logistic Regression,beta,148
1,13,Intercept,-0.4580580234467552,Logistic Regression,beta,148
0,14,biomarker,0.344303501665574,Logistic Regression,beta,148
1,14,Intercept,-0.2501999199026122,Logistic Regression,beta,148
0,15,biomarker,-0.16944249709073944,Logistic Regression,beta,148
1,15,Intercept,-0.00878809406114684,Logistic Regression,beta,148
0,16,biomarker,1.0731508107983445,Logistic Regression,beta,148
1,16,Intercept,-0.38510222533849814,Logistic Regression,beta,148
0,17,biomarker,-1.5702368088437055,Logistic Regression,beta,148
1,17,Intercept,0.6227626335679711,Logistic Regression,beta,148
0,18,biomarker,0.9823138451975473,Logistic Regression,beta,148
1,18,Intercept,-0.41018009954978657,Logistic Regression,beta,148
0,19,biomarker,-0.5031431419309715,Logistic Regression,beta,148
1,19,Intercept,0.12415891544933273,Logistic Regression,beta,148
