,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9111111111111112,0.8,0.5199505746214483,0.49238227146814406,0.42598948670377246,0.3392857142857143,beta,59
1,1,Logistic Regression,0.8541666666666666,0.8125,0.5615696894425812,0.5743243243243243,0.8022625522625524,0.6111111111111112,beta,59
2,2,Logistic Regression,1.0,1.0,0.5853272822016321,0.5339335180055401,0.7310897435897437,0.6785714285714286,beta,59
3,3,Logistic Regression,0.5178571428571428,0.55,0.5131545552094957,0.5079695079695079,0.45070167927310784,0.4464285714285714,beta,59
4,4,Logistic Regression,0.7683333333333333,0.7,0.59570517122186,0.5020775623268697,0.5893106893106893,0.4464285714285714,beta,59
5,5,Logistic Regression,0.6961904761904762,0.6,0.5369584893851835,0.49541930937279777,0.75,0.9230769230769231,beta,59
6,6,Logistic Regression,0.9666666666666666,0.95,0.5711599538168562,0.5287595287595288,0.5707163207163207,0.537037037037037,beta,59
7,7,Logistic Regression,0.8125,0.6875,0.5264151777950604,0.49390243902439024,0.8024891774891774,0.64,beta,59
8,8,Logistic Regression,0.9166666666666666,0.9,0.5044510774972355,0.5324041811846689,0.7209358822995188,0.3181818181818182,beta,59
9,9,Logistic Regression,0.9111111111111112,0.8,0.5632754298257996,0.510387811634349,0.3569858712715856,0.1964285714285714,beta,59
10,10,Logistic Regression,0.8166666666666667,0.75,0.5162414033486323,0.5047297297297297,0.708701175367842,0.6851851851851852,beta,59
11,11,Logistic Regression,1.0,1.0,0.570170396941148,0.5006756756756756,0.382034632034632,0.35185185185185186,beta,59
12,12,Logistic Regression,0.6458333333333333,0.6875,0.5465767420500088,0.47908232118758437,0.7510572760572761,0.6607142857142857,beta,59
13,13,Logistic Regression,0.65,0.5,0.5017783885834993,0.5203252032520325,0.677036297036297,0.3400000000000001,beta,59
14,14,Logistic Regression,1.0,1.0,0.5407651936032417,0.5784722222222223,0.6484648684648684,0.38,beta,59
15,15,Logistic Regression,0.8875,0.875,0.5430466240683491,0.5668918918918918,0.706024531024531,0.5,beta,59
16,16,Logistic Regression,0.8541666666666666,0.8125,0.5566924264743487,0.5371120107962213,0.43430141287284146,0.39285714285714285,beta,59
17,17,Logistic Regression,0.6791666666666667,0.75,0.5329459243718873,0.5,0.5261595547309833,0.42857142857142855,beta,59
18,18,Logistic Regression,0.8766666666666667,0.85,0.5376729948596701,0.5051975051975053,0.525194597069597,0.4642857142857143,beta,59
19,19,Logistic Regression,1.0,1.0,0.5193856579197564,0.5074324324324324,0.5080894414227748,0.2777777777777778,beta,59
20,20,Logistic Regression,0.525,0.6,0.4671687298791036,0.48822714681440443,0.44352904040404034,0.2857142857142857,beta,59
21,21,Logistic Regression,0.9166666666666666,0.875,0.513059744282697,0.5283783783783784,0.5289007289007288,0.3148148148148148,beta,59
22,22,Logistic Regression,0.8541666666666666,0.85,0.6169970704894997,0.53601108033241,0.6967643467643468,0.7321428571428571,beta,59
23,23,Logistic Regression,0.7333333333333333,0.6875,0.5948468457422018,0.5027359781121752,0.2713675213675214,0.49999999999999994,beta,59
24,24,Logistic Regression,0.95,0.9375,0.5132311194595256,0.5256756756756757,0.7181216931216932,0.5185185185185186,beta,59
25,25,Logistic Regression,0.8350000000000001,0.75,0.5604373162994636,0.5170731707317073,0.6111111111111112,0.7727272727272727,beta,59
26,26,Logistic Regression,0.95,0.9375,0.5479006446223201,0.49460188933873145,0.780952380952381,0.7142857142857142,beta,59
27,27,Logistic Regression,0.95,0.9375,0.5354095992215218,0.5202429149797572,0.4096114203257061,0.3571428571428571,beta,59
28,28,Logistic Regression,0.8928571428571428,0.8125,0.5361346780136641,0.5114709851551957,0.7228375790875792,0.6785714285714286,beta,59
29,29,Logistic Regression,1.0,1.0,0.5843425920394659,0.503118503118503,0.39016955266955267,0.37037037037037035,beta,59
30,30,Logistic Regression,0.7708333333333333,0.8,0.505177252017309,0.5038115038115037,0.5922537339204006,0.31481481481481477,beta,59
31,31,Logistic Regression,0.9166666666666666,0.9,0.5257118293690807,0.5229166666666667,0.8025641025641025,0.58,beta,59
32,32,Logistic Regression,0.8166666666666667,0.8,0.6034112230183208,0.5814275814275814,0.7723215056548391,0.6111111111111112,beta,59
33,33,Logistic Regression,0.8041666666666667,0.8125,0.5121520544451192,0.4932523616734143,0.3914442700156986,0.30357142857142855,beta,59
34,34,Logistic Regression,0.8111111111111111,0.6,0.5452450978007415,0.5138504155124654,0.524031920460492,0.5714285714285714,beta,59
35,35,Logistic Regression,0.8541666666666666,0.8125,0.4759455720011832,0.5257452574525745,0.786127206127206,0.52,beta,59
36,36,Logistic Regression,0.7291666666666666,0.625,0.5351126788686436,0.5256410256410257,0.5419844044844044,0.5,beta,59
37,37,Logistic Regression,0.7291666666666666,0.625,0.5117548295615121,0.5087719298245614,0.6435515873015872,0.5535714285714286,beta,59
38,38,Logistic Regression,0.9166666666666666,0.875,0.6861535054279556,0.5846883468834689,0.312014652014652,0.33999999999999997,beta,59
39,39,Logistic Regression,0.8041666666666667,0.8125,0.5870483570734766,0.5548780487804879,0.35142857142857137,0.4600000000000001,beta,59
40,40,Logistic Regression,0.75,0.5625,0.49059176685043215,0.4959514170040486,0.5992521367521366,0.44642857142857145,beta,59
41,41,Logistic Regression,0.8928571428571428,0.85,0.5134709210715601,0.5083333333333333,0.7676290376290376,0.5399999999999999,beta,59
