,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9166666666666666,0.875,0.5560499995069785,0.5101214574898786,0.3750773036487322,0.23214285714285715,beta,22
1,1,Logistic Regression,0.95,0.9500000000000001,0.5540117013546946,0.525987525987526,0.6191697191697192,0.5185185185185185,beta,22
2,2,Logistic Regression,0.95,0.9375,0.5680835310304779,0.5843454790823212,0.5271516677766679,0.32142857142857145,beta,22
3,3,Logistic Regression,0.8253968253968254,0.6499999999999999,0.546836889607207,0.525623268698061,0.6767006802721087,0.6071428571428572,beta,22
4,4,Logistic Regression,0.8303571428571428,0.8,0.5335190331949393,0.5356895356895357,0.5176569462283748,0.5178571428571428,beta,22
5,5,Logistic Regression,1.0,1.0,0.6055889692172279,0.5275482093663912,0.26785714285714285,0.6923076923076923,beta,22
6,6,Logistic Regression,0.8392857142857143,0.7,0.515034972173484,0.4941094941094941,0.5142857142857142,0.4629629629629629,beta,22
7,7,Logistic Regression,0.7182539682539683,0.55,0.5008136303170843,0.4868055555555556,0.7488736263736263,0.66,beta,22
8,8,Logistic Regression,0.5845238095238094,0.65,0.45350899650762067,0.4989547038327527,0.6945211354302263,0.5,beta,22
9,9,Logistic Regression,1.0,1.0,0.553930450469471,0.5696465696465697,0.6817460317460318,0.5714285714285714,beta,22
10,10,Logistic Regression,0.4861111111111111,0.45,0.5294020207479817,0.4941094941094941,0.9148860398860401,0.8333333333333334,beta,22
11,11,Logistic Regression,0.95,0.9375,0.5848762534194405,0.5195945945945946,0.5074786324786325,0.5740740740740741,beta,22
12,12,Logistic Regression,0.8392857142857143,0.7,0.4799667063088547,0.501039501039501,0.48995761183261183,0.375,beta,22
13,13,Logistic Regression,0.6777777777777778,0.6,0.5511386217024804,0.54375,0.7848151848151848,0.6,beta,22
14,14,Logistic Regression,0.8928571428571428,0.8125,0.5073480889479987,0.5331978319783198,0.516004551004551,0.12,beta,22
15,15,Logistic Regression,1.0,1.0,0.6253531973457882,0.6,0.5505469838803172,0.4074074074074074,beta,22
16,16,Logistic Regression,0.8041666666666667,0.8125,0.6503487779623125,0.5971659919028341,0.5030303030303029,0.5,beta,22
17,17,Logistic Regression,0.9166666666666666,0.875,0.6333237840823388,0.5438596491228069,0.7107142857142856,0.6964285714285714,beta,22
18,18,Logistic Regression,0.6083333333333333,0.625,0.505377665030501,0.5256410256410255,0.5062770562770562,0.39285714285714285,beta,22
