,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.44511860415604576,beta,212
1,Logistic Regression,roc_auc,1,0.4345380637201306,beta,212
2,Logistic Regression,roc_auc,2,0.4359015969969219,beta,212
3,Logistic Regression,roc_auc,3,0.44789532103825136,beta,212
4,Logistic Regression,roc_auc,4,0.4198648127170652,beta,212
5,Logistic Regression,roc_auc,5,0.43813290864958304,beta,212
6,Logistic Regression,roc_auc,6,0.4434055118110236,beta,212
7,Logistic Regression,roc_auc,7,0.4442847969319217,beta,212
8,Logistic Regression,roc_auc,8,0.4331348825299277,beta,212
9,Logistic Regression,roc_auc,9,0.44239246758455053,beta,212
10,Logistic Regression,roc_auc,10,0.4488154322440771,beta,212
11,Logistic Regression,roc_auc,11,0.4365946935684078,beta,212
12,Logistic Regression,roc_auc,12,0.44306879516095543,beta,212
13,Logistic Regression,roc_auc,13,0.4256978845322971,beta,212
14,Logistic Regression,roc_auc,14,0.4356862023344643,beta,212
15,Logistic Regression,roc_auc,15,0.44030539265882007,beta,212
16,Logistic Regression,roc_auc,16,0.45702942456755974,beta,212
17,Logistic Regression,roc_auc,17,0.45994621729973106,beta,212
18,Logistic Regression,roc_auc,18,0.45589040170125816,beta,212
19,Logistic Regression,roc_auc,19,0.43559491454088906,beta,212
20,Logistic Regression,roc_auc,20,0.43406575335646835,beta,212
21,Logistic Regression,roc_auc,21,0.42165940502704286,beta,212
22,Logistic Regression,roc_auc,22,0.45825987878442875,beta,212
23,Logistic Regression,roc_auc,23,0.43667587189880186,beta,212
24,Logistic Regression,roc_auc,24,0.43292926216265804,beta,212
25,Logistic Regression,roc_auc,25,0.44516036909981216,beta,212
26,Logistic Regression,roc_auc,26,0.46936119256391273,beta,212
27,Logistic Regression,roc_auc,27,0.4344638061110359,beta,212
28,Logistic Regression,roc_auc,28,0.45464513627535375,beta,212
29,Logistic Regression,roc_auc,29,0.4348713276145606,beta,212
30,Logistic Regression,roc_auc,30,0.45057738559376126,beta,212
31,Logistic Regression,roc_auc,31,0.4482870982024577,beta,212
32,Logistic Regression,roc_auc,32,0.44169722596417704,beta,212
33,Logistic Regression,roc_auc,33,0.44659686631913187,beta,212
34,Logistic Regression,roc_auc,34,0.44887356450723703,beta,212
35,Logistic Regression,roc_auc,35,0.44246322058758164,beta,212
36,Logistic Regression,roc_auc,36,0.4341028421705142,beta,212
37,Logistic Regression,roc_auc,37,0.44184360177141835,beta,212
38,Logistic Regression,roc_auc,38,0.4319168862016747,beta,212
39,Logistic Regression,roc_auc,39,0.4397567916055311,beta,212
40,Logistic Regression,roc_auc,40,0.4344121346691362,beta,212
41,Logistic Regression,roc_auc,41,0.4260392725704569,beta,212
42,Logistic Regression,roc_auc,42,0.4375600471878002,beta,212
43,Logistic Regression,roc_auc,43,0.44560923663864294,beta,212
44,Logistic Regression,roc_auc,44,0.4553388318620589,beta,212
45,Logistic Regression,roc_auc,45,0.4511752216055339,beta,212
46,Logistic Regression,roc_auc,46,0.4350331462632211,beta,212
47,Logistic Regression,roc_auc,47,0.4493786090746767,beta,212
48,Logistic Regression,roc_auc,48,0.45509471050432077,beta,212
49,Logistic Regression,roc_auc,49,0.43417715440271487,beta,212
50,Logistic Regression,average_precision,0,0.47048489564565094,beta,212
51,Logistic Regression,average_precision,1,0.4500008897023011,beta,212
52,Logistic Regression,average_precision,2,0.46621337656199635,beta,212
53,Logistic Regression,average_precision,3,0.48044754459801275,beta,212
54,Logistic Regression,average_precision,4,0.4454479265986105,beta,212
55,Logistic Regression,average_precision,5,0.46247916371728914,beta,212
56,Logistic Regression,average_precision,6,0.46601045128836915,beta,212
57,Logistic Regression,average_precision,7,0.4770309046872925,beta,212
58,Logistic Regression,average_precision,8,0.46180820044151716,beta,212
59,Logistic Regression,average_precision,9,0.4644222802916783,beta,212
60,Logistic Regression,average_precision,10,0.47840662946843837,beta,212
61,Logistic Regression,average_precision,11,0.4706072132490268,beta,212
62,Logistic Regression,average_precision,12,0.4774971506278016,beta,212
63,Logistic Regression,average_precision,13,0.469718124768286,beta,212
64,Logistic Regression,average_precision,14,0.44516073600522205,beta,212
65,Logistic Regression,average_precision,15,0.4652862168175474,beta,212
66,Logistic Regression,average_precision,16,0.48640123631373533,beta,212
67,Logistic Regression,average_precision,17,0.4898741426599748,beta,212
68,Logistic Regression,average_precision,18,0.4758725727519792,beta,212
69,Logistic Regression,average_precision,19,0.48438202572763556,beta,212
70,Logistic Regression,average_precision,20,0.46149109400759797,beta,212
71,Logistic Regression,average_precision,21,0.4512430236214102,beta,212
72,Logistic Regression,average_precision,22,0.4891677342914939,beta,212
73,Logistic Regression,average_precision,23,0.47948338897525994,beta,212
74,Logistic Regression,average_precision,24,0.4824813642068929,beta,212
75,Logistic Regression,average_precision,25,0.4719958410998354,beta,212
76,Logistic Regression,average_precision,26,0.46011892146823513,beta,212
77,Logistic Regression,average_precision,27,0.4750097040377129,beta,212
78,Logistic Regression,average_precision,28,0.4755575642976545,beta,212
79,Logistic Regression,average_precision,29,0.45313593808193,beta,212
80,Logistic Regression,average_precision,30,0.4749817996049979,beta,212
81,Logistic Regression,average_precision,31,0.4690333845028475,beta,212
82,Logistic Regression,average_precision,32,0.47578762461082014,beta,212
83,Logistic Regression,average_precision,33,0.47357735384425675,beta,212
84,Logistic Regression,average_precision,34,0.475223827942382,beta,212
85,Logistic Regression,average_precision,35,0.46255442532631585,beta,212
86,Logistic Regression,average_precision,36,0.4748756697862361,beta,212
87,Logistic Regression,average_precision,37,0.4733494587466104,beta,212
88,Logistic Regression,average_precision,38,0.4600526191199089,beta,212
89,Logistic Regression,average_precision,39,0.4703967116146041,beta,212
90,Logistic Regression,average_precision,40,0.4735158526841887,beta,212
91,Logistic Regression,average_precision,41,0.47594742854496697,beta,212
92,Logistic Regression,average_precision,42,0.4743552018441417,beta,212
93,Logistic Regression,average_precision,43,0.4649932234766694,beta,212
94,Logistic Regression,average_precision,44,0.47960857657191636,beta,212
95,Logistic Regression,average_precision,45,0.4684743869739931,beta,212
96,Logistic Regression,average_precision,46,0.46099177283127046,beta,212
97,Logistic Regression,average_precision,47,0.45226350156879763,beta,212
98,Logistic Regression,average_precision,48,0.4986312875111192,beta,212
99,Logistic Regression,average_precision,49,0.466358761109219,beta,212
