,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.861529301276567,beta,30
1,Logistic Regression,roc_auc,1,0.8640364622577137,beta,30
2,Logistic Regression,roc_auc,2,0.8499874888833284,beta,30
3,Logistic Regression,roc_auc,3,0.8684132864944818,beta,30
4,Logistic Regression,roc_auc,4,0.8580097130572817,beta,30
5,Logistic Regression,roc_auc,5,0.8807954439859521,beta,30
6,Logistic Regression,roc_auc,6,0.8520886816336108,beta,30
7,Logistic Regression,roc_auc,7,0.8572536567522075,beta,30
8,Logistic Regression,roc_auc,8,0.8684886201991466,beta,30
9,Logistic Regression,roc_auc,9,0.8738405905424932,beta,30
10,Logistic Regression,roc_auc,10,0.8721871631008614,beta,30
11,Logistic Regression,roc_auc,11,0.8610348640619806,beta,30
12,Logistic Regression,roc_auc,12,0.8744335890527152,beta,30
13,Logistic Regression,roc_auc,13,0.869348770541895,beta,30
14,Logistic Regression,roc_auc,14,0.8681439170201125,beta,30
15,Logistic Regression,roc_auc,15,0.861789575439727,beta,30
16,Logistic Regression,roc_auc,16,0.8628164692145583,beta,30
17,Logistic Regression,roc_auc,17,0.8610241820768137,beta,30
18,Logistic Regression,roc_auc,18,0.861335725931337,beta,30
19,Logistic Regression,roc_auc,19,0.8707134789181731,beta,30
20,Logistic Regression,roc_auc,20,0.859190952920867,beta,30
21,Logistic Regression,roc_auc,21,0.8670972688648637,beta,30
22,Logistic Regression,roc_auc,22,0.8655914480336921,beta,30
23,Logistic Regression,roc_auc,23,0.8871922508035008,beta,30
24,Logistic Regression,roc_auc,24,0.8613929069238209,beta,30
25,Logistic Regression,roc_auc,25,0.8695673818887837,beta,30
26,Logistic Regression,roc_auc,26,0.8736264054183129,beta,30
27,Logistic Regression,roc_auc,27,0.8632746192936269,beta,30
28,Logistic Regression,roc_auc,28,0.862061226022682,beta,30
29,Logistic Regression,roc_auc,29,0.8525475855152252,beta,30
30,Logistic Regression,roc_auc,30,0.8615898899451926,beta,30
31,Logistic Regression,roc_auc,31,0.8512293109218598,beta,30
32,Logistic Regression,roc_auc,32,0.866667052016439,beta,30
