,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-3.089715454792185,Logistic Regression,beta,59
1,0,Intercept,1.3117823313916521,Logistic Regression,beta,59
0,1,biomarker,-2.377288145982198,Logistic Regression,beta,59
1,1,Intercept,1.032366719703136,Logistic Regression,beta,59
0,2,biomarker,-2.19077900865593,Logistic Regression,beta,59
1,2,Intercept,0.7072951690545887,Logistic Regression,beta,59
0,3,biomarker,-2.4496945182687972,Logistic Regression,beta,59
1,3,Intercept,1.0873545412720227,Logistic Regression,beta,59
0,4,biomarker,-2.871295441032013,Logistic Regression,beta,59
1,4,Intercept,0.954179530399098,Logistic Regression,beta,59
0,5,biomarker,-2.7154944595757566,Logistic Regression,beta,59
1,5,Intercept,0.9252130327352153,Logistic Regression,beta,59
0,6,biomarker,-3.0366516967127053,Logistic Regression,beta,59
1,6,Intercept,1.0103803180633657,Logistic Regression,beta,59
0,7,biomarker,-3.099863404988433,Logistic Regression,beta,59
1,7,Intercept,1.2793773888715614,Logistic Regression,beta,59
0,8,biomarker,-2.7768462545163866,Logistic Regression,beta,59
1,8,Intercept,0.9348516119460341,Logistic Regression,beta,59
0,9,biomarker,-2.944317685710706,Logistic Regression,beta,59
1,9,Intercept,1.0048626303213022,Logistic Regression,beta,59
0,10,biomarker,-2.836001866877996,Logistic Regression,beta,59
1,10,Intercept,1.0367452738372314,Logistic Regression,beta,59
0,11,biomarker,-2.9154925982998665,Logistic Regression,beta,59
1,11,Intercept,1.1460142012709063,Logistic Regression,beta,59
0,12,biomarker,-2.719032357683308,Logistic Regression,beta,59
1,12,Intercept,0.8971135849454287,Logistic Regression,beta,59
0,13,biomarker,-3.0692022401985195,Logistic Regression,beta,59
1,13,Intercept,1.1177701250994547,Logistic Regression,beta,59
0,14,biomarker,-2.7886864176233694,Logistic Regression,beta,59
1,14,Intercept,1.0704481344527337,Logistic Regression,beta,59
0,15,biomarker,-3.4440896887813905,Logistic Regression,beta,59
1,15,Intercept,1.339701542652434,Logistic Regression,beta,59
0,16,biomarker,-3.046831222861193,Logistic Regression,beta,59
1,16,Intercept,1.2113053288911755,Logistic Regression,beta,59
0,17,biomarker,-3.0762445170704944,Logistic Regression,beta,59
1,17,Intercept,1.1764792933111492,Logistic Regression,beta,59
0,18,biomarker,-2.58091142526496,Logistic Regression,beta,59
1,18,Intercept,0.8852838111122245,Logistic Regression,beta,59
0,19,biomarker,-3.17171679590686,Logistic Regression,beta,59
1,19,Intercept,1.176798176257523,Logistic Regression,beta,59
0,20,biomarker,-2.461576967774438,Logistic Regression,beta,59
1,20,Intercept,0.9111638808245335,Logistic Regression,beta,59
0,21,biomarker,-3.5529783383484217,Logistic Regression,beta,59
1,21,Intercept,1.308841274804424,Logistic Regression,beta,59
0,22,biomarker,-2.868874494971408,Logistic Regression,beta,59
1,22,Intercept,1.106083799822651,Logistic Regression,beta,59
0,23,biomarker,-2.5665040332797924,Logistic Regression,beta,59
1,23,Intercept,1.1159338263330165,Logistic Regression,beta,59
0,24,biomarker,-3.256086002487498,Logistic Regression,beta,59
1,24,Intercept,1.3467068471183548,Logistic Regression,beta,59
0,25,biomarker,-2.9978189483507762,Logistic Regression,beta,59
1,25,Intercept,1.259951930915526,Logistic Regression,beta,59
0,26,biomarker,-3.42589351892859,Logistic Regression,beta,59
1,26,Intercept,1.2059875157429207,Logistic Regression,beta,59
0,27,biomarker,-2.3942590186603545,Logistic Regression,beta,59
1,27,Intercept,0.9953024804957432,Logistic Regression,beta,59
0,28,biomarker,-2.8222213564939307,Logistic Regression,beta,59
1,28,Intercept,0.9794373257218923,Logistic Regression,beta,59
0,29,biomarker,-2.286245951355174,Logistic Regression,beta,59
1,29,Intercept,0.8804694802223391,Logistic Regression,beta,59
0,30,biomarker,-2.4975036715952443,Logistic Regression,beta,59
1,30,Intercept,0.9620825530668092,Logistic Regression,beta,59
0,31,biomarker,-2.713304023750506,Logistic Regression,beta,59
1,31,Intercept,0.9875727804326387,Logistic Regression,beta,59
0,32,biomarker,-2.6017816341317728,Logistic Regression,beta,59
1,32,Intercept,0.9168167930275408,Logistic Regression,beta,59
0,33,biomarker,-2.2623799828681075,Logistic Regression,beta,59
1,33,Intercept,1.1268878736557641,Logistic Regression,beta,59
0,34,biomarker,-2.8894816473899305,Logistic Regression,beta,59
1,34,Intercept,1.0738812630992414,Logistic Regression,beta,59
0,35,biomarker,-2.0456114990481264,Logistic Regression,beta,59
1,35,Intercept,0.7641277051127288,Logistic Regression,beta,59
0,36,biomarker,-3.109194851341923,Logistic Regression,beta,59
1,36,Intercept,1.2217531887853912,Logistic Regression,beta,59
0,37,biomarker,-3.850644025705919,Logistic Regression,beta,59
1,37,Intercept,1.4531826496385791,Logistic Regression,beta,59
0,38,biomarker,-2.8692271100896733,Logistic Regression,beta,59
1,38,Intercept,1.1591058626958795,Logistic Regression,beta,59
0,39,biomarker,-3.030264084671389,Logistic Regression,beta,59
1,39,Intercept,1.2766405812750934,Logistic Regression,beta,59
0,40,biomarker,-4.098569221567726,Logistic Regression,beta,59
1,40,Intercept,1.4830010280392558,Logistic Regression,beta,59
0,41,biomarker,-3.170230054015503,Logistic Regression,beta,59
1,41,Intercept,1.1863483803668395,Logistic Regression,beta,59
0,42,biomarker,-2.8829060420265433,Logistic Regression,beta,59
1,42,Intercept,0.9930756856922325,Logistic Regression,beta,59
0,43,biomarker,-3.3391104626998183,Logistic Regression,beta,59
1,43,Intercept,1.198086446280998,Logistic Regression,beta,59
0,44,biomarker,-2.757528524912108,Logistic Regression,beta,59
1,44,Intercept,1.001521603713325,Logistic Regression,beta,59
0,45,biomarker,-3.077925008870244,Logistic Regression,beta,59
1,45,Intercept,1.165105353279033,Logistic Regression,beta,59
0,46,biomarker,-2.2482200233893135,Logistic Regression,beta,59
1,46,Intercept,0.8784246176184908,Logistic Regression,beta,59
0,47,biomarker,-3.3209088145025643,Logistic Regression,beta,59
1,47,Intercept,1.3078193119132444,Logistic Regression,beta,59
0,48,biomarker,-2.9783823868051273,Logistic Regression,beta,59
1,48,Intercept,1.293463020558785,Logistic Regression,beta,59
0,49,biomarker,-3.2262153253383454,Logistic Regression,beta,59
1,49,Intercept,1.1602009058040483,Logistic Regression,beta,59
0,50,biomarker,-3.000654529998309,Logistic Regression,beta,59
