,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-2.64768264076168,Logistic Regression,beta,389
1,0,Intercept,1.7113591139296556,Logistic Regression,beta,389
0,1,biomarker,-1.9119116483213552,Logistic Regression,beta,389
1,1,Intercept,1.3273075637695666,Logistic Regression,beta,389
0,2,biomarker,-2.1508668739747265,Logistic Regression,beta,389
1,2,Intercept,1.1459782421640614,Logistic Regression,beta,389
0,3,biomarker,-1.5745998729819863,Logistic Regression,beta,389
1,3,Intercept,1.005622734402173,Logistic Regression,beta,389
0,4,biomarker,-2.329082189008707,Logistic Regression,beta,389
1,4,Intercept,1.2335112117624387,Logistic Regression,beta,389
0,5,biomarker,-1.7313258012905688,Logistic Regression,beta,389
1,5,Intercept,0.9122103544651541,Logistic Regression,beta,389
0,6,biomarker,-1.7167541769937558,Logistic Regression,beta,389
1,6,Intercept,0.9163040381795708,Logistic Regression,beta,389
0,7,biomarker,-1.2824434585115847,Logistic Regression,beta,389
1,7,Intercept,0.7444521902878776,Logistic Regression,beta,389
0,8,biomarker,-2.3006851667649304,Logistic Regression,beta,389
1,8,Intercept,1.2741737358190597,Logistic Regression,beta,389
0,9,biomarker,-2.294232253133605,Logistic Regression,beta,389
1,9,Intercept,1.2438866163677873,Logistic Regression,beta,389
0,10,biomarker,-1.9119891020578819,Logistic Regression,beta,389
1,10,Intercept,1.0581036085765987,Logistic Regression,beta,389
0,11,biomarker,-1.8142070673680668,Logistic Regression,beta,389
1,11,Intercept,1.1187796340957592,Logistic Regression,beta,389
0,12,biomarker,-1.743543574299903,Logistic Regression,beta,389
1,12,Intercept,0.8589362338934702,Logistic Regression,beta,389
0,13,biomarker,-2.110482194832625,Logistic Regression,beta,389
1,13,Intercept,1.1998559092406134,Logistic Regression,beta,389
0,14,biomarker,-2.76934645626731,Logistic Regression,beta,389
1,14,Intercept,1.702363916432489,Logistic Regression,beta,389
0,15,biomarker,-1.7070855431413567,Logistic Regression,beta,389
1,15,Intercept,1.0427536527995456,Logistic Regression,beta,389
0,16,biomarker,-1.698467888710489,Logistic Regression,beta,389
1,16,Intercept,0.9775629229134235,Logistic Regression,beta,389
0,17,biomarker,-1.8454341205265727,Logistic Regression,beta,389
1,17,Intercept,1.076361776957003,Logistic Regression,beta,389
0,18,biomarker,-1.823453790809369,Logistic Regression,beta,389
1,18,Intercept,1.007739112399729,Logistic Regression,beta,389
0,19,biomarker,-2.3618681594790374,Logistic Regression,beta,389
1,19,Intercept,1.3523514321692602,Logistic Regression,beta,389
0,20,biomarker,-1.487710758336531,Logistic Regression,beta,389
1,20,Intercept,0.8585197144155825,Logistic Regression,beta,389
0,21,biomarker,-2.28090333246023,Logistic Regression,beta,389
1,21,Intercept,1.2921224513643232,Logistic Regression,beta,389
0,22,biomarker,-2.5165343854357207,Logistic Regression,beta,389
1,22,Intercept,1.595371504161776,Logistic Regression,beta,389
0,23,biomarker,-1.4966570731615814,Logistic Regression,beta,389
1,23,Intercept,0.9979500674795518,Logistic Regression,beta,389
0,24,biomarker,-1.448829814792836,Logistic Regression,beta,389
1,24,Intercept,0.8728279679138027,Logistic Regression,beta,389
0,25,biomarker,-1.5870528202860412,Logistic Regression,beta,389
1,25,Intercept,1.0324409102763896,Logistic Regression,beta,389
0,26,biomarker,-2.5085056224267195,Logistic Regression,beta,389
1,26,Intercept,1.453977320716288,Logistic Regression,beta,389
0,27,biomarker,-2.119179009216382,Logistic Regression,beta,389
