,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,9.62750609229501,Logistic Regression,beta,101
1,0,Intercept,-3.731187049452046,Logistic Regression,beta,101
0,1,biomarker,8.085197249372372,Logistic Regression,beta,101
1,1,Intercept,-3.126654694725928,Logistic Regression,beta,101
0,2,biomarker,8.31177991032576,Logistic Regression,beta,101
1,2,Intercept,-3.4415292993283764,Logistic Regression,beta,101
0,3,biomarker,8.013735401246613,Logistic Regression,beta,101
1,3,Intercept,-3.4355587398795744,Logistic Regression,beta,101
0,4,biomarker,8.370092824846019,Logistic Regression,beta,101
1,4,Intercept,-3.4597081876415268,Logistic Regression,beta,101
0,5,biomarker,8.000549900409801,Logistic Regression,beta,101
1,5,Intercept,-3.5170241151125943,Logistic Regression,beta,101
0,6,biomarker,7.4647574630716,Logistic Regression,beta,101
1,6,Intercept,-3.2182889239880006,Logistic Regression,beta,101
0,7,biomarker,8.776103922637242,Logistic Regression,beta,101
1,7,Intercept,-3.6094913302293854,Logistic Regression,beta,101
0,8,biomarker,8.031494866532174,Logistic Regression,beta,101
1,8,Intercept,-3.4663109084322077,Logistic Regression,beta,101
0,9,biomarker,7.4174144708561975,Logistic Regression,beta,101
1,9,Intercept,-3.249337631514946,Logistic Regression,beta,101
0,10,biomarker,7.749751641758428,Logistic Regression,beta,101
1,10,Intercept,-3.2788700002147566,Logistic Regression,beta,101
0,11,biomarker,8.663734922731635,Logistic Regression,beta,101
1,11,Intercept,-3.5006145451896673,Logistic Regression,beta,101
0,12,biomarker,7.9113455125683005,Logistic Regression,beta,101
1,12,Intercept,-3.596610705265138,Logistic Regression,beta,101
0,13,biomarker,7.317840767238231,Logistic Regression,beta,101
1,13,Intercept,-3.1428704111405037,Logistic Regression,beta,101
0,14,biomarker,8.162527805725574,Logistic Regression,beta,101
1,14,Intercept,-3.3557015104589922,Logistic Regression,beta,101
0,15,biomarker,9.437241390530446,Logistic Regression,beta,101
1,15,Intercept,-3.877840757633986,Logistic Regression,beta,101
0,16,biomarker,7.723145044659435,Logistic Regression,beta,101
1,16,Intercept,-3.3270370596176284,Logistic Regression,beta,101
0,17,biomarker,7.359312993931832,Logistic Regression,beta,101
1,17,Intercept,-3.1095955474487718,Logistic Regression,beta,101
0,18,biomarker,8.184260816801814,Logistic Regression,beta,101
1,18,Intercept,-3.438159483870137,Logistic Regression,beta,101
0,19,biomarker,7.255733956119518,Logistic Regression,beta,101
1,19,Intercept,-3.042447147673742,Logistic Regression,beta,101
0,20,biomarker,7.711804025875682,Logistic Regression,beta,101
1,20,Intercept,-3.2009517131418783,Logistic Regression,beta,101
0,21,biomarker,7.759395343171326,Logistic Regression,beta,101
1,21,Intercept,-3.324709816936405,Logistic Regression,beta,101
0,22,biomarker,9.01675030970985,Logistic Regression,beta,101
1,22,Intercept,-3.5280158725251654,Logistic Regression,beta,101
0,23,biomarker,7.790288860614809,Logistic Regression,beta,101
1,23,Intercept,-3.1281299948146586,Logistic Regression,beta,101
0,24,biomarker,7.4922157606680475,Logistic Regression,beta,101
1,24,Intercept,-3.1507827006277527,Logistic Regression,beta,101
0,25,biomarker,7.552891351850092,Logistic Regression,beta,101
1,25,Intercept,-3.126905928454487,Logistic Regression,beta,101
0,26,biomarker,7.363255538684239,Logistic Regression,beta,101
1,26,Intercept,-3.1575731130400144,Logistic Regression,beta,101
0,27,biomarker,7.859944247008291,Logistic Regression,beta,101
1,27,Intercept,-3.1985624810073494,Logistic Regression,beta,101
0,28,biomarker,7.414672512957658,Logistic Regression,beta,101
1,28,Intercept,-3.2085093867472145,Logistic Regression,beta,101
0,29,biomarker,7.531999842438985,Logistic Regression,beta,101
1,29,Intercept,-3.3557569451321165,Logistic Regression,beta,101
0,30,biomarker,8.3045388329257,Logistic Regression,beta,101
1,30,Intercept,-3.4655913178077236,Logistic Regression,beta,101
0,31,biomarker,7.550117301147879,Logistic Regression,beta,101
1,31,Intercept,-3.27913218762236,Logistic Regression,beta,101
0,32,biomarker,7.687600982828101,Logistic Regression,beta,101
1,32,Intercept,-3.265187173809934,Logistic Regression,beta,101
0,33,biomarker,8.672061337229868,Logistic Regression,beta,101
1,33,Intercept,-3.3162724468612295,Logistic Regression,beta,101
0,34,biomarker,8.874737849014217,Logistic Regression,beta,101
1,34,Intercept,-3.6071443719209313,Logistic Regression,beta,101
0,35,biomarker,8.355257912045488,Logistic Regression,beta,101
1,35,Intercept,-3.657053162178172,Logistic Regression,beta,101
0,36,biomarker,7.647827784935631,Logistic Regression,beta,101
