,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.9822379853827122,beta,363
1,Logistic Regression,roc_auc,1,0.9839510766332424,beta,363
2,Logistic Regression,roc_auc,2,0.984537770905676,beta,363
3,Logistic Regression,roc_auc,3,0.983107879878257,beta,363
4,Logistic Regression,roc_auc,4,0.9843764459250717,beta,363
5,Logistic Regression,roc_auc,5,0.9811098281624376,beta,363
6,Logistic Regression,roc_auc,6,0.9833848607249271,beta,363
7,Logistic Regression,roc_auc,7,0.9829599725140774,beta,363
8,Logistic Regression,roc_auc,8,0.984250533428165,beta,363
9,Logistic Regression,roc_auc,9,0.9799069803033862,beta,363
10,Logistic Regression,roc_auc,10,0.9803087524312308,beta,363
11,Logistic Regression,roc_auc,11,0.9807119657101613,beta,363
12,Logistic Regression,roc_auc,12,0.9822664973231484,beta,363
13,Logistic Regression,roc_auc,13,0.9823322481360904,beta,363
14,Logistic Regression,roc_auc,14,0.9814252590343696,beta,363
15,Logistic Regression,roc_auc,15,0.9802677807531195,beta,363
16,Logistic Regression,roc_auc,16,0.9846402076095004,beta,363
17,Logistic Regression,roc_auc,17,0.9826542496443811,beta,363
18,Logistic Regression,roc_auc,18,0.9844470755513504,beta,363
19,Logistic Regression,roc_auc,19,0.9818464206923866,beta,363
20,Logistic Regression,roc_auc,20,0.9864902313056373,beta,363
21,Logistic Regression,roc_auc,21,0.9826509387012287,beta,363
22,Logistic Regression,roc_auc,22,0.985691013545799,beta,363
23,Logistic Regression,roc_auc,23,0.9814170531255908,beta,363
24,Logistic Regression,roc_auc,24,0.9809525587415373,beta,363
25,Logistic Regression,roc_auc,25,0.9808218179490644,beta,363
26,Logistic Regression,roc_auc,26,0.982853907709399,beta,363
27,Logistic Regression,roc_auc,27,0.9830680615566237,beta,363
28,Logistic Regression,roc_auc,28,0.9836777124886278,beta,363
29,Logistic Regression,roc_auc,29,0.9828267147500871,beta,363
30,Logistic Regression,roc_auc,30,0.9827012919361441,beta,363
31,Logistic Regression,roc_auc,31,0.9841500960701252,beta,363
32,Logistic Regression,roc_auc,32,0.9789345582713328,beta,363
33,Logistic Regression,roc_auc,33,0.9801697864459069,beta,363
34,Logistic Regression,roc_auc,34,0.9853813468885395,beta,363
35,Logistic Regression,roc_auc,35,0.9842336772816224,beta,363
36,Logistic Regression,roc_auc,36,0.9818308411377216,beta,363
37,Logistic Regression,roc_auc,37,0.9815328806812803,beta,363
38,Logistic Regression,roc_auc,38,0.9843768618558535,beta,363
39,Logistic Regression,roc_auc,39,0.9852003852459855,beta,363
40,Logistic Regression,roc_auc,40,0.9801173714877487,beta,363
41,Logistic Regression,roc_auc,41,0.9836249922771978,beta,363
42,Logistic Regression,roc_auc,42,0.981558459341562,beta,363
43,Logistic Regression,roc_auc,43,0.9848441591245446,beta,363
44,Logistic Regression,roc_auc,44,0.9806469173161056,beta,363
45,Logistic Regression,roc_auc,45,0.9802276991054772,beta,363
46,Logistic Regression,roc_auc,46,0.9804120183119249,beta,363
47,Logistic Regression,roc_auc,47,0.9822297110200149,beta,363
48,Logistic Regression,roc_auc,48,0.9801616367049721,beta,363
49,Logistic Regression,roc_auc,49,0.9819595475375769,beta,363
50,Logistic Regression,average_precision,0,0.9822808046658118,beta,363
51,Logistic Regression,average_precision,1,0.9832959531688612,beta,363
52,Logistic Regression,average_precision,2,0.9837858661695185,beta,363
53,Logistic Regression,average_precision,3,0.9819606736532147,beta,363
54,Logistic Regression,average_precision,4,0.9846474864176724,beta,363
55,Logistic Regression,average_precision,5,0.9811412811323672,beta,363
56,Logistic Regression,average_precision,6,0.9829986523554672,beta,363
57,Logistic Regression,average_precision,7,0.982618298869502,beta,363
58,Logistic Regression,average_precision,8,0.9835791164472614,beta,363
59,Logistic Regression,average_precision,9,0.97690401804246,beta,363
60,Logistic Regression,average_precision,10,0.9799832893372006,beta,363
61,Logistic Regression,average_precision,11,0.9798150365966256,beta,363
62,Logistic Regression,average_precision,12,0.9810055750329153,beta,363
63,Logistic Regression,average_precision,13,0.9814559670566808,beta,363
64,Logistic Regression,average_precision,14,0.9808403556705931,beta,363
65,Logistic Regression,average_precision,15,0.9793928862695966,beta,363
66,Logistic Regression,average_precision,16,0.9851306399265407,beta,363
67,Logistic Regression,average_precision,17,0.9819972626649731,beta,363
68,Logistic Regression,average_precision,18,0.9842889798338978,beta,363
69,Logistic Regression,average_precision,19,0.9804156198337355,beta,363
70,Logistic Regression,average_precision,20,0.986486013254718,beta,363
71,Logistic Regression,average_precision,21,0.9825772329725145,beta,363
72,Logistic Regression,average_precision,22,0.9853578048344043,beta,363
73,Logistic Regression,average_precision,23,0.9813206426204352,beta,363
74,Logistic Regression,average_precision,24,0.9797993128349141,beta,363
75,Logistic Regression,average_precision,25,0.979945297651986,beta,363
76,Logistic Regression,average_precision,26,0.983097921152869,beta,363
77,Logistic Regression,average_precision,27,0.9823516603826776,beta,363
78,Logistic Regression,average_precision,28,0.9829140454155467,beta,363
79,Logistic Regression,average_precision,29,0.981992717413245,beta,363
80,Logistic Regression,average_precision,30,0.9819666400069911,beta,363
81,Logistic Regression,average_precision,31,0.983469147127143,beta,363
82,Logistic Regression,average_precision,32,0.9786766549421829,beta,363
83,Logistic Regression,average_precision,33,0.9802626416214405,beta,363
84,Logistic Regression,average_precision,34,0.9849993742341396,beta,363
85,Logistic Regression,average_precision,35,0.9842546060767844,beta,363
86,Logistic Regression,average_precision,36,0.9824366230327017,beta,363
87,Logistic Regression,average_precision,37,0.9806575698550738,beta,363
88,Logistic Regression,average_precision,38,0.9842800775210817,beta,363
89,Logistic Regression,average_precision,39,0.9845551447501499,beta,363
90,Logistic Regression,average_precision,40,0.9807350994647431,beta,363
91,Logistic Regression,average_precision,41,0.9832193011260015,beta,363
92,Logistic Regression,average_precision,42,0.9802778712440057,beta,363
93,Logistic Regression,average_precision,43,0.984862281921602,beta,363
94,Logistic Regression,average_precision,44,0.9811624861996671,beta,363
95,Logistic Regression,average_precision,45,0.9804810650255995,beta,363
96,Logistic Regression,average_precision,46,0.979901134149151,beta,363
97,Logistic Regression,average_precision,47,0.9816520322144695,beta,363
98,Logistic Regression,average_precision,48,0.9789438651612451,beta,363
99,Logistic Regression,average_precision,49,0.9808692836874934,beta,363
