,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-1.444129798477359,Logistic Regression,beta,346
1,0,Intercept,1.0400353188782578,Logistic Regression,beta,346
0,1,biomarker,-1.0724731002647607,Logistic Regression,beta,346
1,1,Intercept,0.8247187210722664,Logistic Regression,beta,346
0,2,biomarker,-1.3894299006403719,Logistic Regression,beta,346
1,2,Intercept,0.7585344744116249,Logistic Regression,beta,346
0,3,biomarker,-1.3775260652805934,Logistic Regression,beta,346
1,3,Intercept,0.8422082856215065,Logistic Regression,beta,346
0,4,biomarker,-1.46263344262768,Logistic Regression,beta,346
1,4,Intercept,0.7259298668488353,Logistic Regression,beta,346
0,5,biomarker,-1.1383821829908316,Logistic Regression,beta,346
1,5,Intercept,0.5431837625725552,Logistic Regression,beta,346
0,6,biomarker,-1.642116329019233,Logistic Regression,beta,346
1,6,Intercept,0.9158422939439014,Logistic Regression,beta,346
0,7,biomarker,-1.0288235995782489,Logistic Regression,beta,346
1,7,Intercept,0.6240767437223091,Logistic Regression,beta,346
0,8,biomarker,-1.8407501693281094,Logistic Regression,beta,346
1,8,Intercept,1.040007626324502,Logistic Regression,beta,346
0,9,biomarker,-0.9570855610326149,Logistic Regression,beta,346
1,9,Intercept,0.506072428806828,Logistic Regression,beta,346
0,10,biomarker,-1.426939528108446,Logistic Regression,beta,346
1,10,Intercept,0.8490753040277057,Logistic Regression,beta,346
0,11,biomarker,-1.0096220358784023,Logistic Regression,beta,346
1,11,Intercept,0.6634246457048956,Logistic Regression,beta,346
0,12,biomarker,-1.1743824712683812,Logistic Regression,beta,346
1,12,Intercept,0.5883580076163384,Logistic Regression,beta,346
0,13,biomarker,-1.3804628257650586,Logistic Regression,beta,346
1,13,Intercept,0.7969476568286444,Logistic Regression,beta,346
0,14,biomarker,-1.4822421025853338,Logistic Regression,beta,346
1,14,Intercept,0.8653030522752412,Logistic Regression,beta,346
0,15,biomarker,-1.6054704286244486,Logistic Regression,beta,346
1,15,Intercept,1.0400232905900308,Logistic Regression,beta,346
0,16,biomarker,-1.6714844213853832,Logistic Regression,beta,346
1,16,Intercept,1.04334241557817,Logistic Regression,beta,346
0,17,biomarker,-0.9716771964258251,Logistic Regression,beta,346
1,17,Intercept,0.5892355013042679,Logistic Regression,beta,346
0,18,biomarker,-1.9301742359187277,Logistic Regression,beta,346
1,18,Intercept,1.1367743334521945,Logistic Regression,beta,346
0,19,biomarker,-1.6249058951514255,Logistic Regression,beta,346
1,19,Intercept,0.9717888617756759,Logistic Regression,beta,346
0,20,biomarker,-1.2662059444992284,Logistic Regression,beta,346
1,20,Intercept,0.7575863130945298,Logistic Regression,beta,346
0,21,biomarker,-0.98387227073189,Logistic Regression,beta,346
1,21,Intercept,0.5610496240316277,Logistic Regression,beta,346
0,22,biomarker,-1.6892151245802756,Logistic Regression,beta,346
1,22,Intercept,1.1089168761170614,Logistic Regression,beta,346
0,23,biomarker,-0.9188885910840683,Logistic Regression,beta,346
1,23,Intercept,0.6511483716671368,Logistic Regression,beta,346
0,24,biomarker,-0.6036820650112878,Logistic Regression,beta,346
1,24,Intercept,0.41140187364116587,Logistic Regression,beta,346
0,25,biomarker,-1.0540417901929848,Logistic Regression,beta,346
1,25,Intercept,0.7645052243973021,Logistic Regression,beta,346
0,26,biomarker,-0.3888122607444002,Logistic Regression,beta,346
1,26,Intercept,0.2215171143498533,Logistic Regression,beta,346
0,27,biomarker,-1.3588472611538158,Logistic Regression,beta,346
1,27,Intercept,0.822279317120148,Logistic Regression,beta,346
0,28,biomarker,-1.1884630253279773,Logistic Regression,beta,346
1,28,Intercept,0.6646199035690357,Logistic Regression,beta,346
0,29,biomarker,-0.6200055377725489,Logistic Regression,beta,346
1,29,Intercept,0.3200190273950169,Logistic Regression,beta,346
0,30,biomarker,-1.0568775828312107,Logistic Regression,beta,346
1,30,Intercept,0.6816131932051629,Logistic Regression,beta,346
0,31,biomarker,-1.4043054578123386,Logistic Regression,beta,346
1,31,Intercept,0.7999692990885746,Logistic Regression,beta,346
0,32,biomarker,-1.589354386292898,Logistic Regression,beta,346
1,32,Intercept,0.8505872699036628,Logistic Regression,beta,346
0,33,biomarker,-1.07642983165253,Logistic Regression,beta,346
1,33,Intercept,0.8896672479048725,Logistic Regression,beta,346
0,34,biomarker,-1.5847993789939523,Logistic Regression,beta,346
1,34,Intercept,1.0110181060200845,Logistic Regression,beta,346
0,35,biomarker,-0.8017990912920399,Logistic Regression,beta,346
1,35,Intercept,0.4454160360160294,Logistic Regression,beta,346
0,36,biomarker,-1.45047825544268,Logistic Regression,beta,346
1,36,Intercept,0.9421970115789874,Logistic Regression,beta,346
0,37,biomarker,-1.349744895326088,Logistic Regression,beta,346
1,37,Intercept,0.8776636602793033,Logistic Regression,beta,346
