,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.9074087574087183,0.913888888888889,1.0,1.0,beta,297
1,1,Logistic Regression,1.0,1.0,0.9068241303712277,0.9177700348432056,0.8928571428571428,0.9318181818181819,beta,297
2,2,Logistic Regression,1.0,1.0,0.9144853721962012,0.9263888888888889,0.9430122655122654,0.9,beta,297
3,3,Logistic Regression,1.0,1.0,0.9113050204423875,0.9237699237699237,0.976190476190476,0.9814814814814814,beta,297
4,4,Logistic Regression,1.0,1.0,0.8999781927029341,0.9284722222222221,0.9833333333333333,0.96,beta,297
5,5,Logistic Regression,1.0,1.0,0.905439349274447,0.9319444444444445,0.9909090909090909,0.9800000000000001,beta,297
6,6,Logistic Regression,1.0,1.0,0.9027550036470939,0.9305555555555556,0.9909090909090909,0.9800000000000001,beta,297
7,7,Logistic Regression,1.0,1.0,0.9176564914420977,0.932085932085932,1.0,1.0,beta,297
8,8,Logistic Regression,1.0,1.0,0.9078518653363505,0.9319444444444444,0.9909090909090909,0.9800000000000001,beta,297
9,9,Logistic Regression,1.0,1.0,0.9016820017917737,0.925,0.9833333333333333,0.96,beta,297
10,10,Logistic Regression,1.0,1.0,0.8814228130033925,0.9071379071379071,1.0,1.0,beta,297
11,11,Logistic Regression,1.0,1.0,0.9035841383622301,0.9210526315789473,0.9682539682539681,0.9642857142857143,beta,297
12,12,Logistic Regression,1.0,1.0,0.8991739000510863,0.9205574912891986,1.0,1.0,beta,297
13,13,Logistic Regression,1.0,1.0,0.910264056015778,0.9354166666666667,0.9191718775052109,0.888888888888889,beta,297
14,14,Logistic Regression,1.0,1.0,0.8974099531369089,0.9175329175329175,0.9682539682539681,0.9642857142857143,beta,297
15,15,Logistic Regression,1.0,1.0,0.9007782566900695,0.9286703601108033,0.9276437847866419,0.9107142857142857,beta,297
16,16,Logistic Regression,1.0,1.0,0.929401844182978,0.9390581717451523,0.8956845238095239,0.8928571428571429,beta,297
17,17,Logistic Regression,1.0,1.0,0.9344358310142284,0.9397089397089397,0.8338789682539682,0.8750000000000001,beta,297
18,18,Logistic Regression,1.0,1.0,0.9527501855476294,0.9597222222222221,0.8691718775052109,0.8518518518518519,beta,297
19,19,Logistic Regression,1.0,1.0,0.8955787404341156,0.920997920997921,0.9888888888888889,0.9814814814814815,beta,297
20,20,Logistic Regression,1.0,1.0,0.9366621774979901,0.943213296398892,0.9067956349206349,0.9107142857142858,beta,297
21,21,Logistic Regression,1.0,1.0,0.9142451919551873,0.9362439362439363,0.9535634118967453,0.925925925925926,beta,297
22,22,Logistic Regression,1.0,1.0,0.9705037841106232,0.9674515235457064,0.7511904761904762,0.7678571428571428,beta,297
23,23,Logistic Regression,1.0,1.0,0.9156131961589357,0.9341649341649342,0.9107142857142857,0.9259259259259259,beta,297
24,24,Logistic Regression,1.0,1.0,0.9466189654446265,0.9445599445599444,0.7295918367346939,0.8392857142857143,beta,297
25,25,Logistic Regression,1.0,1.0,0.9171073853618813,0.93125,0.9111111111111112,0.92,beta,297
26,26,Logistic Regression,1.0,1.0,0.9122682479659614,0.932085932085932,0.9502840909090909,0.9285714285714286,beta,297
27,27,Logistic Regression,1.0,1.0,0.9258869330160705,0.9348579348579348,0.8,0.8888888888888888,beta,297
28,28,Logistic Regression,1.0,1.0,0.8953393878620355,0.9272349272349272,0.9797979797979799,0.962962962962963,beta,297
29,29,Logistic Regression,1.0,1.0,0.9089689568874388,0.9279279279279279,0.9765432098765432,0.962962962962963,beta,297
30,30,Logistic Regression,1.0,1.0,0.9097371865566738,0.9272349272349272,0.947845804988662,0.9464285714285714,beta,297
31,31,Logistic Regression,1.0,1.0,0.934037739847652,0.9438669438669439,0.9060405643738978,0.888888888888889,beta,297
32,32,Logistic Regression,1.0,1.0,0.9172999486923743,0.9383229383229383,0.9216200466200468,0.851851851851852,beta,297
33,33,Logistic Regression,1.0,1.0,0.910943699013994,0.9145658263305323,1.0,1.0,beta,297
34,34,Logistic Regression,1.0,1.0,0.9152877023895043,0.927927927927928,0.8338789682539682,0.8750000000000001,beta,297
35,35,Logistic Regression,1.0,1.0,0.8994690444715168,0.9256944444444446,0.9535634118967453,0.925925925925926,beta,297
36,36,Logistic Regression,1.0,1.0,0.8933660233674229,0.9155124653739612,0.9999999999999998,1.0,beta,297
37,37,Logistic Regression,1.0,1.0,0.9050355295408087,0.9210526315789473,0.9682539682539681,0.9642857142857143,beta,297
38,38,Logistic Regression,1.0,1.0,0.9094779605621871,0.9245152354570637,0.9821428571428572,0.9821428571428571,beta,297
39,39,Logistic Regression,1.0,1.0,0.9106309555611535,0.923611111111111,0.9266666666666665,0.96,beta,297
40,40,Logistic Regression,1.0,1.0,0.8956595051913013,0.925,0.9888888888888889,0.9814814814814815,beta,297
41,41,Logistic Regression,1.0,1.0,0.8901260498571493,0.914819944598338,0.9861111111111112,0.9821428571428572,beta,297
42,42,Logistic Regression,1.0,1.0,0.9151936251904855,0.9355509355509355,0.9535634118967453,0.925925925925926,beta,297
43,43,Logistic Regression,1.0,1.0,0.8966879571184301,0.9216909216909216,1.0,1.0,beta,297
44,44,Logistic Regression,1.0,1.0,0.8850762891064552,0.9140679140679141,1.0,1.0,beta,297
45,45,Logistic Regression,1.0,1.0,0.9382132691439021,0.9439058171745153,0.8843537414965985,0.8928571428571428,beta,297
46,46,Logistic Regression,1.0,1.0,0.929889363226156,0.9404432132963989,0.8136769480519481,0.8392857142857142,beta,297
47,47,Logistic Regression,1.0,1.0,0.9136864410034318,0.9314404432132963,0.8843537414965985,0.8928571428571428,beta,297
48,48,Logistic Regression,1.0,1.0,0.9008392482691638,0.9076388888888889,1.0,1.0,beta,297
49,49,Logistic Regression,1.0,1.0,0.9409899007192539,0.9445599445599445,0.8412257495590829,0.8518518518518519,beta,297
50,50,Logistic Regression,1.0,1.0,0.9282023891691409,0.9445599445599446,0.7972222222222223,0.8214285714285714,beta,297
51,51,Logistic Regression,1.0,1.0,0.9074901846275248,0.9265419265419266,0.8964646464646464,0.8888888888888888,beta,297
52,52,Logistic Regression,1.0,1.0,0.8814464168423328,0.9112959112959113,1.0,1.0,beta,297
53,53,Logistic Regression,1.0,1.0,0.9078133062035553,0.9145833333333333,1.0,1.0,beta,297
54,54,Logistic Regression,1.0,1.0,0.8941329188470264,0.9215277777777778,0.9797979797979799,0.962962962962963,beta,297
55,55,Logistic Regression,1.0,1.0,0.9274415867933602,0.9307479224376731,0.8755456349206349,0.8928571428571429,beta,297
56,56,Logistic Regression,1.0,1.0,0.8969614835421552,0.9133749133749134,0.9999999999999998,1.0,beta,297
57,57,Logistic Regression,1.0,1.0,0.9092675552671297,0.9224376731301939,0.9526289682539683,0.9464285714285715,beta,297
58,58,Logistic Regression,1.0,1.0,0.9180425450298092,0.9314404432132963,0.8736394557823131,0.9107142857142857,beta,297
59,59,Logistic Regression,1.0,1.0,0.9098587572294101,0.9348579348579349,0.9583333333333333,0.9285714285714286,beta,297
60,60,Logistic Regression,1.0,1.0,0.8935511551917368,0.914067914067914,0.9861111111111112,0.9821428571428572,beta,297
61,61,Logistic Regression,1.0,1.0,0.9033739420407427,0.922437673130194,0.9821428571428572,0.9821428571428571,beta,297
62,62,Logistic Regression,1.0,1.0,0.9493809799553159,0.9442508710801393,0.6083333333333333,0.8636363636363635,beta,297
63,63,Logistic Regression,1.0,1.0,0.9218970622181231,0.9319444444444445,0.8509090909090908,0.8600000000000001,beta,297
64,64,Logistic Regression,1.0,1.0,0.8976668969726282,0.9168399168399168,1.0,1.0,beta,297
65,65,Logistic Regression,1.0,1.0,0.9363039345524418,0.939015939015939,0.8010204081632653,0.8571428571428571,beta,297
66,66,Logistic Regression,1.0,1.0,0.8871639638811193,0.9140679140679142,1.0,1.0,beta,297
67,67,Logistic Regression,1.0,1.0,0.901189252642861,0.9189750692520775,0.9999999999999998,1.0,beta,297
68,68,Logistic Regression,1.0,1.0,0.9255705798959439,0.9272349272349273,0.9093537414965986,0.9285714285714286,beta,297
69,69,Logistic Regression,1.0,1.0,0.9107437519234459,0.9258489258489259,0.9276437847866419,0.9107142857142857,beta,297
70,70,Logistic Regression,1.0,1.0,0.921889541971375,0.9313929313929314,0.9150793650793649,0.9444444444444444,beta,297
71,71,Logistic Regression,1.0,1.0,0.8961623001715159,0.9099099099099099,1.0,1.0,beta,297
72,72,Logistic Regression,1.0,1.0,0.933674944000748,0.9341649341649341,0.8178571428571427,0.9074074074074073,beta,297
73,73,Logistic Regression,1.0,1.0,0.9277013020597173,0.9369806094182825,0.8755456349206349,0.8928571428571429,beta,297
74,74,Logistic Regression,1.0,1.0,0.8905500624847538,0.9284722222222221,0.9714285714285714,0.92,beta,297
75,75,Logistic Regression,1.0,1.0,0.8987555274749183,0.914819944598338,0.9999999999999998,1.0,beta,297
