,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,1.8942825003483885,Logistic Regression,beta,460
1,0,Intercept,-0.6013550499557744,Logistic Regression,beta,460
0,1,biomarker,0.9674291182009398,Logistic Regression,beta,460
1,1,Intercept,-0.15114354894600948,Logistic Regression,beta,460
0,2,biomarker,1.8476366213438782,Logistic Regression,beta,460
1,2,Intercept,-0.6546474206017838,Logistic Regression,beta,460
0,3,biomarker,1.4424819996388816,Logistic Regression,beta,460
1,3,Intercept,-0.39112256782283816,Logistic Regression,beta,460
0,4,biomarker,1.4913832457844534,Logistic Regression,beta,460
1,4,Intercept,-0.6897586136861098,Logistic Regression,beta,460
0,5,biomarker,1.2752964629103483,Logistic Regression,beta,460
1,5,Intercept,-0.5282782264021821,Logistic Regression,beta,460
0,6,biomarker,1.1494166372442114,Logistic Regression,beta,460
1,6,Intercept,-0.48306970281209466,Logistic Regression,beta,460
0,7,biomarker,1.6468626125983514,Logistic Regression,beta,460
1,7,Intercept,-0.5374322779536369,Logistic Regression,beta,460
0,8,biomarker,2.3180398798542856,Logistic Regression,beta,460
1,8,Intercept,-0.8377417391648592,Logistic Regression,beta,460
0,9,biomarker,1.734191804317912,Logistic Regression,beta,460
1,9,Intercept,-0.7929632250233679,Logistic Regression,beta,460
0,10,biomarker,1.599238779147663,Logistic Regression,beta,460
1,10,Intercept,-0.693764870999605,Logistic Regression,beta,460
0,11,biomarker,2.8965868328788784,Logistic Regression,beta,460
1,11,Intercept,-0.8537819049630987,Logistic Regression,beta,460
0,12,biomarker,1.272778244469787,Logistic Regression,beta,460
1,12,Intercept,-0.5756969734748839,Logistic Regression,beta,460
0,13,biomarker,1.6738807027300096,Logistic Regression,beta,460
1,13,Intercept,-0.5751444886470554,Logistic Regression,beta,460
0,14,biomarker,1.165927599731698,Logistic Regression,beta,460
1,14,Intercept,-0.3566373487873227,Logistic Regression,beta,460
0,15,biomarker,1.6171045303638993,Logistic Regression,beta,460
1,15,Intercept,-0.4908173515634359,Logistic Regression,beta,460
0,16,biomarker,1.469823704295089,Logistic Regression,beta,460
1,16,Intercept,-0.4994665492484922,Logistic Regression,beta,460
0,17,biomarker,0.7838444038567574,Logistic Regression,beta,460
1,17,Intercept,-0.2708500796582968,Logistic Regression,beta,460
0,18,biomarker,1.502459460965213,Logistic Regression,beta,460
1,18,Intercept,-0.640127616299905,Logistic Regression,beta,460
0,19,biomarker,1.282225676816497,Logistic Regression,beta,460
1,19,Intercept,-0.4691930416341687,Logistic Regression,beta,460
0,20,biomarker,1.3034098570119381,Logistic Regression,beta,460
1,20,Intercept,-0.43413466716675136,Logistic Regression,beta,460
0,21,biomarker,1.6705959301126967,Logistic Regression,beta,460
1,21,Intercept,-0.6028900717718789,Logistic Regression,beta,460
0,22,biomarker,1.4921188377033865,Logistic Regression,beta,460
1,22,Intercept,-0.4278555253955683,Logistic Regression,beta,460
0,23,biomarker,1.524901446499509,Logistic Regression,beta,460
1,23,Intercept,-0.4233798513239098,Logistic Regression,beta,460
0,24,biomarker,1.7450137047780712,Logistic Regression,beta,460
1,24,Intercept,-0.5091112602906492,Logistic Regression,beta,460
0,25,biomarker,1.4063791639562284,Logistic Regression,beta,460
1,25,Intercept,-0.34142218242113703,Logistic Regression,beta,460
0,26,biomarker,1.6485912717921296,Logistic Regression,beta,460
1,26,Intercept,-0.6830095185905616,Logistic Regression,beta,460
0,27,biomarker,1.344056114736924,Logistic Regression,beta,460
1,27,Intercept,-0.46204355523069096,Logistic Regression,beta,460
0,28,biomarker,1.3099457053864743,Logistic Regression,beta,460
1,28,Intercept,-0.5607666111306787,Logistic Regression,beta,460
0,29,biomarker,1.8224877675367581,Logistic Regression,beta,460
1,29,Intercept,-0.6804082376662834,Logistic Regression,beta,460
0,30,biomarker,1.1203129256553184,Logistic Regression,beta,460
