,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4143382110986801,beta,433
1,Logistic Regression,roc_auc,1,0.3991915748820102,beta,433
2,Logistic Regression,roc_auc,2,0.4025819567030919,beta,433
3,Logistic Regression,roc_auc,3,0.38536674038570945,beta,433
4,Logistic Regression,roc_auc,4,0.4219365074280507,beta,433
5,Logistic Regression,roc_auc,5,0.4045085296326316,beta,433
6,Logistic Regression,roc_auc,6,0.4228955845855171,beta,433
7,Logistic Regression,roc_auc,7,0.4327721624140675,beta,433
8,Logistic Regression,roc_auc,8,0.4103618421052632,beta,433
9,Logistic Regression,roc_auc,9,0.41182748912664346,beta,433
10,Logistic Regression,roc_auc,10,0.413856737982773,beta,433
11,Logistic Regression,roc_auc,11,0.40482649746932886,beta,433
12,Logistic Regression,roc_auc,12,0.4052966230727135,beta,433
13,Logistic Regression,roc_auc,13,0.3929848109423438,beta,433
14,Logistic Regression,roc_auc,14,0.4392799793421396,beta,433
15,Logistic Regression,roc_auc,15,0.40660896232180355,beta,433
16,Logistic Regression,roc_auc,16,0.403506703166828,beta,433
17,Logistic Regression,roc_auc,17,0.4289224751066857,beta,433
18,Logistic Regression,roc_auc,18,0.4063741158361859,beta,433
19,Logistic Regression,roc_auc,19,0.42082040718533065,beta,433
20,Logistic Regression,roc_auc,20,0.4290423552510485,beta,433
21,Logistic Regression,roc_auc,21,0.391030114134933,beta,433
22,Logistic Regression,roc_auc,22,0.41972241668611304,beta,433
23,Logistic Regression,roc_auc,23,0.40221043383489585,beta,433
24,Logistic Regression,roc_auc,24,0.41405183265062295,beta,433
25,Logistic Regression,roc_auc,25,0.42870744404696715,beta,433
26,Logistic Regression,roc_auc,26,0.4105924510548788,beta,433
27,Logistic Regression,roc_auc,27,0.40697945756814624,beta,433
28,Logistic Regression,roc_auc,28,0.4283874913277431,beta,433
29,Logistic Regression,roc_auc,29,0.4104357382156499,beta,433
30,Logistic Regression,roc_auc,30,0.41707265146258976,beta,433
31,Logistic Regression,roc_auc,31,0.41161570705434286,beta,433
32,Logistic Regression,roc_auc,32,0.4042802281329937,beta,433
33,Logistic Regression,roc_auc,33,0.436784216603595,beta,433
34,Logistic Regression,roc_auc,34,0.4120506399356863,beta,433
35,Logistic Regression,roc_auc,35,0.4041113680839708,beta,433
36,Logistic Regression,roc_auc,36,0.40809712417736177,beta,433
37,Logistic Regression,roc_auc,37,0.41379973946655085,beta,433
38,Logistic Regression,roc_auc,38,0.4253550309012494,beta,433
39,Logistic Regression,roc_auc,39,0.43024927655266176,beta,433
40,Logistic Regression,roc_auc,40,0.41778096562335953,beta,433
41,Logistic Regression,roc_auc,41,0.4016608358583378,beta,433
42,Logistic Regression,roc_auc,42,0.4111835378095819,beta,433
43,Logistic Regression,roc_auc,43,0.4055211357297359,beta,433
44,Logistic Regression,roc_auc,44,0.4200661869646103,beta,433
45,Logistic Regression,roc_auc,45,0.41592212087333746,beta,433
46,Logistic Regression,roc_auc,46,0.4232108093693053,beta,433
47,Logistic Regression,roc_auc,47,0.4148027516146424,beta,433
48,Logistic Regression,roc_auc,48,0.4147091712652179,beta,433
49,Logistic Regression,roc_auc,49,0.39630817613696717,beta,433
50,Logistic Regression,average_precision,0,0.5012056267317522,beta,433
51,Logistic Regression,average_precision,1,0.4855470517861951,beta,433
52,Logistic Regression,average_precision,2,0.47488490964989394,beta,433
53,Logistic Regression,average_precision,3,0.4610358665697484,beta,433
54,Logistic Regression,average_precision,4,0.509728402104983,beta,433
55,Logistic Regression,average_precision,5,0.4806235582454589,beta,433
56,Logistic Regression,average_precision,6,0.49802277526524863,beta,433
57,Logistic Regression,average_precision,7,0.4984490840830192,beta,433
58,Logistic Regression,average_precision,8,0.4756844334996366,beta,433
59,Logistic Regression,average_precision,9,0.4649203510642458,beta,433
60,Logistic Regression,average_precision,10,0.49280729849216987,beta,433
61,Logistic Regression,average_precision,11,0.483041028713334,beta,433
62,Logistic Regression,average_precision,12,0.4768748894917983,beta,433
63,Logistic Regression,average_precision,13,0.47514826009300626,beta,433
64,Logistic Regression,average_precision,14,0.5077280825764532,beta,433
65,Logistic Regression,average_precision,15,0.46787089347321725,beta,433
66,Logistic Regression,average_precision,16,0.48897328283943015,beta,433
67,Logistic Regression,average_precision,17,0.5029852643472319,beta,433
68,Logistic Regression,average_precision,18,0.48671283655578357,beta,433
69,Logistic Regression,average_precision,19,0.47251162833694166,beta,433
70,Logistic Regression,average_precision,20,0.5153918601373112,beta,433
71,Logistic Regression,average_precision,21,0.48770914823103023,beta,433
72,Logistic Regression,average_precision,22,0.49846912483437994,beta,433
73,Logistic Regression,average_precision,23,0.48298567075361903,beta,433
74,Logistic Regression,average_precision,24,0.48019640565754895,beta,433
75,Logistic Regression,average_precision,25,0.4952793716873182,beta,433
76,Logistic Regression,average_precision,26,0.502477811389201,beta,433
77,Logistic Regression,average_precision,27,0.4716345243046991,beta,433
78,Logistic Regression,average_precision,28,0.49070303919780817,beta,433
79,Logistic Regression,average_precision,29,0.4708652248113946,beta,433
80,Logistic Regression,average_precision,30,0.4929288335723748,beta,433
81,Logistic Regression,average_precision,31,0.4852233186898596,beta,433
82,Logistic Regression,average_precision,32,0.498833843072255,beta,433
83,Logistic Regression,average_precision,33,0.5188351844353372,beta,433
84,Logistic Regression,average_precision,34,0.4891644527737453,beta,433
85,Logistic Regression,average_precision,35,0.49875349750446735,beta,433
86,Logistic Regression,average_precision,36,0.5075267462076409,beta,433
87,Logistic Regression,average_precision,37,0.47851181507011625,beta,433
88,Logistic Regression,average_precision,38,0.5078891194626964,beta,433
89,Logistic Regression,average_precision,39,0.5008541703076983,beta,433
90,Logistic Regression,average_precision,40,0.5097846642398929,beta,433
91,Logistic Regression,average_precision,41,0.48301340890012634,beta,433
92,Logistic Regression,average_precision,42,0.4764121531013867,beta,433
93,Logistic Regression,average_precision,43,0.494273025938518,beta,433
94,Logistic Regression,average_precision,44,0.4985218121391144,beta,433
95,Logistic Regression,average_precision,45,0.5049353637263466,beta,433
96,Logistic Regression,average_precision,46,0.5004818378514224,beta,433
97,Logistic Regression,average_precision,47,0.48843199794031056,beta,433
98,Logistic Regression,average_precision,48,0.4766220675874695,beta,433
99,Logistic Regression,average_precision,49,0.47846068505281614,beta,433
