,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.9934095071595073,0.992361111111111,1.0,1.0,beta,289
1,1,Logistic Regression,1.0,1.0,0.9970355390865746,0.9965156794425087,1.0,1.0,beta,289
2,2,Logistic Regression,1.0,1.0,0.991898728302237,0.9923611111111111,1.0,1.0,beta,289
3,3,Logistic Regression,1.0,1.0,0.9939380483857229,0.9930555555555555,1.0,1.0,beta,289
4,4,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
5,5,Logistic Regression,1.0,1.0,0.9957207207207207,0.9958333333333333,1.0,1.0,beta,289
6,6,Logistic Regression,1.0,1.0,0.9955680955680957,0.9958333333333333,1.0,1.0,beta,289
7,7,Logistic Regression,1.0,1.0,0.9973632168754121,0.9972279972279973,1.0,1.0,beta,289
8,8,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
9,9,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
10,10,Logistic Regression,1.0,1.0,0.9965504978662874,0.9965349965349966,1.0,1.0,beta,289
11,11,Logistic Regression,1.0,1.0,0.9966234453076558,0.9965373961218837,0.9999999999999998,1.0,beta,289
12,12,Logistic Regression,1.0,1.0,0.9914396694228628,0.9923344947735192,1.0,1.0,beta,289
13,13,Logistic Regression,1.0,1.0,0.9941775108441775,0.9944444444444445,1.0,1.0,beta,289
14,14,Logistic Regression,1.0,1.0,0.9942219948292823,0.9937629937629937,0.9999999999999998,1.0,beta,289
15,15,Logistic Regression,1.0,1.0,0.995949641309752,0.9958448753462604,0.9999999999999998,1.0,beta,289
16,16,Logistic Regression,1.0,1.0,0.9973346828609986,0.997229916897507,1.0,1.0,beta,289
17,17,Logistic Regression,1.0,1.0,0.994479821388887,0.9944559944559945,1.0,1.0,beta,289
18,18,Logistic Regression,1.0,1.0,0.996972755963984,0.9972222222222222,1.0,1.0,beta,289
19,19,Logistic Regression,1.0,1.0,0.996972755963984,0.9972222222222222,0.9888888888888889,0.9814814814814815,beta,289
20,20,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,1.0,1.0,beta,289
21,21,Logistic Regression,1.0,1.0,0.9978835384240785,0.9979209979209979,0.9797979797979799,0.962962962962963,beta,289
22,22,Logistic Regression,1.0,1.0,0.9973819336531315,0.997229916897507,0.9617346938775511,0.9642857142857143,beta,289
23,23,Logistic Regression,1.0,1.0,0.9975110359725745,0.9972279972279972,1.0,1.0,beta,289
24,24,Logistic Regression,1.0,1.0,0.9974671669793622,0.9972279972279973,0.9617346938775511,0.9642857142857143,beta,289
25,25,Logistic Regression,1.0,1.0,0.9957373813804987,0.9951388888888888,1.0,1.0,beta,289
26,26,Logistic Regression,1.0,1.0,0.9971915235073125,0.9972279972279972,1.0,1.0,beta,289
27,27,Logistic Regression,1.0,1.0,0.9980917560654897,0.997920997920998,0.976190476190476,0.9814814814814814,beta,289
28,28,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
29,29,Logistic Regression,1.0,1.0,0.9935880759849465,0.9937629937629938,1.0,1.0,beta,289
30,30,Logistic Regression,1.0,1.0,0.9955186823607878,0.9951489951489951,0.9999999999999998,1.0,beta,289
31,31,Logistic Regression,1.0,1.0,0.9959407417687263,0.9958419958419958,1.0,1.0,beta,289
32,32,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,0.9765432098765432,0.962962962962963,beta,289
33,33,Logistic Regression,1.0,1.0,0.9971748973055594,0.9964985994397759,1.0,1.0,beta,289
34,34,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
35,35,Logistic Regression,1.0,1.0,0.9948185364852032,0.9951388888888889,1.0,1.0,beta,289
36,36,Logistic Regression,1.0,1.0,0.9941350085740667,0.9937673130193906,0.9999999999999998,1.0,beta,289
37,37,Logistic Regression,1.0,1.0,0.9972804521973497,0.997229916897507,0.9999999999999998,1.0,beta,289
38,38,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,0.9999999999999998,1.0,beta,289
39,39,Logistic Regression,1.0,1.0,0.998765243902439,0.9986111111111111,0.9666666666666666,0.98,beta,289
40,40,Logistic Regression,1.0,1.0,0.9954258659367019,0.9958333333333333,1.0,1.0,beta,289
41,41,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,1.0,1.0,beta,289
42,42,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
43,43,Logistic Regression,1.0,1.0,0.9964407727565618,0.9965349965349966,0.9861111111111112,0.9821428571428572,beta,289
44,44,Logistic Regression,1.0,1.0,0.9959407417687263,0.9958419958419958,1.0,1.0,beta,289
45,45,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,0.9821428571428572,0.9821428571428571,beta,289
46,46,Logistic Regression,1.0,1.0,0.9947591651192758,0.9944598337950139,1.0,1.0,beta,289
47,47,Logistic Regression,1.0,1.0,0.9936278735034537,0.993069993069993,0.9999999999999998,1.0,beta,289
48,48,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,beta,289
49,49,Logistic Regression,1.0,1.0,0.9962428594007542,0.9965277777777777,0.9888888888888889,0.9814814814814815,beta,289
50,50,Logistic Regression,1.0,1.0,0.9958939708939709,0.995841995841996,1.0,1.0,beta,289
51,51,Logistic Regression,1.0,1.0,0.9960994024537029,0.9958419958419958,1.0,1.0,beta,289
52,52,Logistic Regression,1.0,1.0,0.994479821388887,0.9944559944559945,1.0,1.0,beta,289
53,53,Logistic Regression,1.0,1.0,0.9981242182614134,0.9979166666666667,0.9666666666666666,0.98,beta,289
54,54,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,0.9575757575757577,0.925925925925926,beta,289
55,55,Logistic Regression,1.0,1.0,0.9973346828609986,0.997229916897507,1.0,1.0,beta,289
56,56,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,0.9999999999999998,1.0,beta,289
57,57,Logistic Regression,1.0,1.0,0.9941350085740667,0.9937673130193906,1.0,1.0,beta,289
58,58,Logistic Regression,1.0,1.0,0.995892451155609,0.9958448753462604,0.9999999999999998,1.0,beta,289
59,59,Logistic Regression,1.0,1.0,0.9960136892100949,0.9958448753462603,0.9861111111111112,0.9821428571428572,beta,289
60,60,Logistic Regression,1.0,1.0,0.9965504978662874,0.9965349965349966,0.9861111111111112,0.9821428571428572,beta,289
61,61,Logistic Regression,1.0,1.0,0.9941350085740667,0.9937673130193906,0.9999999999999998,1.0,beta,289
62,62,Logistic Regression,1.0,1.0,0.9971755886390035,0.9965156794425087,1.0,1.0,beta,289
63,63,Logistic Regression,1.0,1.0,0.9970363017583664,0.9965277777777777,1.0,1.0,beta,289
64,64,Logistic Regression,1.0,1.0,0.9952842147964098,0.9951489951489951,1.0,1.0,beta,289
65,65,Logistic Regression,1.0,1.0,0.9974169922328312,0.9972279972279973,0.9821428571428572,0.9821428571428571,beta,289
66,66,Logistic Regression,1.0,1.0,0.9950275463433358,0.9951489951489952,1.0,1.0,beta,289
67,67,Logistic Regression,1.0,1.0,0.9967249267634376,0.9965373961218836,0.9999999999999998,1.0,beta,289
68,68,Logistic Regression,1.0,1.0,0.9967249267634376,0.9965373961218836,0.9999999999999998,1.0,beta,289
69,69,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,0.9999999999999998,1.0,beta,289
70,70,Logistic Regression,1.0,1.0,0.9955186823607878,0.9951489951489951,1.0,1.0,beta,289
71,71,Logistic Regression,1.0,1.0,0.9967239915398305,0.9965349965349966,1.0,1.0,beta,289
72,72,Logistic Regression,1.0,1.0,0.9980267483303921,0.997920997920998,0.976190476190476,0.9814814814814814,beta,289
73,73,Logistic Regression,1.0,1.0,0.992712533467381,0.9923822714681441,1.0,1.0,beta,289
74,74,Logistic Regression,1.0,1.0,0.9961557624999318,0.9965277777777777,1.0,1.0,beta,289
75,75,Logistic Regression,1.0,1.0,0.9967249267634376,0.9965373961218836,0.9821428571428572,0.9821428571428571,beta,289
76,76,Logistic Regression,1.0,1.0,0.9957207207207207,0.9958333333333333,1.0,1.0,beta,289
77,77,Logistic Regression,1.0,1.0,0.9957373813804987,0.9951388888888888,1.0,1.0,beta,289
78,78,Logistic Regression,1.0,1.0,0.9945244062537296,0.9951219512195122,1.0,1.0,beta,289
79,79,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
80,80,Logistic Regression,1.0,1.0,0.9975110359725745,0.9972279972279972,0.9821428571428572,0.9821428571428571,beta,289
81,81,Logistic Regression,1.0,1.0,0.9942291016259719,0.9944559944559944,1.0,1.0,beta,289
82,82,Logistic Regression,1.0,1.0,0.9935880759849465,0.9937629937629938,1.0,1.0,beta,289
83,83,Logistic Regression,1.0,1.0,0.9975900116144019,0.9972222222222222,1.0,1.0,beta,289
84,84,Logistic Regression,1.0,1.0,0.9952826950580481,0.9951523545706371,1.0,1.0,beta,289
85,85,Logistic Regression,1.0,1.0,0.9972804521973497,0.997229916897507,0.9999999999999998,1.0,beta,289
86,86,Logistic Regression,1.0,1.0,0.9974169922328312,0.9972279972279973,0.9821428571428572,0.9821428571428571,beta,289
87,87,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,0.9999999999999998,1.0,beta,289
88,88,Logistic Regression,1.0,1.0,0.9947663084486404,0.9937282229965156,1.0,1.0,beta,289
89,89,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,1.0,1.0,beta,289
90,90,Logistic Regression,1.0,1.0,0.9957373813804987,0.9951388888888888,1.0,1.0,beta,289
91,91,Logistic Regression,1.0,1.0,0.9980917560654897,0.997920997920998,0.9484126984126984,0.9629629629629629,beta,289
92,92,Logistic Regression,1.0,1.0,0.9967249267634376,0.9965373961218836,0.9999999999999998,1.0,beta,289
93,93,Logistic Regression,1.0,1.0,0.9957373813804987,0.9951388888888888,1.0,1.0,beta,289
94,94,Logistic Regression,1.0,1.0,0.9945244062537296,0.9951219512195122,1.0,1.0,beta,289
95,95,Logistic Regression,1.0,1.0,0.9935880759849465,0.9937629937629938,1.0,1.0,beta,289
96,96,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
97,97,Logistic Regression,1.0,1.0,0.9964917620323025,0.9965349965349966,1.0,1.0,beta,289
98,98,Logistic Regression,1.0,1.0,0.9977664067576348,0.9979166666666666,0.9809090909090908,0.9600000000000001,beta,289
99,99,Logistic Regression,1.0,1.0,0.996972755963984,0.9972222222222222,0.9909090909090909,0.9800000000000001,beta,289
100,100,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9861111111111112,0.9821428571428572,beta,289
101,101,Logistic Regression,1.0,1.0,0.9941775108441775,0.9944444444444445,1.0,1.0,beta,289
102,102,Logistic Regression,1.0,1.0,0.9974671669793622,0.9972279972279973,0.9999999999999998,1.0,beta,289
103,103,Logistic Regression,1.0,1.0,0.9966343710175248,0.9957983193277311,1.0,1.0,beta,289
104,104,Logistic Regression,1.0,1.0,0.9968864468864469,0.9965349965349964,0.9999999999999998,1.0,beta,289
105,105,Logistic Regression,1.0,1.0,0.9960136892100949,0.9958448753462603,0.9821428571428572,0.9821428571428571,beta,289
106,106,Logistic Regression,1.0,1.0,0.9925397539432628,0.9930555555555556,1.0,1.0,beta,289
107,107,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,0.9999999999999998,1.0,beta,289
108,108,Logistic Regression,1.0,1.0,0.9968682968682969,0.9972125435540069,1.0,1.0,beta,289
109,109,Logistic Regression,1.0,1.0,0.9971755886390035,0.9965156794425087,1.0,1.0,beta,289
110,110,Logistic Regression,1.0,1.0,0.9934860298895387,0.99375,1.0,1.0,beta,289
111,111,Logistic Regression,1.0,1.0,0.9938232944165706,0.9937629937629938,1.0,1.0,beta,289
112,112,Logistic Regression,1.0,1.0,0.9939174101055054,0.9937673130193906,1.0,1.0,beta,289
113,113,Logistic Regression,1.0,1.0,0.9957863017583665,0.9951388888888888,1.0,1.0,beta,289
114,114,Logistic Regression,1.0,1.0,0.9964917620323025,0.9965349965349966,1.0,1.0,beta,289
115,115,Logistic Regression,1.0,1.0,0.9975434981684982,0.9972222222222222,1.0,1.0,beta,289
116,116,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
117,117,Logistic Regression,1.0,1.0,0.9971915235073125,0.9972279972279972,1.0,1.0,beta,289
118,118,Logistic Regression,1.0,1.0,0.9938232944165706,0.9937629937629938,1.0,1.0,beta,289
119,119,Logistic Regression,1.0,1.0,0.99293154901263,0.9930699930699931,1.0,1.0,beta,289
120,120,Logistic Regression,1.0,1.0,0.9941350085740667,0.9937673130193906,0.9999999999999998,1.0,beta,289
121,121,Logistic Regression,1.0,1.0,0.9953167231805004,0.9958188153310105,1.0,1.0,beta,289
122,122,Logistic Regression,1.0,1.0,0.997863247863248,0.9979166666666667,0.9697979797979798,0.9400000000000001,beta,289
123,123,Logistic Regression,1.0,1.0,0.9952826950580481,0.9951523545706371,0.9999999999999998,1.0,beta,289
124,124,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
125,125,Logistic Regression,1.0,1.0,0.9974169922328312,0.9972279972279973,1.0,1.0,beta,289
126,126,Logistic Regression,1.0,1.0,0.9941775108441775,0.9944444444444445,1.0,1.0,beta,289
127,127,Logistic Regression,1.0,1.0,0.996972755963984,0.9972222222222222,0.9909090909090909,0.9800000000000001,beta,289
128,128,Logistic Regression,1.0,1.0,0.9925397539432628,0.9930555555555556,1.0,1.0,beta,289
129,129,Logistic Regression,1.0,1.0,0.9968864468864469,0.9965349965349964,0.9821428571428572,0.9821428571428571,beta,289
130,130,Logistic Regression,1.0,1.0,0.9944236913127354,0.9937629937629937,0.9999999999999998,1.0,beta,289
131,131,Logistic Regression,1.0,1.0,0.9955680955680957,0.9958333333333333,0.9888888888888889,0.9814814814814815,beta,289
132,132,Logistic Regression,1.0,1.0,0.995892451155609,0.9958448753462604,1.0,1.0,beta,289
133,133,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,1.0,1.0,beta,289
134,134,Logistic Regression,1.0,1.0,0.9953398852121912,0.9951523545706371,0.9861111111111112,0.9821428571428572,beta,289
135,135,Logistic Regression,1.0,1.0,0.991898728302237,0.9923611111111111,1.0,1.0,beta,289
136,136,Logistic Regression,1.0,1.0,0.9950579603323506,0.9944444444444445,1.0,1.0,beta,289
137,137,Logistic Regression,1.0,1.0,0.9967249267634376,0.9965373961218836,1.0,1.0,beta,289
138,138,Logistic Regression,1.0,1.0,0.9957207207207207,0.9958333333333333,1.0,1.0,beta,289
139,139,Logistic Regression,1.0,1.0,0.9923217929150692,0.9923769923769924,1.0,1.0,beta,289
140,140,Logistic Regression,1.0,1.0,0.9932312348979017,0.99375,1.0,1.0,beta,289
141,141,Logistic Regression,1.0,1.0,0.99293154901263,0.9930699930699931,1.0,1.0,beta,289
142,142,Logistic Regression,1.0,1.0,0.9980744544287549,0.9979224376731302,0.9821428571428572,0.9821428571428571,beta,289
143,143,Logistic Regression,1.0,1.0,0.995089577486448,0.9951489951489952,0.9861111111111112,0.9821428571428572,beta,289
144,144,Logistic Regression,1.0,1.0,0.994715728666982,0.9944598337950138,1.0,1.0,beta,289
145,145,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,1.0,1.0,beta,289
146,146,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,1.0,1.0,beta,289
147,147,Logistic Regression,1.0,1.0,0.9941775108441775,0.9944444444444445,1.0,1.0,beta,289
148,148,Logistic Regression,1.0,1.0,0.9966706960997888,0.9965373961218836,1.0,1.0,beta,289
149,149,Logistic Regression,1.0,1.0,0.9952577605321509,0.9944444444444444,1.0,1.0,beta,289
150,150,Logistic Regression,1.0,1.0,0.9957373813804987,0.9951388888888888,1.0,1.0,beta,289
151,151,Logistic Regression,1.0,1.0,0.9971327876733278,0.9972279972279972,0.9797979797979799,0.962962962962963,beta,289
152,152,Logistic Regression,1.0,1.0,0.9974169922328312,0.9972279972279973,0.976190476190476,0.9814814814814814,beta,289
153,153,Logistic Regression,1.0,1.0,0.9965077605321508,0.9958333333333332,1.0,1.0,beta,289
154,154,Logistic Regression,1.0,1.0,0.9934095071595073,0.992361111111111,1.0,1.0,beta,289
155,155,Logistic Regression,1.0,1.0,0.9960136892100949,0.9958448753462603,0.9999999999999998,1.0,beta,289
156,156,Logistic Regression,1.0,1.0,0.9952200996677741,0.9944444444444445,1.0,1.0,beta,289
157,157,Logistic Regression,1.0,1.0,0.9955715224945996,0.9951489951489951,1.0,1.0,beta,289
158,158,Logistic Regression,1.0,1.0,0.9961522425875147,0.9958419958419958,0.976190476190476,0.9814814814814814,beta,289
159,159,Logistic Regression,1.0,1.0,0.9925397539432628,0.9930555555555556,1.0,1.0,beta,289
160,160,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9617346938775511,0.9642857142857143,beta,289
161,161,Logistic Regression,1.0,1.0,0.9959407417687263,0.9958419958419958,1.0,1.0,beta,289
162,162,Logistic Regression,1.0,1.0,0.9941775108441775,0.9944444444444445,1.0,1.0,beta,289
163,163,Logistic Regression,1.0,1.0,0.9934095071595073,0.992361111111111,1.0,1.0,beta,289
164,164,Logistic Regression,1.0,1.0,0.9955680955680957,0.9958333333333333,1.0,1.0,beta,289
