,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-6.6221968128642485,Logistic Regression,beta,279
1,0,Intercept,3.634425207538626,Logistic Regression,beta,279
0,1,biomarker,-6.934786379683987,Logistic Regression,beta,279
1,1,Intercept,3.843908394741789,Logistic Regression,beta,279
0,2,biomarker,-6.675079532459322,Logistic Regression,beta,279
1,2,Intercept,3.4066429741714037,Logistic Regression,beta,279
0,3,biomarker,-6.539992256781712,Logistic Regression,beta,279
1,3,Intercept,3.4726667696248494,Logistic Regression,beta,279
0,4,biomarker,-6.343990370071229,Logistic Regression,beta,279
1,4,Intercept,3.222910328138006,Logistic Regression,beta,279
0,5,biomarker,-6.1853989573858,Logistic Regression,beta,279
1,5,Intercept,3.186821912932975,Logistic Regression,beta,279
0,6,biomarker,-6.9568405617093845,Logistic Regression,beta,279
1,6,Intercept,3.4484915224997286,Logistic Regression,beta,279
0,7,biomarker,-6.741880569509465,Logistic Regression,beta,279
1,7,Intercept,3.7020591916861654,Logistic Regression,beta,279
0,8,biomarker,-6.857495144183669,Logistic Regression,beta,279
1,8,Intercept,3.493766577060435,Logistic Regression,beta,279
0,9,biomarker,-6.791024606504611,Logistic Regression,beta,279
1,9,Intercept,3.4338187532940045,Logistic Regression,beta,279
0,10,biomarker,-6.910729202273988,Logistic Regression,beta,279
1,10,Intercept,3.4415345599385274,Logistic Regression,beta,279
0,11,biomarker,-6.183562335170743,Logistic Regression,beta,279
1,11,Intercept,3.2427317028285403,Logistic Regression,beta,279
0,12,biomarker,-6.7249445790136,Logistic Regression,beta,279
1,12,Intercept,3.2820536591189953,Logistic Regression,beta,279
0,13,biomarker,-6.612349253042779,Logistic Regression,beta,279
1,13,Intercept,3.2670162316403166,Logistic Regression,beta,279
0,14,biomarker,-6.412531330665331,Logistic Regression,beta,279
1,14,Intercept,3.330792066429388,Logistic Regression,beta,279
0,15,biomarker,-6.5904779414450525,Logistic Regression,beta,279
1,15,Intercept,3.5165388857203723,Logistic Regression,beta,279
0,16,biomarker,-6.455063087517492,Logistic Regression,beta,279
1,16,Intercept,3.3989632182259513,Logistic Regression,beta,279
0,17,biomarker,-6.689457263218182,Logistic Regression,beta,279
1,17,Intercept,3.5423888849153,Logistic Regression,beta,279
0,18,biomarker,-6.663127127606575,Logistic Regression,beta,279
1,18,Intercept,3.353388561296485,Logistic Regression,beta,279
0,19,biomarker,-7.701226446846218,Logistic Regression,beta,279
1,19,Intercept,4.057843512133185,Logistic Regression,beta,279
0,20,biomarker,-6.706059335461446,Logistic Regression,beta,279
1,20,Intercept,3.5158979218264323,Logistic Regression,beta,279
0,21,biomarker,-6.7276399667192575,Logistic Regression,beta,279
1,21,Intercept,3.640882183162403,Logistic Regression,beta,279
0,22,biomarker,-7.095888974666082,Logistic Regression,beta,279
1,22,Intercept,3.9473538165136355,Logistic Regression,beta,279
0,23,biomarker,-8.859160913058918,Logistic Regression,beta,279
1,23,Intercept,4.883819362991551,Logistic Regression,beta,279
0,24,biomarker,-6.653653633158619,Logistic Regression,beta,279
1,24,Intercept,3.662833668533216,Logistic Regression,beta,279
0,25,biomarker,-7.526019440788742,Logistic Regression,beta,279
1,25,Intercept,4.081612025862067,Logistic Regression,beta,279
0,26,biomarker,-6.55712141527897,Logistic Regression,beta,279
1,26,Intercept,3.435628233781848,Logistic Regression,beta,279
0,27,biomarker,-6.559132129947599,Logistic Regression,beta,279
1,27,Intercept,3.540650643465332,Logistic Regression,beta,279
0,28,biomarker,-6.804057531601577,Logistic Regression,beta,279
1,28,Intercept,3.4561234176621487,Logistic Regression,beta,279
0,29,biomarker,-6.113514076718839,Logistic Regression,beta,279
1,29,Intercept,3.166349877464879,Logistic Regression,beta,279
0,30,biomarker,-7.357602738713074,Logistic Regression,beta,279
1,30,Intercept,3.8686197253774033,Logistic Regression,beta,279
0,31,biomarker,-7.271123681235847,Logistic Regression,beta,279
1,31,Intercept,3.6492021195585718,Logistic Regression,beta,279
0,32,biomarker,-7.2158471048375405,Logistic Regression,beta,279
1,32,Intercept,3.8157280822534374,Logistic Regression,beta,279
0,33,biomarker,-6.633850523641791,Logistic Regression,beta,279
1,33,Intercept,3.694293140349905,Logistic Regression,beta,279
0,34,biomarker,-6.1844638220868875,Logistic Regression,beta,279
1,34,Intercept,3.2078828372361223,Logistic Regression,beta,279
0,35,biomarker,-6.257599973040085,Logistic Regression,beta,279
1,35,Intercept,3.223455317917232,Logistic Regression,beta,279
0,36,biomarker,-7.547439518378686,Logistic Regression,beta,279
1,36,Intercept,3.9167091414706725,Logistic Regression,beta,279
0,37,biomarker,-6.555823224269867,Logistic Regression,beta,279
1,37,Intercept,3.466243118601978,Logistic Regression,beta,279
0,38,biomarker,-7.306267476574268,Logistic Regression,beta,279
1,38,Intercept,3.871313499326647,Logistic Regression,beta,279
0,39,biomarker,-6.951259794323134,Logistic Regression,beta,279
1,39,Intercept,3.7823980813813183,Logistic Regression,beta,279
0,40,biomarker,-6.579786672512757,Logistic Regression,beta,279
1,40,Intercept,3.3892254842822456,Logistic Regression,beta,279
0,41,biomarker,-6.625225555835681,Logistic Regression,beta,279
1,41,Intercept,3.4855412758823854,Logistic Regression,beta,279
0,42,biomarker,-7.876872061128555,Logistic Regression,beta,279
1,42,Intercept,3.9630004769208695,Logistic Regression,beta,279
0,43,biomarker,-7.5281362103171565,Logistic Regression,beta,279
1,43,Intercept,3.827603265099981,Logistic Regression,beta,279
0,44,biomarker,-6.561638434959682,Logistic Regression,beta,279
1,44,Intercept,3.512292654694646,Logistic Regression,beta,279
0,45,biomarker,-6.706581887609022,Logistic Regression,beta,279
1,45,Intercept,3.5760863798339515,Logistic Regression,beta,279
0,46,biomarker,-5.960643353308187,Logistic Regression,beta,279
1,46,Intercept,3.0834483251001483,Logistic Regression,beta,279
0,47,biomarker,-6.8524640503982575,Logistic Regression,beta,279
1,47,Intercept,3.831044529550403,Logistic Regression,beta,279
0,48,biomarker,-6.994165058594311,Logistic Regression,beta,279
1,48,Intercept,3.8305838850002236,Logistic Regression,beta,279
0,49,biomarker,-6.899497300110476,Logistic Regression,beta,279
1,49,Intercept,3.47832526627141,Logistic Regression,beta,279
0,50,biomarker,-7.170603960152412,Logistic Regression,beta,279
1,50,Intercept,3.7726481817569866,Logistic Regression,beta,279
0,51,biomarker,-7.922570027949693,Logistic Regression,beta,279
1,51,Intercept,4.36290064856144,Logistic Regression,beta,279
0,52,biomarker,-6.048297759678496,Logistic Regression,beta,279
1,52,Intercept,3.0498806124955804,Logistic Regression,beta,279
0,53,biomarker,-6.687001669247086,Logistic Regression,beta,279
1,53,Intercept,3.555095913432724,Logistic Regression,beta,279
0,54,biomarker,-6.934725427932843,Logistic Regression,beta,279
1,54,Intercept,3.6017408816296665,Logistic Regression,beta,279
0,55,biomarker,-6.632161732578873,Logistic Regression,beta,279
1,55,Intercept,3.469981565761842,Logistic Regression,beta,279
0,56,biomarker,-6.694050542569365,Logistic Regression,beta,279
1,56,Intercept,3.5551626475929754,Logistic Regression,beta,279
0,57,biomarker,-7.292770027790532,Logistic Regression,beta,279
1,57,Intercept,3.6950142687803536,Logistic Regression,beta,279
0,58,biomarker,-6.53560202410976,Logistic Regression,beta,279
1,58,Intercept,3.3470750444610706,Logistic Regression,beta,279
0,59,biomarker,-7.092316889980603,Logistic Regression,beta,279
1,59,Intercept,3.8156789761944214,Logistic Regression,beta,279
0,60,biomarker,-6.900029675447556,Logistic Regression,beta,279
1,60,Intercept,3.482829006132972,Logistic Regression,beta,279
0,61,biomarker,-6.812912677428695,Logistic Regression,beta,279
1,61,Intercept,3.595633211010556,Logistic Regression,beta,279
0,62,biomarker,-7.150439764235152,Logistic Regression,beta,279
1,62,Intercept,4.031710032152663,Logistic Regression,beta,279
0,63,biomarker,-7.680859278370768,Logistic Regression,beta,279
1,63,Intercept,4.226933305079852,Logistic Regression,beta,279
0,64,biomarker,-6.6310290905582585,Logistic Regression,beta,279
1,64,Intercept,3.458394613180148,Logistic Regression,beta,279
0,65,biomarker,-7.914239746082331,Logistic Regression,beta,279
1,65,Intercept,4.332674840205227,Logistic Regression,beta,279
