,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-8.477600808297177,Logistic Regression,beta,158
1,0,Intercept,4.127161834615805,Logistic Regression,beta,158
0,1,biomarker,-9.227778459219332,Logistic Regression,beta,158
1,1,Intercept,4.625267649792157,Logistic Regression,beta,158
0,2,biomarker,-10.989634658743917,Logistic Regression,beta,158
1,2,Intercept,5.145066783083855,Logistic Regression,beta,158
0,3,biomarker,-8.400839641930071,Logistic Regression,beta,158
1,3,Intercept,4.123555789314569,Logistic Regression,beta,158
0,4,biomarker,-9.197406185720645,Logistic Regression,beta,158
1,4,Intercept,4.211176275948969,Logistic Regression,beta,158
0,5,biomarker,-8.190263951565226,Logistic Regression,beta,158
1,5,Intercept,3.9352714231897536,Logistic Regression,beta,158
0,6,biomarker,-10.343278312747994,Logistic Regression,beta,158
1,6,Intercept,4.583593900138596,Logistic Regression,beta,158
0,7,biomarker,-8.48085256543458,Logistic Regression,beta,158
1,7,Intercept,4.128931233938363,Logistic Regression,beta,158
0,8,biomarker,-8.350558420517304,Logistic Regression,beta,158
1,8,Intercept,3.9706303196467037,Logistic Regression,beta,158
0,9,biomarker,-8.464328851744366,Logistic Regression,beta,158
1,9,Intercept,3.9686155593703574,Logistic Regression,beta,158
0,10,biomarker,-8.361463001476718,Logistic Regression,beta,158
1,10,Intercept,3.978340026243805,Logistic Regression,beta,158
0,11,biomarker,-8.398569860546788,Logistic Regression,beta,158
1,11,Intercept,4.007787029075983,Logistic Regression,beta,158
0,12,biomarker,-9.925369707647784,Logistic Regression,beta,158
1,12,Intercept,4.513702131032595,Logistic Regression,beta,158
0,13,biomarker,-8.49928721714151,Logistic Regression,beta,158
1,13,Intercept,4.008234849718026,Logistic Regression,beta,158
0,14,biomarker,-8.5339564755888,Logistic Regression,beta,158
1,14,Intercept,4.234192083494249,Logistic Regression,beta,158
0,15,biomarker,-9.842814202530356,Logistic Regression,beta,158
1,15,Intercept,4.651576228858072,Logistic Regression,beta,158
0,16,biomarker,-9.039884829002519,Logistic Regression,beta,158
1,16,Intercept,4.205133765713037,Logistic Regression,beta,158
0,17,biomarker,-9.194721170639435,Logistic Regression,beta,158
1,17,Intercept,4.251652420961147,Logistic Regression,beta,158
0,18,biomarker,-10.447057007033598,Logistic Regression,beta,158
1,18,Intercept,4.8549693442621455,Logistic Regression,beta,158
0,19,biomarker,-8.582290437310553,Logistic Regression,beta,158
1,19,Intercept,4.170084345734825,Logistic Regression,beta,158
0,20,biomarker,-10.647118780697472,Logistic Regression,beta,158
1,20,Intercept,5.193511573242505,Logistic Regression,beta,158
0,21,biomarker,-8.265272565854719,Logistic Regression,beta,158
1,21,Intercept,3.875714568375282,Logistic Regression,beta,158
0,22,biomarker,-8.261619513965714,Logistic Regression,beta,158
1,22,Intercept,3.9745462575454518,Logistic Regression,beta,158
0,23,biomarker,-8.471606281156346,Logistic Regression,beta,158
1,23,Intercept,4.0248090874210725,Logistic Regression,beta,158
0,24,biomarker,-8.675020134469687,Logistic Regression,beta,158
1,24,Intercept,4.137330748950467,Logistic Regression,beta,158
0,25,biomarker,-9.34913673918785,Logistic Regression,beta,158
1,25,Intercept,4.451074766398456,Logistic Regression,beta,158
0,26,biomarker,-8.663076866878356,Logistic Regression,beta,158
1,26,Intercept,4.334114044112723,Logistic Regression,beta,158
0,27,biomarker,-8.454563968278654,Logistic Regression,beta,158
1,27,Intercept,4.221296839788381,Logistic Regression,beta,158
0,28,biomarker,-9.773525928373825,Logistic Regression,beta,158
1,28,Intercept,4.588670649640179,Logistic Regression,beta,158
0,29,biomarker,-8.366704073675416,Logistic Regression,beta,158
1,29,Intercept,4.0391240531590205,Logistic Regression,beta,158
0,30,biomarker,-11.751181975479598,Logistic Regression,beta,158
1,30,Intercept,5.4137056623521636,Logistic Regression,beta,158
0,31,biomarker,-11.111930744166191,Logistic Regression,beta,158
