,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.8323805475168576,beta,99
1,Logistic Regression,roc_auc,1,0.820851109039594,beta,99
2,Logistic Regression,roc_auc,2,0.8319137030727568,beta,99
3,Logistic Regression,roc_auc,3,0.8260649853510069,beta,99
4,Logistic Regression,roc_auc,4,0.8260801282735744,beta,99
5,Logistic Regression,roc_auc,5,0.846323448008789,beta,99
6,Logistic Regression,roc_auc,6,0.8312311994652292,beta,99
7,Logistic Regression,roc_auc,7,0.8452916801303537,beta,99
8,Logistic Regression,roc_auc,8,0.8225271159317212,beta,99
9,Logistic Regression,roc_auc,9,0.8286872424028872,beta,99
10,Logistic Regression,roc_auc,10,0.8446759655459849,beta,99
11,Logistic Regression,roc_auc,11,0.8348632619791324,beta,99
12,Logistic Regression,roc_auc,12,0.8277817317938306,beta,99
13,Logistic Regression,roc_auc,13,0.8247424971388571,beta,99
14,Logistic Regression,roc_auc,14,0.8292206502159342,beta,99
15,Logistic Regression,roc_auc,15,0.8307705641173792,beta,99
16,Logistic Regression,roc_auc,16,0.8265533334282622,beta,99
17,Logistic Regression,roc_auc,17,0.8216402916073969,beta,99
18,Logistic Regression,roc_auc,18,0.8179848556727203,beta,99
19,Logistic Regression,roc_auc,19,0.845893941205678,beta,99
20,Logistic Regression,roc_auc,20,0.8291133469237609,beta,99
21,Logistic Regression,roc_auc,21,0.8260472968615673,beta,99
22,Logistic Regression,roc_auc,22,0.8376446533542243,beta,99
23,Logistic Regression,roc_auc,23,0.835183665298769,beta,99
24,Logistic Regression,roc_auc,24,0.831382097343119,beta,99
25,Logistic Regression,roc_auc,25,0.8359368888193501,beta,99
26,Logistic Regression,roc_auc,26,0.8294296964817197,beta,99
27,Logistic Regression,roc_auc,27,0.832115834478234,beta,99
28,Logistic Regression,roc_auc,28,0.8354882308418122,beta,99
29,Logistic Regression,roc_auc,29,0.8310660862514136,beta,99
30,Logistic Regression,roc_auc,30,0.819454735121311,beta,99
31,Logistic Regression,roc_auc,31,0.8153657976131585,beta,99
32,Logistic Regression,roc_auc,32,0.8290652140758787,beta,99
33,Logistic Regression,roc_auc,33,0.8339053373400303,beta,99
34,Logistic Regression,roc_auc,34,0.8284032377401983,beta,99
35,Logistic Regression,roc_auc,35,0.8263654154065112,beta,99
36,Logistic Regression,roc_auc,36,0.8343967957675783,beta,99
37,Logistic Regression,roc_auc,37,0.8367617052274245,beta,99
38,Logistic Regression,roc_auc,38,0.8304321728691475,beta,99
39,Logistic Regression,roc_auc,39,0.8376495728205136,beta,99
40,Logistic Regression,roc_auc,40,0.8261524440223665,beta,99
41,Logistic Regression,roc_auc,41,0.8315366798661766,beta,99
42,Logistic Regression,roc_auc,42,0.8354207753084927,beta,99
43,Logistic Regression,roc_auc,43,0.848787568306011,beta,99
44,Logistic Regression,roc_auc,44,0.8359593307297956,beta,99
45,Logistic Regression,roc_auc,45,0.8312925890351905,beta,99
46,Logistic Regression,roc_auc,46,0.8311449397751011,beta,99
47,Logistic Regression,roc_auc,47,0.8460059407639257,beta,99
48,Logistic Regression,roc_auc,48,0.8345534901581521,beta,99
49,Logistic Regression,roc_auc,49,0.8279701457645092,beta,99
50,Logistic Regression,average_precision,0,0.8296422033139371,beta,99
51,Logistic Regression,average_precision,1,0.8161453615853941,beta,99
52,Logistic Regression,average_precision,2,0.8117649694717914,beta,99
53,Logistic Regression,average_precision,3,0.8126526735113423,beta,99
54,Logistic Regression,average_precision,4,0.8190450167443801,beta,99
55,Logistic Regression,average_precision,5,0.8335371960480655,beta,99
56,Logistic Regression,average_precision,6,0.8135116643815193,beta,99
57,Logistic Regression,average_precision,7,0.8452973461561202,beta,99
58,Logistic Regression,average_precision,8,0.8040511765939549,beta,99
59,Logistic Regression,average_precision,9,0.8022604897170013,beta,99
60,Logistic Regression,average_precision,10,0.8345085788787793,beta,99
61,Logistic Regression,average_precision,11,0.8192153058037104,beta,99
62,Logistic Regression,average_precision,12,0.8010511134401102,beta,99
63,Logistic Regression,average_precision,13,0.8257470201311656,beta,99
64,Logistic Regression,average_precision,14,0.8084286706267292,beta,99
65,Logistic Regression,average_precision,15,0.8144039900666646,beta,99
