,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,5.104555678385628,Logistic Regression,beta,420
1,0,Intercept,-2.5122508882870194,Logistic Regression,beta,420
0,1,biomarker,5.74093178397912,Logistic Regression,beta,420
1,1,Intercept,-2.7712231297122503,Logistic Regression,beta,420
0,2,biomarker,5.568280264438864,Logistic Regression,beta,420
1,2,Intercept,-2.9603616428377597,Logistic Regression,beta,420
0,3,biomarker,5.708259184095131,Logistic Regression,beta,420
1,3,Intercept,-2.8089721257471396,Logistic Regression,beta,420
0,4,biomarker,5.601933186101035,Logistic Regression,beta,420
1,4,Intercept,-2.9361667279547516,Logistic Regression,beta,420
0,5,biomarker,6.232179714603963,Logistic Regression,beta,420
1,5,Intercept,-3.308990441666779,Logistic Regression,beta,420
0,6,biomarker,8.050981053757635,Logistic Regression,beta,420
1,6,Intercept,-4.45647671556483,Logistic Regression,beta,420
0,7,biomarker,5.1793250142286675,Logistic Regression,beta,420
1,7,Intercept,-2.677651370003425,Logistic Regression,beta,420
0,8,biomarker,6.0800921792196405,Logistic Regression,beta,420
1,8,Intercept,-3.2466687498703477,Logistic Regression,beta,420
0,9,biomarker,6.163684954340214,Logistic Regression,beta,420
1,9,Intercept,-3.347722320861911,Logistic Regression,beta,420
0,10,biomarker,5.4625451859388585,Logistic Regression,beta,420
1,10,Intercept,-2.855252457280993,Logistic Regression,beta,420
0,11,biomarker,4.991226802229576,Logistic Regression,beta,420
1,11,Intercept,-2.5056692864205945,Logistic Regression,beta,420
0,12,biomarker,6.191545441212211,Logistic Regression,beta,420
1,12,Intercept,-3.4303147368558595,Logistic Regression,beta,420
0,13,biomarker,6.308385665514788,Logistic Regression,beta,420
1,13,Intercept,-3.4928191522151875,Logistic Regression,beta,420
0,14,biomarker,5.654524047192667,Logistic Regression,beta,420
1,14,Intercept,-2.860384020968092,Logistic Regression,beta,420
0,15,biomarker,5.5257549333431655,Logistic Regression,beta,420
1,15,Intercept,-2.7588024635837542,Logistic Regression,beta,420
0,16,biomarker,5.542076103132587,Logistic Regression,beta,420
1,16,Intercept,-2.8529223814946194,Logistic Regression,beta,420
0,17,biomarker,5.287815161527016,Logistic Regression,beta,420
1,17,Intercept,-2.740620120171968,Logistic Regression,beta,420
0,18,biomarker,5.993427676630297,Logistic Regression,beta,420
1,18,Intercept,-3.2158028555232763,Logistic Regression,beta,420
0,19,biomarker,5.635031916367838,Logistic Regression,beta,420
1,19,Intercept,-2.925538708351626,Logistic Regression,beta,420
0,20,biomarker,6.037742880619676,Logistic Regression,beta,420
1,20,Intercept,-3.1722450476084623,Logistic Regression,beta,420
0,21,biomarker,5.498032073440795,Logistic Regression,beta,420
1,21,Intercept,-2.777037378771125,Logistic Regression,beta,420
