,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.6255164875820644,beta,452
1,Logistic Regression,roc_auc,1,0.6301959628531637,beta,452
2,Logistic Regression,roc_auc,2,0.6215256095669375,beta,452
3,Logistic Regression,roc_auc,3,0.6507015160996701,beta,452
4,Logistic Regression,roc_auc,4,0.6127674738932667,beta,452
5,Logistic Regression,roc_auc,5,0.6132847877806771,beta,452
6,Logistic Regression,roc_auc,6,0.6216772388192375,beta,452
7,Logistic Regression,roc_auc,7,0.6157615587327141,beta,452
8,Logistic Regression,roc_auc,8,0.6357716927453769,beta,452
9,Logistic Regression,roc_auc,9,0.6297955773378606,beta,452
10,Logistic Regression,roc_auc,10,0.6204972492358989,beta,452
11,Logistic Regression,roc_auc,11,0.6285100062400111,beta,452
12,Logistic Regression,roc_auc,12,0.6203120644809379,beta,452
13,Logistic Regression,roc_auc,13,0.6413249036100401,beta,452
14,Logistic Regression,roc_auc,14,0.6275860658998191,beta,452
15,Logistic Regression,roc_auc,15,0.6242860476227513,beta,452
16,Logistic Regression,roc_auc,16,0.6123252121660876,beta,452
17,Logistic Regression,roc_auc,17,0.6400604551920341,beta,452
18,Logistic Regression,roc_auc,18,0.639771132232092,beta,452
19,Logistic Regression,roc_auc,19,0.6199985864398688,beta,452
20,Logistic Regression,roc_auc,20,0.6214146647622869,beta,452
21,Logistic Regression,roc_auc,21,0.6268326277452447,beta,452
22,Logistic Regression,roc_auc,22,0.6312729050682846,beta,452
23,Logistic Regression,roc_auc,23,0.6173689654021953,beta,452
24,Logistic Regression,roc_auc,24,0.6115222485350174,beta,452
25,Logistic Regression,roc_auc,25,0.6365644268859034,beta,452
26,Logistic Regression,roc_auc,26,0.6292869125239067,beta,452
27,Logistic Regression,roc_auc,27,0.6281969623496165,beta,452
28,Logistic Regression,roc_auc,28,0.6360785443141772,beta,452
29,Logistic Regression,roc_auc,29,0.622491802345845,beta,452
30,Logistic Regression,roc_auc,30,0.6332945016154202,beta,452
31,Logistic Regression,roc_auc,31,0.6079956656217402,beta,452
32,Logistic Regression,roc_auc,32,0.6220830319082951,beta,452
33,Logistic Regression,roc_auc,33,0.6175539400667901,beta,452
