,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.880390102648294,beta,190
1,Logistic Regression,roc_auc,1,0.8796337415466764,beta,190
2,Logistic Regression,roc_auc,2,0.8789932795525687,beta,190
3,Logistic Regression,roc_auc,3,0.8802347038912276,beta,190
4,Logistic Regression,roc_auc,4,0.8668596642962394,beta,190
5,Logistic Regression,roc_auc,5,0.8798573155566147,beta,190
6,Logistic Regression,roc_auc,6,0.8837642492942022,beta,190
7,Logistic Regression,roc_auc,7,0.8832261646070745,beta,190
8,Logistic Regression,roc_auc,8,0.8857299075391181,beta,190
9,Logistic Regression,roc_auc,9,0.8770314135007582,beta,190
10,Logistic Regression,roc_auc,10,0.8792873575993332,beta,190
11,Logistic Regression,roc_auc,11,0.8763500024000043,beta,190
12,Logistic Regression,roc_auc,12,0.8705246700224186,beta,190
13,Logistic Regression,roc_auc,13,0.8753270591895466,beta,190
14,Logistic Regression,roc_auc,14,0.8765048393526906,beta,190
15,Logistic Regression,roc_auc,15,0.8778026422515804,beta,190
16,Logistic Regression,roc_auc,16,0.8846035413225493,beta,190
17,Logistic Regression,roc_auc,17,0.8879880867709816,beta,190
18,Logistic Regression,roc_auc,18,0.8598244943999067,beta,190
19,Logistic Regression,roc_auc,19,0.8819317232675998,beta,190
20,Logistic Regression,roc_auc,20,0.873275860918595,beta,190
21,Logistic Regression,roc_auc,21,0.8808745823287654,beta,190
22,Logistic Regression,roc_auc,22,0.8705466102165772,beta,190
23,Logistic Regression,roc_auc,23,0.8787250747895328,beta,190
24,Logistic Regression,roc_auc,24,0.8785308926437959,beta,190
25,Logistic Regression,roc_auc,25,0.8772495892866032,beta,190
26,Logistic Regression,roc_auc,26,0.8826367496887728,beta,190
27,Logistic Regression,roc_auc,27,0.8830467710685825,beta,190
28,Logistic Regression,roc_auc,28,0.8806030779678674,beta,190
29,Logistic Regression,roc_auc,29,0.8708051483401973,beta,190
30,Logistic Regression,roc_auc,30,0.8781965607928248,beta,190
31,Logistic Regression,roc_auc,31,0.865087587597598,beta,190
32,Logistic Regression,roc_auc,32,0.8813373178499795,beta,190
33,Logistic Regression,roc_auc,33,0.8721940223357335,beta,190
34,Logistic Regression,roc_auc,34,0.8811294562503111,beta,190
35,Logistic Regression,roc_auc,35,0.8845934887030776,beta,190
36,Logistic Regression,roc_auc,36,0.8797802944335944,beta,190
37,Logistic Regression,roc_auc,37,0.8723746099442711,beta,190
38,Logistic Regression,roc_auc,38,0.8792063492063492,beta,190
39,Logistic Regression,roc_auc,39,0.8741972745668761,beta,190
40,Logistic Regression,roc_auc,40,0.87621809316078,beta,190
41,Logistic Regression,roc_auc,41,0.8772418906131171,beta,190
42,Logistic Regression,roc_auc,42,0.8759622891144183,beta,190
43,Logistic Regression,roc_auc,43,0.8710225979052822,beta,190
44,Logistic Regression,roc_auc,44,0.8830249248491979,beta,190
45,Logistic Regression,roc_auc,45,0.8814080134674444,beta,190
46,Logistic Regression,roc_auc,46,0.884473976621183,beta,190
47,Logistic Regression,roc_auc,47,0.8813820654355189,beta,190
48,Logistic Regression,roc_auc,48,0.8770960149049949,beta,190
49,Logistic Regression,roc_auc,49,0.8771546120687166,beta,190
50,Logistic Regression,average_precision,0,0.8143167628488086,beta,190
51,Logistic Regression,average_precision,1,0.8067772803754479,beta,190
52,Logistic Regression,average_precision,2,0.8204562372824398,beta,190
53,Logistic Regression,average_precision,3,0.805611684232817,beta,190
54,Logistic Regression,average_precision,4,0.8031769804268861,beta,190
55,Logistic Regression,average_precision,5,0.8231583242136388,beta,190
56,Logistic Regression,average_precision,6,0.8240590493502288,beta,190
57,Logistic Regression,average_precision,7,0.8145349363555295,beta,190
58,Logistic Regression,average_precision,8,0.8173665635715563,beta,190
59,Logistic Regression,average_precision,9,0.7948876626031803,beta,190
60,Logistic Regression,average_precision,10,0.8206668048325294,beta,190
61,Logistic Regression,average_precision,11,0.8015677517183772,beta,190
62,Logistic Regression,average_precision,12,0.7964550097192878,beta,190
63,Logistic Regression,average_precision,13,0.8118155967448444,beta,190
64,Logistic Regression,average_precision,14,0.8053119253364145,beta,190
65,Logistic Regression,average_precision,15,0.820697782445015,beta,190
66,Logistic Regression,average_precision,16,0.8248002411246962,beta,190
67,Logistic Regression,average_precision,17,0.8371984174030426,beta,190
68,Logistic Regression,average_precision,18,0.7873862956100941,beta,190
69,Logistic Regression,average_precision,19,0.8113918833974109,beta,190
70,Logistic Regression,average_precision,20,0.815160320758115,beta,190
71,Logistic Regression,average_precision,21,0.824331593862355,beta,190
