,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,10.167926007138988,Logistic Regression,beta,334
1,0,Intercept,-3.016096104563595,Logistic Regression,beta,334
0,1,biomarker,11.48291451705772,Logistic Regression,beta,334
1,1,Intercept,-3.03714696443145,Logistic Regression,beta,334
0,2,biomarker,9.829049649844311,Logistic Regression,beta,334
1,2,Intercept,-2.952448669604463,Logistic Regression,beta,334
0,3,biomarker,11.401557942047132,Logistic Regression,beta,334
1,3,Intercept,-3.1669376905147453,Logistic Regression,beta,334
0,4,biomarker,12.279185133475996,Logistic Regression,beta,334
1,4,Intercept,-3.738206347114856,Logistic Regression,beta,334
0,5,biomarker,13.249248731232742,Logistic Regression,beta,334
1,5,Intercept,-3.9596149141714108,Logistic Regression,beta,334
0,6,biomarker,12.703489739461487,Logistic Regression,beta,334
1,6,Intercept,-3.723166158593607,Logistic Regression,beta,334
0,7,biomarker,10.788455850997195,Logistic Regression,beta,334
1,7,Intercept,-3.2962347812093316,Logistic Regression,beta,334
0,8,biomarker,10.505332554281058,Logistic Regression,beta,334
1,8,Intercept,-3.234276791138412,Logistic Regression,beta,334
0,9,biomarker,10.12806208813893,Logistic Regression,beta,334
1,9,Intercept,-3.5962058657884346,Logistic Regression,beta,334
0,10,biomarker,10.87022888135439,Logistic Regression,beta,334
1,10,Intercept,-3.279308624109007,Logistic Regression,beta,334
0,11,biomarker,10.142179676397223,Logistic Regression,beta,334
1,11,Intercept,-2.878137230561447,Logistic Regression,beta,334
0,12,biomarker,9.90919350062618,Logistic Regression,beta,334
1,12,Intercept,-3.0304831664373824,Logistic Regression,beta,334
0,13,biomarker,10.908589937526775,Logistic Regression,beta,334
1,13,Intercept,-3.342347601245769,Logistic Regression,beta,334
0,14,biomarker,11.488874844659223,Logistic Regression,beta,334
1,14,Intercept,-3.082033436348252,Logistic Regression,beta,334
0,15,biomarker,11.394157518271335,Logistic Regression,beta,334
1,15,Intercept,-3.014148051809143,Logistic Regression,beta,334
0,16,biomarker,11.503361510335697,Logistic Regression,beta,334
1,16,Intercept,-3.5284836877562262,Logistic Regression,beta,334
0,17,biomarker,12.306467109574697,Logistic Regression,beta,334
1,17,Intercept,-3.692413646517991,Logistic Regression,beta,334
0,18,biomarker,11.369925773918968,Logistic Regression,beta,334
1,18,Intercept,-3.436458405064374,Logistic Regression,beta,334
0,19,biomarker,10.719828660288155,Logistic Regression,beta,334
1,19,Intercept,-3.1216744885454326,Logistic Regression,beta,334
0,20,biomarker,9.828148865797523,Logistic Regression,beta,334
1,20,Intercept,-2.8208474068077107,Logistic Regression,beta,334
0,21,biomarker,10.007094236599768,Logistic Regression,beta,334
1,21,Intercept,-2.918976119508256,Logistic Regression,beta,334
0,22,biomarker,10.503201079377286,Logistic Regression,beta,334
1,22,Intercept,-2.981878314795042,Logistic Regression,beta,334
0,23,biomarker,11.0940073435501,Logistic Regression,beta,334
1,23,Intercept,-3.2371163169025654,Logistic Regression,beta,334
0,24,biomarker,11.563515779226535,Logistic Regression,beta,334
1,24,Intercept,-3.371815495037409,Logistic Regression,beta,334
0,25,biomarker,10.221342528526305,Logistic Regression,beta,334
1,25,Intercept,-2.9038194716640855,Logistic Regression,beta,334
0,26,biomarker,11.179280455175652,Logistic Regression,beta,334
1,26,Intercept,-3.1879779294834267,Logistic Regression,beta,334
0,27,biomarker,12.123739805348578,Logistic Regression,beta,334
1,27,Intercept,-3.1210285576866847,Logistic Regression,beta,334
0,28,biomarker,10.199873813505032,Logistic Regression,beta,334
1,28,Intercept,-3.0278322618565743,Logistic Regression,beta,334
0,29,biomarker,9.84134345620176,Logistic Regression,beta,334
1,29,Intercept,-2.8946340779220363,Logistic Regression,beta,334
0,30,biomarker,9.99839447027778,Logistic Regression,beta,334
1,30,Intercept,-2.8012179018626164,Logistic Regression,beta,334
0,31,biomarker,10.737553108976353,Logistic Regression,beta,334
1,31,Intercept,-3.2834621150185987,Logistic Regression,beta,334
0,32,biomarker,11.466156136634309,Logistic Regression,beta,334
1,32,Intercept,-3.2489029099871396,Logistic Regression,beta,334
0,33,biomarker,10.354111904084343,Logistic Regression,beta,334
1,33,Intercept,-2.798270786256947,Logistic Regression,beta,334
0,34,biomarker,10.807607462506168,Logistic Regression,beta,334
1,34,Intercept,-3.2130415649820274,Logistic Regression,beta,334
0,35,biomarker,10.159372082274684,Logistic Regression,beta,334
1,35,Intercept,-2.937415369487757,Logistic Regression,beta,334
0,36,biomarker,10.430709789530951,Logistic Regression,beta,334
1,36,Intercept,-3.0613202336906986,Logistic Regression,beta,334
0,37,biomarker,12.286854407873111,Logistic Regression,beta,334
1,37,Intercept,-3.56876968431113,Logistic Regression,beta,334
0,38,biomarker,10.314969080922518,Logistic Regression,beta,334
1,38,Intercept,-2.913058147760091,Logistic Regression,beta,334
0,39,biomarker,12.549251697973325,Logistic Regression,beta,334
1,39,Intercept,-3.2734769849626355,Logistic Regression,beta,334
0,40,biomarker,11.017828658814297,Logistic Regression,beta,334
1,40,Intercept,-3.1886262400307674,Logistic Regression,beta,334
0,41,biomarker,13.143424124466101,Logistic Regression,beta,334
1,41,Intercept,-3.7763502144204653,Logistic Regression,beta,334
0,42,biomarker,10.50864797996739,Logistic Regression,beta,334
1,42,Intercept,-3.040276725550128,Logistic Regression,beta,334
0,43,biomarker,10.400282224806316,Logistic Regression,beta,334
1,43,Intercept,-2.9461573654712465,Logistic Regression,beta,334
0,44,biomarker,11.187509972652544,Logistic Regression,beta,334
1,44,Intercept,-3.3340997643524846,Logistic Regression,beta,334
0,45,biomarker,12.966906278333422,Logistic Regression,beta,334
1,45,Intercept,-3.853786498720042,Logistic Regression,beta,334
0,46,biomarker,10.81349939639838,Logistic Regression,beta,334
1,46,Intercept,-3.2610602032879332,Logistic Regression,beta,334
0,47,biomarker,12.310291056002397,Logistic Regression,beta,334
1,47,Intercept,-3.3679873060177257,Logistic Regression,beta,334
