,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-1.0645827301819055,Logistic Regression,t,171
1,0,Intercept,0.4282461694070234,Logistic Regression,t,171
0,1,biomarker,-1.164192657503949,Logistic Regression,t,171
1,1,Intercept,0.4727936918351753,Logistic Regression,t,171
0,2,biomarker,-1.448508844060143,Logistic Regression,t,171
1,2,Intercept,0.5270089508027852,Logistic Regression,t,171
0,3,biomarker,0.32909808477765157,Logistic Regression,t,171
1,3,Intercept,-0.10182407953072396,Logistic Regression,t,171
0,4,biomarker,0.46013435630562366,Logistic Regression,t,171
1,4,Intercept,-0.15542022778417147,Logistic Regression,t,171
0,5,biomarker,-0.08768854118836966,Logistic Regression,t,171
1,5,Intercept,0.2925632890818503,Logistic Regression,t,171
0,6,biomarker,1.8465380605709432,Logistic Regression,t,171
1,6,Intercept,-0.6072597566796336,Logistic Regression,t,171
0,7,biomarker,-0.005177296062544703,Logistic Regression,t,171
1,7,Intercept,-0.11577503259555429,Logistic Regression,t,171
0,8,biomarker,0.09396541652230661,Logistic Regression,t,171
1,8,Intercept,-0.20107313879385805,Logistic Regression,t,171
0,9,biomarker,-0.7313275320959708,Logistic Regression,t,171
1,9,Intercept,0.30253972900420506,Logistic Regression,t,171
0,10,biomarker,1.6536120162092043,Logistic Regression,t,171
1,10,Intercept,-0.6652209893096507,Logistic Regression,t,171
0,11,biomarker,-0.2595404096906911,Logistic Regression,t,171
1,11,Intercept,0.18541457196942449,Logistic Regression,t,171
0,12,biomarker,-0.5167797418159888,Logistic Regression,t,171
1,12,Intercept,0.16805994077885006,Logistic Regression,t,171
0,13,biomarker,-0.9568750317530125,Logistic Regression,t,171
1,13,Intercept,0.2528565086351773,Logistic Regression,t,171
0,14,biomarker,1.867006652111594,Logistic Regression,t,171
1,14,Intercept,-0.8271778166020783,Logistic Regression,t,171
0,15,biomarker,-1.2536164211970788,Logistic Regression,t,171
1,15,Intercept,0.4990513658835048,Logistic Regression,t,171
0,16,biomarker,0.3204791411812133,Logistic Regression,t,171
1,16,Intercept,-0.09393779679696675,Logistic Regression,t,171
0,17,biomarker,-1.1262861671582673,Logistic Regression,t,171
1,17,Intercept,0.45312061050314384,Logistic Regression,t,171
0,18,biomarker,1.2847359167971832,Logistic Regression,t,171
1,18,Intercept,-0.5184910325124282,Logistic Regression,t,171
0,19,biomarker,0.22328029488288062,Logistic Regression,t,171
1,19,Intercept,-0.15557014797088498,Logistic Regression,t,171
0,20,biomarker,0.6027359747382894,Logistic Regression,t,171
1,20,Intercept,-0.25122852297143333,Logistic Regression,t,171
0,21,biomarker,1.8603510688150804,Logistic Regression,t,171
1,21,Intercept,-0.767010463338327,Logistic Regression,t,171
0,22,biomarker,1.0384760141678788,Logistic Regression,t,171
1,22,Intercept,-0.4158569479355971,Logistic Regression,t,171
0,23,biomarker,1.2829697439520398,Logistic Regression,t,171
1,23,Intercept,-0.28184699647847694,Logistic Regression,t,171
0,24,biomarker,3.7271950732447543,Logistic Regression,t,171
1,24,Intercept,-1.4652390194258826,Logistic Regression,t,171
0,25,biomarker,1.995677627860298,Logistic Regression,t,171
1,25,Intercept,-0.5688078294054262,Logistic Regression,t,171
0,26,biomarker,-0.8439577565184804,Logistic Regression,t,171
1,26,Intercept,0.3038040310781956,Logistic Regression,t,171
0,27,biomarker,-1.7731027927057266,Logistic Regression,t,171
1,27,Intercept,0.6904887241325041,Logistic Regression,t,171
0,28,biomarker,-0.20874246177734387,Logistic Regression,t,171
1,28,Intercept,0.05574977677136891,Logistic Regression,t,171
0,29,biomarker,-0.6412594906153375,Logistic Regression,t,171
1,29,Intercept,0.31399005866286545,Logistic Regression,t,171
0,30,biomarker,-0.5780212177921621,Logistic Regression,t,171
1,30,Intercept,0.15109793430514298,Logistic Regression,t,171
0,31,biomarker,-0.36162619244527594,Logistic Regression,t,171
1,31,Intercept,0.014180182615580052,Logistic Regression,t,171
0,32,biomarker,1.359016698985855,Logistic Regression,t,171
1,32,Intercept,-0.590624807197712,Logistic Regression,t,171
0,33,biomarker,0.6600910206246193,Logistic Regression,t,171
1,33,Intercept,-0.21717470527026253,Logistic Regression,t,171
0,34,biomarker,1.584043519433603,Logistic Regression,t,171
1,34,Intercept,-0.6050528238387122,Logistic Regression,t,171
0,35,biomarker,0.7867561226275559,Logistic Regression,t,171
1,35,Intercept,-0.4777524839106134,Logistic Regression,t,171
0,36,biomarker,0.9685343887600245,Logistic Regression,t,171
1,36,Intercept,-0.40016934020422784,Logistic Regression,t,171
0,37,biomarker,1.3073223129104206,Logistic Regression,t,171
1,37,Intercept,-0.5223519096604092,Logistic Regression,t,171
0,38,biomarker,1.1206675911456028,Logistic Regression,t,171
1,38,Intercept,-0.31017962711535285,Logistic Regression,t,171
0,39,biomarker,2.0988607360859555,Logistic Regression,t,171
1,39,Intercept,-0.8103031058747513,Logistic Regression,t,171
0,40,biomarker,0.6285170034385567,Logistic Regression,t,171
1,40,Intercept,-0.26234172599377437,Logistic Regression,t,171
0,41,biomarker,0.522444514828132,Logistic Regression,t,171
1,41,Intercept,-0.3101414897568334,Logistic Regression,t,171
0,42,biomarker,0.31833144646044836,Logistic Regression,t,171
1,42,Intercept,-0.2864670176243868,Logistic Regression,t,171
0,43,biomarker,-0.6333402580605011,Logistic Regression,t,171
1,43,Intercept,0.17104852928004688,Logistic Regression,t,171
0,44,biomarker,2.7905723531206075,Logistic Regression,t,171
1,44,Intercept,-0.9479172287417714,Logistic Regression,t,171
0,45,biomarker,0.8028295056678544,Logistic Regression,t,171
1,45,Intercept,-0.3243112058337078,Logistic Regression,t,171
0,46,biomarker,0.627501118463671,Logistic Regression,t,171
1,46,Intercept,-0.2587179168373196,Logistic Regression,t,171
0,47,biomarker,3.6716642254603054,Logistic Regression,t,171
1,47,Intercept,-1.2556239516354792,Logistic Regression,t,171
0,48,biomarker,-4.079627807081119,Logistic Regression,t,171
1,48,Intercept,1.5116958917570023,Logistic Regression,t,171
0,49,biomarker,1.4943914240813423,Logistic Regression,t,171
1,49,Intercept,-0.388524108308424,Logistic Regression,t,171
0,50,biomarker,0.6179981202702641,Logistic Regression,t,171
1,50,Intercept,-0.3068649651687177,Logistic Regression,t,171
0,51,biomarker,-0.5806036526379792,Logistic Regression,t,171
1,51,Intercept,0.2936632809976975,Logistic Regression,t,171
0,52,biomarker,0.6795914814214501,Logistic Regression,t,171
1,52,Intercept,-0.18741827217383558,Logistic Regression,t,171
0,53,biomarker,1.503492186913867,Logistic Regression,t,171
1,53,Intercept,-0.776958000243964,Logistic Regression,t,171
0,54,biomarker,0.07334323661812547,Logistic Regression,t,171
1,54,Intercept,0.09008499215330781,Logistic Regression,t,171
0,55,biomarker,0.566259984837526,Logistic Regression,t,171
1,55,Intercept,-0.23571356861471504,Logistic Regression,t,171
0,56,biomarker,0.7220193620171703,Logistic Regression,t,171
1,56,Intercept,-0.3417573657503792,Logistic Regression,t,171
0,57,biomarker,-0.649305047273129,Logistic Regression,t,171
1,57,Intercept,0.3240423776649443,Logistic Regression,t,171
0,58,biomarker,0.9911710489959997,Logistic Regression,t,171
1,58,Intercept,-0.30596733395666054,Logistic Regression,t,171
0,59,biomarker,0.36706652763718606,Logistic Regression,t,171
1,59,Intercept,-0.20906198698275763,Logistic Regression,t,171
0,60,biomarker,-0.0382295497600816,Logistic Regression,t,171
1,60,Intercept,-0.10308348409739722,Logistic Regression,t,171
0,61,biomarker,-2.8696136949542885,Logistic Regression,t,171
1,61,Intercept,1.158820898405237,Logistic Regression,t,171
0,62,biomarker,-0.013689937182561014,Logistic Regression,t,171
1,62,Intercept,0.0757923455859948,Logistic Regression,t,171
0,63,biomarker,-0.24397313224005826,Logistic Regression,t,171
1,63,Intercept,0.18379789351309228,Logistic Regression,t,171
0,64,biomarker,-2.505480439815299,Logistic Regression,t,171
1,64,Intercept,0.8866753357151209,Logistic Regression,t,171
0,65,biomarker,0.4895089241798204,Logistic Regression,t,171
1,65,Intercept,-0.21186202836494583,Logistic Regression,t,171
0,66,biomarker,0.2173749371049119,Logistic Regression,t,171
1,66,Intercept,-0.24865031489339443,Logistic Regression,t,171
0,67,biomarker,-0.05974586103514022,Logistic Regression,t,171
1,67,Intercept,0.04685480779161644,Logistic Regression,t,171
0,68,biomarker,-0.4125293421226053,Logistic Regression,t,171
1,68,Intercept,0.1800408566908529,Logistic Regression,t,171
0,69,biomarker,0.4568752559940397,Logistic Regression,t,171
1,69,Intercept,-0.19469008215576147,Logistic Regression,t,171
0,70,biomarker,-0.1402544410106964,Logistic Regression,t,171
1,70,Intercept,0.1708878486172673,Logistic Regression,t,171
0,71,biomarker,-1.4836624190179366,Logistic Regression,t,171
1,71,Intercept,0.48229072278042545,Logistic Regression,t,171
0,72,biomarker,0.31808828306999043,Logistic Regression,t,171
1,72,Intercept,-0.09832879108121094,Logistic Regression,t,171
0,73,biomarker,0.20708315344584832,Logistic Regression,t,171
1,73,Intercept,-0.010161237371319458,Logistic Regression,t,171
0,74,biomarker,-0.9954563362546929,Logistic Regression,t,171
1,74,Intercept,0.3580511285798735,Logistic Regression,t,171
0,75,biomarker,-0.16805916138227212,Logistic Regression,t,171
1,75,Intercept,-0.05385601542475942,Logistic Regression,t,171
0,76,biomarker,3.7717965151353856,Logistic Regression,t,171
1,76,Intercept,-1.4775064405993683,Logistic Regression,t,171
0,77,biomarker,2.0385415244002636,Logistic Regression,t,171
1,77,Intercept,-0.7909778703570468,Logistic Regression,t,171
0,78,biomarker,-0.6338118517712978,Logistic Regression,t,171
1,78,Intercept,0.16891747953724184,Logistic Regression,t,171
0,79,biomarker,0.017844410866042028,Logistic Regression,t,171
1,79,Intercept,-0.07734923667714202,Logistic Regression,t,171
0,80,biomarker,-0.40034560779839834,Logistic Regression,t,171
1,80,Intercept,-0.013565613631016368,Logistic Regression,t,171
0,81,biomarker,1.857418569695066,Logistic Regression,t,171
1,81,Intercept,-0.8984306904900795,Logistic Regression,t,171
0,82,biomarker,-3.6699065833740914,Logistic Regression,t,171
1,82,Intercept,1.446770671848671,Logistic Regression,t,171
0,83,biomarker,-1.3052689303361342,Logistic Regression,t,171
1,83,Intercept,0.5188462433545555,Logistic Regression,t,171
0,84,biomarker,0.25086769847957074,Logistic Regression,t,171
1,84,Intercept,-0.16893170610915326,Logistic Regression,t,171
0,85,biomarker,-0.3993496846089706,Logistic Regression,t,171
1,85,Intercept,0.12383506225826568,Logistic Regression,t,171
