,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.19339161583404846,Logistic Regression,t,474
1,0,Intercept,-0.08356700267102501,Logistic Regression,t,474
0,1,biomarker,-0.7239596633328226,Logistic Regression,t,474
1,1,Intercept,0.33080692593771144,Logistic Regression,t,474
0,2,biomarker,1.2862591943154058,Logistic Regression,t,474
1,2,Intercept,-0.7128443799367343,Logistic Regression,t,474
0,3,biomarker,-0.5171175790560626,Logistic Regression,t,474
1,3,Intercept,0.3185861048802151,Logistic Regression,t,474
0,4,biomarker,1.837541068259687,Logistic Regression,t,474
1,4,Intercept,-0.9557793046696279,Logistic Regression,t,474
0,5,biomarker,0.7863981759290362,Logistic Regression,t,474
1,5,Intercept,-0.160832810621791,Logistic Regression,t,474
0,6,biomarker,0.43806783733841587,Logistic Regression,t,474
1,6,Intercept,-0.16142675375091686,Logistic Regression,t,474
0,7,biomarker,0.8790499612113919,Logistic Regression,t,474
1,7,Intercept,-0.5984182592662968,Logistic Regression,t,474
0,8,biomarker,0.1536970867104851,Logistic Regression,t,474
1,8,Intercept,-0.24813869249333925,Logistic Regression,t,474
0,9,biomarker,1.829427487958883,Logistic Regression,t,474
1,9,Intercept,-0.9320522640667753,Logistic Regression,t,474
0,10,biomarker,0.5356103407362457,Logistic Regression,t,474
1,10,Intercept,-0.3402784634391529,Logistic Regression,t,474
0,11,biomarker,1.7191288970958847,Logistic Regression,t,474
1,11,Intercept,-0.8762887738026071,Logistic Regression,t,474
0,12,biomarker,0.4021276771155819,Logistic Regression,t,474
1,12,Intercept,-0.22660498363352655,Logistic Regression,t,474
0,13,biomarker,0.2479113352566222,Logistic Regression,t,474
1,13,Intercept,-0.2527820963502314,Logistic Regression,t,474
0,14,biomarker,0.7832525499839336,Logistic Regression,t,474
1,14,Intercept,-0.5404950021464985,Logistic Regression,t,474
0,15,biomarker,-2.0241144452275552,Logistic Regression,t,474
1,15,Intercept,1.044606152327124,Logistic Regression,t,474
0,16,biomarker,0.010294869207874743,Logistic Regression,t,474
1,16,Intercept,0.01775143890406957,Logistic Regression,t,474
0,17,biomarker,0.21394222070200591,Logistic Regression,t,474
1,17,Intercept,-0.09455793163621387,Logistic Regression,t,474
0,18,biomarker,0.001096316137105209,Logistic Regression,t,474
1,18,Intercept,-0.024118450889399595,Logistic Regression,t,474
0,19,biomarker,-0.3147239302748164,Logistic Regression,t,474
1,19,Intercept,0.09704919161239403,Logistic Regression,t,474
0,20,biomarker,0.1812460907906459,Logistic Regression,t,474
1,20,Intercept,-0.12169690449724614,Logistic Regression,t,474
0,21,biomarker,1.1251313174958355,Logistic Regression,t,474
1,21,Intercept,-0.6982193470632463,Logistic Regression,t,474
0,22,biomarker,-0.7938323964021173,Logistic Regression,t,474
1,22,Intercept,0.41751580820403916,Logistic Regression,t,474
0,23,biomarker,-0.08119959487727901,Logistic Regression,t,474
1,23,Intercept,0.2535659741163736,Logistic Regression,t,474
0,24,biomarker,-0.9758751971131464,Logistic Regression,t,474
1,24,Intercept,0.45967081825524625,Logistic Regression,t,474
0,25,biomarker,-1.396713971805875,Logistic Regression,t,474
1,25,Intercept,0.9295457156443452,Logistic Regression,t,474
0,26,biomarker,0.5795581956670856,Logistic Regression,t,474
1,26,Intercept,-0.3422788594753182,Logistic Regression,t,474
0,27,biomarker,-1.601997430944614,Logistic Regression,t,474
