,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.46500322906254066,t,153
1,Logistic Regression,roc_auc,1,0.4391736934457618,t,153
2,Logistic Regression,roc_auc,2,0.44762108859355876,t,153
3,Logistic Regression,roc_auc,3,0.45656298027663933,t,153
4,Logistic Regression,roc_auc,4,0.4496466493933289,t,153
5,Logistic Regression,roc_auc,5,0.47455075514560874,t,153
6,Logistic Regression,roc_auc,6,0.4524753892552049,t,153
7,Logistic Regression,roc_auc,7,0.4516423682263206,t,153
8,Logistic Regression,roc_auc,8,0.45895126930271923,t,153
9,Logistic Regression,roc_auc,9,0.4433946199446104,t,153
10,Logistic Regression,roc_auc,10,0.44141285720706425,t,153
11,Logistic Regression,roc_auc,11,0.44546157647013823,t,153
12,Logistic Regression,roc_auc,12,0.46001069790252636,t,153
13,Logistic Regression,roc_auc,13,0.4557472883097305,t,153
14,Logistic Regression,roc_auc,14,0.46001420808171334,t,153
15,Logistic Regression,roc_auc,15,0.4534101009364444,t,153
16,Logistic Regression,roc_auc,16,0.4620640193433728,t,153
17,Logistic Regression,roc_auc,17,0.4609501373047507,t,153
18,Logistic Regression,roc_auc,18,0.4716113889680543,t,153
19,Logistic Regression,roc_auc,19,0.45344110240826346,t,153
20,Logistic Regression,roc_auc,20,0.4796260773409944,t,153
21,Logistic Regression,roc_auc,21,0.4456803725947809,t,153
22,Logistic Regression,roc_auc,22,0.46179948375757596,t,153
23,Logistic Regression,roc_auc,23,0.457303906284798,t,153
24,Logistic Regression,roc_auc,24,0.47372424124215595,t,153
25,Logistic Regression,roc_auc,25,0.44225564752604907,t,153
26,Logistic Regression,roc_auc,26,0.46659125362978987,t,153
27,Logistic Regression,roc_auc,27,0.46408973847501944,t,153
28,Logistic Regression,roc_auc,28,0.44732891769409727,t,153
29,Logistic Regression,roc_auc,29,0.45378683497044314,t,153
30,Logistic Regression,roc_auc,30,0.4414979242942311,t,153
31,Logistic Regression,roc_auc,31,0.45943260683631504,t,153
32,Logistic Regression,roc_auc,32,0.4633564621777464,t,153
33,Logistic Regression,roc_auc,33,0.4697445143692608,t,153
34,Logistic Regression,roc_auc,34,0.4618908346937949,t,153
35,Logistic Regression,roc_auc,35,0.45578070136450505,t,153
36,Logistic Regression,roc_auc,36,0.45686948728434745,t,153
37,Logistic Regression,roc_auc,37,0.4555969467440784,t,153
38,Logistic Regression,roc_auc,38,0.4405539793877852,t,153
39,Logistic Regression,roc_auc,39,0.45282779778578097,t,153
