,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,3.0411670155182575,Logistic Regression,t,124
1,0,Intercept,-1.8593675748736,Logistic Regression,t,124
0,1,biomarker,1.1912283574598044,Logistic Regression,t,124
1,1,Intercept,-0.7954216301176226,Logistic Regression,t,124
0,2,biomarker,0.3380890879084147,Logistic Regression,t,124
1,2,Intercept,-0.22987244866582404,Logistic Regression,t,124
0,3,biomarker,2.517688903209498,Logistic Regression,t,124
1,3,Intercept,-1.6142944325211996,Logistic Regression,t,124
0,4,biomarker,-2.3986090976199845,Logistic Regression,t,124
1,4,Intercept,1.5857238114999297,Logistic Regression,t,124
0,5,biomarker,-0.9263478783025111,Logistic Regression,t,124
1,5,Intercept,0.8944943870481209,Logistic Regression,t,124
0,6,biomarker,-0.04887461255227964,Logistic Regression,t,124
1,6,Intercept,0.10470093775386814,Logistic Regression,t,124
0,7,biomarker,0.014503412256206147,Logistic Regression,t,124
1,7,Intercept,-0.12710139718932997,Logistic Regression,t,124
0,8,biomarker,-0.09085031362430691,Logistic Regression,t,124
1,8,Intercept,-0.10628244112067944,Logistic Regression,t,124
0,9,biomarker,0.7854372783491009,Logistic Regression,t,124
1,9,Intercept,-0.4832113081273427,Logistic Regression,t,124
0,10,biomarker,0.49709845937178176,Logistic Regression,t,124
1,10,Intercept,-0.4098853266254057,Logistic Regression,t,124
0,11,biomarker,1.0401573246948381,Logistic Regression,t,124
1,11,Intercept,-0.6001258451574559,Logistic Regression,t,124
0,12,biomarker,1.408616522176385,Logistic Regression,t,124
1,12,Intercept,-0.9495413181959735,Logistic Regression,t,124
0,13,biomarker,2.1990359551927727,Logistic Regression,t,124
1,13,Intercept,-1.5306138101077185,Logistic Regression,t,124
0,14,biomarker,4.283144180185552,Logistic Regression,t,124
1,14,Intercept,-2.94649294545235,Logistic Regression,t,124
0,15,biomarker,0.3419020324049275,Logistic Regression,t,124
1,15,Intercept,-0.28910610974664835,Logistic Regression,t,124
0,16,biomarker,0.11104804458072386,Logistic Regression,t,124
1,16,Intercept,-0.05381310231703578,Logistic Regression,t,124
0,17,biomarker,0.5541801550852511,Logistic Regression,t,124
