,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-0.29939185077458896,Logistic Regression,t,80
1,0,Intercept,0.23677663418136433,Logistic Regression,t,80
0,1,biomarker,0.29822980612135697,Logistic Regression,t,80
1,1,Intercept,-0.24668006738501075,Logistic Regression,t,80
0,2,biomarker,-0.36541008927114993,Logistic Regression,t,80
1,2,Intercept,0.23110756826030926,Logistic Regression,t,80
0,3,biomarker,-0.20311264895743997,Logistic Regression,t,80
1,3,Intercept,0.1720755469979994,Logistic Regression,t,80
0,4,biomarker,-0.8387014008651619,Logistic Regression,t,80
1,4,Intercept,0.6187869061546917,Logistic Regression,t,80
0,5,biomarker,0.2462118407601686,Logistic Regression,t,80
1,5,Intercept,0.08543709726518439,Logistic Regression,t,80
0,6,biomarker,0.5270847499624531,Logistic Regression,t,80
1,6,Intercept,-0.3054252410000151,Logistic Regression,t,80
0,7,biomarker,0.22354658064465155,Logistic Regression,t,80
1,7,Intercept,-0.24499615791989,Logistic Regression,t,80
0,8,biomarker,-1.922532441232992,Logistic Regression,t,80
1,8,Intercept,1.1892635917165961,Logistic Regression,t,80
0,9,biomarker,0.6972957412003671,Logistic Regression,t,80
1,9,Intercept,-0.4829592505634355,Logistic Regression,t,80
0,10,biomarker,1.1619410336930651,Logistic Regression,t,80
1,10,Intercept,-0.8876649399256642,Logistic Regression,t,80
0,11,biomarker,0.9937629894353913,Logistic Regression,t,80
1,11,Intercept,-0.6259325435044276,Logistic Regression,t,80
0,12,biomarker,-0.12799515283190746,Logistic Regression,t,80
1,12,Intercept,0.0672359290891538,Logistic Regression,t,80
0,13,biomarker,-0.21894804459312,Logistic Regression,t,80
1,13,Intercept,0.03588423003591274,Logistic Regression,t,80
0,14,biomarker,0.1513049896323231,Logistic Regression,t,80
1,14,Intercept,-0.22586088721824732,Logistic Regression,t,80
0,15,biomarker,-2.905112819600897,Logistic Regression,t,80
1,15,Intercept,1.9781179128593585,Logistic Regression,t,80
0,16,biomarker,0.8636995021268702,Logistic Regression,t,80
1,16,Intercept,-0.6063936633909514,Logistic Regression,t,80
0,17,biomarker,0.4003070451089767,Logistic Regression,t,80
1,17,Intercept,-0.2569711932871422,Logistic Regression,t,80
0,18,biomarker,1.5720070902490966,Logistic Regression,t,80
1,18,Intercept,-1.1444830059477775,Logistic Regression,t,80
0,19,biomarker,0.011302131265377768,Logistic Regression,t,80
1,19,Intercept,-0.07855529787582588,Logistic Regression,t,80
0,20,biomarker,-0.9359047113191444,Logistic Regression,t,80
1,20,Intercept,0.6393220571122369,Logistic Regression,t,80
0,21,biomarker,-0.4781934135539028,Logistic Regression,t,80
1,21,Intercept,0.27451217525399635,Logistic Regression,t,80
0,22,biomarker,0.9989504068099077,Logistic Regression,t,80
1,22,Intercept,-0.7454257733286075,Logistic Regression,t,80
0,23,biomarker,1.1683556310660748,Logistic Regression,t,80
1,23,Intercept,-0.618537473761039,Logistic Regression,t,80
0,24,biomarker,1.4456682588792016,Logistic Regression,t,80
1,24,Intercept,-1.0955076144214815,Logistic Regression,t,80
0,25,biomarker,-2.6175586657757934,Logistic Regression,t,80
1,25,Intercept,2.0643745325334626,Logistic Regression,t,80
0,26,biomarker,-0.8124205664238456,Logistic Regression,t,80
1,26,Intercept,0.5547481753587699,Logistic Regression,t,80
0,27,biomarker,-0.09103766827497392,Logistic Regression,t,80
1,27,Intercept,0.08869104334843883,Logistic Regression,t,80
0,28,biomarker,-0.2690363415563167,Logistic Regression,t,80
1,28,Intercept,0.12649076798785006,Logistic Regression,t,80
0,29,biomarker,0.04900496312437573,Logistic Regression,t,80
1,29,Intercept,0.04244597558020233,Logistic Regression,t,80
0,30,biomarker,0.9456664090049707,Logistic Regression,t,80
1,30,Intercept,-0.6224879862329737,Logistic Regression,t,80
0,31,biomarker,-0.8522754814152546,Logistic Regression,t,80
1,31,Intercept,0.48889133100136417,Logistic Regression,t,80
0,32,biomarker,2.5865263362266266,Logistic Regression,t,80
1,32,Intercept,-1.9252570988612612,Logistic Regression,t,80
0,33,biomarker,-0.16077543328143495,Logistic Regression,t,80
1,33,Intercept,0.13935609388577147,Logistic Regression,t,80
0,34,biomarker,-0.9542844666083237,Logistic Regression,t,80
1,34,Intercept,0.7045373496868536,Logistic Regression,t,80
0,35,biomarker,-0.051249211194699426,Logistic Regression,t,80
1,35,Intercept,-0.0816687400085816,Logistic Regression,t,80
0,36,biomarker,-1.737473494292534,Logistic Regression,t,80
1,36,Intercept,0.9952089775445996,Logistic Regression,t,80
0,37,biomarker,2.2027882296121235,Logistic Regression,t,80
1,37,Intercept,-1.6052711707669132,Logistic Regression,t,80
0,38,biomarker,0.987728426296489,Logistic Regression,t,80
1,38,Intercept,-0.5815935982849014,Logistic Regression,t,80
0,39,biomarker,-0.7777089567301665,Logistic Regression,t,80
1,39,Intercept,0.6698701968285642,Logistic Regression,t,80
0,40,biomarker,1.2381951044243675,Logistic Regression,t,80
1,40,Intercept,-0.8933974978190581,Logistic Regression,t,80
0,41,biomarker,-1.5525313132435155,Logistic Regression,t,80
1,41,Intercept,0.997321103696556,Logistic Regression,t,80
0,42,biomarker,-1.2114165608822383,Logistic Regression,t,80
1,42,Intercept,0.6944363978071469,Logistic Regression,t,80
0,43,biomarker,1.9145279477070132,Logistic Regression,t,80
1,43,Intercept,-1.4204223863351855,Logistic Regression,t,80
0,44,biomarker,1.533068933157977,Logistic Regression,t,80
1,44,Intercept,-1.046163607891081,Logistic Regression,t,80
0,45,biomarker,-2.093373572658114,Logistic Regression,t,80
1,45,Intercept,1.500407765753247,Logistic Regression,t,80
0,46,biomarker,0.9458708407744431,Logistic Regression,t,80
1,46,Intercept,-0.6963218764427229,Logistic Regression,t,80
0,47,biomarker,-0.7699425508843255,Logistic Regression,t,80
1,47,Intercept,0.6628359602202522,Logistic Regression,t,80
0,48,biomarker,0.46426060607912645,Logistic Regression,t,80
1,48,Intercept,-0.33663553509168415,Logistic Regression,t,80
0,49,biomarker,-2.264522871083697,Logistic Regression,t,80
1,49,Intercept,1.7909590356494436,Logistic Regression,t,80
0,50,biomarker,-2.2984877598481304,Logistic Regression,t,80
1,50,Intercept,1.5611563062549658,Logistic Regression,t,80
0,51,biomarker,0.09919012308896999,Logistic Regression,t,80
1,51,Intercept,6.30089817158612e-05,Logistic Regression,t,80
0,52,biomarker,-1.8468630271112705,Logistic Regression,t,80
1,52,Intercept,1.3706099495578332,Logistic Regression,t,80
0,53,biomarker,0.39711698996293987,Logistic Regression,t,80
1,53,Intercept,-0.5030800031342694,Logistic Regression,t,80
0,54,biomarker,-2.172697010050459,Logistic Regression,t,80
1,54,Intercept,1.6622154381050334,Logistic Regression,t,80
0,55,biomarker,0.017263716732184284,Logistic Regression,t,80
1,55,Intercept,-0.03575973527389715,Logistic Regression,t,80
0,56,biomarker,0.6434393099936024,Logistic Regression,t,80
1,56,Intercept,-0.43410431220088697,Logistic Regression,t,80
0,57,biomarker,-0.6262007076306211,Logistic Regression,t,80
1,57,Intercept,0.4317546519676794,Logistic Regression,t,80
0,58,biomarker,0.8585654294733032,Logistic Regression,t,80
1,58,Intercept,-0.5497119656433128,Logistic Regression,t,80
0,59,biomarker,-0.5928881035142457,Logistic Regression,t,80
1,59,Intercept,0.3488346481925696,Logistic Regression,t,80
0,60,biomarker,1.1229439090765776,Logistic Regression,t,80
1,60,Intercept,-0.9061095355776619,Logistic Regression,t,80
0,61,biomarker,0.098399771926024,Logistic Regression,t,80
1,61,Intercept,0.0005746515682493666,Logistic Regression,t,80
0,62,biomarker,0.29929237363340977,Logistic Regression,t,80
1,62,Intercept,-0.1407162179046409,Logistic Regression,t,80
0,63,biomarker,1.328928856450728,Logistic Regression,t,80
1,63,Intercept,-0.8868188971288318,Logistic Regression,t,80
0,64,biomarker,-1.2215744299568914,Logistic Regression,t,80
1,64,Intercept,0.8414572978524592,Logistic Regression,t,80
0,65,biomarker,0.47265718788008193,Logistic Regression,t,80
1,65,Intercept,-0.35910998131935906,Logistic Regression,t,80
