,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.11905658577774193,Logistic Regression,t,163
1,0,Intercept,-0.03503252034636617,Logistic Regression,t,163
0,1,biomarker,-1.0970761135793847,Logistic Regression,t,163
1,1,Intercept,0.4734422740731248,Logistic Regression,t,163
0,2,biomarker,1.4980272753262074,Logistic Regression,t,163
1,2,Intercept,-0.7222392317253984,Logistic Regression,t,163
0,3,biomarker,0.13407135513018023,Logistic Regression,t,163
1,3,Intercept,-0.043259522610572705,Logistic Regression,t,163
0,4,biomarker,0.988798968553146,Logistic Regression,t,163
1,4,Intercept,-0.4299355338098154,Logistic Regression,t,163
0,5,biomarker,1.8038359153377572,Logistic Regression,t,163
1,5,Intercept,-0.5674479783228611,Logistic Regression,t,163
0,6,biomarker,1.2933982257166454,Logistic Regression,t,163
1,6,Intercept,-0.5394721726458992,Logistic Regression,t,163
0,7,biomarker,0.20541896522385122,Logistic Regression,t,163
1,7,Intercept,-0.21768356646154433,Logistic Regression,t,163
0,8,biomarker,0.32748802870936655,Logistic Regression,t,163
1,8,Intercept,-0.3298143383099419,Logistic Regression,t,163
0,9,biomarker,1.8984129240023933,Logistic Regression,t,163
1,9,Intercept,-0.8639176093449048,Logistic Regression,t,163
0,10,biomarker,-0.10240224266530035,Logistic Regression,t,163
1,10,Intercept,-0.02061635278856363,Logistic Regression,t,163
0,11,biomarker,0.30929132549663585,Logistic Regression,t,163
1,11,Intercept,-0.08062406382126965,Logistic Regression,t,163
0,12,biomarker,0.02766984563006672,Logistic Regression,t,163
1,12,Intercept,-0.03629052632285462,Logistic Regression,t,163
0,13,biomarker,0.21437515942632734,Logistic Regression,t,163
1,13,Intercept,-0.2206220075349418,Logistic Regression,t,163
0,14,biomarker,0.4376368054488431,Logistic Regression,t,163
1,14,Intercept,-0.3307820903838866,Logistic Regression,t,163
0,15,biomarker,-1.4767810961922252,Logistic Regression,t,163
1,15,Intercept,0.6341354580707214,Logistic Regression,t,163
0,16,biomarker,0.31606129927024496,Logistic Regression,t,163
1,16,Intercept,-0.1221901633484828,Logistic Regression,t,163
0,17,biomarker,-0.2482747167414327,Logistic Regression,t,163
1,17,Intercept,0.1428961935077988,Logistic Regression,t,163
0,18,biomarker,-0.31020310605223245,Logistic Regression,t,163
1,18,Intercept,0.12908882702693203,Logistic Regression,t,163
0,19,biomarker,0.4271515274944654,Logistic Regression,t,163
1,19,Intercept,-0.27281675509795605,Logistic Regression,t,163
0,20,biomarker,0.6039333393220974,Logistic Regression,t,163
1,20,Intercept,-0.3146694760857678,Logistic Regression,t,163
0,21,biomarker,1.0034577121010875,Logistic Regression,t,163
1,21,Intercept,-0.547935489406049,Logistic Regression,t,163
0,22,biomarker,-0.8272900340031496,Logistic Regression,t,163
1,22,Intercept,0.36964984910369053,Logistic Regression,t,163
0,23,biomarker,-0.47364798084379234,Logistic Regression,t,163
1,23,Intercept,0.44751653695162347,Logistic Regression,t,163
