,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.453789292668628,t,95
1,Logistic Regression,roc_auc,1,0.42718594608624844,t,95
2,Logistic Regression,roc_auc,2,0.4501402524232391,t,95
3,Logistic Regression,roc_auc,3,0.44095443419854286,t,95
4,Logistic Regression,roc_auc,4,0.44658528517901375,t,95
5,Logistic Regression,roc_auc,5,0.45668941356039633,t,95
6,Logistic Regression,roc_auc,6,0.44257641067224324,t,95
7,Logistic Regression,roc_auc,7,0.4500334414845173,t,95
8,Logistic Regression,roc_auc,8,0.4573152949377263,t,95
9,Logistic Regression,roc_auc,9,0.4422097326156132,t,95
10,Logistic Regression,roc_auc,10,0.4387117071935585,t,95
11,Logistic Regression,roc_auc,11,0.43555665852338404,t,95
12,Logistic Regression,roc_auc,12,0.44612965804505833,t,95
13,Logistic Regression,roc_auc,13,0.45326619794704903,t,95
14,Logistic Regression,roc_auc,14,0.44759280598055323,t,95
15,Logistic Regression,roc_auc,15,0.44436979527700493,t,95
16,Logistic Regression,roc_auc,16,0.44963382137882,t,95
17,Logistic Regression,roc_auc,17,0.45565463727827316,t,95
18,Logistic Regression,roc_auc,18,0.45834643082147597,t,95
19,Logistic Regression,roc_auc,19,0.4442727950408035,t,95
20,Logistic Regression,roc_auc,20,0.4697566738252361,t,95
21,Logistic Regression,roc_auc,21,0.4413833901271628,t,95
22,Logistic Regression,roc_auc,22,0.45044819875511216,t,95
23,Logistic Regression,roc_auc,23,0.44158968420114914,t,95
24,Logistic Regression,roc_auc,24,0.46403036278234666,t,95
25,Logistic Regression,roc_auc,25,0.4340490306325798,t,95
26,Logistic Regression,roc_auc,26,0.4597498113932699,t,95
27,Logistic Regression,roc_auc,27,0.44280699442184523,t,95
28,Logistic Regression,roc_auc,28,0.4450487688619176,t,95
29,Logistic Regression,roc_auc,29,0.44968487488332815,t,95
30,Logistic Regression,roc_auc,30,0.4447214622149491,t,95
31,Logistic Regression,roc_auc,31,0.44976652755526075,t,95
32,Logistic Regression,roc_auc,32,0.45571530138773064,t,95
33,Logistic Regression,roc_auc,33,0.47854046059694366,t,95
34,Logistic Regression,roc_auc,34,0.4509323889527405,t,95
35,Logistic Regression,roc_auc,35,0.44195386461620517,t,95
36,Logistic Regression,roc_auc,36,0.43919764719598825,t,95
37,Logistic Regression,roc_auc,37,0.45393774249523516,t,95
38,Logistic Regression,roc_auc,38,0.4343357345507285,t,95
39,Logistic Regression,roc_auc,39,0.44639589169000926,t,95
40,Logistic Regression,roc_auc,40,0.4507538354514383,t,95
41,Logistic Regression,roc_auc,41,0.41765051537619546,t,95
42,Logistic Regression,roc_auc,42,0.45076675725383375,t,95
43,Logistic Regression,roc_auc,43,0.44008522681818096,t,95
44,Logistic Regression,roc_auc,44,0.4580286582795427,t,95
45,Logistic Regression,roc_auc,45,0.43553137991253565,t,95
46,Logistic Regression,roc_auc,46,0.4552801072630149,t,95
47,Logistic Regression,roc_auc,47,0.46019244249594726,t,95
48,Logistic Regression,roc_auc,48,0.4620413949683764,t,95
49,Logistic Regression,roc_auc,49,0.45086030264440347,t,95
50,Logistic Regression,average_precision,0,0.4757709602403835,t,95
51,Logistic Regression,average_precision,1,0.45250707136878254,t,95
52,Logistic Regression,average_precision,2,0.47299024030860337,t,95
53,Logistic Regression,average_precision,3,0.4804337297707807,t,95
54,Logistic Regression,average_precision,4,0.477200328901732,t,95
55,Logistic Regression,average_precision,5,0.4735788858311336,t,95
56,Logistic Regression,average_precision,6,0.4724778718800928,t,95
57,Logistic Regression,average_precision,7,0.47183026029936787,t,95
58,Logistic Regression,average_precision,8,0.4791662671333163,t,95
59,Logistic Regression,average_precision,9,0.4693903772103532,t,95
60,Logistic Regression,average_precision,10,0.4728943669995267,t,95
61,Logistic Regression,average_precision,11,0.4736282501602296,t,95
62,Logistic Regression,average_precision,12,0.4724751015611401,t,95
63,Logistic Regression,average_precision,13,0.4853302740296144,t,95
64,Logistic Regression,average_precision,14,0.45446990171629,t,95
65,Logistic Regression,average_precision,15,0.47527778323743125,t,95
66,Logistic Regression,average_precision,16,0.47752846128359794,t,95
67,Logistic Regression,average_precision,17,0.4879670033030158,t,95
68,Logistic Regression,average_precision,18,0.4805355237726684,t,95
69,Logistic Regression,average_precision,19,0.4887839411482825,t,95
70,Logistic Regression,average_precision,20,0.477906351367558,t,95
71,Logistic Regression,average_precision,21,0.4641213652113532,t,95
72,Logistic Regression,average_precision,22,0.4825149243685282,t,95
73,Logistic Regression,average_precision,23,0.4818188965411392,t,95
74,Logistic Regression,average_precision,24,0.49308374542494404,t,95
75,Logistic Regression,average_precision,25,0.4721607090159434,t,95
76,Logistic Regression,average_precision,26,0.4607531665657888,t,95
77,Logistic Regression,average_precision,27,0.48622439195789496,t,95
78,Logistic Regression,average_precision,28,0.47318848751420123,t,95
79,Logistic Regression,average_precision,29,0.4703851950987961,t,95
80,Logistic Regression,average_precision,30,0.4775110904633429,t,95
81,Logistic Regression,average_precision,31,0.4719164263437935,t,95
82,Logistic Regression,average_precision,32,0.4967660503765979,t,95
83,Logistic Regression,average_precision,33,0.48869679364989566,t,95
84,Logistic Regression,average_precision,34,0.4846047042429461,t,95
85,Logistic Regression,average_precision,35,0.4711463589463252,t,95
86,Logistic Regression,average_precision,36,0.4759419591280498,t,95
87,Logistic Regression,average_precision,37,0.4785989026371509,t,95
88,Logistic Regression,average_precision,38,0.4616944879585013,t,95
89,Logistic Regression,average_precision,39,0.4750287271430017,t,95
90,Logistic Regression,average_precision,40,0.4778083344707652,t,95
91,Logistic Regression,average_precision,41,0.4673062859722758,t,95
92,Logistic Regression,average_precision,42,0.4862074288150882,t,95
93,Logistic Regression,average_precision,43,0.4590250804027514,t,95
94,Logistic Regression,average_precision,44,0.4868438636101422,t,95
95,Logistic Regression,average_precision,45,0.45706160852993905,t,95
96,Logistic Regression,average_precision,46,0.4774914605563558,t,95
97,Logistic Regression,average_precision,47,0.47033028388415143,t,95
98,Logistic Regression,average_precision,48,0.49518072893766224,t,95
99,Logistic Regression,average_precision,49,0.4770262681175756,t,95
