,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.44137929195303394,t,148
1,Logistic Regression,roc_auc,1,0.45465260777505767,t,148
2,Logistic Regression,roc_auc,2,0.4497512181219736,t,148
3,Logistic Regression,roc_auc,3,0.4483498050432605,t,148
4,Logistic Regression,roc_auc,4,0.42803926868694775,t,148
5,Logistic Regression,roc_auc,5,0.4512574500040225,t,148
6,Logistic Regression,roc_auc,6,0.4472051511853701,t,148
7,Logistic Regression,roc_auc,7,0.4514137921220401,t,148
8,Logistic Regression,roc_auc,8,0.4448925591618121,t,148
9,Logistic Regression,roc_auc,9,0.4241856622853253,t,148
10,Logistic Regression,roc_auc,10,0.44209993721049967,t,148
11,Logistic Regression,roc_auc,11,0.4473730908760989,t,148
12,Logistic Regression,roc_auc,12,0.4420403559031213,t,148
13,Logistic Regression,roc_auc,13,0.4422672609536624,t,148
14,Logistic Regression,roc_auc,14,0.4376618192034939,t,148
15,Logistic Regression,roc_auc,15,0.4393360897698973,t,148
16,Logistic Regression,roc_auc,16,0.45034345780575613,t,148
17,Logistic Regression,roc_auc,17,0.44147960720739804,t,148
18,Logistic Regression,roc_auc,18,0.4359673993701646,t,148
19,Logistic Regression,roc_auc,19,0.45182938138446616,t,148
20,Logistic Regression,roc_auc,20,0.4437004885368073,t,148
21,Logistic Regression,roc_auc,21,0.4554952530077322,t,148
22,Logistic Regression,roc_auc,22,0.4596136364849263,t,148
23,Logistic Regression,roc_auc,23,0.43975992160705535,t,148
24,Logistic Regression,roc_auc,24,0.4656762158204952,t,148
25,Logistic Regression,roc_auc,25,0.4437854082446051,t,148
26,Logistic Regression,roc_auc,26,0.45487539500654783,t,148
27,Logistic Regression,roc_auc,27,0.4390468158923978,t,148
28,Logistic Regression,roc_auc,28,0.44084107611641915,t,148
29,Logistic Regression,roc_auc,29,0.4440006222498778,t,148
30,Logistic Regression,roc_auc,30,0.43886998693593093,t,148
31,Logistic Regression,roc_auc,31,0.44225068859256833,t,148
32,Logistic Regression,roc_auc,32,0.4540568135651207,t,148
33,Logistic Regression,roc_auc,33,0.4478415547225034,t,148
34,Logistic Regression,roc_auc,34,0.4236679824098881,t,148
35,Logistic Regression,roc_auc,35,0.4458144806435841,t,148
36,Logistic Regression,roc_auc,36,0.44122417720612095,t,148
37,Logistic Regression,roc_auc,37,0.4485564433987723,t,148
38,Logistic Regression,roc_auc,38,0.45731701625588767,t,148
39,Logistic Regression,roc_auc,39,0.4395824996665333,t,148
40,Logistic Regression,roc_auc,40,0.44585755232101965,t,148
41,Logistic Regression,roc_auc,41,0.44432881255203993,t,148
42,Logistic Regression,roc_auc,42,0.45008635225043175,t,148
43,Logistic Regression,roc_auc,43,0.4511665798516975,t,148
44,Logistic Regression,roc_auc,44,0.45085563960861663,t,148
45,Logistic Regression,roc_auc,45,0.42568752941887633,t,148
46,Logistic Regression,roc_auc,46,0.4358631365185043,t,148
47,Logistic Regression,roc_auc,47,0.46523797945602796,t,148
48,Logistic Regression,roc_auc,48,0.4576360065653118,t,148
49,Logistic Regression,roc_auc,49,0.4514765831204957,t,148
50,Logistic Regression,average_precision,0,0.4709869726253818,t,148
51,Logistic Regression,average_precision,1,0.481793498619559,t,148
52,Logistic Regression,average_precision,2,0.48760026890244856,t,148
53,Logistic Regression,average_precision,3,0.48383797987532035,t,148
54,Logistic Regression,average_precision,4,0.4650859086256123,t,148
55,Logistic Regression,average_precision,5,0.47324727654572146,t,148
56,Logistic Regression,average_precision,6,0.4812047591581912,t,148
57,Logistic Regression,average_precision,7,0.4914157272601752,t,148
58,Logistic Regression,average_precision,8,0.48119690763863665,t,148
59,Logistic Regression,average_precision,9,0.4633596719894073,t,148
60,Logistic Regression,average_precision,10,0.48176778898033346,t,148
61,Logistic Regression,average_precision,11,0.485480760716022,t,148
62,Logistic Regression,average_precision,12,0.4792204882551957,t,148
63,Logistic Regression,average_precision,13,0.48599807630176933,t,148
64,Logistic Regression,average_precision,14,0.4620721686451047,t,148
65,Logistic Regression,average_precision,15,0.4709193919351814,t,148
66,Logistic Regression,average_precision,16,0.4873705882085365,t,148
67,Logistic Regression,average_precision,17,0.479894377995036,t,148
68,Logistic Regression,average_precision,18,0.47852586931332797,t,148
69,Logistic Regression,average_precision,19,0.502156790653439,t,148
70,Logistic Regression,average_precision,20,0.47149801791984114,t,148
71,Logistic Regression,average_precision,21,0.479930956384793,t,148
72,Logistic Regression,average_precision,22,0.489761350951877,t,148
73,Logistic Regression,average_precision,23,0.4916728927749565,t,148
74,Logistic Regression,average_precision,24,0.49840968651622897,t,148
75,Logistic Regression,average_precision,25,0.4859671914014401,t,148
76,Logistic Regression,average_precision,26,0.4680867924488811,t,148
77,Logistic Regression,average_precision,27,0.4871512401623476,t,148
78,Logistic Regression,average_precision,28,0.4750353749067149,t,148
79,Logistic Regression,average_precision,29,0.4724385075331231,t,148
80,Logistic Regression,average_precision,30,0.4763295692597517,t,148
81,Logistic Regression,average_precision,31,0.47879049185334266,t,148
82,Logistic Regression,average_precision,32,0.49548770063522707,t,148
83,Logistic Regression,average_precision,33,0.47884405297205723,t,148
84,Logistic Regression,average_precision,34,0.4662453674204246,t,148
85,Logistic Regression,average_precision,35,0.46875243151132867,t,148
86,Logistic Regression,average_precision,36,0.4832563590958439,t,148
87,Logistic Regression,average_precision,37,0.480054326606105,t,148
88,Logistic Regression,average_precision,38,0.4794063226334111,t,148
89,Logistic Regression,average_precision,39,0.4749020471484875,t,148
90,Logistic Regression,average_precision,40,0.47875450184000323,t,148
91,Logistic Regression,average_precision,41,0.4942812031806056,t,148
92,Logistic Regression,average_precision,42,0.4926220220054679,t,148
93,Logistic Regression,average_precision,43,0.46761465410622827,t,148
94,Logistic Regression,average_precision,44,0.48094311193522804,t,148
95,Logistic Regression,average_precision,45,0.45868640362357227,t,148
96,Logistic Regression,average_precision,46,0.4647321382022992,t,148
97,Logistic Regression,average_precision,47,0.4729913715776186,t,148
98,Logistic Regression,average_precision,48,0.5047395957795883,t,148
99,Logistic Regression,average_precision,49,0.48760985242804655,t,148
