,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-0.4034340148438445,Logistic Regression,t,494
1,0,Intercept,0.20964167704721234,Logistic Regression,t,494
0,1,biomarker,0.668322056971236,Logistic Regression,t,494
1,1,Intercept,-0.355271849246539,Logistic Regression,t,494
0,2,biomarker,-1.537451156227749,Logistic Regression,t,494
1,2,Intercept,0.6298094117999321,Logistic Regression,t,494
0,3,biomarker,0.8455247748561463,Logistic Regression,t,494
1,3,Intercept,-0.33930481926695977,Logistic Regression,t,494
0,4,biomarker,-0.5906946546835941,Logistic Regression,t,494
1,4,Intercept,0.275359733404918,Logistic Regression,t,494
0,5,biomarker,-3.1240206815832066,Logistic Regression,t,494
1,5,Intercept,1.6769133742563733,Logistic Regression,t,494
0,6,biomarker,-1.5743078091713267,Logistic Regression,t,494
1,6,Intercept,0.8446717578013457,Logistic Regression,t,494
0,7,biomarker,-0.26467099196330973,Logistic Regression,t,494
1,7,Intercept,0.006739491123656953,Logistic Regression,t,494
0,8,biomarker,-0.8314774455886855,Logistic Regression,t,494
1,8,Intercept,0.24527128473785273,Logistic Regression,t,494
0,9,biomarker,-1.4013442951475792,Logistic Regression,t,494
1,9,Intercept,0.6312309998217822,Logistic Regression,t,494
0,10,biomarker,-0.9908954943956678,Logistic Regression,t,494
1,10,Intercept,0.3670044619982317,Logistic Regression,t,494
0,11,biomarker,1.9176431108369183,Logistic Regression,t,494
1,11,Intercept,-0.7316482809314081,Logistic Regression,t,494
0,12,biomarker,-0.522534612164673,Logistic Regression,t,494
1,12,Intercept,0.2088918211505344,Logistic Regression,t,494
0,13,biomarker,1.728263425744122,Logistic Regression,t,494
1,13,Intercept,-0.8956487245910005,Logistic Regression,t,494
0,14,biomarker,-0.6216100143423084,Logistic Regression,t,494
1,14,Intercept,0.15674162064547104,Logistic Regression,t,494
0,15,biomarker,0.6079336683114841,Logistic Regression,t,494
1,15,Intercept,-0.3363504569735827,Logistic Regression,t,494
0,16,biomarker,-0.3833143092225374,Logistic Regression,t,494
1,16,Intercept,0.1853803864354525,Logistic Regression,t,494
0,17,biomarker,-0.39665173270357046,Logistic Regression,t,494
1,17,Intercept,0.19767403402349087,Logistic Regression,t,494
0,18,biomarker,-0.4979021512179297,Logistic Regression,t,494
1,18,Intercept,0.19626511041010858,Logistic Regression,t,494
0,19,biomarker,2.858030093263799,Logistic Regression,t,494
1,19,Intercept,-1.2926803094625254,Logistic Regression,t,494
0,20,biomarker,-0.11515868367363337,Logistic Regression,t,494
1,20,Intercept,0.026115049188921966,Logistic Regression,t,494
0,21,biomarker,0.34295290095844905,Logistic Regression,t,494
1,21,Intercept,-0.20819991433562543,Logistic Regression,t,494
0,22,biomarker,0.6165378772861471,Logistic Regression,t,494
1,22,Intercept,-0.2882152200794222,Logistic Regression,t,494
0,23,biomarker,1.3160451772204613,Logistic Regression,t,494
1,23,Intercept,-0.3593218588516789,Logistic Regression,t,494
0,24,biomarker,2.2530934643028733,Logistic Regression,t,494
1,24,Intercept,-1.1330845875459503,Logistic Regression,t,494
0,25,biomarker,1.985690668482925,Logistic Regression,t,494
1,25,Intercept,-0.6802550572274205,Logistic Regression,t,494
0,26,biomarker,-1.1452490528667056,Logistic Regression,t,494
1,26,Intercept,0.5536182041928869,Logistic Regression,t,494
0,27,biomarker,0.42198155760018635,Logistic Regression,t,494
1,27,Intercept,-0.15700501522340174,Logistic Regression,t,494
0,28,biomarker,-0.23802123247700493,Logistic Regression,t,494
1,28,Intercept,0.08900464503914948,Logistic Regression,t,494
0,29,biomarker,-1.9197571768876798,Logistic Regression,t,494
1,29,Intercept,0.8941657681226358,Logistic Regression,t,494
0,30,biomarker,-0.6596447988123105,Logistic Regression,t,494
1,30,Intercept,0.20812777543906014,Logistic Regression,t,494
0,31,biomarker,0.3874678147339365,Logistic Regression,t,494
1,31,Intercept,-0.28473152345898656,Logistic Regression,t,494
0,32,biomarker,-0.8188690978681032,Logistic Regression,t,494
1,32,Intercept,0.26477203148717565,Logistic Regression,t,494
0,33,biomarker,2.1802945022737643,Logistic Regression,t,494
1,33,Intercept,-1.0282817275314335,Logistic Regression,t,494
0,34,biomarker,-0.5967442657342742,Logistic Regression,t,494
1,34,Intercept,0.2812569867992121,Logistic Regression,t,494
0,35,biomarker,0.7726135384883958,Logistic Regression,t,494
1,35,Intercept,-0.4457344622614898,Logistic Regression,t,494
0,36,biomarker,0.044936434352003035,Logistic Regression,t,494
1,36,Intercept,-0.04256380188276799,Logistic Regression,t,494
0,37,biomarker,-1.6786433399926708,Logistic Regression,t,494
1,37,Intercept,0.7898882643303717,Logistic Regression,t,494
0,38,biomarker,-0.22231791397374073,Logistic Regression,t,494
1,38,Intercept,0.2162609125795164,Logistic Regression,t,494
0,39,biomarker,2.161978587099887,Logistic Regression,t,494
1,39,Intercept,-0.7823287008467336,Logistic Regression,t,494
0,40,biomarker,-0.45349872973110383,Logistic Regression,t,494
1,40,Intercept,0.19355804393667336,Logistic Regression,t,494
0,41,biomarker,-0.15618816301230193,Logistic Regression,t,494
1,41,Intercept,-0.05086279146791961,Logistic Regression,t,494
0,42,biomarker,0.18173685609479368,Logistic Regression,t,494
1,42,Intercept,-0.2441230648002646,Logistic Regression,t,494
0,43,biomarker,0.8752991892544136,Logistic Regression,t,494
1,43,Intercept,-0.4474377534694472,Logistic Regression,t,494
