,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9166666666666666,0.875,0.5761405207004825,0.5344129554655871,0.4399790685504972,0.26785714285714285,t,86
1,1,Logistic Regression,0.8875,0.9,0.556906062367887,0.5433125433125433,0.6216829466829468,0.42592592592592593,t,86
2,2,Logistic Regression,0.9166666666666666,0.875,0.5357402042585167,0.5641025641025641,0.5588480963480963,0.375,t,86
3,3,Logistic Regression,0.7644444444444445,0.6000000000000001,0.5682526795618644,0.5041551246537396,0.5137755102040815,0.5535714285714285,t,86
4,4,Logistic Regression,0.7683333333333333,0.7,0.558092858146058,0.5013850415512465,0.6517316017316017,0.6428571428571429,t,86
5,5,Logistic Regression,1.0,1.0,0.5960106283518105,0.5668044077134986,0.2,0.5384615384615384,t,86
6,6,Logistic Regression,0.95,0.9375,0.5349311507181517,0.5493243243243243,0.48749999999999993,0.42592592592592593,t,86
7,7,Logistic Regression,0.8303571428571428,0.8,0.5163311676264243,0.5319444444444444,0.5550160950160951,0.24,t,86
8,8,Logistic Regression,0.8875,0.875,0.4700568739750188,0.510204081632653,0.721238357601994,0.40909090909090906,t,86
9,9,Logistic Regression,0.95,0.9500000000000001,0.6108131051988002,0.5544005544005544,0.6095238095238096,0.5714285714285714,t,86
10,10,Logistic Regression,0.7708333333333333,0.75,0.49247657965630964,0.5182432432432432,0.782654999321666,0.7222222222222222,t,86
11,11,Logistic Regression,0.5592857142857143,0.45,0.5534959865277747,0.5190575190575191,0.5378306878306878,0.6666666666666667,t,86
12,12,Logistic Regression,0.8350000000000001,0.75,0.5112932406756036,0.4975744975744975,0.740304834054834,0.6071428571428572,t,86
13,13,Logistic Regression,0.8928571428571428,0.8125,0.49347757102871076,0.5088075880758807,0.7889194139194138,0.5,t,86
14,14,Logistic Regression,0.5902777777777777,0.6000000000000001,0.4966742699593035,0.5125,0.8152272727272727,0.6400000000000001,t,86
15,15,Logistic Regression,0.95,0.9375,0.5614848355698928,0.6243243243243243,0.6833512166845501,0.4814814814814815,t,86
16,16,Logistic Regression,0.8166666666666667,0.75,0.6047407832379552,0.5398110661268556,0.6625850340136055,0.5714285714285714,t,86
17,17,Logistic Regression,0.7678571428571428,0.625,0.4984613617281225,0.5006747638326585,0.6246031746031746,0.6607142857142857,t,86
18,18,Logistic Regression,0.8125,0.6875,0.5231976721126338,0.5053981106612686,0.6486645299145299,0.4285714285714285,t,86
19,19,Logistic Regression,0.8875,0.875,0.5348457168405147,0.5060810810810812,0.6222101972101972,0.537037037037037,t,86
20,20,Logistic Regression,0.7470238095238095,0.6875,0.5307394812031722,0.5134952766531714,0.6383207070707071,0.4642857142857143,t,86
21,21,Logistic Regression,0.875,0.75,0.5720413924721135,0.5486486486486486,0.7690476190476192,0.6111111111111112,t,86
22,22,Logistic Regression,0.8125,0.75,0.520783196400532,0.5207756232686981,0.7364583333333333,0.625,t,86
23,23,Logistic Regression,0.8166666666666667,0.75,0.6024209239757815,0.5225718194254446,0.3206349206349206,0.6666666666666667,t,86
24,24,Logistic Regression,0.8125,0.75,0.48457396231269106,0.49480249480249483,0.7216200466200466,0.6296296296296297,t,86
25,25,Logistic Regression,0.8766666666666667,0.85,0.6738648278488681,0.5777003484320558,0.46590909090909094,0.7045454545454545,t,86
26,26,Logistic Regression,0.5666666666666667,0.5625,0.4923881853885639,0.5060728744939271,0.9241452991452992,0.875,t,86
27,27,Logistic Regression,0.8528571428571428,0.8,0.52614518394334,0.5020775623268698,0.5866213151927437,0.4821428571428571,t,86
28,28,Logistic Regression,0.5428571428571428,0.5,0.5176827322357561,0.5114709851551957,0.572275641025641,0.4464285714285714,t,86
29,29,Logistic Regression,0.8541666666666666,0.8125,0.5995823809073525,0.5587837837837838,0.6656084656084655,0.7407407407407407,t,86
30,30,Logistic Regression,0.8125,0.6875,0.539456862271368,0.5162162162162163,0.6309702643035977,0.4444444444444444,t,86
31,31,Logistic Regression,0.8875,0.9,0.47808310574902696,0.5152777777777777,0.7034371184371183,0.4999999999999999,t,86
32,32,Logistic Regression,1.0,1.0,0.5901209118267479,0.5911295911295911,0.808499525166192,0.7037037037037036,t,86
33,33,Logistic Regression,0.9428571428571428,0.9,0.5553096596903206,0.5152354570637119,0.5625850340136054,0.5,t,86
34,34,Logistic Regression,0.8392857142857143,0.7,0.5392667801419134,0.5166204986149584,0.45498866213151923,0.375,t,86
35,35,Logistic Regression,0.8875,0.9,0.5740272006202313,0.55625,0.688046398046398,0.38,t,86
36,36,Logistic Regression,1.0,1.0,0.5453321822914937,0.5422437673130195,0.6790140415140415,0.5357142857142857,t,86
37,37,Logistic Regression,0.5666666666666667,0.5,0.5011915766587478,0.5121457489878543,0.5236381673881674,0.4642857142857143,t,86
