,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,3.4998914065527633,Logistic Regression,t,428
1,0,Intercept,-1.6181171134483372,Logistic Regression,t,428
0,1,biomarker,0.7065683755090255,Logistic Regression,t,428
1,1,Intercept,-0.3817884090824936,Logistic Regression,t,428
0,2,biomarker,0.4608897757382876,Logistic Regression,t,428
1,2,Intercept,-0.2918717307774215,Logistic Regression,t,428
0,3,biomarker,-0.3014846995346821,Logistic Regression,t,428
1,3,Intercept,0.16820419882314563,Logistic Regression,t,428
0,4,biomarker,-0.030770671470117743,Logistic Regression,t,428
1,4,Intercept,0.03808721322886913,Logistic Regression,t,428
0,5,biomarker,1.2428347773321873,Logistic Regression,t,428
1,5,Intercept,-0.3296811137454329,Logistic Regression,t,428
0,6,biomarker,3.2765678701163545,Logistic Regression,t,428
1,6,Intercept,-1.4608533361938911,Logistic Regression,t,428
0,7,biomarker,-2.3070101114551296,Logistic Regression,t,428
1,7,Intercept,0.9790722425163059,Logistic Regression,t,428
0,8,biomarker,0.028250026129677724,Logistic Regression,t,428
1,8,Intercept,-0.17836604857949814,Logistic Regression,t,428
0,9,biomarker,5.848182519308837,Logistic Regression,t,428
1,9,Intercept,-2.7823520239929196,Logistic Regression,t,428
0,10,biomarker,1.5318072036979236,Logistic Regression,t,428
1,10,Intercept,-0.8008818047251307,Logistic Regression,t,428
0,11,biomarker,0.5654399857765954,Logistic Regression,t,428
1,11,Intercept,-0.20236266802353375,Logistic Regression,t,428
0,12,biomarker,0.2328194832705284,Logistic Regression,t,428
1,12,Intercept,-0.13474211768679398,Logistic Regression,t,428
0,13,biomarker,-0.6869192833098277,Logistic Regression,t,428
1,13,Intercept,0.21276682606237163,Logistic Regression,t,428
0,14,biomarker,-0.41887910567939846,Logistic Regression,t,428
1,14,Intercept,0.05730971380787966,Logistic Regression,t,428
0,15,biomarker,-1.3699921793610783,Logistic Regression,t,428
1,15,Intercept,0.5815444822190121,Logistic Regression,t,428
0,16,biomarker,0.7314021654403354,Logistic Regression,t,428
1,16,Intercept,-0.33408003184512536,Logistic Regression,t,428
0,17,biomarker,-0.6024211492358205,Logistic Regression,t,428
1,17,Intercept,0.3092518076497193,Logistic Regression,t,428
0,18,biomarker,5.756912819221047,Logistic Regression,t,428
1,18,Intercept,-2.73586347952186,Logistic Regression,t,428
