,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4929225082771117,t,334
1,Logistic Regression,roc_auc,1,0.4952625908681205,t,334
2,Logistic Regression,roc_auc,2,0.5021783697817719,t,334
3,Logistic Regression,roc_auc,3,0.5032414226149817,t,334
4,Logistic Regression,roc_auc,4,0.46655884167865547,t,334
5,Logistic Regression,roc_auc,5,0.4775283121265552,t,334
6,Logistic Regression,roc_auc,6,0.4977069685395017,t,334
7,Logistic Regression,roc_auc,7,0.4881367223076047,t,334
8,Logistic Regression,roc_auc,8,0.475262111545,t,334
9,Logistic Regression,roc_auc,9,0.4913863359593519,t,334
10,Logistic Regression,roc_auc,10,0.4943838774719194,t,334
11,Logistic Regression,roc_auc,11,0.495977947759352,t,334
12,Logistic Regression,roc_auc,12,0.47066057991880095,t,334
13,Logistic Regression,roc_auc,13,0.4913368743155977,t,334
14,Logistic Regression,roc_auc,14,0.4948409014930044,t,334
15,Logistic Regression,roc_auc,15,0.47235952778053203,t,334
16,Logistic Regression,roc_auc,16,0.4948540243188313,t,334
17,Logistic Regression,roc_auc,17,0.4643628423218142,t,334
18,Logistic Regression,roc_auc,18,0.4748686064435641,t,334
19,Logistic Regression,roc_auc,19,0.47763475146949724,t,334
20,Logistic Regression,roc_auc,20,0.4850527825975651,t,334
21,Logistic Regression,roc_auc,21,0.4974268328510265,t,334
22,Logistic Regression,roc_auc,22,0.48002807134890124,t,334
23,Logistic Regression,roc_auc,23,0.4952567814351254,t,334
24,Logistic Regression,roc_auc,24,0.4933747290309595,t,334
25,Logistic Regression,roc_auc,25,0.4857125953709503,t,334
26,Logistic Regression,roc_auc,26,0.48574462292888465,t,334
27,Logistic Regression,roc_auc,27,0.4798936196738596,t,334
28,Logistic Regression,roc_auc,28,0.5134848037506847,t,334
29,Logistic Regression,roc_auc,29,0.48301657851460067,t,334
30,Logistic Regression,roc_auc,30,0.49092743325515054,t,334
31,Logistic Regression,roc_auc,31,0.472869274990709,t,334
32,Logistic Regression,roc_auc,32,0.49164252214880866,t,334
33,Logistic Regression,roc_auc,33,0.48119564768027867,t,334
34,Logistic Regression,roc_auc,34,0.48838902215405455,t,334
35,Logistic Regression,roc_auc,35,0.4912080536912752,t,334
36,Logistic Regression,roc_auc,36,0.48418892742094455,t,334
37,Logistic Regression,roc_auc,37,0.4870173491766889,t,334
38,Logistic Regression,roc_auc,38,0.48254113308955204,t,334
39,Logistic Regression,roc_auc,39,0.5015059357076164,t,334
40,Logistic Regression,roc_auc,40,0.48345235998356045,t,334
41,Logistic Regression,roc_auc,41,0.48134448210895947,t,334
42,Logistic Regression,roc_auc,42,0.4710796723553984,t,334
43,Logistic Regression,roc_auc,43,0.479241740874206,t,334
44,Logistic Regression,roc_auc,44,0.48725834250841765,t,334
45,Logistic Regression,roc_auc,45,0.4729946382639407,t,334
46,Logistic Regression,roc_auc,46,0.47359146163640115,t,334
47,Logistic Regression,roc_auc,47,0.49615128343151627,t,334
48,Logistic Regression,roc_auc,48,0.4592661963071012,t,334
49,Logistic Regression,roc_auc,49,0.47934526646793923,t,334
50,Logistic Regression,average_precision,0,0.5082353549616033,t,334
51,Logistic Regression,average_precision,1,0.4969476988987261,t,334
52,Logistic Regression,average_precision,2,0.506996005214233,t,334
53,Logistic Regression,average_precision,3,0.5094259437899972,t,334
54,Logistic Regression,average_precision,4,0.48158835836779396,t,334
55,Logistic Regression,average_precision,5,0.48780225699913526,t,334
56,Logistic Regression,average_precision,6,0.5083179252833889,t,334
57,Logistic Regression,average_precision,7,0.4997797168551653,t,334
58,Logistic Regression,average_precision,8,0.49845614819265677,t,334
59,Logistic Regression,average_precision,9,0.5033113505939497,t,334
60,Logistic Regression,average_precision,10,0.5118208113812218,t,334
61,Logistic Regression,average_precision,11,0.5039792145563602,t,334
62,Logistic Regression,average_precision,12,0.4912627920232191,t,334
63,Logistic Regression,average_precision,13,0.5136365040305891,t,334
64,Logistic Regression,average_precision,14,0.4851107639145244,t,334
65,Logistic Regression,average_precision,15,0.494391973396783,t,334
66,Logistic Regression,average_precision,16,0.5085362763097514,t,334
67,Logistic Regression,average_precision,17,0.4874247063646595,t,334
68,Logistic Regression,average_precision,18,0.4884809303227259,t,334
69,Logistic Regression,average_precision,19,0.5080493615683959,t,334
70,Logistic Regression,average_precision,20,0.48662895759191643,t,334
71,Logistic Regression,average_precision,21,0.5032904755008929,t,334
72,Logistic Regression,average_precision,22,0.492209816936955,t,334
73,Logistic Regression,average_precision,23,0.5143107459878145,t,334
74,Logistic Regression,average_precision,24,0.5109581302663215,t,334
75,Logistic Regression,average_precision,25,0.5003979883545437,t,334
76,Logistic Regression,average_precision,26,0.4765319540906369,t,334
77,Logistic Regression,average_precision,27,0.5089802820703017,t,334
78,Logistic Regression,average_precision,28,0.5253931837216073,t,334
79,Logistic Regression,average_precision,29,0.49273487357250834,t,334
80,Logistic Regression,average_precision,30,0.5164305533226516,t,334
81,Logistic Regression,average_precision,31,0.4852591389856431,t,334
82,Logistic Regression,average_precision,32,0.5251038788833257,t,334
83,Logistic Regression,average_precision,33,0.49557372922483156,t,334
84,Logistic Regression,average_precision,34,0.5089066020446671,t,334
85,Logistic Regression,average_precision,35,0.49348664293566963,t,334
86,Logistic Regression,average_precision,36,0.5002464089700593,t,334
87,Logistic Regression,average_precision,37,0.5034837187831176,t,334
88,Logistic Regression,average_precision,38,0.49420798548204004,t,334
89,Logistic Regression,average_precision,39,0.5057466642912778,t,334
90,Logistic Regression,average_precision,40,0.5033509162266558,t,334
91,Logistic Regression,average_precision,41,0.5121223205360851,t,334
