,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8125,0.6875,0.5536792950646646,0.4871794871794871,0.47740592740592735,0.4107142857142857,t,375
1,1,Logistic Regression,0.8041666666666667,0.8125,0.5300153841616727,0.5777027027027027,0.8171957671957673,0.6111111111111112,t,375
2,2,Logistic Regression,0.9166666666666666,0.875,0.5704933931084949,0.5472334682860999,0.6128163503163503,0.4642857142857143,t,375
3,3,Logistic Regression,0.8211111111111111,0.7000000000000001,0.52555546953014,0.5048476454293629,0.431776160347589,0.39285714285714285,t,375
4,4,Logistic Regression,0.8303571428571428,0.8,0.5561614413822499,0.5093555093555093,0.6695887445887445,0.6785714285714286,t,375
5,5,Logistic Regression,1.0,1.0,0.6787817816041275,0.578512396694215,0.5833333333333333,0.9230769230769231,t,375
6,6,Logistic Regression,0.8761904761904762,0.8,0.5866501388779577,0.5433125433125433,0.40775335775335775,0.4444444444444444,t,375
7,7,Logistic Regression,0.7470238095238095,0.75,0.5384436488595684,0.5236111111111111,0.6542585192585193,0.32,t,375
8,8,Logistic Regression,0.775,0.625,0.5451286314591709,0.5108843537414967,0.7245171495171495,0.3181818181818182,t,375
9,9,Logistic Regression,0.7708333333333333,0.8,0.598729660742227,0.5405405405405405,0.7933982683982683,0.75,t,375
10,10,Logistic Regression,0.5666666666666667,0.6,0.5082406860660464,0.4857934857934858,0.5747493247493247,0.31481481481481477,t,375
11,11,Logistic Regression,0.6087301587301588,0.5,0.506134172217026,0.49618849618849614,0.5898148148148149,0.6666666666666667,t,375
12,12,Logistic Regression,0.5666666666666667,0.5625,0.5193926874896259,0.5,0.5929563492063492,0.5535714285714286,t,375
13,13,Logistic Regression,0.6071428571428572,0.5,0.5124631279226453,0.5,0.660030525030525,0.45999999999999996,t,375
14,14,Logistic Regression,0.7708333333333333,0.75,0.512044227226127,0.5047425474254743,0.5937823287823287,0.19999999999999998,t,375
15,15,Logistic Regression,1.0,1.0,0.6096095764992129,0.6182432432432432,0.7366682700016034,0.5370370370370371,t,375
16,16,Logistic Regression,0.8166666666666667,0.75,0.5517770861556173,0.5,0.4506493506493507,0.4107142857142857,t,375
17,17,Logistic Regression,0.7678571428571428,0.7,0.5428418936722674,0.5058905058905059,0.49764996907854053,0.49999999999999994,t,375
18,18,Logistic Regression,0.6458333333333333,0.75,0.5328943369261467,0.5214681440443214,0.5979895104895105,0.44642857142857145,t,375
19,19,Logistic Regression,0.7708333333333333,0.75,0.5202807644095199,0.5121621621621621,0.686976911976912,0.5370370370370371,t,375
20,20,Logistic Regression,0.8261904761904761,0.75,0.5187923898691007,0.5183645183645184,0.525225468975469,0.41071428571428575,t,375
21,21,Logistic Regression,0.95,0.9375,0.5186479336856227,0.518918918918919,0.8516594516594518,0.6851851851851851,t,375
22,22,Logistic Regression,0.8611111111111112,0.75,0.522541799100955,0.5560941828254847,0.8470695970695971,0.7321428571428571,t,375
23,23,Logistic Regression,0.8583333333333333,0.6666666666666667,0.5749651594236422,0.5238095238095238,0.16536796536796539,0.19444444444444445,t,375
24,24,Logistic Regression,0.6683333333333333,0.65,0.49690650760287,0.49236111111111114,0.7213582713582714,0.5925925925925926,t,375
25,25,Logistic Regression,0.95,0.9375,0.5965323117155432,0.5020408163265305,0.4654761904761905,0.6136363636363636,t,375
26,26,Logistic Regression,0.875,0.75,0.5171295902692835,0.4966261808367071,0.7425595238095238,0.6607142857142858,t,375
27,27,Logistic Regression,0.6977777777777778,0.55,0.5013027418024549,0.5062326869806095,0.378575789290075,0.26785714285714285,t,375
28,28,Logistic Regression,0.7928571428571428,0.6875,0.5172054062391027,0.5053981106612686,0.5211992868242868,0.3035714285714286,t,375
29,29,Logistic Regression,0.9428571428571428,0.9,0.6422326017557166,0.6243936243936244,0.5590909090909091,0.5370370370370371,t,375
30,30,Logistic Regression,0.8541666666666666,0.85,0.5151505242103871,0.5031185031185031,0.5846459096459097,0.4444444444444444,t,375
31,31,Logistic Regression,0.7048611111111112,0.5,0.5328090150559854,0.5187499999999999,0.8490384615384615,0.6399999999999999,t,375
32,32,Logistic Regression,1.0,1.0,0.5588859836609665,0.6022176022176022,0.7159069325735994,0.6666666666666666,t,375
33,33,Logistic Regression,0.8875,0.875,0.5367683119633722,0.5053981106612686,0.6826839826839826,0.6071428571428571,t,375
34,34,Logistic Regression,1.0,1.0,0.520763022891504,0.5175438596491229,0.6263038548752834,0.5535714285714286,t,375
35,35,Logistic Regression,0.95,0.9500000000000001,0.5001396132667373,0.5645833333333333,0.7303671328671327,0.45999999999999996,t,375
36,36,Logistic Regression,0.8928571428571428,0.85,0.5803307167822468,0.5865650969529086,0.5367521367521366,0.4285714285714286,t,375
37,37,Logistic Regression,0.9166666666666666,0.875,0.5301273241995453,0.5080971659919028,0.6694715007215007,0.5357142857142858,t,375
38,38,Logistic Regression,0.7961904761904761,0.7,0.6097829477679664,0.5784722222222223,0.2467765567765568,0.16,t,375
39,39,Logistic Regression,0.6083333333333333,0.625,0.585654893075394,0.5304878048780488,0.37177489177489176,0.52,t,375
40,40,Logistic Regression,0.8166666666666667,0.75,0.5807728440150717,0.5215924426450742,0.47794982794982793,0.3392857142857143,t,375
41,41,Logistic Regression,0.9166666666666666,0.9,0.5012648289910024,0.5013888888888889,0.7809598734598734,0.5800000000000001,t,375
42,42,Logistic Regression,1.0,1.0,0.5109511173342483,0.5680272108843536,0.9072838777384231,0.8181818181818181,t,375
43,43,Logistic Regression,0.95,0.9375,0.5026696890923916,0.527027027027027,0.6917107583774251,0.6296296296296297,t,375
44,44,Logistic Regression,0.8583333333333333,0.75,0.5012940789209126,0.5058905058905059,0.3758089133089133,0.37037037037037035,t,375
45,45,Logistic Regression,0.6666666666666666,0.5,0.5468585805886743,0.4878542510121458,0.6696969696969697,0.5714285714285714,t,375
46,46,Logistic Regression,0.95,0.9375,0.6093636174157513,0.5458839406207827,0.6764423076923076,0.4821428571428571,t,375
47,47,Logistic Regression,1.0,1.0,0.556319231901123,0.5392953929539296,0.3290659340659341,0.43999999999999995,t,375
48,48,Logistic Regression,0.8303571428571428,0.75,0.473561664370602,0.5074324324324324,0.5362600362600363,0.18518518518518517,t,375
49,49,Logistic Regression,0.9428571428571428,0.9,0.6143085323394374,0.5623693379790942,0.20036630036630035,0.13636363636363635,t,375
50,50,Logistic Regression,0.8166666666666667,0.75,0.5437882255947849,0.5412162162162162,0.7395302228635563,0.5,t,375
