,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.4656530417858027,t,290
1,Logistic Regression,roc_auc,1,0.45385570613574266,t,290
2,Logistic Regression,roc_auc,2,0.4775144843027994,t,290
3,Logistic Regression,roc_auc,3,0.4744719625170765,t,290
4,Logistic Regression,roc_auc,4,0.4331123484211256,t,290
5,Logistic Regression,roc_auc,5,0.46552296594722,t,290
6,Logistic Regression,roc_auc,6,0.4516565129562057,t,290
7,Logistic Regression,roc_auc,7,0.45073517901867033,t,290
8,Logistic Regression,roc_auc,8,0.44538023956355044,t,290
9,Logistic Regression,roc_auc,9,0.43319436287074414,t,290
10,Logistic Regression,roc_auc,10,0.4627314723136574,t,290
11,Logistic Regression,roc_auc,11,0.46471903895922534,t,290
12,Logistic Regression,roc_auc,12,0.45270846792785724,t,290
13,Logistic Regression,roc_auc,13,0.4649307933304233,t,290
14,Logistic Regression,roc_auc,14,0.4512670799280172,t,290
15,Logistic Regression,roc_auc,15,0.4552753420460917,t,290
16,Logistic Regression,roc_auc,16,0.45904050574489813,t,290
17,Logistic Regression,roc_auc,17,0.45535337227676687,t,290
18,Logistic Regression,roc_auc,18,0.45870078549360005,t,290
19,Logistic Regression,roc_auc,19,0.4474636905780974,t,290
20,Logistic Regression,roc_auc,20,0.46242862171464333,t,290
21,Logistic Regression,roc_auc,21,0.4451754727102945,t,290
22,Logistic Regression,roc_auc,22,0.4541906005454167,t,290
23,Logistic Regression,roc_auc,23,0.4508690036078571,t,290
24,Logistic Regression,roc_auc,24,0.4561003435985401,t,290
25,Logistic Regression,roc_auc,25,0.4519275251950122,t,290
26,Logistic Regression,roc_auc,26,0.4804805379206286,t,290
27,Logistic Regression,roc_auc,27,0.44881081292878056,t,290
28,Logistic Regression,roc_auc,28,0.4764234922916029,t,290
29,Logistic Regression,roc_auc,29,0.4442352993466376,t,290
30,Logistic Regression,roc_auc,30,0.4560881364285584,t,290
31,Logistic Regression,roc_auc,31,0.45395587317449626,t,290
32,Logistic Regression,roc_auc,32,0.47569689453389497,t,290
33,Logistic Regression,roc_auc,33,0.4621416908825241,t,290
34,Logistic Regression,roc_auc,34,0.4596104207575068,t,290
35,Logistic Regression,roc_auc,35,0.45865949597759903,t,290
36,Logistic Regression,roc_auc,36,0.44596609722983044,t,290
37,Logistic Regression,roc_auc,37,0.47125757634362425,t,290
38,Logistic Regression,roc_auc,38,0.4399468226724585,t,290
39,Logistic Regression,roc_auc,39,0.4510057356275844,t,290
40,Logistic Regression,roc_auc,40,0.47203896743936136,t,290
41,Logistic Regression,roc_auc,41,0.4461179388872578,t,290
42,Logistic Regression,roc_auc,42,0.4630358523151792,t,290
43,Logistic Regression,roc_auc,43,0.44127100670401187,t,290
44,Logistic Regression,roc_auc,44,0.44766777953472986,t,290
45,Logistic Regression,roc_auc,45,0.449344417425131,t,290
46,Logistic Regression,roc_auc,46,0.4713731159621307,t,290
47,Logistic Regression,roc_auc,47,0.4830593796269832,t,290
48,Logistic Regression,roc_auc,48,0.4535407061809096,t,290
49,Logistic Regression,roc_auc,49,0.4538185378590079,t,290
50,Logistic Regression,average_precision,0,0.4837221245012976,t,290
51,Logistic Regression,average_precision,1,0.46572726594947345,t,290
52,Logistic Regression,average_precision,2,0.4929216735793762,t,290
53,Logistic Regression,average_precision,3,0.4934950200926192,t,290
54,Logistic Regression,average_precision,4,0.45997313199093587,t,290
55,Logistic Regression,average_precision,5,0.4748971620603587,t,290
56,Logistic Regression,average_precision,6,0.47173752297439786,t,290
57,Logistic Regression,average_precision,7,0.48227362745172764,t,290
