,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.7708333333333333,0.75,0.5756016034787769,0.4898785425101215,0.5445887445887445,0.5714285714285714,t,15
1,1,Logistic Regression,0.9166666666666666,0.9,0.554965307769036,0.541926541926542,0.7265271765271766,0.5555555555555556,t,15
2,2,Logistic Regression,0.8444444444444443,0.7,0.5587596715851839,0.49757449757449757,0.7927083333333333,0.6607142857142857,t,15
3,3,Logistic Regression,0.5587301587301587,0.4,0.5205190137348654,0.5006925207756232,0.6202630702630703,0.4642857142857143,t,15
4,4,Logistic Regression,0.8541666666666666,0.85,0.5886043184479975,0.5190575190575191,0.4415834165834166,0.375,t,15
5,5,Logistic Regression,0.8541666666666666,0.8125,0.6126528098896041,0.5668044077134986,0.41666666666666663,0.8461538461538461,t,15
6,6,Logistic Regression,0.8041666666666667,0.8125,0.6072218714641199,0.5364864864864864,0.6675315425315426,0.7037037037037037,t,15
7,7,Logistic Regression,0.6458333333333333,0.75,0.5167623245569966,0.5312500000000001,0.5023140748140749,0.08000000000000002,t,15
8,8,Logistic Regression,0.8928571428571428,0.8125,0.5072486234967433,0.4965986394557823,0.8829660238751149,0.6818181818181818,t,15
9,9,Logistic Regression,0.9028571428571428,0.85,0.5525302588388115,0.5602493074792244,0.44946402803545665,0.4464285714285714,t,15
10,10,Logistic Regression,0.6845238095238095,0.5625,0.5477983751143893,0.48986486486486486,0.6772196938863606,0.6481481481481481,t,15
11,11,Logistic Regression,0.9166666666666666,0.875,0.6126503899970154,0.5256756756756757,0.39007936507936514,0.42592592592592593,t,15
12,12,Logistic Regression,0.775,0.625,0.5181327515137188,0.5148448043184886,0.6451923076923076,0.4107142857142857,t,15
13,13,Logistic Regression,0.7708333333333333,0.8,0.5388410472555571,0.5076388888888889,0.697564935064935,0.4,t,15
14,14,Logistic Regression,0.6791666666666667,0.75,0.5094397768669288,0.49999999999999994,0.7039285714285715,0.42000000000000004,t,15
15,15,Logistic Regression,0.8041666666666667,0.8125,0.5317058898514377,0.5425675675675676,0.7025030525030526,0.6296296296296297,t,15
16,16,Logistic Regression,0.5926190476190476,0.5,0.5433023980937858,0.5325484764542937,0.5348072562358277,0.6071428571428571,t,15
17,17,Logistic Regression,0.9266666666666665,0.9,0.526308160056093,0.5533240997229917,0.6032570603999176,0.4464285714285714,t,15
18,18,Logistic Regression,0.875,0.75,0.523037133202279,0.5195681511470984,0.5054029304029304,0.41071428571428575,t,15
19,19,Logistic Regression,0.8928571428571428,0.8125,0.5308251977882565,0.47567567567567565,0.891919191919192,0.7777777777777777,t,15
20,20,Logistic Regression,0.75,0.5625,0.580429753473933,0.5546558704453441,0.6172008547008547,0.5892857142857142,t,15
21,21,Logistic Regression,0.95,0.9375,0.5273241603198231,0.5202702702702703,0.6543320876654211,0.5,t,15
22,22,Logistic Regression,0.7708333333333333,0.8,0.5537986653195278,0.4930747922437673,0.8106351981351981,0.7321428571428572,t,15
23,23,Logistic Regression,0.9266666666666665,0.9,0.6185167678165824,0.5518207282913166,0.8666666666666667,0.9444444444444444,t,15
24,24,Logistic Regression,0.7928571428571428,0.6875,0.5314629822786017,0.525,0.6009980759980761,0.48148148148148145,t,15
25,25,Logistic Regression,0.9166666666666666,0.875,0.5418733622625125,0.5408163265306123,0.44166666666666665,0.5681818181818181,t,15
26,26,Logistic Regression,0.6458333333333333,0.75,0.6175267735316747,0.5879501385041551,0.7793612637362637,0.625,t,15
27,27,Logistic Regression,0.8711111111111112,0.7500000000000001,0.49578896545311824,0.5096952908587258,0.7513914656771801,0.7321428571428571,t,15
28,28,Logistic Regression,0.95,0.9500000000000001,0.5561691298955683,0.5394736842105263,0.5353556166056166,0.48214285714285715,t,15
29,29,Logistic Regression,0.9166666666666666,0.875,0.6058796677643626,0.5067567567567567,0.5777417027417027,0.6481481481481481,t,15
30,30,Logistic Regression,0.8541666666666666,0.8125,0.5402745653207541,0.4817567567567568,0.6406806156806157,0.4814814814814815,t,15
31,31,Logistic Regression,0.875,0.75,0.5020455750145589,0.5257452574525745,0.9330555555555554,0.8400000000000001,t,15
32,32,Logistic Regression,0.95,0.9500000000000001,0.5225123359054379,0.5287595287595288,0.7640322640322641,0.6481481481481481,t,15
33,33,Logistic Regression,0.95,0.9375,0.6626164819443339,0.6437246963562753,0.5746555032269318,0.5535714285714286,t,15
34,34,Logistic Regression,0.5902777777777777,0.6000000000000001,0.5250160507403253,0.5031185031185031,0.7398268398268399,0.75,t,15
35,35,Logistic Regression,0.6458333333333333,0.75,0.5285749591909262,0.5791666666666666,0.7422527472527471,0.48,t,15
36,36,Logistic Regression,1.0,1.0,0.5245633321798656,0.5141700404858299,0.6179563492063491,0.5178571428571429,t,15
37,37,Logistic Regression,0.9666666666666666,0.95,0.5017343993513466,0.49618849618849614,0.6376720501720501,0.4642857142857143,t,15
38,38,Logistic Regression,0.6666666666666666,0.5,0.6178669948469959,0.5149051490514905,0.2823232323232323,0.28,t,15
39,39,Logistic Regression,0.8541666666666666,0.8125,0.5949772904248344,0.47831978319783197,0.7329670329670328,0.64,t,15
40,40,Logistic Regression,0.95,0.9375,0.5237830312081531,0.4871794871794871,0.6198232323232322,0.5178571428571429,t,15
41,41,Logistic Regression,0.95,0.9500000000000001,0.5506988810750917,0.5708333333333333,0.7522527472527472,0.48,t,15
42,42,Logistic Regression,0.6777777777777778,0.6,0.4524391872603374,0.4815331010452962,0.7586648200284564,0.4318181818181818,t,15
43,43,Logistic Regression,1.0,1.0,0.4898904530875179,0.5398648648648648,0.803979353979354,0.7037037037037037,t,15
44,44,Logistic Regression,0.8766666666666667,0.85,0.6124738126358104,0.5086625086625087,0.5910866910866911,0.462962962962963,t,15
45,45,Logistic Regression,0.8875,0.9,0.6240182751898375,0.5509355509355509,0.3797868797868798,0.25,t,15
46,46,Logistic Regression,0.95,0.9375,0.54774594195615,0.5742240215924427,0.49382284382284386,0.3928571428571429,t,15
47,47,Logistic Regression,1.0,1.0,0.6318436850482041,0.5982384823848238,0.7658119658119658,0.74,t,15
48,48,Logistic Regression,0.6666666666666666,0.5,0.48669868075516287,0.49256756756756764,0.47825939492606157,0.2037037037037037,t,15
49,49,Logistic Regression,0.7226190476190476,0.6,0.5620569005255501,0.5156794425087108,0.25707070707070706,0.38636363636363635,t,15
50,50,Logistic Regression,0.8541666666666666,0.8125,0.5241766342332729,0.46418918918918917,0.6118131868131869,0.3888888888888889,t,15
51,51,Logistic Regression,1.0,1.0,0.5565116951433982,0.5232155232155231,0.6714285714285714,0.6481481481481481,t,15
52,52,Logistic Regression,1.0,1.0,0.6190593118586136,0.5722972972972973,0.46457431457431453,0.35185185185185186,t,15
53,53,Logistic Regression,0.6666666666666667,0.6666666666666666,0.4850453240667002,0.5129251700680272,0.881117724867725,0.6111111111111113,t,15
54,54,Logistic Regression,0.8875,0.875,0.5712078411341293,0.5596205962059622,0.3419047619047619,0.44,t,15
55,55,Logistic Regression,1.0,1.0,0.5388002028786019,0.5252945252945252,0.45925324675324675,0.3392857142857143,t,15
56,56,Logistic Regression,0.885,0.8,0.5067238632619909,0.5055555555555555,0.6545312711979379,0.574074074074074,t,15
57,57,Logistic Regression,0.8111111111111111,0.6,0.5642303284334529,0.539154539154539,0.7597222222222221,0.8148148148148149,t,15
58,58,Logistic Regression,0.925,0.8500000000000001,0.6239251734265009,0.5537075537075536,0.33403402153402156,0.2962962962962963,t,15
59,59,Logistic Regression,0.6220238095238095,0.625,0.5161502119944009,0.4939189189189189,0.7471238637905304,0.611111111111111,t,15
60,60,Logistic Regression,0.95,0.9500000000000001,0.5168759301773774,0.5222222222222223,0.5609251859251859,0.21999999999999997,t,15
61,61,Logistic Regression,0.8041666666666667,0.8125,0.525085559708383,0.5263513513513514,0.48429533429533433,0.6296296296296297,t,15
62,62,Logistic Regression,0.7961904761904761,0.7,0.5436835433245324,0.5093555093555094,0.4935897435897436,0.5925925925925926,t,15
63,63,Logistic Regression,0.8041666666666667,0.8125,0.4854557166277276,0.4831081081081081,0.5074786324786325,0.5555555555555556,t,15
64,64,Logistic Regression,0.8041666666666667,0.8500000000000001,0.5181691821937053,0.5290858725761773,0.5199134199134199,0.3928571428571429,t,15
65,65,Logistic Regression,0.7453968253968253,0.55,0.5019453316562992,0.5322245322245323,0.4731421356421356,0.3392857142857143,t,15
66,66,Logistic Regression,0.875,0.8,0.4897981635686012,0.5435540069686411,0.7513930513930515,0.4545454545454546,t,15
67,67,Logistic Regression,0.5628571428571428,0.5,0.5397277913509445,0.528393351800554,0.4683982683982684,0.4821428571428571,t,15
68,68,Logistic Regression,0.5845238095238094,0.5625,0.5255249572343659,0.47773279352226716,0.7413530913530912,0.6964285714285714,t,15
69,69,Logistic Regression,0.8928571428571428,0.85,0.4971220724775105,0.5034626038781163,0.8017857142857143,0.75,t,15
70,70,Logistic Regression,0.95,0.9375,0.6011954836399263,0.5508130081300813,0.513095238095238,0.52,t,15
71,71,Logistic Regression,1.0,1.0,0.5852771744201093,0.5911295911295912,0.8350529100529103,0.7592592592592593,t,15
72,72,Logistic Regression,0.8125,0.6875,0.5111580550624041,0.5175438596491228,0.6449812092669235,0.6964285714285714,t,15
73,73,Logistic Regression,0.8761904761904762,0.8,0.551492559453856,0.516978516978517,0.4262237762237762,0.35185185185185186,t,15
74,74,Logistic Regression,0.6791666666666667,0.75,0.5745626595466403,0.5425101214574899,0.5944444444444443,0.4285714285714286,t,15
75,75,Logistic Regression,1.0,1.0,0.5263545900616926,0.5636856368563685,0.8786247086247085,0.7,t,15
76,76,Logistic Regression,0.95,0.9375,0.6427626224344634,0.6013513513513513,0.5866300366300365,0.46296296296296297,t,15
77,77,Logistic Regression,0.8541666666666666,0.8125,0.5515465090893005,0.5269905533063429,0.4841006216006216,0.3928571428571429,t,15
78,78,Logistic Regression,1.0,1.0,0.6004215381062354,0.5537075537075538,0.7283389450056118,0.7222222222222222,t,15
79,79,Logistic Regression,0.6791666666666667,0.8,0.5372949751870278,0.5287595287595287,0.7728734228734231,0.5925925925925926,t,15
80,80,Logistic Regression,0.41111111111111115,0.4666666666666667,0.4479524512575156,0.5067750677506775,0.6611373475009837,0.3409090909090909,t,15
81,81,Logistic Regression,0.8875,0.9,0.49861933406556613,0.48995148995148996,0.7928571428571429,0.6296296296296297,t,15
82,82,Logistic Regression,0.8875,0.875,0.5619378935467898,0.5175438596491229,0.4649873935588221,0.4464285714285714,t,15
83,83,Logistic Regression,0.4583333333333333,0.44999999999999996,0.552944722205701,0.5093555093555093,0.4900492364778079,0.5357142857142857,t,15
84,84,Logistic Regression,0.8541666666666666,0.85,0.5086438235612882,0.5606375606375607,0.5684950851617518,0.3333333333333333,t,15
85,85,Logistic Regression,0.8125,0.6875,0.5343064817715004,0.5290148448043185,0.6854978354978355,0.7142857142857143,t,15
86,86,Logistic Regression,0.9428571428571428,0.9,0.5122758383317558,0.5273735273735274,0.7344020562770562,0.625,t,15
87,87,Logistic Regression,0.6777777777777778,0.6,0.5293172491103456,0.5107415107415108,0.3856310356310357,0.26785714285714285,t,15
88,88,Logistic Regression,0.8875,0.9,0.5090244725831733,0.523109243697479,0.9566239316239317,0.8055555555555556,t,15
89,89,Logistic Regression,0.7453968253968253,0.55,0.5283786650535993,0.5204435204435205,0.4574425574425574,0.5370370370370371,t,15
90,90,Logistic Regression,1.0,1.0,0.6197988477637796,0.5470383275261324,0.2472222222222222,0.3181818181818182,t,15
91,91,Logistic Regression,0.5787301587301588,0.44999999999999996,0.547906651884447,0.5173130193905817,0.48928571428571427,0.48214285714285715,t,15
92,92,Logistic Regression,0.8875,0.875,0.5511876506576828,0.5715249662618084,0.5839743589743589,0.4285714285714286,t,15
93,93,Logistic Regression,1.0,1.0,0.6091427788707648,0.6086369770580298,0.48595848595848595,0.375,t,15
94,94,Logistic Regression,0.875,0.75,0.5473149187444367,0.4730094466936573,0.3468460111317254,0.1607142857142857,t,15
95,95,Logistic Regression,0.9166666666666666,0.875,0.5654213071963419,0.5276653171390013,0.6628434065934066,0.5892857142857143,t,15
96,96,Logistic Regression,1.0,1.0,0.568136408823344,0.524966261808367,0.7146781789638932,0.7321428571428571,t,15
97,97,Logistic Regression,0.6220238095238095,0.7,0.5140051155153371,0.5336105336105337,0.755037555037555,0.6666666666666667,t,15
98,98,Logistic Regression,0.9166666666666666,0.875,0.5732931524748119,0.4891891891891892,0.40169275169275176,0.40740740740740744,t,15
99,99,Logistic Regression,0.6277777777777778,0.55,0.5433847736424746,0.5239085239085239,0.6730429292929293,0.5,t,15
100,100,Logistic Regression,0.6544444444444445,0.6000000000000001,0.639894471334593,0.5236111111111111,0.6160606060606061,0.5800000000000001,t,15
101,101,Logistic Regression,1.0,1.0,0.5640891706364096,0.48987854251012153,0.5771103896103896,0.5,t,15
102,102,Logistic Regression,1.0,1.0,0.5488709332004956,0.5304054054054055,0.37575757575757585,0.38888888888888895,t,15
103,103,Logistic Regression,0.8583333333333333,0.75,0.5047148098124732,0.5107415107415106,0.4077533577533578,0.40740740740740744,t,15
104,104,Logistic Regression,0.5416666666666666,0.55,0.5201338570449752,0.5117728531855955,0.5643044455544456,0.44642857142857145,t,15
105,105,Logistic Regression,0.95,0.9375,0.5425488810357831,0.5060728744939271,0.5885531135531136,0.4107142857142857,t,15
106,106,Logistic Regression,0.8041666666666667,0.8125,0.5237363705924618,0.5528455284552846,0.7759623709623709,0.5599999999999999,t,15
107,107,Logistic Regression,0.875,0.8,0.508273025244103,0.49375,0.7494580419580419,0.52,t,15
108,108,Logistic Regression,0.6388888888888888,0.8,0.5444713145699757,0.521680216802168,0.6239661853298216,0.25,t,15
109,109,Logistic Regression,1.0,1.0,0.5941964149099683,0.5756756756756758,0.6910866910866911,0.5555555555555556,t,15
110,110,Logistic Regression,0.5666666666666667,0.5625,0.5021226420188684,0.5222672064777327,0.5783466533466532,0.44642857142857145,t,15
111,111,Logistic Regression,0.95,0.9375,0.5639517404793972,0.5594594594594595,0.36269841269841263,0.2777777777777778,t,15
112,112,Logistic Regression,0.6083333333333333,0.625,0.5311873003978957,0.4675675675675676,0.668382851716185,0.3888888888888889,t,15
113,113,Logistic Regression,0.95,0.9500000000000001,0.4782551601323037,0.4979166666666666,0.6142224442224442,0.36,t,15
114,114,Logistic Regression,0.6416666666666666,0.6,0.5470032957178836,0.47678447678447683,0.44952651515151515,0.2678571428571429,t,15
115,115,Logistic Regression,0.8041666666666667,0.8125,0.5484139279160674,0.5094594594594594,0.3294705294705295,0.2777777777777778,t,15
116,116,Logistic Regression,0.6388888888888888,0.8,0.48237087580658145,0.5304878048780488,0.9120197983834348,0.7272727272727273,t,15
117,117,Logistic Regression,0.6458333333333333,0.75,0.5769745272737791,0.4767844767844768,0.5090136054421769,0.5178571428571428,t,15
118,118,Logistic Regression,0.7470238095238095,0.6875,0.5211315606244273,0.50944669365722,0.6829326923076923,0.5357142857142858,t,15
119,119,Logistic Regression,0.875,0.75,0.549801341546221,0.49864498644986455,0.3543650793650793,0.5,t,15
120,120,Logistic Regression,0.9266666666666665,0.9,0.5646475407122206,0.53601108033241,0.9276437847866419,0.9107142857142857,t,15
121,121,Logistic Regression,0.6916666666666667,0.65,0.5309603089942264,0.4996515679442509,0.9516705516705517,0.8636363636363636,t,15
122,122,Logistic Regression,0.8541666666666666,0.8125,0.5901087138538766,0.4945945945945946,0.5792568542568542,0.5370370370370371,t,15
123,123,Logistic Regression,0.6791666666666667,0.75,0.49720541840327565,0.5162162162162163,0.7295994129327463,0.5,t,15
124,124,Logistic Regression,1.0,1.0,0.6471240006598643,0.5548780487804879,0.47345987345987345,0.48000000000000004,t,15
125,125,Logistic Regression,0.7986111111111112,0.7000000000000001,0.4945418051293112,0.5273735273735274,0.6873154623154623,0.5,t,15
126,126,Logistic Regression,0.5595238095238095,0.5,0.548675459622018,0.527027027027027,0.8398860398860402,0.7222222222222222,t,15
127,127,Logistic Regression,0.6,0.5,0.5234715914779827,0.48199445983379496,0.5919642857142857,0.5714285714285714,t,15
128,128,Logistic Regression,0.8928571428571428,0.8125,0.48794951302667067,0.49527665317139,0.8108320251177392,0.7142857142857143,t,15
129,129,Logistic Regression,0.8928571428571428,0.8125,0.5315357456337142,0.5107962213225372,0.5679403929403929,0.625,t,15
