,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.4567791816052813,Logistic Regression,t,267
1,0,Intercept,-0.2201459861688278,Logistic Regression,t,267
0,1,biomarker,-0.7564820419209081,Logistic Regression,t,267
1,1,Intercept,0.33418718739123343,Logistic Regression,t,267
0,2,biomarker,1.246678930928443,Logistic Regression,t,267
1,2,Intercept,-0.6811669928397122,Logistic Regression,t,267
0,3,biomarker,0.6002469644852355,Logistic Regression,t,267
1,3,Intercept,-0.293856008424978,Logistic Regression,t,267
0,4,biomarker,0.5679042633412259,Logistic Regression,t,267
1,4,Intercept,-0.2681377485230096,Logistic Regression,t,267
0,5,biomarker,1.9311461954090807,Logistic Regression,t,267
1,5,Intercept,-0.7223756025880795,Logistic Regression,t,267
0,6,biomarker,1.2867834215705425,Logistic Regression,t,267
1,6,Intercept,-0.6012695030304654,Logistic Regression,t,267
0,7,biomarker,0.2622691660798246,Logistic Regression,t,267
1,7,Intercept,-0.2545464667549581,Logistic Regression,t,267
0,8,biomarker,-0.1124674769741372,Logistic Regression,t,267
1,8,Intercept,-0.10676706562451874,Logistic Regression,t,267
0,9,biomarker,3.1380158696540925,Logistic Regression,t,267
1,9,Intercept,-1.5973523979028128,Logistic Regression,t,267
0,10,biomarker,-0.6191272404909915,Logistic Regression,t,267
1,10,Intercept,0.24519720686437046,Logistic Regression,t,267
0,11,biomarker,0.7291853650692212,Logistic Regression,t,267
1,11,Intercept,-0.31145742935750853,Logistic Regression,t,267
0,12,biomarker,-0.8482885298861523,Logistic Regression,t,267
1,12,Intercept,0.40890860866019263,Logistic Regression,t,267
0,13,biomarker,0.7889394530974144,Logistic Regression,t,267
1,13,Intercept,-0.5267382420101352,Logistic Regression,t,267
0,14,biomarker,0.22231657029450552,Logistic Regression,t,267
1,14,Intercept,-0.23445203714692867,Logistic Regression,t,267
0,15,biomarker,-1.0607033980119784,Logistic Regression,t,267
1,15,Intercept,0.49161300641634575,Logistic Regression,t,267
0,16,biomarker,0.5268564862967224,Logistic Regression,t,267
1,16,Intercept,-0.22881304408378958,Logistic Regression,t,267
0,17,biomarker,-0.6981982073607002,Logistic Regression,t,267
1,17,Intercept,0.3846195958995849,Logistic Regression,t,267
0,18,biomarker,1.0001207831113301,Logistic Regression,t,267
1,18,Intercept,-0.5397862988140538,Logistic Regression,t,267
0,19,biomarker,0.2296232460492378,Logistic Regression,t,267
1,19,Intercept,-0.18942172889055942,Logistic Regression,t,267
0,20,biomarker,-0.06569948930292953,Logistic Regression,t,267
1,20,Intercept,0.010718611302524557,Logistic Regression,t,267
0,21,biomarker,1.4918520810449625,Logistic Regression,t,267
1,21,Intercept,-0.8363719286325457,Logistic Regression,t,267
0,22,biomarker,-0.04095214833807068,Logistic Regression,t,267
1,22,Intercept,-0.0037744482276025225,Logistic Regression,t,267
0,23,biomarker,-0.4964888075982136,Logistic Regression,t,267
1,23,Intercept,0.47711272957436857,Logistic Regression,t,267
0,24,biomarker,-0.4075248142858601,Logistic Regression,t,267
1,24,Intercept,0.14410452213043892,Logistic Regression,t,267
0,25,biomarker,-1.2417571051920213,Logistic Regression,t,267
1,25,Intercept,0.8363093313421087,Logistic Regression,t,267
0,26,biomarker,0.9443070918407733,Logistic Regression,t,267
1,26,Intercept,-0.5144561032795358,Logistic Regression,t,267
0,27,biomarker,-0.7539290296736216,Logistic Regression,t,267
1,27,Intercept,0.38950320446885406,Logistic Regression,t,267
0,28,biomarker,1.513668936231187,Logistic Regression,t,267
1,28,Intercept,-0.8118065248793292,Logistic Regression,t,267
0,29,biomarker,-0.57444905980711,Logistic Regression,t,267
1,29,Intercept,0.36807682176392975,Logistic Regression,t,267
0,30,biomarker,-0.528824502168918,Logistic Regression,t,267
1,30,Intercept,0.21085343952750754,Logistic Regression,t,267
0,31,biomarker,1.412718446490188,Logistic Regression,t,267
1,31,Intercept,-0.855726498701177,Logistic Regression,t,267
0,32,biomarker,1.4180637919558676,Logistic Regression,t,267
1,32,Intercept,-0.8283625852697812,Logistic Regression,t,267
0,33,biomarker,-0.6969015720871995,Logistic Regression,t,267
1,33,Intercept,0.39309426858932145,Logistic Regression,t,267
0,34,biomarker,0.978331663125414,Logistic Regression,t,267
1,34,Intercept,-0.43659280961578023,Logistic Regression,t,267
0,35,biomarker,1.5485035108073737,Logistic Regression,t,267
1,35,Intercept,-0.9328667191312723,Logistic Regression,t,267
0,36,biomarker,-1.2002961985114398,Logistic Regression,t,267
1,36,Intercept,0.6346443017555499,Logistic Regression,t,267
0,37,biomarker,0.5012798624055259,Logistic Regression,t,267
1,37,Intercept,-0.29542557749956544,Logistic Regression,t,267
0,38,biomarker,0.8831500772634231,Logistic Regression,t,267
1,38,Intercept,-0.3351850372459725,Logistic Regression,t,267
0,39,biomarker,-0.4436927560169337,Logistic Regression,t,267
1,39,Intercept,0.35385850323210594,Logistic Regression,t,267
0,40,biomarker,-0.24461856103065274,Logistic Regression,t,267
1,40,Intercept,0.10640445076498617,Logistic Regression,t,267
0,41,biomarker,-0.11356820829420419,Logistic Regression,t,267
1,41,Intercept,-0.05888537634841005,Logistic Regression,t,267
0,42,biomarker,0.5909583938356727,Logistic Regression,t,267
1,42,Intercept,-0.47588080334019744,Logistic Regression,t,267
0,43,biomarker,0.4541894392335555,Logistic Regression,t,267
1,43,Intercept,-0.30831399922655506,Logistic Regression,t,267
0,44,biomarker,0.10964780224802048,Logistic Regression,t,267
1,44,Intercept,0.011613695318495156,Logistic Regression,t,267
0,45,biomarker,-0.7595624808277857,Logistic Regression,t,267
1,45,Intercept,0.42693444486610904,Logistic Regression,t,267
0,46,biomarker,1.777400922379179,Logistic Regression,t,267
1,46,Intercept,-0.8674909759757001,Logistic Regression,t,267
0,47,biomarker,-0.27019331401609553,Logistic Regression,t,267
1,47,Intercept,0.25923800631529104,Logistic Regression,t,267
0,48,biomarker,-0.609330587699263,Logistic Regression,t,267
1,48,Intercept,0.25338084027042146,Logistic Regression,t,267
0,49,biomarker,-0.8545374667363709,Logistic Regression,t,267
1,49,Intercept,0.6156583932924594,Logistic Regression,t,267
0,50,biomarker,-0.6948651384731858,Logistic Regression,t,267
1,50,Intercept,0.25671003965497935,Logistic Regression,t,267
0,51,biomarker,-0.7681794016834358,Logistic Regression,t,267
1,51,Intercept,0.476386848170568,Logistic Regression,t,267
0,52,biomarker,-2.2744184549057707,Logistic Regression,t,267
1,52,Intercept,1.244587259086987,Logistic Regression,t,267
0,53,biomarker,-0.696370694739699,Logistic Regression,t,267
1,53,Intercept,0.15817360217806356,Logistic Regression,t,267
0,54,biomarker,-0.9876768445849797,Logistic Regression,t,267
1,54,Intercept,0.631534203193321,Logistic Regression,t,267
0,55,biomarker,0.9782772300539703,Logistic Regression,t,267
1,55,Intercept,-0.5320908661787354,Logistic Regression,t,267
0,56,biomarker,0.421343407691094,Logistic Regression,t,267
1,56,Intercept,-0.29814441375838313,Logistic Regression,t,267
0,57,biomarker,0.7807045511797164,Logistic Regression,t,267
1,57,Intercept,-0.34175627384063234,Logistic Regression,t,267
0,58,biomarker,-0.7116071904585423,Logistic Regression,t,267
1,58,Intercept,0.40990174095935056,Logistic Regression,t,267
0,59,biomarker,0.5932205461839969,Logistic Regression,t,267
1,59,Intercept,-0.3841222274607285,Logistic Regression,t,267
0,60,biomarker,0.6510944226710242,Logistic Regression,t,267
1,60,Intercept,-0.45665929852204584,Logistic Regression,t,267
0,61,biomarker,2.850902558399271,Logistic Regression,t,267
1,61,Intercept,-1.4306436265710591,Logistic Regression,t,267
0,62,biomarker,-0.1503741417826489,Logistic Regression,t,267
1,62,Intercept,0.15201989836546115,Logistic Regression,t,267
0,63,biomarker,0.7182243692004993,Logistic Regression,t,267
1,63,Intercept,-0.316000673971402,Logistic Regression,t,267
0,64,biomarker,-0.39551813693250465,Logistic Regression,t,267
1,64,Intercept,0.17618802073185294,Logistic Regression,t,267
