,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.45566939377628757,t,250
1,Logistic Regression,roc_auc,1,0.43523496375942017,t,250
2,Logistic Regression,roc_auc,2,0.44941553709631027,t,250
3,Logistic Regression,roc_auc,3,0.4407729963570128,t,250
4,Logistic Regression,roc_auc,4,0.4427401299234792,t,250
5,Logistic Regression,roc_auc,5,0.4599892169678523,t,250
6,Logistic Regression,roc_auc,6,0.4467432551622105,t,250
7,Logistic Regression,roc_auc,7,0.4405297451331967,t,250
8,Logistic Regression,roc_auc,8,0.46418638727069683,t,250
9,Logistic Regression,roc_auc,9,0.4441491241837504,t,250
10,Logistic Regression,roc_auc,10,0.44116988720584943,t,250
11,Logistic Regression,roc_auc,11,0.4426054234885004,t,250
12,Logistic Regression,roc_auc,12,0.4548929565027552,t,250
13,Logistic Regression,roc_auc,13,0.4502360284043911,t,250
14,Logistic Regression,roc_auc,14,0.44695486488985625,t,250
15,Logistic Regression,roc_auc,15,0.44559876462791437,t,250
16,Logistic Regression,roc_auc,16,0.4546381810186484,t,250
17,Logistic Regression,roc_auc,17,0.4457671822288358,t,250
18,Logistic Regression,roc_auc,18,0.4583050820328843,t,250
19,Logistic Regression,roc_auc,19,0.44058433915425443,t,250
20,Logistic Regression,roc_auc,20,0.4689220012231198,t,250
21,Logistic Regression,roc_auc,21,0.45654727591845334,t,250
22,Logistic Regression,roc_auc,22,0.4594811069859946,t,250
23,Logistic Regression,roc_auc,23,0.4470820898846377,t,250
24,Logistic Regression,roc_auc,24,0.46376629599348784,t,250
25,Logistic Regression,roc_auc,25,0.4387321713260832,t,250
26,Logistic Regression,roc_auc,26,0.4544995160280134,t,250
27,Logistic Regression,roc_auc,27,0.4479100620507377,t,250
28,Logistic Regression,roc_auc,28,0.4440122971521261,t,250
29,Logistic Regression,roc_auc,29,0.4514040624027734,t,250
30,Logistic Regression,roc_auc,30,0.4554120252598691,t,250
31,Logistic Regression,roc_auc,31,0.456587105848547,t,250
32,Logistic Regression,roc_auc,32,0.4698915189485463,t,250
33,Logistic Regression,roc_auc,33,0.47303627066460585,t,250
34,Logistic Regression,roc_auc,34,0.46813716656454857,t,250
35,Logistic Regression,roc_auc,35,0.44855593581936976,t,250
36,Logistic Regression,roc_auc,36,0.4373357671866789,t,250
37,Logistic Regression,roc_auc,37,0.45869439476168056,t,250
38,Logistic Regression,roc_auc,38,0.4389329687429856,t,250
39,Logistic Regression,roc_auc,39,0.45158329998666136,t,250
40,Logistic Regression,roc_auc,40,0.45300715761156746,t,250
41,Logistic Regression,roc_auc,41,0.4221874831545469,t,250
42,Logistic Regression,roc_auc,42,0.4528876272644382,t,250
43,Logistic Regression,roc_auc,43,0.4396461149264266,t,250
44,Logistic Regression,roc_auc,44,0.45056171081675744,t,250
45,Logistic Regression,roc_auc,45,0.4411335784776724,t,250
46,Logistic Regression,roc_auc,46,0.4628238162302883,t,250
47,Logistic Regression,roc_auc,47,0.45959458792707153,t,250
48,Logistic Regression,roc_auc,48,0.45670039616417557,t,250
49,Logistic Regression,roc_auc,49,0.4495499285007933,t,250
50,Logistic Regression,average_precision,0,0.4822009497323755,t,250
51,Logistic Regression,average_precision,1,0.4659225445586994,t,250
52,Logistic Regression,average_precision,2,0.4735988887438003,t,250
53,Logistic Regression,average_precision,3,0.4832451790451503,t,250
54,Logistic Regression,average_precision,4,0.48300009115589193,t,250
55,Logistic Regression,average_precision,5,0.4852949274772894,t,250
56,Logistic Regression,average_precision,6,0.47771734399854204,t,250
57,Logistic Regression,average_precision,7,0.46863848068863884,t,250
58,Logistic Regression,average_precision,8,0.49054100135099943,t,250
59,Logistic Regression,average_precision,9,0.48054126138052977,t,250
60,Logistic Regression,average_precision,10,0.4799019167743641,t,250
61,Logistic Regression,average_precision,11,0.4838844988598334,t,250
62,Logistic Regression,average_precision,12,0.4788694246943061,t,250
63,Logistic Regression,average_precision,13,0.49330055081208923,t,250
64,Logistic Regression,average_precision,14,0.4562277849574824,t,250
65,Logistic Regression,average_precision,15,0.4888951437248675,t,250
66,Logistic Regression,average_precision,16,0.496567286743207,t,250
67,Logistic Regression,average_precision,17,0.4887265417406117,t,250
68,Logistic Regression,average_precision,18,0.48396277262512394,t,250
69,Logistic Regression,average_precision,19,0.4898880372690198,t,250
70,Logistic Regression,average_precision,20,0.4951779695060611,t,250
71,Logistic Regression,average_precision,21,0.48630542389463943,t,250
72,Logistic Regression,average_precision,22,0.4862756607494657,t,250
73,Logistic Regression,average_precision,23,0.4908093017748384,t,250
74,Logistic Regression,average_precision,24,0.5058334078380514,t,250
75,Logistic Regression,average_precision,25,0.4878357692284612,t,250
76,Logistic Regression,average_precision,26,0.45879701482024865,t,250
77,Logistic Regression,average_precision,27,0.4933482550111874,t,250
78,Logistic Regression,average_precision,28,0.49166229251515625,t,250
79,Logistic Regression,average_precision,29,0.48504937545494964,t,250
80,Logistic Regression,average_precision,30,0.49274638780716534,t,250
81,Logistic Regression,average_precision,31,0.48956971766708984,t,250
82,Logistic Regression,average_precision,32,0.5076581034548642,t,250
83,Logistic Regression,average_precision,33,0.5015616338525675,t,250
84,Logistic Regression,average_precision,34,0.5028271784143932,t,250
85,Logistic Regression,average_precision,35,0.48023151430502653,t,250
86,Logistic Regression,average_precision,36,0.4779973357879054,t,250
87,Logistic Regression,average_precision,37,0.48856996657362406,t,250
88,Logistic Regression,average_precision,38,0.4666795147823224,t,250
89,Logistic Regression,average_precision,39,0.48356909033576134,t,250
90,Logistic Regression,average_precision,40,0.4892081697763022,t,250
91,Logistic Regression,average_precision,41,0.4794230304335335,t,250
92,Logistic Regression,average_precision,42,0.4949598169958088,t,250
93,Logistic Regression,average_precision,43,0.4720314993868374,t,250
94,Logistic Regression,average_precision,44,0.4817525727792886,t,250
95,Logistic Regression,average_precision,45,0.4602417495946196,t,250
