,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,3.8959136839727377,Logistic Regression,t,371
1,0,Intercept,-2.098348319062418,Logistic Regression,t,371
0,1,biomarker,4.008418650929367,Logistic Regression,t,371
1,1,Intercept,-2.1246563313893128,Logistic Regression,t,371
0,2,biomarker,4.730986431157931,Logistic Regression,t,371
1,2,Intercept,-2.7646753110611297,Logistic Regression,t,371
0,3,biomarker,4.8549803789367845,Logistic Regression,t,371
1,3,Intercept,-2.8725011531220965,Logistic Regression,t,371
0,4,biomarker,3.7244935018586784,Logistic Regression,t,371
1,4,Intercept,-2.2093460144292134,Logistic Regression,t,371
0,5,biomarker,5.080668124169699,Logistic Regression,t,371
1,5,Intercept,-3.010058314491111,Logistic Regression,t,371
0,6,biomarker,4.331829829958995,Logistic Regression,t,371
1,6,Intercept,-2.0136964215114808,Logistic Regression,t,371
0,7,biomarker,3.550928738359345,Logistic Regression,t,371
1,7,Intercept,-2.054062769638902,Logistic Regression,t,371
0,8,biomarker,4.031538812862361,Logistic Regression,t,371
1,8,Intercept,-1.8387813528787618,Logistic Regression,t,371
0,9,biomarker,3.46003475798115,Logistic Regression,t,371
1,9,Intercept,-2.1790807219295827,Logistic Regression,t,371
0,10,biomarker,4.136736227427107,Logistic Regression,t,371
1,10,Intercept,-2.3742382841933543,Logistic Regression,t,371
0,11,biomarker,4.943636416703282,Logistic Regression,t,371
1,11,Intercept,-2.7810728468188515,Logistic Regression,t,371
0,12,biomarker,5.617333074832401,Logistic Regression,t,371
1,12,Intercept,-3.3861021415245482,Logistic Regression,t,371
0,13,biomarker,5.159258940592505,Logistic Regression,t,371
1,13,Intercept,-2.2083262586802914,Logistic Regression,t,371
0,14,biomarker,4.517067061269002,Logistic Regression,t,371
1,14,Intercept,-1.9614238132164314,Logistic Regression,t,371
0,15,biomarker,3.743215065805158,Logistic Regression,t,371
1,15,Intercept,-2.126774171496555,Logistic Regression,t,371
0,16,biomarker,3.860075556422315,Logistic Regression,t,371
1,16,Intercept,-2.318039696473597,Logistic Regression,t,371
0,17,biomarker,4.458890448922999,Logistic Regression,t,371
1,17,Intercept,-2.602845445497884,Logistic Regression,t,371
0,18,biomarker,3.8422179221080532,Logistic Regression,t,371
1,18,Intercept,-1.7020360163316468,Logistic Regression,t,371
0,19,biomarker,4.210738875303503,Logistic Regression,t,371
1,19,Intercept,-1.8881478926670567,Logistic Regression,t,371
0,20,biomarker,3.811914313399962,Logistic Regression,t,371
1,20,Intercept,-1.6804724811678626,Logistic Regression,t,371
0,21,biomarker,4.533588411075841,Logistic Regression,t,371
1,21,Intercept,-2.6353660301539215,Logistic Regression,t,371
0,22,biomarker,4.322070405763838,Logistic Regression,t,371
1,22,Intercept,-2.412906643997915,Logistic Regression,t,371
0,23,biomarker,4.512920214868048,Logistic Regression,t,371
1,23,Intercept,-2.436898235038007,Logistic Regression,t,371
0,24,biomarker,3.923544808368982,Logistic Regression,t,371
1,24,Intercept,-2.2158272230654195,Logistic Regression,t,371
0,25,biomarker,5.10366140581244,Logistic Regression,t,371
1,25,Intercept,-2.749054532061349,Logistic Regression,t,371
0,26,biomarker,3.8316342707314055,Logistic Regression,t,371
1,26,Intercept,-2.331531501516135,Logistic Regression,t,371
0,27,biomarker,5.027512768995005,Logistic Regression,t,371
1,27,Intercept,-2.1445437082357888,Logistic Regression,t,371
0,28,biomarker,3.798187372514306,Logistic Regression,t,371
1,28,Intercept,-2.240129707878607,Logistic Regression,t,371
0,29,biomarker,3.2993224909410723,Logistic Regression,t,371
1,29,Intercept,-2.0514592917530123,Logistic Regression,t,371
0,30,biomarker,3.9936669950058348,Logistic Regression,t,371
1,30,Intercept,-2.2091766599629366,Logistic Regression,t,371
0,31,biomarker,3.7002218196548022,Logistic Regression,t,371
1,31,Intercept,-2.1324140995799543,Logistic Regression,t,371
0,32,biomarker,4.975547129855941,Logistic Regression,t,371
1,32,Intercept,-2.1900798202062983,Logistic Regression,t,371
0,33,biomarker,4.433211230860956,Logistic Regression,t,371
1,33,Intercept,-2.332605479234701,Logistic Regression,t,371
0,34,biomarker,4.242110637136313,Logistic Regression,t,371
1,34,Intercept,-2.4421336010426287,Logistic Regression,t,371
0,35,biomarker,4.490610074599058,Logistic Regression,t,371
1,35,Intercept,-2.6678051309773245,Logistic Regression,t,371
0,36,biomarker,4.431718530449902,Logistic Regression,t,371
1,36,Intercept,-2.517816443862794,Logistic Regression,t,371
0,37,biomarker,5.0903075826255275,Logistic Regression,t,371
1,37,Intercept,-2.859290582287469,Logistic Regression,t,371
0,38,biomarker,4.011790831926724,Logistic Regression,t,371
1,38,Intercept,-2.257840365991263,Logistic Regression,t,371
0,39,biomarker,4.754467482814182,Logistic Regression,t,371
1,39,Intercept,-2.5175976119018704,Logistic Regression,t,371
0,40,biomarker,4.5704533914500685,Logistic Regression,t,371
1,40,Intercept,-2.706892314236259,Logistic Regression,t,371
0,41,biomarker,3.705707517882081,Logistic Regression,t,371
1,41,Intercept,-2.122642564988907,Logistic Regression,t,371
0,42,biomarker,4.298376593931744,Logistic Regression,t,371
1,42,Intercept,-1.8999420842594412,Logistic Regression,t,371
0,43,biomarker,5.521563354624394,Logistic Regression,t,371
1,43,Intercept,-3.125133178973181,Logistic Regression,t,371
0,44,biomarker,3.8010007524144847,Logistic Regression,t,371
1,44,Intercept,-2.2339321711575164,Logistic Regression,t,371
0,45,biomarker,3.586372158639856,Logistic Regression,t,371
1,45,Intercept,-1.9890503836433164,Logistic Regression,t,371
0,46,biomarker,3.6139359722709177,Logistic Regression,t,371
1,46,Intercept,-1.574045530484428,Logistic Regression,t,371
0,47,biomarker,3.6742460938184327,Logistic Regression,t,371
1,47,Intercept,-2.0893658522109306,Logistic Regression,t,371
0,48,biomarker,4.254604852636798,Logistic Regression,t,371
1,48,Intercept,-2.3252459433014927,Logistic Regression,t,371
0,49,biomarker,4.453946865240654,Logistic Regression,t,371
1,49,Intercept,-2.665850897364814,Logistic Regression,t,371
0,50,biomarker,3.9769556651240263,Logistic Regression,t,371
1,50,Intercept,-2.3822900465343957,Logistic Regression,t,371
0,51,biomarker,4.512691336031118,Logistic Regression,t,371
1,51,Intercept,-1.91414833185144,Logistic Regression,t,371
0,52,biomarker,4.624819755130876,Logistic Regression,t,371
1,52,Intercept,-2.0494637372757056,Logistic Regression,t,371
0,53,biomarker,4.680878431209305,Logistic Regression,t,371
1,53,Intercept,-2.5152793539967786,Logistic Regression,t,371
0,54,biomarker,4.147448670919758,Logistic Regression,t,371
1,54,Intercept,-2.4148684922714168,Logistic Regression,t,371
0,55,biomarker,5.179065204083776,Logistic Regression,t,371
1,55,Intercept,-2.9851846234987622,Logistic Regression,t,371
0,56,biomarker,5.089324980981452,Logistic Regression,t,371
1,56,Intercept,-2.9326208629027426,Logistic Regression,t,371
0,57,biomarker,4.830406560500939,Logistic Regression,t,371
1,57,Intercept,-2.740964434591052,Logistic Regression,t,371
0,58,biomarker,4.891169888527757,Logistic Regression,t,371
1,58,Intercept,-2.7399969069271783,Logistic Regression,t,371
0,59,biomarker,3.946062248889351,Logistic Regression,t,371
1,59,Intercept,-2.2542998509857317,Logistic Regression,t,371
0,60,biomarker,4.311123437170375,Logistic Regression,t,371
1,60,Intercept,-2.5359583932898766,Logistic Regression,t,371
0,61,biomarker,6.351686085366781,Logistic Regression,t,371
1,61,Intercept,-3.5906370481021206,Logistic Regression,t,371
