,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,102.73858236993752,Logistic Regression,t,17
1,0,Intercept,-50.345442170656874,Logistic Regression,t,17
0,1,biomarker,40.812317273984604,Logistic Regression,t,17
1,1,Intercept,-17.40168386586087,Logistic Regression,t,17
0,2,biomarker,99.10488345346984,Logistic Regression,t,17
1,2,Intercept,-51.02274266292767,Logistic Regression,t,17
0,3,biomarker,80.2395954153037,Logistic Regression,t,17
1,3,Intercept,-39.423583953070754,Logistic Regression,t,17
0,4,biomarker,91.83148656149918,Logistic Regression,t,17
1,4,Intercept,-46.648467816232596,Logistic Regression,t,17
0,5,biomarker,71.87618553891718,Logistic Regression,t,17
1,5,Intercept,-36.51238385020078,Logistic Regression,t,17
0,6,biomarker,80.7025865240728,Logistic Regression,t,17
1,6,Intercept,-40.160829219801386,Logistic Regression,t,17
0,7,biomarker,80.99530201294345,Logistic Regression,t,17
1,7,Intercept,-39.79212442959354,Logistic Regression,t,17
0,8,biomarker,80.87602257756843,Logistic Regression,t,17
1,8,Intercept,-40.24269197449725,Logistic Regression,t,17
0,9,biomarker,80.22300992235208,Logistic Regression,t,17
1,9,Intercept,-39.92508920042623,Logistic Regression,t,17
0,10,biomarker,101.91255188657982,Logistic Regression,t,17
1,10,Intercept,-50.88682357261281,Logistic Regression,t,17
0,11,biomarker,104.99835362448266,Logistic Regression,t,17
1,11,Intercept,-52.35888888399949,Logistic Regression,t,17
0,12,biomarker,101.45128787461104,Logistic Regression,t,17
1,12,Intercept,-50.647637650014914,Logistic Regression,t,17
0,13,biomarker,101.08543111112961,Logistic Regression,t,17
1,13,Intercept,-50.482506828335346,Logistic Regression,t,17
0,14,biomarker,41.900714198838244,Logistic Regression,t,17
1,14,Intercept,-18.1924846614501,Logistic Regression,t,17
0,15,biomarker,101.10917652646931,Logistic Regression,t,17
1,15,Intercept,-49.8518985979581,Logistic Regression,t,17
0,16,biomarker,80.51821840895482,Logistic Regression,t,17
1,16,Intercept,-40.0868338990871,Logistic Regression,t,17
0,17,biomarker,100.37285752737819,Logistic Regression,t,17
1,17,Intercept,-49.4695530825847,Logistic Regression,t,17
0,18,biomarker,81.20943770583565,Logistic Regression,t,17
1,18,Intercept,-40.422182775246334,Logistic Regression,t,17
0,19,biomarker,80.91010283396,Logistic Regression,t,17
1,19,Intercept,-40.275821206507494,Logistic Regression,t,17
0,20,biomarker,103.75413911999428,Logistic Regression,t,17
1,20,Intercept,-51.04577661797353,Logistic Regression,t,17
0,21,biomarker,90.6644907931092,Logistic Regression,t,17
1,21,Intercept,-45.472382552868936,Logistic Regression,t,17
0,22,biomarker,103.71980526674517,Logistic Regression,t,17
1,22,Intercept,-51.73999000734511,Logistic Regression,t,17
0,23,biomarker,104.83723982120992,Logistic Regression,t,17
1,23,Intercept,-52.27682046870173,Logistic Regression,t,17
0,24,biomarker,100.91698237088835,Logistic Regression,t,17
1,24,Intercept,-50.42465913099329,Logistic Regression,t,17
0,25,biomarker,41.61000650036433,Logistic Regression,t,17
1,25,Intercept,-18.06522963810988,Logistic Regression,t,17
0,26,biomarker,104.11730779654766,Logistic Regression,t,17
1,26,Intercept,-51.908474324376556,Logistic Regression,t,17
0,27,biomarker,40.215624333862415,Logistic Regression,t,17
1,27,Intercept,-17.95604960095122,Logistic Regression,t,17
0,28,biomarker,101.8049670775133,Logistic Regression,t,17
1,28,Intercept,-50.8410741330016,Logistic Regression,t,17
0,29,biomarker,91.88124030338031,Logistic Regression,t,17
1,29,Intercept,-46.679357025135694,Logistic Regression,t,17
0,30,biomarker,104.82162996462463,Logistic Regression,t,17
1,30,Intercept,-52.26420650229623,Logistic Regression,t,17
0,31,biomarker,104.28802487761456,Logistic Regression,t,17
1,31,Intercept,-51.99229975382967,Logistic Regression,t,17
0,32,biomarker,79.53363524744692,Logistic Regression,t,17
1,32,Intercept,-40.829033865195626,Logistic Regression,t,17
0,33,biomarker,104.78559250713204,Logistic Regression,t,17
1,33,Intercept,-52.28169618943145,Logistic Regression,t,17
0,34,biomarker,46.22162650687157,Logistic Regression,t,17
1,34,Intercept,-24.578271141945727,Logistic Regression,t,17
0,35,biomarker,70.62539473861146,Logistic Regression,t,17
1,35,Intercept,-37.003199040132955,Logistic Regression,t,17
0,36,biomarker,101.43021803352244,Logistic Regression,t,17
1,36,Intercept,-52.15938918902699,Logistic Regression,t,17
0,37,biomarker,101.86950265854458,Logistic Regression,t,17
1,37,Intercept,-52.36995058288857,Logistic Regression,t,17
0,38,biomarker,82.017159762355,Logistic Regression,t,17
1,38,Intercept,-40.8420640870966,Logistic Regression,t,17
0,39,biomarker,104.28770274183665,Logistic Regression,t,17
1,39,Intercept,-52.01175106671705,Logistic Regression,t,17
0,40,biomarker,101.25107023372912,Logistic Regression,t,17
1,40,Intercept,-52.1421807469183,Logistic Regression,t,17
0,41,biomarker,80.19302527067279,Logistic Regression,t,17
1,41,Intercept,-39.39429433687005,Logistic Regression,t,17
0,42,biomarker,91.70983242488325,Logistic Regression,t,17
1,42,Intercept,-46.591271343688085,Logistic Regression,t,17
0,43,biomarker,81.69372183574575,Logistic Regression,t,17
1,43,Intercept,-40.67746440144014,Logistic Regression,t,17
0,44,biomarker,40.36705284988847,Logistic Regression,t,17
1,44,Intercept,-17.74339107505367,Logistic Regression,t,17
0,45,biomarker,103.9538938009884,Logistic Regression,t,17
1,45,Intercept,-51.82939518874571,Logistic Regression,t,17
0,46,biomarker,91.68353246734026,Logistic Regression,t,17
1,46,Intercept,-46.58553956985892,Logistic Regression,t,17
0,47,biomarker,77.29348859548291,Logistic Regression,t,17
1,47,Intercept,-38.58659523086523,Logistic Regression,t,17
0,48,biomarker,103.32421777981963,Logistic Regression,t,17
1,48,Intercept,-50.847657872816875,Logistic Regression,t,17
0,49,biomarker,102.92339192460972,Logistic Regression,t,17
1,49,Intercept,-51.31074143527419,Logistic Regression,t,17
0,50,biomarker,103.85676976028245,Logistic Regression,t,17
1,50,Intercept,-51.77946386820816,Logistic Regression,t,17
0,51,biomarker,104.89848172605008,Logistic Regression,t,17
1,51,Intercept,-52.33055683717417,Logistic Regression,t,17
0,52,biomarker,102.12594611838307,Logistic Regression,t,17
1,52,Intercept,-51.001377406323925,Logistic Regression,t,17
0,53,biomarker,104.89133929973013,Logistic Regression,t,17
1,53,Intercept,-52.30531489015263,Logistic Regression,t,17
0,54,biomarker,81.53789250844991,Logistic Regression,t,17
1,54,Intercept,-40.59584294856919,Logistic Regression,t,17
0,55,biomarker,81.3072381526384,Logistic Regression,t,17
1,55,Intercept,-40.485311220296715,Logistic Regression,t,17
0,56,biomarker,79.77396120862014,Logistic Regression,t,17
1,56,Intercept,-40.95872215069841,Logistic Regression,t,17
0,57,biomarker,80.83232459027757,Logistic Regression,t,17
1,57,Intercept,-40.2386240658024,Logistic Regression,t,17
0,58,biomarker,104.52038440776796,Logistic Regression,t,17
1,58,Intercept,-52.11717870185977,Logistic Regression,t,17
0,59,biomarker,41.941108479840686,Logistic Regression,t,17
1,59,Intercept,-18.187182425434827,Logistic Regression,t,17
0,60,biomarker,102.00889086925048,Logistic Regression,t,17
1,60,Intercept,-50.94983163287935,Logistic Regression,t,17
0,61,biomarker,80.68942354495908,Logistic Regression,t,17
1,61,Intercept,-40.16360128528082,Logistic Regression,t,17
0,62,biomarker,102.65950477909388,Logistic Regression,t,17
1,62,Intercept,-51.27246046761971,Logistic Regression,t,17
0,63,biomarker,104.53824330182707,Logistic Regression,t,17
1,63,Intercept,-52.14390970152634,Logistic Regression,t,17
0,64,biomarker,81.04642924097658,Logistic Regression,t,17
1,64,Intercept,-40.3478514047179,Logistic Regression,t,17
0,65,biomarker,101.7147753068655,Logistic Regression,t,17
1,65,Intercept,-52.29889822187485,Logistic Regression,t,17
0,66,biomarker,80.93466311726777,Logistic Regression,t,17
1,66,Intercept,-39.74688581949625,Logistic Regression,t,17
0,67,biomarker,101.75736561265157,Logistic Regression,t,17
1,67,Intercept,-50.15654110683615,Logistic Regression,t,17
0,68,biomarker,104.806818666845,Logistic Regression,t,17
1,68,Intercept,-52.25977732800758,Logistic Regression,t,17
0,69,biomarker,91.43086701652322,Logistic Regression,t,17
1,69,Intercept,-46.4595313447218,Logistic Regression,t,17
0,70,biomarker,39.82809041938938,Logistic Regression,t,17
1,70,Intercept,-17.77071353704627,Logistic Regression,t,17
0,71,biomarker,103.96755152138908,Logistic Regression,t,17
1,71,Intercept,-51.85919028797253,Logistic Regression,t,17
0,72,biomarker,103.62211062476797,Logistic Regression,t,17
1,72,Intercept,-51.66646189231318,Logistic Regression,t,17
0,73,biomarker,101.96532542163277,Logistic Regression,t,17
1,73,Intercept,-50.929446969997834,Logistic Regression,t,17
0,74,biomarker,81.88253326787353,Logistic Regression,t,17
1,74,Intercept,-40.764101278933985,Logistic Regression,t,17
0,75,biomarker,41.447085001313106,Logistic Regression,t,17
1,75,Intercept,-17.95644616978449,Logistic Regression,t,17
0,76,biomarker,91.10262559672441,Logistic Regression,t,17
1,76,Intercept,-46.276778016443224,Logistic Regression,t,17
0,77,biomarker,103.48721084733816,Logistic Regression,t,17
1,77,Intercept,-50.92820663210715,Logistic Regression,t,17
0,78,biomarker,80.92585706273505,Logistic Regression,t,17
1,78,Intercept,-40.25699596470353,Logistic Regression,t,17
0,79,biomarker,71.91120955718381,Logistic Regression,t,17
1,79,Intercept,-36.53907034001642,Logistic Regression,t,17
0,80,biomarker,41.87116496827127,Logistic Regression,t,17
1,80,Intercept,-18.182670829158692,Logistic Regression,t,17
0,81,biomarker,102.4777907910777,Logistic Regression,t,17
1,81,Intercept,-51.17729593299762,Logistic Regression,t,17
0,82,biomarker,103.89419043256106,Logistic Regression,t,17
1,82,Intercept,-51.81720418089429,Logistic Regression,t,17
0,83,biomarker,38.68744937705101,Logistic Regression,t,17
1,83,Intercept,-16.30153956493886,Logistic Regression,t,17
0,84,biomarker,81.05734593557787,Logistic Regression,t,17
1,84,Intercept,-40.349023375199074,Logistic Regression,t,17
0,85,biomarker,91.52013451222751,Logistic Regression,t,17
1,85,Intercept,-46.50569946451061,Logistic Regression,t,17
0,86,biomarker,81.39547474573024,Logistic Regression,t,17
1,86,Intercept,-40.53228990511229,Logistic Regression,t,17
0,87,biomarker,41.33218873839979,Logistic Regression,t,17
1,87,Intercept,-17.92440812123826,Logistic Regression,t,17
0,88,biomarker,105.04615422971794,Logistic Regression,t,17
1,88,Intercept,-52.39275568454522,Logistic Regression,t,17
0,89,biomarker,40.289880257910134,Logistic Regression,t,17
1,89,Intercept,-17.698192154404257,Logistic Regression,t,17
0,90,biomarker,41.572822213037334,Logistic Regression,t,17
1,90,Intercept,-18.044979654447918,Logistic Regression,t,17
0,91,biomarker,103.71910198060571,Logistic Regression,t,17
1,91,Intercept,-51.732092445280266,Logistic Regression,t,17
0,92,biomarker,104.23683222508416,Logistic Regression,t,17
1,92,Intercept,-51.977410000102985,Logistic Regression,t,17
0,93,biomarker,99.17273232345698,Logistic Regression,t,17
1,93,Intercept,-50.34456984787133,Logistic Regression,t,17
0,94,biomarker,125.08951416818681,Logistic Regression,t,17
1,94,Intercept,-62.51348311562337,Logistic Regression,t,17
0,95,biomarker,80.10580829974874,Logistic Regression,t,17
1,95,Intercept,-39.81470037022001,Logistic Regression,t,17
0,96,biomarker,103.1977464164313,Logistic Regression,t,17
1,96,Intercept,-51.45123375338868,Logistic Regression,t,17
0,97,biomarker,69.66351868753782,Logistic Regression,t,17
1,97,Intercept,-36.50894609536867,Logistic Regression,t,17
0,98,biomarker,102.098301392139,Logistic Regression,t,17
1,98,Intercept,-50.988810202541664,Logistic Regression,t,17
0,99,biomarker,47.311138884381464,Logistic Regression,t,17
1,99,Intercept,-25.026450364671277,Logistic Regression,t,17
0,100,biomarker,103.82142666874677,Logistic Regression,t,17
