,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.9994486055946967,t,60
1,Logistic Regression,roc_auc,1,0.9996225926948349,t,60
2,Logistic Regression,roc_auc,2,0.9996515554006913,t,60
3,Logistic Regression,roc_auc,3,0.9996475530492661,t,60
4,Logistic Regression,roc_auc,4,0.999415846271026,t,60
5,Logistic Regression,roc_auc,5,0.9996687650806367,t,60
6,Logistic Regression,roc_auc,6,0.999343536882827,t,60
7,Logistic Regression,roc_auc,7,0.9996724268282873,t,60
8,Logistic Regression,roc_auc,8,0.9995176920341394,t,60
9,Logistic Regression,roc_auc,9,0.9995177283760793,t,60
10,Logistic Regression,roc_auc,10,0.9997474854126146,t,60
11,Logistic Regression,roc_auc,11,0.9996337771267149,t,60
12,Logistic Regression,roc_auc,12,0.9996265788712102,t,60
13,Logistic Regression,roc_auc,13,0.9996808853431705,t,60
14,Logistic Regression,roc_auc,14,0.9995782205351044,t,60
15,Logistic Regression,roc_auc,15,0.9996706630073667,t,60
16,Logistic Regression,roc_auc,16,0.9994108475252037,t,60
17,Logistic Regression,roc_auc,17,0.9994990220483642,t,60
18,Logistic Regression,roc_auc,18,0.9996829926207975,t,60
19,Logistic Regression,roc_auc,19,0.9998066356424297,t,60
20,Logistic Regression,roc_auc,20,0.9995480730609287,t,60
21,Logistic Regression,roc_auc,21,0.9992612784019775,t,60
22,Logistic Regression,roc_auc,22,0.9997644208865331,t,60
23,Logistic Regression,roc_auc,23,0.9996454586905993,t,60
24,Logistic Regression,roc_auc,24,0.9995039682539683,t,60
25,Logistic Regression,roc_auc,25,0.9995981765036377,t,60
26,Logistic Regression,roc_auc,26,0.9995308781435949,t,60
27,Logistic Regression,roc_auc,27,0.9994284015110468,t,60
28,Logistic Regression,roc_auc,28,0.9995004424462143,t,60
29,Logistic Regression,roc_auc,29,0.9994274089722525,t,60
30,Logistic Regression,roc_auc,30,0.9994301915791916,t,60
31,Logistic Regression,roc_auc,31,0.9996386536581984,t,60
32,Logistic Regression,roc_auc,32,0.9996287303154814,t,60
33,Logistic Regression,roc_auc,33,0.9996188122599229,t,60
34,Logistic Regression,roc_auc,34,0.9994833204089327,t,60
