,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,11.773763641383491,Logistic Regression,t,87
1,0,Intercept,-5.755078910214743,Logistic Regression,t,87
0,1,biomarker,11.162580222931666,Logistic Regression,t,87
1,1,Intercept,-5.565114386002246,Logistic Regression,t,87
0,2,biomarker,14.995667285149771,Logistic Regression,t,87
1,2,Intercept,-7.955059641406128,Logistic Regression,t,87
0,3,biomarker,13.414966489932828,Logistic Regression,t,87
1,3,Intercept,-6.7568493592759635,Logistic Regression,t,87
0,4,biomarker,13.910083506920154,Logistic Regression,t,87
1,4,Intercept,-7.134157873161303,Logistic Regression,t,87
0,5,biomarker,10.491374055979346,Logistic Regression,t,87
1,5,Intercept,-5.22643426427445,Logistic Regression,t,87
0,6,biomarker,9.634231159131614,Logistic Regression,t,87
1,6,Intercept,-5.19508374774044,Logistic Regression,t,87
0,7,biomarker,13.09516729766761,Logistic Regression,t,87
1,7,Intercept,-6.638039131971121,Logistic Regression,t,87
0,8,biomarker,11.1886051801169,Logistic Regression,t,87
1,8,Intercept,-5.832390485169029,Logistic Regression,t,87
0,9,biomarker,10.47289602452833,Logistic Regression,t,87
1,9,Intercept,-5.270083701045625,Logistic Regression,t,87
0,10,biomarker,11.91080523472017,Logistic Regression,t,87
1,10,Intercept,-6.146790313955273,Logistic Regression,t,87
0,11,biomarker,10.93917790603142,Logistic Regression,t,87
1,11,Intercept,-5.600233874061832,Logistic Regression,t,87
0,12,biomarker,11.324277601139745,Logistic Regression,t,87
1,12,Intercept,-6.00463794920809,Logistic Regression,t,87
0,13,biomarker,11.202496829147945,Logistic Regression,t,87
1,13,Intercept,-5.896911286265193,Logistic Regression,t,87
0,14,biomarker,12.36673232488232,Logistic Regression,t,87
1,14,Intercept,-6.03309565000718,Logistic Regression,t,87
0,15,biomarker,11.924887767507373,Logistic Regression,t,87
1,15,Intercept,-6.027141948221537,Logistic Regression,t,87
0,16,biomarker,12.662150275981398,Logistic Regression,t,87
1,16,Intercept,-6.531854293906985,Logistic Regression,t,87
0,17,biomarker,12.609160046748073,Logistic Regression,t,87
1,17,Intercept,-6.269505064622125,Logistic Regression,t,87
0,18,biomarker,11.342609533566185,Logistic Regression,t,87
1,18,Intercept,-5.7539507265586,Logistic Regression,t,87
0,19,biomarker,11.206046849748947,Logistic Regression,t,87
1,19,Intercept,-5.85416957016573,Logistic Regression,t,87
0,20,biomarker,10.571251720826469,Logistic Regression,t,87
1,20,Intercept,-5.243888468475169,Logistic Regression,t,87
0,21,biomarker,10.754658535356338,Logistic Regression,t,87
1,21,Intercept,-5.528461873588198,Logistic Regression,t,87
0,22,biomarker,10.893035188704625,Logistic Regression,t,87
1,22,Intercept,-5.568950920891377,Logistic Regression,t,87
0,23,biomarker,15.805812974083276,Logistic Regression,t,87
1,23,Intercept,-8.219827118262852,Logistic Regression,t,87
0,24,biomarker,12.783154393941562,Logistic Regression,t,87
1,24,Intercept,-6.435973061633292,Logistic Regression,t,87
0,25,biomarker,10.936965050643641,Logistic Regression,t,87
1,25,Intercept,-5.488058511917574,Logistic Regression,t,87
0,26,biomarker,10.84058423399146,Logistic Regression,t,87
1,26,Intercept,-5.388131151983723,Logistic Regression,t,87
0,27,biomarker,12.187417825760509,Logistic Regression,t,87
1,27,Intercept,-6.314103401467366,Logistic Regression,t,87
