,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,42.356477615915196,Logistic Regression,t,117
1,0,Intercept,-20.821537223592745,Logistic Regression,t,117
0,1,biomarker,40.604030700499806,Logistic Regression,t,117
1,1,Intercept,-19.31542210747315,Logistic Regression,t,117
0,2,biomarker,41.20373920514037,Logistic Regression,t,117
1,2,Intercept,-19.456446675040848,Logistic Regression,t,117
0,3,biomarker,38.44182678099037,Logistic Regression,t,117
1,3,Intercept,-18.27493899335067,Logistic Regression,t,117
0,4,biomarker,42.37045204554145,Logistic Regression,t,117
1,4,Intercept,-20.835671656157338,Logistic Regression,t,117
0,5,biomarker,42.39472330502523,Logistic Regression,t,117
1,5,Intercept,-20.859791985393947,Logistic Regression,t,117
0,6,biomarker,41.80074066374242,Logistic Regression,t,117
1,6,Intercept,-20.76464237698868,Logistic Regression,t,117
0,7,biomarker,39.55376282677122,Logistic Regression,t,117
1,7,Intercept,-21.103546121393034,Logistic Regression,t,117
0,8,biomarker,41.49160530977572,Logistic Regression,t,117
1,8,Intercept,-20.85343969258472,Logistic Regression,t,117
0,9,biomarker,41.2339276948184,Logistic Regression,t,117
1,9,Intercept,-20.411477802024653,Logistic Regression,t,117
0,10,biomarker,42.79065217271073,Logistic Regression,t,117
1,10,Intercept,-21.12601955173001,Logistic Regression,t,117
0,11,biomarker,42.58904414354124,Logistic Regression,t,117
1,11,Intercept,-21.066436880730368,Logistic Regression,t,117
0,12,biomarker,40.24397614689478,Logistic Regression,t,117
1,12,Intercept,-20.440091372444915,Logistic Regression,t,117
0,13,biomarker,42.15148150948755,Logistic Regression,t,117
1,13,Intercept,-21.06049205099716,Logistic Regression,t,117
0,14,biomarker,41.51598536972975,Logistic Regression,t,117
1,14,Intercept,-20.572087537232562,Logistic Regression,t,117
0,15,biomarker,41.64898963851078,Logistic Regression,t,117
1,15,Intercept,-20.73456782006281,Logistic Regression,t,117
0,16,biomarker,42.503671941218585,Logistic Regression,t,117
1,16,Intercept,-21.00880567915066,Logistic Regression,t,117
0,17,biomarker,42.72932912920018,Logistic Regression,t,117
1,17,Intercept,-21.10388471936188,Logistic Regression,t,117
0,18,biomarker,41.9788618923765,Logistic Regression,t,117
1,18,Intercept,-20.954203510051222,Logistic Regression,t,117
0,19,biomarker,41.57480917850123,Logistic Regression,t,117
1,19,Intercept,-20.723271701708285,Logistic Regression,t,117
0,20,biomarker,40.79910478658386,Logistic Regression,t,117
1,20,Intercept,-19.499928795225355,Logistic Regression,t,117
0,21,biomarker,40.71166634841853,Logistic Regression,t,117
1,21,Intercept,-19.779537655922308,Logistic Regression,t,117
0,22,biomarker,41.78290723055649,Logistic Regression,t,117
1,22,Intercept,-20.816783487736338,Logistic Regression,t,117
0,23,biomarker,41.365406111421514,Logistic Regression,t,117
1,23,Intercept,-20.04669478453528,Logistic Regression,t,117
0,24,biomarker,41.61932934420824,Logistic Regression,t,117
1,24,Intercept,-20.306209951877207,Logistic Regression,t,117
0,25,biomarker,42.79904472495577,Logistic Regression,t,117
1,25,Intercept,-21.160946978226008,Logistic Regression,t,117
0,26,biomarker,41.985801000726966,Logistic Regression,t,117
1,26,Intercept,-20.8848795184551,Logistic Regression,t,117
0,27,biomarker,41.541785956622846,Logistic Regression,t,117
1,27,Intercept,-20.584474872588153,Logistic Regression,t,117
0,28,biomarker,41.53141009224775,Logistic Regression,t,117
1,28,Intercept,-20.460786188990195,Logistic Regression,t,117
0,29,biomarker,39.59861490850237,Logistic Regression,t,117
1,29,Intercept,-19.568364193323067,Logistic Regression,t,117
0,30,biomarker,40.15905868396574,Logistic Regression,t,117
1,30,Intercept,-19.632386696190334,Logistic Regression,t,117
0,31,biomarker,39.89034658451964,Logistic Regression,t,117
1,31,Intercept,-18.843434673904035,Logistic Regression,t,117
0,32,biomarker,40.75982874726227,Logistic Regression,t,117
1,32,Intercept,-20.32892717003417,Logistic Regression,t,117
0,33,biomarker,41.23389771158876,Logistic Regression,t,117
1,33,Intercept,-19.544610991826175,Logistic Regression,t,117
0,34,biomarker,40.91161266382814,Logistic Regression,t,117
1,34,Intercept,-20.446117379871183,Logistic Regression,t,117
0,35,biomarker,40.87763740401591,Logistic Regression,t,117
1,35,Intercept,-19.756989660633746,Logistic Regression,t,117
0,36,biomarker,42.44681320250485,Logistic Regression,t,117
1,36,Intercept,-20.88338716266381,Logistic Regression,t,117
0,37,biomarker,42.58930802642767,Logistic Regression,t,117
1,37,Intercept,-21.055508008688022,Logistic Regression,t,117
0,38,biomarker,42.17698932109604,Logistic Regression,t,117
1,38,Intercept,-20.970554163781053,Logistic Regression,t,117
0,39,biomarker,42.72559045213398,Logistic Regression,t,117
1,39,Intercept,-21.147021664923805,Logistic Regression,t,117
0,40,biomarker,40.87993107862591,Logistic Regression,t,117
1,40,Intercept,-20.27387290084196,Logistic Regression,t,117
0,41,biomarker,42.70844550265815,Logistic Regression,t,117
1,41,Intercept,-21.073316618400938,Logistic Regression,t,117
0,42,biomarker,41.46223870340099,Logistic Regression,t,117
1,42,Intercept,-20.665071160411735,Logistic Regression,t,117
0,43,biomarker,41.89958377805643,Logistic Regression,t,117
1,43,Intercept,-20.796201468904076,Logistic Regression,t,117
0,44,biomarker,42.08593586758648,Logistic Regression,t,117
1,44,Intercept,-20.852829567068422,Logistic Regression,t,117
0,45,biomarker,42.98918140957717,Logistic Regression,t,117
1,45,Intercept,-21.23029869993123,Logistic Regression,t,117
0,46,biomarker,42.10328453449604,Logistic Regression,t,117
1,46,Intercept,-20.907474018431696,Logistic Regression,t,117
0,47,biomarker,42.57030819893432,Logistic Regression,t,117
1,47,Intercept,-21.043419948835005,Logistic Regression,t,117
0,48,biomarker,41.208960813283966,Logistic Regression,t,117
1,48,Intercept,-20.72286477908,Logistic Regression,t,117
0,49,biomarker,40.90611226145875,Logistic Regression,t,117
1,49,Intercept,-20.016644677318475,Logistic Regression,t,117
0,50,biomarker,41.651479729445676,Logistic Regression,t,117
1,50,Intercept,-20.728905654492365,Logistic Regression,t,117
0,51,biomarker,40.55607548934282,Logistic Regression,t,117
1,51,Intercept,-19.120605582446057,Logistic Regression,t,117
0,52,biomarker,41.10274528106316,Logistic Regression,t,117
1,52,Intercept,-20.319757399468173,Logistic Regression,t,117
0,53,biomarker,42.70297764995412,Logistic Regression,t,117
1,53,Intercept,-21.03122724916726,Logistic Regression,t,117
0,54,biomarker,42.29961065103535,Logistic Regression,t,117
1,54,Intercept,-20.936973231044323,Logistic Regression,t,117
0,55,biomarker,42.0066530484628,Logistic Regression,t,117
1,55,Intercept,-20.860351983435496,Logistic Regression,t,117
0,56,biomarker,41.03026635430876,Logistic Regression,t,117
1,56,Intercept,-20.51772147896109,Logistic Regression,t,117
0,57,biomarker,41.41742585955972,Logistic Regression,t,117
1,57,Intercept,-20.45632423273765,Logistic Regression,t,117
0,58,biomarker,38.96770398151602,Logistic Regression,t,117
1,58,Intercept,-17.80307345475092,Logistic Regression,t,117
0,59,biomarker,42.40635968742602,Logistic Regression,t,117
1,59,Intercept,-21.007246122884403,Logistic Regression,t,117
0,60,biomarker,41.20330609835489,Logistic Regression,t,117
1,60,Intercept,-19.459280234998875,Logistic Regression,t,117
0,61,biomarker,43.011773385335346,Logistic Regression,t,117
1,61,Intercept,-21.238759924011546,Logistic Regression,t,117
0,62,biomarker,42.55476036668565,Logistic Regression,t,117
1,62,Intercept,-21.168692542048174,Logistic Regression,t,117
0,63,biomarker,40.09025298179601,Logistic Regression,t,117
1,63,Intercept,-19.23961988942238,Logistic Regression,t,117
0,64,biomarker,42.515704945299696,Logistic Regression,t,117
1,64,Intercept,-21.052206382491956,Logistic Regression,t,117
0,65,biomarker,42.063086433933265,Logistic Regression,t,117
1,65,Intercept,-20.886362900610344,Logistic Regression,t,117
0,66,biomarker,42.015802078411596,Logistic Regression,t,117
1,66,Intercept,-20.892029448405342,Logistic Regression,t,117
0,67,biomarker,42.69389110439569,Logistic Regression,t,117
1,67,Intercept,-21.01446279338404,Logistic Regression,t,117
0,68,biomarker,42.741526115881626,Logistic Regression,t,117
1,68,Intercept,-21.119826891075668,Logistic Regression,t,117
0,69,biomarker,41.974676424805445,Logistic Regression,t,117
1,69,Intercept,-20.815890680699294,Logistic Regression,t,117
0,70,biomarker,42.56590430226859,Logistic Regression,t,117
1,70,Intercept,-21.043196872006217,Logistic Regression,t,117
0,71,biomarker,42.46751658188713,Logistic Regression,t,117
1,71,Intercept,-20.899704516815383,Logistic Regression,t,117
0,72,biomarker,42.43231876158662,Logistic Regression,t,117
1,72,Intercept,-21.03049787551892,Logistic Regression,t,117
0,73,biomarker,42.8540727906537,Logistic Regression,t,117
1,73,Intercept,-21.138531962455676,Logistic Regression,t,117
0,74,biomarker,40.693932928438514,Logistic Regression,t,117
1,74,Intercept,-20.55443753932003,Logistic Regression,t,117
0,75,biomarker,40.65805180266163,Logistic Regression,t,117
1,75,Intercept,-19.26945717113995,Logistic Regression,t,117
0,76,biomarker,41.856602382842624,Logistic Regression,t,117
1,76,Intercept,-20.759373586253798,Logistic Regression,t,117
0,77,biomarker,42.230087220729075,Logistic Regression,t,117
1,77,Intercept,-21.02305547088854,Logistic Regression,t,117
0,78,biomarker,42.55791864707773,Logistic Regression,t,117
1,78,Intercept,-20.991644161940407,Logistic Regression,t,117
0,79,biomarker,40.57367986913231,Logistic Regression,t,117
1,79,Intercept,-19.305337146024332,Logistic Regression,t,117
0,80,biomarker,43.05086363710341,Logistic Regression,t,117
1,80,Intercept,-21.23424797828755,Logistic Regression,t,117
0,81,biomarker,42.03314658424256,Logistic Regression,t,117
1,81,Intercept,-20.86944075397526,Logistic Regression,t,117
0,82,biomarker,41.16723583647443,Logistic Regression,t,117
1,82,Intercept,-20.566305755720627,Logistic Regression,t,117
0,83,biomarker,42.036463953886184,Logistic Regression,t,117
1,83,Intercept,-20.936999990338627,Logistic Regression,t,117
0,84,biomarker,41.92138462137396,Logistic Regression,t,117
1,84,Intercept,-20.863097064095523,Logistic Regression,t,117
0,85,biomarker,42.51646439272183,Logistic Regression,t,117
1,85,Intercept,-21.00738112700288,Logistic Regression,t,117
0,86,biomarker,42.25107117959343,Logistic Regression,t,117
1,86,Intercept,-21.000960470764422,Logistic Regression,t,117
0,87,biomarker,42.23436047903089,Logistic Regression,t,117
1,87,Intercept,-20.978916893352018,Logistic Regression,t,117
0,88,biomarker,42.38288177869659,Logistic Regression,t,117
1,88,Intercept,-20.881893469970723,Logistic Regression,t,117
0,89,biomarker,41.85224943809943,Logistic Regression,t,117
1,89,Intercept,-20.660709643993663,Logistic Regression,t,117
0,90,biomarker,42.96596343589138,Logistic Regression,t,117
1,90,Intercept,-21.223628546172606,Logistic Regression,t,117
0,91,biomarker,41.848655017668136,Logistic Regression,t,117
1,91,Intercept,-20.511607281584922,Logistic Regression,t,117
0,92,biomarker,40.72468853716755,Logistic Regression,t,117
1,92,Intercept,-19.798413290658498,Logistic Regression,t,117
0,93,biomarker,40.114565067525355,Logistic Regression,t,117
1,93,Intercept,-18.838579954822798,Logistic Regression,t,117
0,94,biomarker,42.67360004469183,Logistic Regression,t,117
1,94,Intercept,-21.05107347255204,Logistic Regression,t,117
0,95,biomarker,42.61117275002375,Logistic Regression,t,117
1,95,Intercept,-21.043555951329076,Logistic Regression,t,117
0,96,biomarker,40.99069727363633,Logistic Regression,t,117
1,96,Intercept,-20.040328829586485,Logistic Regression,t,117
0,97,biomarker,41.29311245543385,Logistic Regression,t,117
1,97,Intercept,-19.488716556415227,Logistic Regression,t,117
0,98,biomarker,39.935166770573865,Logistic Regression,t,117
1,98,Intercept,-19.269546621892957,Logistic Regression,t,117
0,99,biomarker,42.28921524864952,Logistic Regression,t,117
1,99,Intercept,-20.91292973007946,Logistic Regression,t,117
0,100,biomarker,41.270550630330554,Logistic Regression,t,117
1,100,Intercept,-19.990108905910773,Logistic Regression,t,117
0,101,biomarker,41.042276321575955,Logistic Regression,t,117
1,101,Intercept,-20.06248934226784,Logistic Regression,t,117
0,102,biomarker,41.29358673590971,Logistic Regression,t,117
1,102,Intercept,-20.253137644613435,Logistic Regression,t,117
0,103,biomarker,42.474504477579984,Logistic Regression,t,117
1,103,Intercept,-20.961595009367734,Logistic Regression,t,117
0,104,biomarker,38.96971782511803,Logistic Regression,t,117
1,104,Intercept,-18.598575336187647,Logistic Regression,t,117
0,105,biomarker,42.941321152007916,Logistic Regression,t,117
1,105,Intercept,-21.21497447165166,Logistic Regression,t,117
0,106,biomarker,42.85427587356472,Logistic Regression,t,117
1,106,Intercept,-21.136074716374733,Logistic Regression,t,117
0,107,biomarker,41.14288520825613,Logistic Regression,t,117
1,107,Intercept,-19.9000475606783,Logistic Regression,t,117
0,108,biomarker,39.074276897010975,Logistic Regression,t,117
1,108,Intercept,-21.380738911491854,Logistic Regression,t,117
0,109,biomarker,42.36627151133212,Logistic Regression,t,117
1,109,Intercept,-20.808590398296907,Logistic Regression,t,117
0,110,biomarker,41.34627629713685,Logistic Regression,t,117
1,110,Intercept,-20.451010035077072,Logistic Regression,t,117
0,111,biomarker,40.18614592209956,Logistic Regression,t,117
1,111,Intercept,-19.543321659081275,Logistic Regression,t,117
0,112,biomarker,41.34314627019561,Logistic Regression,t,117
1,112,Intercept,-19.53642866371849,Logistic Regression,t,117
0,113,biomarker,42.71814426456199,Logistic Regression,t,117
1,113,Intercept,-21.13104900905495,Logistic Regression,t,117
0,114,biomarker,41.540736897257005,Logistic Regression,t,117
1,114,Intercept,-20.87448064207796,Logistic Regression,t,117
0,115,biomarker,42.79783323624686,Logistic Regression,t,117
1,115,Intercept,-21.156721429126453,Logistic Regression,t,117
0,116,biomarker,40.898716503756454,Logistic Regression,t,117
1,116,Intercept,-19.384184729346497,Logistic Regression,t,117
0,117,biomarker,42.921401249688,Logistic Regression,t,117
1,117,Intercept,-21.1668431610952,Logistic Regression,t,117
0,118,biomarker,43.20373333550987,Logistic Regression,t,117
1,118,Intercept,-21.306459470694303,Logistic Regression,t,117
0,119,biomarker,42.1349889591716,Logistic Regression,t,117
1,119,Intercept,-20.697349782206494,Logistic Regression,t,117
0,120,biomarker,42.483312425610144,Logistic Regression,t,117
1,120,Intercept,-21.215878414485008,Logistic Regression,t,117
0,121,biomarker,40.57315070569408,Logistic Regression,t,117
1,121,Intercept,-20.165841237506793,Logistic Regression,t,117
0,122,biomarker,42.566297562107636,Logistic Regression,t,117
1,122,Intercept,-21.021569088378374,Logistic Regression,t,117
0,123,biomarker,41.83450162091991,Logistic Regression,t,117
1,123,Intercept,-20.82924176865843,Logistic Regression,t,117
0,124,biomarker,39.5136386204057,Logistic Regression,t,117
1,124,Intercept,-18.291628314240953,Logistic Regression,t,117
0,125,biomarker,41.67049815221895,Logistic Regression,t,117
1,125,Intercept,-20.75140690275705,Logistic Regression,t,117
0,126,biomarker,41.271979867022665,Logistic Regression,t,117
1,126,Intercept,-20.132748580691036,Logistic Regression,t,117
0,127,biomarker,41.942515325975954,Logistic Regression,t,117
1,127,Intercept,-20.625597132730494,Logistic Regression,t,117
0,128,biomarker,41.186863347145106,Logistic Regression,t,117
1,128,Intercept,-20.363247967667412,Logistic Regression,t,117
0,129,biomarker,39.7768605142361,Logistic Regression,t,117
1,129,Intercept,-18.631991151285547,Logistic Regression,t,117
0,130,biomarker,40.14133311338132,Logistic Regression,t,117
1,130,Intercept,-19.35839639619468,Logistic Regression,t,117
0,131,biomarker,42.47793498552863,Logistic Regression,t,117
1,131,Intercept,-21.019135111130918,Logistic Regression,t,117
0,132,biomarker,41.837368343884435,Logistic Regression,t,117
1,132,Intercept,-20.82117175451556,Logistic Regression,t,117
0,133,biomarker,41.816230447999324,Logistic Regression,t,117
1,133,Intercept,-20.552847040337724,Logistic Regression,t,117
0,134,biomarker,41.55803141939468,Logistic Regression,t,117
1,134,Intercept,-20.883955826712494,Logistic Regression,t,117
0,135,biomarker,41.810100819566514,Logistic Regression,t,117
1,135,Intercept,-20.573704702279436,Logistic Regression,t,117
0,136,biomarker,41.83797856196014,Logistic Regression,t,117
1,136,Intercept,-20.46820167147849,Logistic Regression,t,117
0,137,biomarker,42.83731013157778,Logistic Regression,t,117
1,137,Intercept,-21.133185032036664,Logistic Regression,t,117
0,138,biomarker,40.494968255940535,Logistic Regression,t,117
1,138,Intercept,-20.357617840736754,Logistic Regression,t,117
0,139,biomarker,41.98601501010428,Logistic Regression,t,117
