,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,33.302932426713085,Logistic Regression,t,336
1,0,Intercept,-13.220474603121895,Logistic Regression,t,336
0,1,biomarker,33.065636792154834,Logistic Regression,t,336
1,1,Intercept,-13.696297821153784,Logistic Regression,t,336
0,2,biomarker,36.75584671216735,Logistic Regression,t,336
1,2,Intercept,-15.013310922991392,Logistic Regression,t,336
0,3,biomarker,37.704815495835334,Logistic Regression,t,336
1,3,Intercept,-15.7774356203376,Logistic Regression,t,336
0,4,biomarker,30.896943796812174,Logistic Regression,t,336
1,4,Intercept,-13.631481741587328,Logistic Regression,t,336
0,5,biomarker,34.629035189805975,Logistic Regression,t,336
1,5,Intercept,-14.18150189037222,Logistic Regression,t,336
0,6,biomarker,27.706121933631618,Logistic Regression,t,336
1,6,Intercept,-15.280719519405812,Logistic Regression,t,336
0,7,biomarker,35.21950119285489,Logistic Regression,t,336
1,7,Intercept,-14.660800964055806,Logistic Regression,t,336
0,8,biomarker,34.086609929920144,Logistic Regression,t,336
1,8,Intercept,-14.108799099960953,Logistic Regression,t,336
0,9,biomarker,35.009270474528925,Logistic Regression,t,336
1,9,Intercept,-14.25823358224108,Logistic Regression,t,336
0,10,biomarker,34.150369560770535,Logistic Regression,t,336
1,10,Intercept,-13.59620575094622,Logistic Regression,t,336
0,11,biomarker,32.102016325376056,Logistic Regression,t,336
1,11,Intercept,-13.229003780857962,Logistic Regression,t,336
0,12,biomarker,35.3520818959331,Logistic Regression,t,336
1,12,Intercept,-14.917838075354235,Logistic Regression,t,336
0,13,biomarker,34.598672034725226,Logistic Regression,t,336
1,13,Intercept,-14.209710114170058,Logistic Regression,t,336
0,14,biomarker,33.69828497981477,Logistic Regression,t,336
1,14,Intercept,-13.871556354802811,Logistic Regression,t,336
0,15,biomarker,32.56521066571864,Logistic Regression,t,336
1,15,Intercept,-13.61206599300144,Logistic Regression,t,336
0,16,biomarker,30.52453579133482,Logistic Regression,t,336
1,16,Intercept,-14.077203080118052,Logistic Regression,t,336
0,17,biomarker,35.34712129345171,Logistic Regression,t,336
1,17,Intercept,-16.27098821143444,Logistic Regression,t,336
0,18,biomarker,34.83470175182855,Logistic Regression,t,336
1,18,Intercept,-15.191887396199382,Logistic Regression,t,336
0,19,biomarker,45.081884957971255,Logistic Regression,t,336
1,19,Intercept,-18.57858926380308,Logistic Regression,t,336
0,20,biomarker,37.25252760157834,Logistic Regression,t,336
1,20,Intercept,-15.140466230908054,Logistic Regression,t,336
0,21,biomarker,36.00223966700682,Logistic Regression,t,336
1,21,Intercept,-15.01847579588631,Logistic Regression,t,336
0,22,biomarker,37.78340739706461,Logistic Regression,t,336
1,22,Intercept,-15.285089604333585,Logistic Regression,t,336
0,23,biomarker,49.20385681491334,Logistic Regression,t,336
1,23,Intercept,-20.012875290136545,Logistic Regression,t,336
0,24,biomarker,37.19874699123312,Logistic Regression,t,336
