,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.9165095489060158,t,233
1,Logistic Regression,roc_auc,1,0.905110290505828,t,233
2,Logistic Regression,roc_auc,2,0.9243159663626517,t,233
3,Logistic Regression,roc_auc,3,0.9241759052508818,t,233
4,Logistic Regression,roc_auc,4,0.9142237206454965,t,233
5,Logistic Regression,roc_auc,5,0.9200438919613952,t,233
6,Logistic Regression,roc_auc,6,0.9234098214349208,t,233
7,Logistic Regression,roc_auc,7,0.9167550788286836,t,233
8,Logistic Regression,roc_auc,8,0.9205107574679943,t,233
9,Logistic Regression,roc_auc,9,0.9082233540478784,t,233
10,Logistic Regression,roc_auc,10,0.9164767991108642,t,233
11,Logistic Regression,roc_auc,11,0.9204789697403907,t,233
12,Logistic Regression,roc_auc,12,0.9168333354819866,t,233
13,Logistic Regression,roc_auc,13,0.9121710241224903,t,233
14,Logistic Regression,roc_auc,14,0.9172827802422321,t,233
15,Logistic Regression,roc_auc,15,0.912119023544706,t,233
16,Logistic Regression,roc_auc,16,0.9096162677279718,t,233
17,Logistic Regression,roc_auc,17,0.9169047830725463,t,233
18,Logistic Regression,roc_auc,18,0.929980494931661,t,233
19,Logistic Regression,roc_auc,19,0.9274461369135226,t,233
20,Logistic Regression,roc_auc,20,0.9274612781792682,t,233
21,Logistic Regression,roc_auc,21,0.9180236951290183,t,233
22,Logistic Regression,roc_auc,22,0.917958462512918,t,233
23,Logistic Regression,roc_auc,23,0.9210676275314449,t,233
24,Logistic Regression,roc_auc,24,0.9158879501621439,t,233
25,Logistic Regression,roc_auc,25,0.9194672816107077,t,233
26,Logistic Regression,roc_auc,26,0.916574199811194,t,233
27,Logistic Regression,roc_auc,27,0.9217127864270694,t,233
28,Logistic Regression,roc_auc,28,0.9169890012893385,t,233
29,Logistic Regression,roc_auc,29,0.9200293052799294,t,233
30,Logistic Regression,roc_auc,30,0.926261367833559,t,233
31,Logistic Regression,roc_auc,31,0.9133168794076587,t,233
32,Logistic Regression,roc_auc,32,0.9180209858521795,t,233
33,Logistic Regression,roc_auc,33,0.9161378075967114,t,233
34,Logistic Regression,roc_auc,34,0.9168795042721666,t,233
35,Logistic Regression,roc_auc,35,0.9193493150684932,t,233
36,Logistic Regression,roc_auc,36,0.9173081349200166,t,233
37,Logistic Regression,roc_auc,37,0.9187088527594902,t,233
38,Logistic Regression,roc_auc,38,0.9111635765417279,t,233
39,Logistic Regression,roc_auc,39,0.9188285642031457,t,233
40,Logistic Regression,roc_auc,40,0.9184855418291199,t,233
41,Logistic Regression,roc_auc,41,0.9216621159544872,t,233
42,Logistic Regression,roc_auc,42,0.9168101171729818,t,233
43,Logistic Regression,roc_auc,43,0.9198378265881146,t,233
44,Logistic Regression,roc_auc,44,0.9167197025189027,t,233
45,Logistic Regression,roc_auc,45,0.9136561183846719,t,233
46,Logistic Regression,roc_auc,46,0.9215418463042802,t,233
47,Logistic Regression,roc_auc,47,0.9169555340531645,t,233
48,Logistic Regression,roc_auc,48,0.9274310395096143,t,233
49,Logistic Regression,roc_auc,49,0.918765741673663,t,233
50,Logistic Regression,average_precision,0,0.9331712294285829,t,233
51,Logistic Regression,average_precision,1,0.9229241969758334,t,233
52,Logistic Regression,average_precision,2,0.9346194764865058,t,233
53,Logistic Regression,average_precision,3,0.9362731058830265,t,233
54,Logistic Regression,average_precision,4,0.9356594084867023,t,233
55,Logistic Regression,average_precision,5,0.9385732250258905,t,233
56,Logistic Regression,average_precision,6,0.9344552362507561,t,233
57,Logistic Regression,average_precision,7,0.9346136673767378,t,233
58,Logistic Regression,average_precision,8,0.9290492097068812,t,233
59,Logistic Regression,average_precision,9,0.9176570856351891,t,233
60,Logistic Regression,average_precision,10,0.9306636191522732,t,233
61,Logistic Regression,average_precision,11,0.9298461348510612,t,233
62,Logistic Regression,average_precision,12,0.931209072051448,t,233
63,Logistic Regression,average_precision,13,0.930304337870064,t,233
64,Logistic Regression,average_precision,14,0.9321094924335525,t,233
65,Logistic Regression,average_precision,15,0.9298666686758643,t,233
66,Logistic Regression,average_precision,16,0.9246742850886764,t,233
67,Logistic Regression,average_precision,17,0.9290012992329331,t,233
68,Logistic Regression,average_precision,18,0.9448841847700458,t,233
69,Logistic Regression,average_precision,19,0.9409484731861454,t,233
70,Logistic Regression,average_precision,20,0.9463869482366724,t,233
71,Logistic Regression,average_precision,21,0.9300630879815611,t,233
72,Logistic Regression,average_precision,22,0.9359621002491292,t,233
73,Logistic Regression,average_precision,23,0.9401030541122306,t,233
74,Logistic Regression,average_precision,24,0.9323446808769188,t,233
75,Logistic Regression,average_precision,25,0.9333328048364461,t,233
76,Logistic Regression,average_precision,26,0.9364718554917466,t,233
77,Logistic Regression,average_precision,27,0.9393613924578799,t,233
78,Logistic Regression,average_precision,28,0.930736484101149,t,233
79,Logistic Regression,average_precision,29,0.9361759905769852,t,233
