,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.999390243902439,0.9993055555555556,1.0,1.0,t,108
1,1,Logistic Regression,1.0,1.0,0.9994192799070848,0.9993031358885017,1.0,1.0,t,108
2,2,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
3,3,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,1.0,1.0,t,108
4,4,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
5,5,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,1.0,1.0,t,108
6,6,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
7,7,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
8,8,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,1.0,1.0,t,108
9,9,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,1.0,1.0,t,108
10,10,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
11,11,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
12,12,Logistic Regression,1.0,1.0,0.9992063492063492,0.9993031358885017,1.0,1.0,t,108
13,13,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
14,14,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,0.9999999999999998,1.0,t,108
15,15,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
16,16,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,1.0,1.0,t,108
17,17,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
18,18,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
19,19,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,1.0,1.0,t,108
20,20,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
21,21,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
22,22,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
23,23,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,1.0,1.0,t,108
24,24,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,108
25,25,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
26,26,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
27,27,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
28,28,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
29,29,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
30,30,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,108
31,31,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
32,32,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
33,33,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
34,34,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
35,35,Logistic Regression,1.0,1.0,0.9992492492492493,0.9993055555555556,1.0,1.0,t,108
36,36,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
37,37,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
38,38,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
39,39,Logistic Regression,1.0,1.0,0.999390243902439,0.9993055555555556,1.0,1.0,t,108
40,40,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
41,41,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9861111111111112,0.9821428571428572,t,108
42,42,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
43,43,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
44,44,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,108
45,45,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,108
46,46,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,1.0,1.0,t,108
47,47,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,108
48,48,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
49,49,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,108
50,50,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
51,51,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,1.0,1.0,t,108
52,52,Logistic Regression,1.0,1.0,0.9992887624466569,0.9993069993069993,1.0,1.0,t,108
53,53,Logistic Regression,1.0,1.0,0.999390243902439,0.9993055555555556,1.0,1.0,t,108
54,54,Logistic Regression,1.0,1.0,1.0,1.0,0.9888888888888889,0.9814814814814815,t,108
55,55,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,1.0,1.0,t,108
56,56,Logistic Regression,1.0,1.0,0.9993589743589744,0.9993069993069994,0.9999999999999998,1.0,t,108
57,57,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,1.0,1.0,t,108
58,58,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,0.9999999999999998,1.0,t,108
59,59,Logistic Regression,1.0,1.0,0.9993252361673411,0.9993074792243768,1.0,1.0,t,108
