,model,metric,performance_bootstrap,value,distribution,seed
0,Logistic Regression,roc_auc,0,0.9064141398869818,t,353
1,Logistic Regression,roc_auc,1,0.9111670331829482,t,353
2,Logistic Regression,roc_auc,2,0.914267961896872,t,353
3,Logistic Regression,roc_auc,3,0.9054539943395153,t,353
4,Logistic Regression,roc_auc,4,0.9160931905382222,t,353
5,Logistic Regression,roc_auc,5,0.9108493441326291,t,353
6,Logistic Regression,roc_auc,6,0.9220746723462356,t,353
7,Logistic Regression,roc_auc,7,0.9057784885320499,t,353
8,Logistic Regression,roc_auc,8,0.9179831970128024,t,353
9,Logistic Regression,roc_auc,9,0.9084373509584927,t,353
10,Logistic Regression,roc_auc,10,0.9166866351764378,t,353
11,Logistic Regression,roc_auc,11,0.9037269399590043,t,353
12,Logistic Regression,roc_auc,12,0.9105425231087665,t,353
13,Logistic Regression,roc_auc,13,0.9092389915443505,t,353
14,Logistic Regression,roc_auc,14,0.9187023414760327,t,353
15,Logistic Regression,roc_auc,15,0.9157688418760208,t,353
16,Logistic Regression,roc_auc,16,0.9146578821837443,t,353
17,Logistic Regression,roc_auc,17,0.9099524359886203,t,353
18,Logistic Regression,roc_auc,18,0.9058505868193402,t,353
19,Logistic Regression,roc_auc,19,0.9255471655674533,t,353
20,Logistic Regression,roc_auc,20,0.9159678331215297,t,353
21,Logistic Regression,roc_auc,21,0.9122731410878198,t,353
22,Logistic Regression,roc_auc,22,0.9074045182296008,t,353
23,Logistic Regression,roc_auc,23,0.9017671459869437,t,353
24,Logistic Regression,roc_auc,24,0.9223728096375945,t,353
25,Logistic Regression,roc_auc,25,0.9079561941269763,t,353
26,Logistic Regression,roc_auc,26,0.9159644304152975,t,353
27,Logistic Regression,roc_auc,27,0.9155901043233914,t,353
28,Logistic Regression,roc_auc,28,0.9050325090189248,t,353
29,Logistic Regression,roc_auc,29,0.9138721734986379,t,353
30,Logistic Regression,roc_auc,30,0.9082679557433977,t,353
31,Logistic Regression,roc_auc,31,0.9150044957174014,t,353
32,Logistic Regression,roc_auc,32,0.9148578570669517,t,353
33,Logistic Regression,roc_auc,33,0.9111957107705775,t,353
34,Logistic Regression,roc_auc,34,0.9149719694652144,t,353
35,Logistic Regression,roc_auc,35,0.9089614837217577,t,353
36,Logistic Regression,roc_auc,36,0.9095935990141919,t,353
37,Logistic Regression,roc_auc,37,0.9191688529639346,t,353
38,Logistic Regression,roc_auc,38,0.9101920768307323,t,353
39,Logistic Regression,roc_auc,39,0.910548086636791,t,353
40,Logistic Regression,roc_auc,40,0.9109522531078156,t,353
41,Logistic Regression,roc_auc,41,0.9129445722812068,t,353
42,Logistic Regression,roc_auc,42,0.9160734514013988,t,353
43,Logistic Regression,roc_auc,43,0.9071153873520036,t,353
44,Logistic Regression,roc_auc,44,0.9147107889377663,t,353
45,Logistic Regression,roc_auc,45,0.9191899958670536,t,353
46,Logistic Regression,roc_auc,46,0.9102786790524025,t,353
47,Logistic Regression,roc_auc,47,0.9084595216009395,t,353
48,Logistic Regression,roc_auc,48,0.9103149177949711,t,353
49,Logistic Regression,roc_auc,49,0.914827962145761,t,353
50,Logistic Regression,average_precision,0,0.8866075046284636,t,353
51,Logistic Regression,average_precision,1,0.8872791961845587,t,353
52,Logistic Regression,average_precision,2,0.8830952429913663,t,353
53,Logistic Regression,average_precision,3,0.8775098158665431,t,353
54,Logistic Regression,average_precision,4,0.9037960009291892,t,353
55,Logistic Regression,average_precision,5,0.8988876975923884,t,353
56,Logistic Regression,average_precision,6,0.8992269640198955,t,353
57,Logistic Regression,average_precision,7,0.8803016325614764,t,353
58,Logistic Regression,average_precision,8,0.9003707729691075,t,353
59,Logistic Regression,average_precision,9,0.8680044572411615,t,353
60,Logistic Regression,average_precision,10,0.9029932602717845,t,353
61,Logistic Regression,average_precision,11,0.8682338033089327,t,353
62,Logistic Regression,average_precision,12,0.8903557293228296,t,353
63,Logistic Regression,average_precision,13,0.8782605714862188,t,353
64,Logistic Regression,average_precision,14,0.9054869376700976,t,353
65,Logistic Regression,average_precision,15,0.8961419076323968,t,353
66,Logistic Regression,average_precision,16,0.8958578780328217,t,353
67,Logistic Regression,average_precision,17,0.8856831425808749,t,353
68,Logistic Regression,average_precision,18,0.8775189663133401,t,353
69,Logistic Regression,average_precision,19,0.9032883043030674,t,353
70,Logistic Regression,average_precision,20,0.8926467855413518,t,353
71,Logistic Regression,average_precision,21,0.8944191307192693,t,353
72,Logistic Regression,average_precision,22,0.8821671125529367,t,353
73,Logistic Regression,average_precision,23,0.8744275713308112,t,353
74,Logistic Regression,average_precision,24,0.8994621984450786,t,353
75,Logistic Regression,average_precision,25,0.8975121106299271,t,353
76,Logistic Regression,average_precision,26,0.8907166930534652,t,353
77,Logistic Regression,average_precision,27,0.8951058699660763,t,353
78,Logistic Regression,average_precision,28,0.8838656392087152,t,353
79,Logistic Regression,average_precision,29,0.8913437627113938,t,353
80,Logistic Regression,average_precision,30,0.8905586258276071,t,353
81,Logistic Regression,average_precision,31,0.8818182463934641,t,353
82,Logistic Regression,average_precision,32,0.8842939854551599,t,353
83,Logistic Regression,average_precision,33,0.8931333384708691,t,353
84,Logistic Regression,average_precision,34,0.8913432497313722,t,353
85,Logistic Regression,average_precision,35,0.8819895387697606,t,353
86,Logistic Regression,average_precision,36,0.9016680405849421,t,353
87,Logistic Regression,average_precision,37,0.9032296310228388,t,353
88,Logistic Regression,average_precision,38,0.8874351574701103,t,353
89,Logistic Regression,average_precision,39,0.8864305734575184,t,353
90,Logistic Regression,average_precision,40,0.8943698818653326,t,353
91,Logistic Regression,average_precision,41,0.897548592333458,t,353
92,Logistic Regression,average_precision,42,0.8911708555381785,t,353
93,Logistic Regression,average_precision,43,0.8876537893604426,t,353
94,Logistic Regression,average_precision,44,0.8833298099580903,t,353
95,Logistic Regression,average_precision,45,0.8968425475237606,t,353
96,Logistic Regression,average_precision,46,0.8801942793616451,t,353
97,Logistic Regression,average_precision,47,0.8905393889588058,t,353
98,Logistic Regression,average_precision,48,0.8824699084926928,t,353
99,Logistic Regression,average_precision,49,0.8935540751921157,t,353
