,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-25.604195687539324,Logistic Regression,t,270
1,0,Intercept,9.921741701610502,Logistic Regression,t,270
0,1,biomarker,-28.84178995250884,Logistic Regression,t,270
1,1,Intercept,11.258820815507233,Logistic Regression,t,270
0,2,biomarker,-25.626626550853633,Logistic Regression,t,270
1,2,Intercept,9.813602554650577,Logistic Regression,t,270
0,3,biomarker,-25.37350168643628,Logistic Regression,t,270
1,3,Intercept,9.900141724743271,Logistic Regression,t,270
0,4,biomarker,-28.059161916224504,Logistic Regression,t,270
1,4,Intercept,10.986429298035484,Logistic Regression,t,270
0,5,biomarker,-25.012647182134607,Logistic Regression,t,270
1,5,Intercept,12.339088372235043,Logistic Regression,t,270
0,6,biomarker,-20.12458744337402,Logistic Regression,t,270
1,6,Intercept,9.795811717309473,Logistic Regression,t,270
0,7,biomarker,-25.35464195376286,Logistic Regression,t,270
1,7,Intercept,9.883487168403311,Logistic Regression,t,270
0,8,biomarker,-24.718229630657518,Logistic Regression,t,270
1,8,Intercept,9.664886972182678,Logistic Regression,t,270
0,9,biomarker,-19.984775604822463,Logistic Regression,t,270
1,9,Intercept,9.662024631427702,Logistic Regression,t,270
0,10,biomarker,-30.490122910017373,Logistic Regression,t,270
1,10,Intercept,12.001700598020658,Logistic Regression,t,270
0,11,biomarker,-25.930458519270584,Logistic Regression,t,270
1,11,Intercept,10.114707405286701,Logistic Regression,t,270
0,12,biomarker,-21.184160713781477,Logistic Regression,t,270
1,12,Intercept,5.971770163385422,Logistic Regression,t,270
0,13,biomarker,-20.910998247134827,Logistic Regression,t,270
1,13,Intercept,5.945352511443757,Logistic Regression,t,270
0,14,biomarker,-20.250751395367782,Logistic Regression,t,270
1,14,Intercept,9.729453622318434,Logistic Regression,t,270
0,15,biomarker,-26.770135328720833,Logistic Regression,t,270
1,15,Intercept,10.200506558050392,Logistic Regression,t,270
0,16,biomarker,-29.339855716548243,Logistic Regression,t,270
1,16,Intercept,11.390040997321103,Logistic Regression,t,270
0,17,biomarker,-19.745361920209522,Logistic Regression,t,270
1,17,Intercept,9.579640683130041,Logistic Regression,t,270
0,18,biomarker,-25.445379572655927,Logistic Regression,t,270
1,18,Intercept,9.782772030903184,Logistic Regression,t,270
0,19,biomarker,-25.54940043555181,Logistic Regression,t,270
1,19,Intercept,9.744223772944512,Logistic Regression,t,270
0,20,biomarker,-23.144879362907037,Logistic Regression,t,270
1,20,Intercept,10.779272380157897,Logistic Regression,t,270
0,21,biomarker,-27.326746402038037,Logistic Regression,t,270
1,21,Intercept,7.908101759350124,Logistic Regression,t,270
0,22,biomarker,-21.412042942266122,Logistic Regression,t,270
1,22,Intercept,6.061767550708384,Logistic Regression,t,270
0,23,biomarker,-26.821430006602384,Logistic Regression,t,270
1,23,Intercept,10.828237852505085,Logistic Regression,t,270
0,24,biomarker,-21.60328734900183,Logistic Regression,t,270
1,24,Intercept,6.07666284005022,Logistic Regression,t,270
0,25,biomarker,-30.63160347896202,Logistic Regression,t,270
1,25,Intercept,12.3865112489809,Logistic Regression,t,270
0,26,biomarker,-18.05056142002616,Logistic Regression,t,270
1,26,Intercept,6.953807426097189,Logistic Regression,t,270
0,27,biomarker,-24.333532000309756,Logistic Regression,t,270
1,27,Intercept,9.75032970801331,Logistic Regression,t,270
0,28,biomarker,-25.896660886000575,Logistic Regression,t,270
1,28,Intercept,9.965038910034625,Logistic Regression,t,270
0,29,biomarker,-24.918687856723768,Logistic Regression,t,270
1,29,Intercept,9.646912350037818,Logistic Regression,t,270
0,30,biomarker,-27.16535268659276,Logistic Regression,t,270
1,30,Intercept,10.714205671289777,Logistic Regression,t,270
0,31,biomarker,-25.811269806344004,Logistic Regression,t,270
1,31,Intercept,9.93761997980575,Logistic Regression,t,270
0,32,biomarker,-26.543106516151862,Logistic Regression,t,270
1,32,Intercept,10.42845516963945,Logistic Regression,t,270
0,33,biomarker,-19.85250620094166,Logistic Regression,t,270
1,33,Intercept,9.76254548263102,Logistic Regression,t,270
0,34,biomarker,-24.801990366535463,Logistic Regression,t,270
1,34,Intercept,9.623603240580607,Logistic Regression,t,270
0,35,biomarker,-15.828661457761124,Logistic Regression,t,270
1,35,Intercept,6.2074652659304155,Logistic Regression,t,270
0,36,biomarker,-26.481028943189273,Logistic Regression,t,270
1,36,Intercept,10.366692170704875,Logistic Regression,t,270
0,37,biomarker,-31.745121267379766,Logistic Regression,t,270
1,37,Intercept,12.742610499959747,Logistic Regression,t,270
0,38,biomarker,-30.18763713447705,Logistic Regression,t,270
1,38,Intercept,11.981989767772832,Logistic Regression,t,270
0,39,biomarker,-25.37680571044825,Logistic Regression,t,270
1,39,Intercept,9.928334877236354,Logistic Regression,t,270
0,40,biomarker,-27.99440769100202,Logistic Regression,t,270
1,40,Intercept,11.092247307359372,Logistic Regression,t,270
0,41,biomarker,-26.041163026991686,Logistic Regression,t,270
1,41,Intercept,9.990123049726916,Logistic Regression,t,270
0,42,biomarker,-21.048365405471255,Logistic Regression,t,270
1,42,Intercept,10.389034049352235,Logistic Regression,t,270
0,43,biomarker,-25.801881058588265,Logistic Regression,t,270
1,43,Intercept,10.125850869284282,Logistic Regression,t,270
0,44,biomarker,-20.175396912521975,Logistic Regression,t,270
1,44,Intercept,9.708090502691773,Logistic Regression,t,270
0,45,biomarker,-25.2956666489859,Logistic Regression,t,270
1,45,Intercept,9.822006015577024,Logistic Regression,t,270
0,46,biomarker,-24.917213925421812,Logistic Regression,t,270
1,46,Intercept,9.79663750212274,Logistic Regression,t,270
0,47,biomarker,-27.36263576788548,Logistic Regression,t,270
1,47,Intercept,10.920433856552561,Logistic Regression,t,270
0,48,biomarker,-28.360502294400824,Logistic Regression,t,270
1,48,Intercept,11.312960279940466,Logistic Regression,t,270
0,49,biomarker,-30.659146952725884,Logistic Regression,t,270
1,49,Intercept,12.050137694806981,Logistic Regression,t,270
0,50,biomarker,-26.234329181918074,Logistic Regression,t,270
1,50,Intercept,10.309472461808298,Logistic Regression,t,270
0,51,biomarker,-26.35037448439503,Logistic Regression,t,270
1,51,Intercept,10.479447934544147,Logistic Regression,t,270
0,52,biomarker,-24.806582604298228,Logistic Regression,t,270
1,52,Intercept,9.61025182223654,Logistic Regression,t,270
0,53,biomarker,-25.654824436769704,Logistic Regression,t,270
1,53,Intercept,9.975781087306627,Logistic Regression,t,270
0,54,biomarker,-22.34477565139848,Logistic Regression,t,270
1,54,Intercept,10.586544589174533,Logistic Regression,t,270
0,55,biomarker,-25.35244113731141,Logistic Regression,t,270
1,55,Intercept,10.118686054962327,Logistic Regression,t,270
0,56,biomarker,-24.989154893473465,Logistic Regression,t,270
1,56,Intercept,9.813352395620695,Logistic Regression,t,270
0,57,biomarker,-24.266694446482013,Logistic Regression,t,270
1,57,Intercept,9.631838164311057,Logistic Regression,t,270
0,58,biomarker,-16.752545873682,Logistic Regression,t,270
1,58,Intercept,6.2156884610063665,Logistic Regression,t,270
0,59,biomarker,-24.6027729040783,Logistic Regression,t,270
1,59,Intercept,9.622894503427668,Logistic Regression,t,270
0,60,biomarker,-25.70588064579218,Logistic Regression,t,270
