,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
1,1,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
2,2,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
3,3,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
4,4,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
5,5,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
6,6,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
7,7,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
8,8,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
9,9,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
10,10,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
11,11,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,354
12,12,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
13,13,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
14,14,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,354
15,15,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,354
16,16,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
17,17,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
18,18,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
19,19,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
20,20,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
21,21,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
22,22,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,t,354
23,23,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
24,24,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,354
25,25,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
26,26,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
27,27,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
28,28,Logistic Regression,1.0,1.0,1.0,1.0,1.0,1.0,t,354
29,29,Logistic Regression,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,t,354
30,30,Logistic Regression,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,t,354
