,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-14.27109080754101,Logistic Regression,t,167
1,0,Intercept,8.550077046737991,Logistic Regression,t,167
0,1,biomarker,-12.774957742565746,Logistic Regression,t,167
1,1,Intercept,7.510515366242643,Logistic Regression,t,167
0,2,biomarker,-13.974849848164693,Logistic Regression,t,167
1,2,Intercept,7.848083680354854,Logistic Regression,t,167
0,3,biomarker,-15.502997529055305,Logistic Regression,t,167
1,3,Intercept,9.044035265886773,Logistic Regression,t,167
0,4,biomarker,-17.595928559758836,Logistic Regression,t,167
1,4,Intercept,9.953348258819265,Logistic Regression,t,167
0,5,biomarker,-13.058110139097474,Logistic Regression,t,167
1,5,Intercept,7.306441506722804,Logistic Regression,t,167
0,6,biomarker,-10.082693980931042,Logistic Regression,t,167
1,6,Intercept,3.843675821743439,Logistic Regression,t,167
0,7,biomarker,-13.300830392655778,Logistic Regression,t,167
1,7,Intercept,7.560650359790568,Logistic Regression,t,167
0,8,biomarker,-13.209384424384574,Logistic Regression,t,167
1,8,Intercept,7.449876890868766,Logistic Regression,t,167
0,9,biomarker,-13.931889843107403,Logistic Regression,t,167
1,9,Intercept,8.388235237937385,Logistic Regression,t,167
0,10,biomarker,-19.49879716784246,Logistic Regression,t,167
1,10,Intercept,10.881980551982076,Logistic Regression,t,167
0,11,biomarker,-13.336278194045407,Logistic Regression,t,167
1,11,Intercept,7.708915013007919,Logistic Regression,t,167
0,12,biomarker,-13.982783587834856,Logistic Regression,t,167
1,12,Intercept,7.784159247139744,Logistic Regression,t,167
0,13,biomarker,-16.146160298041714,Logistic Regression,t,167
1,13,Intercept,9.128742362944362,Logistic Regression,t,167
0,14,biomarker,-12.453135715365695,Logistic Regression,t,167
1,14,Intercept,7.637822201191623,Logistic Regression,t,167
0,15,biomarker,-14.160031423965858,Logistic Regression,t,167
1,15,Intercept,8.048701839763636,Logistic Regression,t,167
0,16,biomarker,-14.74479079008705,Logistic Regression,t,167
1,16,Intercept,8.373731883161836,Logistic Regression,t,167
0,17,biomarker,-13.247728950193334,Logistic Regression,t,167
1,17,Intercept,8.098683999362118,Logistic Regression,t,167
0,18,biomarker,-17.779577366163526,Logistic Regression,t,167
1,18,Intercept,9.935896544384105,Logistic Regression,t,167
0,19,biomarker,-14.393559829934048,Logistic Regression,t,167
1,19,Intercept,8.156472556852625,Logistic Regression,t,167
0,20,biomarker,-13.979893399650313,Logistic Regression,t,167
1,20,Intercept,7.907120841780215,Logistic Regression,t,167
0,21,biomarker,-13.158796122950331,Logistic Regression,t,167
1,21,Intercept,7.44943937005625,Logistic Regression,t,167
0,22,biomarker,-15.75888024384547,Logistic Regression,t,167
1,22,Intercept,9.137855023823581,Logistic Regression,t,167
0,23,biomarker,-12.937209532004868,Logistic Regression,t,167
1,23,Intercept,7.539500727224244,Logistic Regression,t,167
0,24,biomarker,-14.728545691141566,Logistic Regression,t,167
1,24,Intercept,8.606329810112326,Logistic Regression,t,167
0,25,biomarker,-13.646825190022975,Logistic Regression,t,167
1,25,Intercept,7.954827134484956,Logistic Regression,t,167
0,26,biomarker,-13.629952416539595,Logistic Regression,t,167
1,26,Intercept,7.889543359378392,Logistic Regression,t,167
0,27,biomarker,-17.221310134549004,Logistic Regression,t,167
1,27,Intercept,10.023975433650852,Logistic Regression,t,167
0,28,biomarker,-13.665804954824738,Logistic Regression,t,167
1,28,Intercept,8.07303246299445,Logistic Regression,t,167
0,29,biomarker,-13.854237307200668,Logistic Regression,t,167
1,29,Intercept,8.074062915193574,Logistic Regression,t,167
